subcluster	n_donors	mean_expr	frac_expr
4	5	1.14084582058613	0.534358742706569
0	19	1.08093467310179	0.528823814255075
2	12	0.836429604226643	0.406766369812344
3	12	0.663530252258334	0.252786279330535
1	13	0.552958157003517	0.223940612602691
