test_ligand	auroc	aupr	aupr_corrected	pearson	rank_by_aupr	target	program	not_a_ligand	substrate_not_ligand
CNTN4	0.859203783996846	0.107484856320448	0.106172692562411	0.0836579385380526	21	AT2	epithelial_repair	FALSE	FALSE
LRPAP1	0.879043489685976	0.107137121357856	0.105824957599819	0.0869799212441801	22	AT2	epithelial_repair	FALSE	FALSE
SEMA6D	0.87247405071607	0.107057561971705	0.105745398213668	0.0817730554739124	23	AT2	epithelial_repair	FALSE	FALSE
PTPRK	0.840559716200229	0.106917844642677	0.10560568088464	0.0873752119028124	24	AT2	epithelial_repair	FALSE	FALSE
NID1	0.833228222309806	0.106744410224113	0.105432246466076	0.0845321639739097	25	AT2	epithelial_repair	FALSE	FALSE
SDC2	0.865168834581518	0.106244521728545	0.104932357970508	0.0779542605576297	26	AT2	epithelial_repair	FALSE	FALSE
NUCB2	0.838641440021009	0.105930725321514	0.104618561563477	0.0798848230765508	27	AT2	epithelial_repair	FALSE	FALSE
NTN4	0.852424122979891	0.10563171287798	0.104319549119943	0.0785551822519334	28	AT2	epithelial_repair	FALSE	FALSE
COL1A1	0.897753251872281	0.077016060604852	0.075703896846815	0.108720825368636	29	AT2	epithelial_repair	FALSE	FALSE
SCGB1A1	0.888976481408487	0.0408685700325275	0.0395564062744905	0.0933666138424807	30	AT2	epithelial_repair	FALSE	FALSE
ADAM10	0.886690316646958	0.0378156429280635	0.0365034791700265	0.0928001777327647	31	AT2	epithelial_repair	FALSE	FALSE
CTSD	0.856878202601486	0.0351222694724113	0.0338101057143743	0.0815994696699138	32	AT2	epithelial_repair	FALSE	FALSE
MSN	0.902181053738009	0.0334641527563443	0.0321519889983073	0.0878072658374849	33	AT2	epithelial_repair	FALSE	FALSE
IFITM1	0.899513861516225	0.0327748991495556	0.0314627353915186	0.0862363786800258	34	AT2	epithelial_repair	FALSE	FALSE
TIMP3	0.876652213900925	0.0327218502696276	0.0314096865115906	0.0842353046333004	35	AT2	epithelial_repair	FALSE	FALSE
TGFBI	0.89777952962817	0.0326093657775757	0.0312972020195387	0.0818560075914539	36	AT2	epithelial_repair	FALSE	FALSE
RTN4	0.881658126396	0.0324483609330978	0.0311361971750608	0.0760334798332817	37	AT2	epithelial_repair	FALSE	FALSE
UXS1	0.895729864669548	0.0324336720379518	0.0311215082799148	0.101216856045483	38	AT2	epithelial_repair	FALSE	FALSE
COL18A1	0.891775062409671	0.0323845779599327	0.0310724142018957	0.0799206352750011	39	AT2	epithelial_repair	FALSE	FALSE
COL6A3	0.871291551701484	0.0323695389365516	0.0310573751785146	0.0865793262357762	40	AT2	epithelial_repair	FALSE	FALSE
S100A10	0.861082643542235	0.0316857485135311	0.0303735847554941	0.0810695010539519	41	AT2	epithelial_repair	FALSE	FALSE
SERPING1	0.882998291945864	0.0314890190975152	0.0301768553394782	0.0809930436519368	42	AT2	epithelial_repair	FALSE	FALSE
ECM1	0.861581920903948	0.0314691160232574	0.0301569522652204	0.0803712300875596	43	AT2	epithelial_repair	FALSE	FALSE
TIMP2	0.857968729470494	0.0311113573054936	0.0297991935474566	0.0772177490798823	44	AT2	epithelial_repair	FALSE	FALSE
FGF14	0.887767704638025	0.0310497324775509	0.0297375687195139	0.0799840184707932	45	AT2	epithelial_repair	FALSE	FALSE
COL6A1	0.905124162396526	0.0304065826269554	0.0290944188689184	0.119180001844821	46	AT2	epithelial_repair	FALSE	FALSE
FBN1	0.8813953488372	0.0303411082849764	0.0290289445269394	0.120614857839569	47	AT2	epithelial_repair	FALSE	FALSE
CLEC11A	0.802233609249765	0.0300498333952916	0.0287376696372546	0.0640693472661259	48	AT2	epithelial_repair	FALSE	FALSE
EFEMP2	0.906950466430167	0.0297798123683111	0.0284676486102741	0.0959978656752523	49	AT2	epithelial_repair	FALSE	FALSE
MMP2	0.823820785704889	0.0297150773145155	0.0284029135564785	0.0745780014252199	50	AT2	epithelial_repair	FALSE	FALSE
PAM	0.805610300880298	0.0291279409198098	0.0278157771617728	0.0642893395454899	51	AT2	epithelial_repair	FALSE	FALSE
ESAM	0.843726185783727	0.0282446715061955	0.0269325077481585	0.078448981725267	52	AT2	epithelial_repair	FALSE	FALSE
PSEN1	0.891459729339115	0.0272430487169663	0.0259308849589293	0.0763900806844338	53	AT2	epithelial_repair	FALSE	FALSE
S100A4	0.942372881355933	0.0268106437718714	0.0254984800138344	0.107829973235338	54	AT2	epithelial_repair	FALSE	FALSE
LAMC1	0.881080015766648	0.0265078392725494	0.0251956755145124	0.0835824548004562	55	AT2	epithelial_repair	FALSE	FALSE
MPDZ	0.910300880304821	0.0255302240313295	0.0242180602732925	0.0876733675813817	56	AT2	epithelial_repair	FALSE	FALSE
LAMC3	0.884732623833923	0.0250984224359266	0.0237862586778896	0.0687294436503258	57	AT2	epithelial_repair	FALSE	FALSE
VCAN	0.89592694783865	0.024791298037291	0.023479134279254	0.086252264850797	58	AT2	epithelial_repair	FALSE	FALSE
COL5A1	0.900906582577842	0.0245358691587386	0.0232237054007016	0.109830105321415	59	AT2	epithelial_repair	FALSE	FALSE
LPL	0.8741032715806	0.0244930884644809	0.0231809247064439	0.0717807828726199	60	AT2	epithelial_repair	FALSE	FALSE
SARAF	0.87479963211141	0.0239829632772978	0.0226707995192608	0.0779924108056757	61	AT2	epithelial_repair	FALSE	FALSE
PSAP	0.83014058599395	0.0229981203853128	0.0216859566272758	0.0653577695661441	62	AT2	epithelial_repair	FALSE	FALSE
LGALS3	0.881250821179862	0.0226595563434892	0.0213473925854522	0.0689226988203475	63	AT2	epithelial_repair	FALSE	FALSE
PTPRM	0.820733149389035	0.0224944920286153	0.0211823282705783	0.0668744528261935	64	AT2	epithelial_repair	FALSE	FALSE
APOE	0.883734069110489	0.0224670914191644	0.0211549276611274	0.0741005980224166	65	AT2	epithelial_repair	FALSE	FALSE
SERPINE1	0.838326106950455	0.021612963219304	0.020300799461267	0.0629637750969082	66	AT2	epithelial_repair	FALSE	FALSE
ANXA1	0.890211535934826	0.0203789236938406	0.0190667599358036	0.0706842152060997	67	AT2	epithelial_repair	FALSE	FALSE
NAMPT	0.876310603074485	0.0192616673663781	0.0179495036083411	0.0790352649704883	68	AT2	epithelial_repair	FALSE	FALSE
THBS1	0.843029825252922	0.0187678189410617	0.0174556551830247	0.0711045917195169	69	AT2	epithelial_repair	FALSE	FALSE
LAMB1	0.887793982393899	0.0187157517124152	0.0174035879543782	0.0879008890910764	70	AT2	epithelial_repair	FALSE	FALSE
MFGE8	0.851924845618177	0.0185601905122727	0.0172480267542357	0.0689895528321328	71	AT2	epithelial_repair	FALSE	FALSE
THY1	0.900407305216132	0.0181655987173634	0.0168534349593264	0.0848063603507169	72	AT2	epithelial_repair	FALSE	FALSE
MDK	0.874392326895284	0.0180635438714401	0.0167513801134031	0.0690293838066026	73	AT2	epithelial_repair	FALSE	FALSE
TIMP1	0.904191302062801	0.0180466358311452	0.0167344720731081	0.0695375279653035	74	AT2	epithelial_repair	FALSE	FALSE
CD44	0.902811719879119	0.017998216766289	0.016686053008252	0.0755758067783644	75	AT2	epithelial_repair	FALSE	FALSE
FAM3C	0.8952174484299	0.0178890892498659	0.0165769254918289	0.0768290241822358	76	AT2	epithelial_repair	FALSE	FALSE
GAS6	0.825975561687025	0.0177380051350574	0.0164258413770204	0.0621559877982103	77	AT2	epithelial_repair	FALSE	FALSE
ENG	0.856116147680984	0.0176396066435417	0.0163274428855047	0.070002522604288	78	AT2	epithelial_repair	FALSE	FALSE
GRN	0.877703324136111	0.0174523209675442	0.0161401572095072	0.0550487084272458	79	AT2	epithelial_repair	FALSE	FALSE
GNAS	0.90120877677046	0.0172417175431055	0.0159295537850685	0.0534750177409938	80	AT2	epithelial_repair	FALSE	FALSE
EZR	0.901734331888057	0.0171770512015004	0.0158648874434634	0.0748377483686719	81	AT2	epithelial_repair	FALSE	FALSE
CCN1	0.903127052949675	0.0170378383135845	0.0157256745555475	0.0761196369491691	82	AT2	epithelial_repair	FALSE	FALSE
F10	0.864853501510962	0.0167958912068307	0.0154837274487936	0.0616996141577675	83	AT2	epithelial_repair	FALSE	FALSE
FN1	0.902259887005646	0.016529355091762	0.015217191333725	0.0732802196750999	84	AT2	epithelial_repair	FALSE	FALSE
TGFB1	0.941256076731047	0.0161452338536611	0.0148330700956241	0.0935182293705491	85	AT2	epithelial_repair	FALSE	FALSE
MMP14	0.883155958481139	0.0157203391311454	0.0144081753731084	0.0799240058324525	86	AT2	epithelial_repair	TRUE	FALSE
COL4A2	0.899842333464719	0.0153157299861993	0.0140035662281623	0.0837923945334265	87	AT2	epithelial_repair	FALSE	FALSE
TFPI	0.901221915648403	0.015201659836128	0.013889496078091	0.0546433834280485	88	AT2	epithelial_repair	FALSE	FALSE
CD99	0.899776639075018	0.0149995828988776	0.0136874191408406	0.0566427948963477	89	AT2	epithelial_repair	FALSE	FALSE
PDGFA	0.868190776507687	0.0142820710333134	0.0129699072752764	0.0274494530262706	90	AT2	epithelial_repair	FALSE	FALSE
LGALS3BP	0.895256865063722	0.0141433756879181	0.0128312119298811	0.0797197877606226	91	AT2	epithelial_repair	FALSE	FALSE
ADAM9	0.890211535934825	0.0133913083228255	0.0120791445647885	0.0763736671101096	92	AT2	epithelial_repair	FALSE	FALSE
CALM1	0.877637629746413	0.0133682081242732	0.0120560443662362	0.0664980435938096	93	AT2	epithelial_repair	FALSE	FALSE
COL12A1	0.898042307186965	0.0133184559841877	0.0120062922261507	0.079519097016927	94	AT2	epithelial_repair	FALSE	FALSE
RARRES2	0.798975167520693	0.0128211562445899	0.0115089924865529	0.0454197303465048	95	AT2	epithelial_repair	FALSE	FALSE
CALR	0.888214426487978	0.0127707597183643	0.0114585959603273	0.0409786795099927	96	AT2	epithelial_repair	FALSE	FALSE
BGN	0.928629615030877	0.0126460497373226	0.0113338859792856	0.0762396461203678	97	AT2	epithelial_repair	FALSE	FALSE
CALM2	0.880278544212318	0.012289733985394	0.010977570227357	0.0554045236965228	98	AT2	epithelial_repair	FALSE	FALSE
CALM3	0.879542767047689	0.0122469074647106	0.0109347437066736	0.074490398116565	99	AT2	epithelial_repair	FALSE	FALSE
ANXA2	0.89739850216791	0.0119017073766099	0.0105895436185729	0.0738915194941078	100	AT2	epithelial_repair	FALSE	FALSE
CCN2	0.881132571278405	0.0116487274191638	0.0103365636611268	0.0607873775642329	101	AT2	epithelial_repair	FALSE	FALSE
COL5A2	0.908422020759426	0.0113827962079777	0.0100706324499407	0.0727374712597333	102	AT2	epithelial_repair	FALSE	FALSE
APP	0.861923531730382	0.011220211096726	0.00990804733868899	0.0430137998722973	103	AT2	epithelial_repair	FALSE	FALSE
ANGPT2	0.882367625804756	0.0110276562150753	0.00971549245703826	0.0928607179689245	104	AT2	epithelial_repair	FALSE	FALSE
ADGRE5	0.862199448167112	0.010865010918459	0.00955284716042202	0.068753897502108	105	AT2	epithelial_repair	FALSE	FALSE
COPA	0.889659703061353	0.0107144693732585	0.00940230561522147	0.0640947679866898	106	AT2	epithelial_repair	TRUE	FALSE
PTN	0.878767573249246	0.0103553782905479	0.00904321453251086	0.0733952874108113	107	AT2	epithelial_repair	FALSE	FALSE
NECTIN2	0.84313493627644	0.0101894485967267	0.00887728483868974	0.0617173658644445	108	AT2	epithelial_repair	FALSE	FALSE
ADAM17	0.891840756799364	0.00993749565281283	0.00862533189477582	0.0378983543972547	109	AT2	epithelial_repair	FALSE	FALSE
SPON2	0.74066482722375	0.00949772735594268	0.00818556359790568	0.0412937270402861	110	AT2	epithelial_repair	FALSE	FALSE
TGFB2	0.90671396662725	0.00886301535671359	0.00755085159867659	0.0601284831095826	111	AT2	epithelial_repair	FALSE	FALSE
HGF	0.900959138089607	0.00843895018431849	0.00712678642628149	0.0470377181419712	112	AT2	epithelial_repair	FALSE	FALSE
KITLG	0.868072526606228	0.00728030645582279	0.00596814269778579	0.0411620780206166	113	AT2	epithelial_repair	FALSE	FALSE
JAG1	0.833569833136236	0.00653118676998393	0.00521902301194693	0.023015694573856	114	AT2	epithelial_repair	FALSE	FALSE
CDH6	0.801708054132177	0.00641327817526717	0.00510111441723016	0.0522353766650438	115	AT2	epithelial_repair	FALSE	FALSE
SPARC	0.872973328077777	0.0062301991637493	0.00491803540571229	0.00862314661204858	116	AT2	epithelial_repair	FALSE	FALSE
TGM2	0.859164367363024	0.00598833148557338	0.00467616772753638	0.0259504765951136	117	AT2	epithelial_repair	FALSE	FALSE
CADM1	0.858205229273419	0.00531720710697062	0.00400504334893362	0.00688990464605761	118	AT2	epithelial_repair	FALSE	FALSE
MIF	0.83540927604782	0.0043368926507029	0.0030247288926659	0.0128214498554127	119	AT2	epithelial_repair	FALSE	FALSE
ANGPT1	0.831901195637886	0.004274909401719	0.002962745643682	0.00738314598508448	120	AT2	epithelial_repair	FALSE	FALSE
HMGB1	0.842386020233872	0.00385183177113785	0.00253966801310085	0.00933800777197278	121	AT2	epithelial_repair	FALSE	FALSE
