test_ligand	auroc	aupr	aupr_corrected	pearson	rank	receiver
TGFB2	0.862616365615758	0.23930300708424	0.23126968366859	0.333541132240812	1	Pericyte_basement_membrane
TGFB1	0.93412428625386	0.230284819294774	0.222251495879124	0.297008482349068	2	Pericyte_basement_membrane
COPA	0.838199026861294	0.162124484469351	0.154091161053701	0.210062231417316	3	Pericyte_basement_membrane
CCN2	0.807993956764196	0.148861600935335	0.140828277519685	0.227103551044717	4	Pericyte_basement_membrane
COL4A1	0.82210224621742	0.142381565238288	0.134348241822637	0.182950463372354	5	Pericyte_basement_membrane
COL1A1	0.839665400253273	0.133589965956265	0.125556642540615	0.192100898125446	6	Pericyte_basement_membrane
RELN	0.843620164855913	0.122369863547391	0.114336540131741	0.18194029025328	7	Pericyte_basement_membrane
COL5A1	0.826034793041392	0.121326605998788	0.113293282583138	0.165497821211284	8	Pericyte_basement_membrane
MMP14	0.818836232753443	0.12113226495209	0.11309894153644	0.238942734784449	9	Pericyte_basement_membrane
LTBP1	0.819936012797431	0.12099048714597	0.11295716373032	0.166182538413672	10	Pericyte_basement_membrane
AGT	0.800806505365593	0.119057124069269	0.111023800653619	0.246866833286506	11	Pericyte_basement_membrane
BMP1	0.820713635050761	0.117718068539858	0.109684745124208	0.17395212515719	12	Pericyte_basement_membrane
TIMP2	0.781643671265742	0.116647237294764	0.108613913879114	0.207591372880994	13	Pericyte_basement_membrane
FN1	0.840365260281273	0.115992426551775	0.107959103136125	0.232461402460274	14	Pericyte_basement_membrane
INHBB	0.799084627518941	0.111397936882016	0.103364613466366	0.169692586245959	15	Pericyte_basement_membrane
TGM2	0.806472038925544	0.110462994656987	0.102429671241337	0.073888162068142	16	Pericyte_basement_membrane
OCLN	0.812937412517492	0.110307917743015	0.102274594327364	0.151473520033054	17	Pericyte_basement_membrane
BMP5	0.800539892021591	0.108830665255371	0.100797341839721	0.150740225524599	18	Pericyte_basement_membrane
FST	0.804461329956236	0.108469782321256	0.100436458905606	0.153948243705032	19	Pericyte_basement_membrane
IGFBP3	0.766979937345857	0.107378291238471	0.0993449678228209	0.148075781199319	20	Pericyte_basement_membrane
VTN	0.81337065920149	0.105996820615598	0.0979634971999482	0.199945097187293	21	Pericyte_basement_membrane
ICAM1	0.81148214801484	0.0977630463064657	0.0897297228908156	0.171903052292617	22	Pericyte_basement_membrane
CRB3	0.805827723344211	0.0975141114197501	0.0894807880041	0.140573535662711	23	Pericyte_basement_membrane
SHISA4	0.8281788086827	0.0973548575235234	0.0893215341078732	0.165218571915714	24	Pericyte_basement_membrane
BMP4	0.834921904507987	0.094527873966996	0.0864945505513459	0.190769567075759	25	Pericyte_basement_membrane
GGT1	0.816847741562794	0.093396910944469	0.0853635875288189	0.158181669779776	26	Pericyte_basement_membrane
WNT3A	0.813137372525493	0.0933614240707143	0.0853281006550642	0.168614539321343	27	Pericyte_basement_membrane
ENG	0.841054011419931	0.0930499921509382	0.0850166687352881	0.201071381768175	28	Pericyte_basement_membrane
SEMA3F	0.838210135750622	0.0907310411702723	0.0826977177546222	0.16123187543536	29	Pericyte_basement_membrane
CALM3	0.806816414494876	0.0873830881933613	0.0793497647777112	0.169473636269371	30	Pericyte_basement_membrane
PSAP	0.761536581572574	0.0870216207616305	0.0789882973459804	0.166391241618028	31	Pericyte_basement_membrane
S100A9	0.790430802728334	0.0865381406368149	0.0785048172211648	0.172720213491848	32	Pericyte_basement_membrane
LGALS3BP	0.841453931435933	0.085784095611388	0.0777507721957379	0.173899743363478	33	Pericyte_basement_membrane
NTS	0.824324024084065	0.0854907544220225	0.0774574310063724	0.0869889023709473	34	Pericyte_basement_membrane
C4BPA	0.711002243995642	0.0834967496489966	0.0754634262333465	0.130833811322784	35	Pericyte_basement_membrane
COL10A1	0.800573218689595	0.0833828089512406	0.0753494855355905	0.152812408749099	36	Pericyte_basement_membrane
JAM3	0.839754271367944	0.0833061363262557	0.0752728129106056	0.158137074199643	37	Pericyte_basement_membrane
COL3A1	0.823501966273415	0.083102617791766	0.0750692943761159	0.153513059340902	38	Pericyte_basement_membrane
LIN7C	0.814981448154806	0.0829515079770132	0.0749181845613631	0.14429820328924	39	Pericyte_basement_membrane
VCAN	0.836010575662644	0.0826645934336283	0.0746312700179782	0.158020518283665	40	Pericyte_basement_membrane
PVR	0.843475749294584	0.0820805889304512	0.0740472655148011	0.15657456862011	41	Pericyte_basement_membrane
ANXA1	0.828834233153366	0.0817888327474672	0.0737555093318171	0.157667056213388	42	Pericyte_basement_membrane
F11R	0.819125063876111	0.0813305168450976	0.0732971934294475	0.155182190446121	43	Pericyte_basement_membrane
C1QB	0.837643582394629	0.0811605572513625	0.0731272338357124	0.156760422059767	44	Pericyte_basement_membrane
LAMA3	0.825779288586718	0.0800426418255917	0.0720093184099416	0.154036943345472	45	Pericyte_basement_membrane
IL1RN	0.798262569708272	0.0798762051411516	0.0718428817255015	0.141045069492589	46	Pericyte_basement_membrane
BMP3	0.796262969628295	0.0798216321723974	0.0717883087567473	0.151108758433288	47	Pericyte_basement_membrane
COL5A3	0.829289697616034	0.0796409351596712	0.0716076117440211	0.155456472462028	48	Pericyte_basement_membrane
CTSD	0.834577528938648	0.0788975892237027	0.0708642658080526	0.14052462060351	49	Pericyte_basement_membrane
C3	0.828045502010704	0.0787189645977389	0.0706856411820888	0.14703046949176	50	Pericyte_basement_membrane
MMP2	0.770279277477832	0.0786174341732391	0.070584110757589	0.137253564366837	51	Pericyte_basement_membrane
EDN1	0.830000666533351	0.0784166035554455	0.0703832801397954	0.136690587020469	52	Pericyte_basement_membrane
RTN4	0.830500566553352	0.0784135352370704	0.0703802118214203	0.117708588298534	53	Pericyte_basement_membrane
CDCP1	0.817769779377458	0.0783994793914489	0.0703661559757988	0.152431626448552	54	Pericyte_basement_membrane
TIMP3	0.808938212357527	0.078131327109919	0.0700980036942689	0.14820750552819	55	Pericyte_basement_membrane
FCN1	0.812348641382828	0.0778574807610136	0.0698241573453635	0.151010810303202	56	Pericyte_basement_membrane
LAMC1	0.8367326534693	0.0777927003727191	0.069759376957069	0.156596561964958	57	Pericyte_basement_membrane
DCN	0.830456130996024	0.0777614566025945	0.0697281331869444	0.143241356789666	58	Pericyte_basement_membrane
CCN1	0.846364060521224	0.0775203045969837	0.0694869811813335	0.156588399347011	59	Pericyte_basement_membrane
CXCL12	0.808493856784196	0.0774131044092878	0.0693797809936376	0.0993061631123169	60	Pericyte_basement_membrane
RSPO2	0.759214823701927	0.0773788666889556	0.0693455432733055	0.126251093626494	61	Pericyte_basement_membrane
S100A4	0.840198626941278	0.077227246475425	0.0691939230597749	0.153111579974602	62	Pericyte_basement_membrane
ITGB2	0.830100646537358	0.0770716651513202	0.0690383417356701	0.149405031393291	63	Pericyte_basement_membrane
TIMP1	0.807649581194871	0.0766326640596671	0.068599340644017	0.162091000964967	64	Pericyte_basement_membrane
DLL4	0.765635761736535	0.0761927717107291	0.068159448295079	0.153925933540934	65	Pericyte_basement_membrane
SIGLEC7	0.826045901930714	0.0758009283224941	0.067767604906844	0.157132988641449	66	Pericyte_basement_membrane
SEMA3A	0.831089337688014	0.075678879346105	0.0676455559304549	0.157186570158256	67	Pericyte_basement_membrane
PRG4	0.812459730276165	0.0756759607379758	0.0676426373223257	0.146275618848181	68	Pericyte_basement_membrane
COL1A2	0.832200226621341	0.0756115477818336	0.0675782243661835	0.152652107740561	69	Pericyte_basement_membrane
LUM	0.835666200093314	0.0755949797532847	0.0675616563376346	0.153304893264326	70	Pericyte_basement_membrane
GDF10	0.817358750472132	0.0752572638466734	0.0672239404310233	0.117915308058417	71	Pericyte_basement_membrane
FGA	0.835943922326643	0.0751449881969867	0.0671116647813366	0.152744106054668	72	Pericyte_basement_membrane
PROS1	0.82827878868671	0.0743589145308552	0.0663255911152051	0.152333335715614	73	Pericyte_basement_membrane
NEGR1	0.845586438267901	0.0742899619186929	0.0662566385030428	0.157016138144208	74	Pericyte_basement_membrane
LAMA5	0.827212335310713	0.0742877351148673	0.0662544116992172	0.152633361574948	75	Pericyte_basement_membrane
NTM	0.831167099913347	0.0739576091743005	0.0659242857586504	0.151485874589889	76	Pericyte_basement_membrane
CORIN	0.817136572685458	0.07388912457038	0.0658558011547298	0.145218385203749	77	Pericyte_basement_membrane
ADAM9	0.820902486169429	0.0737131124584532	0.0656797890428031	0.145866463257345	78	Pericyte_basement_membrane
SELE	0.781499255704406	0.0735872658660361	0.065553942450386	0.175735370280982	79	Pericyte_basement_membrane
CTSG	0.795063209580304	0.0735672985604853	0.0655339751448352	0.120876728124177	80	Pericyte_basement_membrane
LAMB3	0.799506765313602	0.073496878551561	0.0654635551359108	0.144723963576861	81	Pericyte_basement_membrane
COL14A1	0.830156190984019	0.0731735892341477	0.0651402658184976	0.149810401517144	82	Pericyte_basement_membrane
A2M	0.79971783421093	0.0728277057761946	0.0647943823605445	0.145702083854154	83	Pericyte_basement_membrane
SERPING1	0.800128863116263	0.0728071115624381	0.064773788146788	0.145716816231104	84	Pericyte_basement_membrane
SIGLEC9	0.807627363416201	0.0725905407566695	0.0645572173410194	0.1501323499406	85	Pericyte_basement_membrane
VCAM1	0.812604145837501	0.0724306795491832	0.0643973561335331	0.148344770304111	86	Pericyte_basement_membrane
GPC3	0.816336732653465	0.0724274871356968	0.0643941637200467	0.148783222525523	87	Pericyte_basement_membrane
RGMA	0.806116554466884	0.0721629973973807	0.0641296739817306	0.153722758517336	88	Pericyte_basement_membrane
COL24A1	0.808193916772194	0.0721321413970617	0.0640988179814116	0.145858418725531	89	Pericyte_basement_membrane
COL6A2	0.819336132773444	0.0721182067939962	0.0640848833783461	0.148185064933163	90	Pericyte_basement_membrane
GNAS	0.816503365993467	0.0718316893295247	0.0637983659138746	0.101975423128088	91	Pericyte_basement_membrane
VWF	0.849130173965206	0.0716830386386157	0.0636497152229656	0.122520604995498	92	Pericyte_basement_membrane
FLRT2	0.777966628896441	0.0714625485233786	0.0634292251077285	0.136665919388232	93	Pericyte_basement_membrane
COL27A1	0.823413095158741	0.0713021559302629	0.0632688325146128	0.146891904040151	94	Pericyte_basement_membrane
HDC	0.745273167588702	0.0710754327288862	0.0630421093132361	0.143620094394173	95	Pericyte_basement_membrane
JAM2	0.852118465195853	0.0710108820704929	0.0629775586548428	0.153153580425401	96	Pericyte_basement_membrane
PLA2G2A	0.80153969206158	0.0709558821225093	0.0629225587068592	0.145504079401002	97	Pericyte_basement_membrane
CD14	0.816081228198795	0.0708801240807457	0.0628468006650956	0.107716110122868	98	Pericyte_basement_membrane
LAMC3	0.835132973405315	0.0708084909324927	0.0627751675168426	0.146879359254478	99	Pericyte_basement_membrane
AZGP1	0.787098135928367	0.0707431593039814	0.0627098358883313	0.138286378310824	100	Pericyte_basement_membrane
SEMA3G	0.841698327001262	0.0705832037396118	0.0625498803239617	0.152663439773973	101	Pericyte_basement_membrane
BDNF	0.823379768490744	0.0704444608790243	0.0624111374633742	0.116276154869068	102	Pericyte_basement_membrane
LGALS3	0.798851340842938	0.0704038450550399	0.0623705216393898	0.110118286235539	103	Pericyte_basement_membrane
SIRPB2	0.786975938145703	0.070394440357425	0.0623611169417749	0.140690638778583	104	Pericyte_basement_membrane
CLEC11A	0.757037481392606	0.0703570733809974	0.0623237499653473	0.136990161544752	105	Pericyte_basement_membrane
COL6A6	0.828623164256032	0.0703259335858053	0.0622926101701552	0.147666899326049	106	Pericyte_basement_membrane
FBN1	0.854484658623832	0.0701951500727415	0.0621618266570914	0.131144634252157	107	Pericyte_basement_membrane
KIRREL1	0.814414894798812	0.0701464862959389	0.0621131628802888	0.145483701505981	108	Pericyte_basement_membrane
EFEMP1	0.765957919527207	0.0699846395182427	0.0619513161025926	0.12630251119714	109	Pericyte_basement_membrane
COL21A1	0.81309293696816	0.0699382806573506	0.0619049572417005	0.145348261292495	110	Pericyte_basement_membrane
RARRES1	0.827378968650712	0.069834805866678	0.0618014824510279	0.157027678347086	111	Pericyte_basement_membrane
ADAM15	0.813048501410829	0.0695225251193195	0.0614892017036694	0.143427973749643	112	Pericyte_basement_membrane
PTPRK	0.777433402208448	0.0694012385839612	0.0613679151683111	0.1369298415533	113	Pericyte_basement_membrane
MMP9	0.801150880934923	0.0691660282524794	0.0611327048368293	0.105241653591357	114	Pericyte_basement_membrane
FGG	0.813081828078827	0.0690550597297435	0.0610217363140934	0.143921182364849	115	Pericyte_basement_membrane
CNTN6	0.801050900930918	0.0687530138346985	0.0607196904190483	0.141647997146565	116	Pericyte_basement_membrane
NTN1	0.790764069408338	0.0687397552839463	0.0607064318682962	0.138104935391826	117	Pericyte_basement_membrane
TFPI	0.813104045857493	0.0686867264991082	0.0606534030834581	0.0791514417267149	118	Pericyte_basement_membrane
NRG3	0.842142682574597	0.0686687662537242	0.0606354428380741	0.14904242655086	119	Pericyte_basement_membrane
SLPI	0.730253949210157	0.0685261546785743	0.0604928312629242	0.127766854354181	120	Pericyte_basement_membrane
BACE1	0.776755759959119	0.0685128035628779	0.0604794801472278	0.139198913779875	121	Pericyte_basement_membrane
CD55	0.797662689684277	0.0684760630094213	0.0604427395937712	0.13322113383958	122	Pericyte_basement_membrane
LRFN5	0.794063409540309	0.0684724554788134	0.0604391320631633	0.137350833647524	123	Pericyte_basement_membrane
SOSTDC1	0.806927503388207	0.0683200636591167	0.0602867402434666	0.138628415889609	124	Pericyte_basement_membrane
COL12A1	0.833833233353326	0.067940674438745	0.0599073510230949	0.136546087620413	125	Pericyte_basement_membrane
TGFBI	0.774022973183137	0.0672050295083208	0.0591717060926707	0.138284044831754	126	Pericyte_basement_membrane
SIGLEC5	0.812648581394829	0.067111955150912	0.0590786317352619	0.140747358092258	127	Pericyte_basement_membrane
NAMPT	0.817636472705449	0.0670265925828713	0.0589932691672212	0.131172465293728	128	Pericyte_basement_membrane
THBS2	0.788986647115015	0.066968077421428	0.0589347540057779	0.135460226172779	129	Pericyte_basement_membrane
CDH1	0.816514474882797	0.066939466988913	0.0589061435732628	0.1339821823102	130	Pericyte_basement_membrane
OSM	0.764758159479215	0.0668519571366234	0.0588186337209733	0.0957526553098388	131	Pericyte_basement_membrane
CD320	0.797773778577612	0.0666307994108398	0.0585974759951897	0.138974782499012	132	Pericyte_basement_membrane
LGALS9	0.805072318869549	0.0665443478690462	0.0585110244533961	0.145283854230027	133	Pericyte_basement_membrane
SEMA3E	0.816192317092133	0.0662782319163971	0.058244908500747	0.142715052700133	134	Pericyte_basement_membrane
LAMC2	0.824801706325399	0.0662601485792021	0.058226825163552	0.134363537783465	135	Pericyte_basement_membrane
SLITRK6	0.809738052389515	0.0662424859318599	0.0582091625162098	0.139437847208065	136	Pericyte_basement_membrane
SEMA3B	0.803894776600234	0.0662269358417545	0.0581936124261044	0.136846873501691	137	Pericyte_basement_membrane
NLGN2	0.799751160878937	0.0662257439315484	0.0581924205158983	0.134500532933198	138	Pericyte_basement_membrane
NCAM1	0.826945721966711	0.0661654611921311	0.0581321377764809	0.143398337192933	139	Pericyte_basement_membrane
NFASC	0.813192916972161	0.0660953358941684	0.0580620124785183	0.14330757550457	140	Pericyte_basement_membrane
NRP1	0.821180208402762	0.0659104926082607	0.0578771691926106	0.0927957545673799	141	Pericyte_basement_membrane
CD99	0.823124264036082	0.0657004796344174	0.0576671562187673	0.0916576718347149	142	Pericyte_basement_membrane
LAMA4	0.829167499833366	0.0656814721703217	0.0576481487546716	0.144294706841831	143	Pericyte_basement_membrane
CEACAM6	0.782898975760394	0.0656421911169649	0.0576088677013148	0.128658694191699	144	Pericyte_basement_membrane
CD1B	0.81011575462685	0.0655066965712841	0.057473373155634	0.138186612078287	145	Pericyte_basement_membrane
MFGE8	0.81324846141882	0.0653232853535086	0.0572899619378585	0.128346615537371	146	Pericyte_basement_membrane
LTBP3	0.653502632806772	0.0652638889317208	0.0572305655160707	0.0759398958723068	147	Pericyte_basement_membrane
SLIT3	0.814948121486809	0.0652638346376666	0.0572305112220165	0.134214756652516	148	Pericyte_basement_membrane
SPP1	0.795796396276299	0.0652245638671844	0.0571912404515343	0.0922483137529484	149	Pericyte_basement_membrane
SEMA4A	0.812381968050832	0.0649547685069589	0.0569214450913088	0.13949569508904	150	Pericyte_basement_membrane
THY1	0.846308516074565	0.0649045268212516	0.0568712034056015	0.14229228055219	151	Pericyte_basement_membrane
SEMA3D	0.810137972405512	0.0648632596162762	0.0568299362006261	0.135180403036818	152	Pericyte_basement_membrane
S100B	0.827278988646713	0.0648510233758299	0.0568176999601798	0.108826704261323	153	Pericyte_basement_membrane
SIRPA	0.785709524761714	0.0648135159475552	0.0567801925319051	0.139988402296776	154	Pericyte_basement_membrane
LAMB1	0.831555911040005	0.0646485581763953	0.0566152347607452	0.141564118017051	155	Pericyte_basement_membrane
GRN	0.78970872492168	0.0646227023906484	0.0565893789749983	0.135285137655536	156	Pericyte_basement_membrane
IL16	0.809482547934847	0.064411053075547	0.0563777296598969	0.142021684599678	157	Pericyte_basement_membrane
COL18A1	0.822268879557423	0.0643903273682424	0.0563570039525923	0.140606416428036	158	Pericyte_basement_membrane
ANGPTL1	0.799129063076273	0.0643284994481351	0.0562951760324849	0.138945411904567	159	Pericyte_basement_membrane
HSPG2	0.832689017752005	0.0642075886863813	0.0561742652707312	0.110173721353601	160	Pericyte_basement_membrane
COL4A3	0.823979648514733	0.0641885442663554	0.0561552208507053	0.143188676585994	161	Pericyte_basement_membrane
THBS1	0.789697616032341	0.0641749802974705	0.0561416568818204	0.116792727487213	162	Pericyte_basement_membrane
PLAT	0.806260970028212	0.0637547769014818	0.0557214534858317	0.104385461536207	163	Pericyte_basement_membrane
