test_ligand	auroc	aupr	aupr_corrected	pearson	rank	receiver
CD14	0.822700836059619	0.123942260358749	0.112443877318864	0.173704735257475	70	Pericyte_activated_migratory
FCN1	0.817486822973468	0.12338757482602	0.111889191786135	0.199046605061381	71	Pericyte_activated_migratory
SEMA3A	0.837729462013815	0.123139013293851	0.111640630253966	0.201821066154986	72	Pericyte_activated_migratory
ANG	0.831720283533261	0.122908290077677	0.111409907037792	0.175720838820606	73	Pericyte_activated_migratory
TIMP1	0.813692748091604	0.122596462621214	0.111098079581329	0.19003652501169	74	Pericyte_activated_migratory
CDCP1	0.820871955652492	0.121980133813556	0.110481750773671	0.200697663596438	75	Pericyte_activated_migratory
CALM3	0.813647310069068	0.121698661604862	0.110200278564977	0.198559436737462	76	Pericyte_activated_migratory
FGG	0.818884042166487	0.12146313836559	0.109964755325705	0.202017466812245	77	Pericyte_activated_migratory
SIGLEC7	0.830561613958565	0.121236923522154	0.109738540482269	0.214562797890307	78	Pericyte_activated_migratory
DCN	0.833469647400945	0.121208889739248	0.109710506699363	0.16006576965693	79	Pericyte_activated_migratory
LUM	0.835378044347512	0.121090240379365	0.10959185733948	0.203704097812618	80	Pericyte_activated_migratory
SIRPA	0.796710287168304	0.121046859564406	0.109548476524521	0.20346622026656	81	Pericyte_activated_migratory
CORIN	0.819951835696117	0.120599053338656	0.109100670298771	0.196957743565775	82	Pericyte_activated_migratory
WNT3A	0.817225554343877	0.120403563071371	0.108905180031486	0.201638070604588	83	Pericyte_activated_migratory
VCAN	0.83782033805889	0.118989211101178	0.107490828061293	0.193838127816184	84	Pericyte_activated_migratory
COL14A1	0.832095147219198	0.118324194964188	0.106825811924303	0.203373087314546	85	Pericyte_activated_migratory
OCLN	0.818940839694662	0.11792085399517	0.106422470955285	0.188002800975148	86	Pericyte_activated_migratory
LAMC3	0.835832424572886	0.11777845325351	0.106280070213625	0.199563339771039	87	Pericyte_activated_migratory
NRG3	0.841955198109778	0.117580254710639	0.106081871670754	0.201091272386331	88	Pericyte_activated_migratory
PTPRK	0.788440567066524	0.117485908778823	0.105987525738938	0.178212700120671	89	Pericyte_activated_migratory
IL1A	0.824086695747	0.117297154017403	0.105798770977518	0.248853855375042	90	Pericyte_activated_migratory
COL5A3	0.832072428207926	0.117151756369264	0.105653373329379	0.196882858617033	91	Pericyte_activated_migratory
LGALS3BP	0.841955198109781	0.116834987985659	0.105336604945774	0.203229406637817	92	Pericyte_activated_migratory
COL4A3	0.827085605234466	0.116596334688808	0.105097951648923	0.196559371569158	93	Pericyte_activated_migratory
GPC6	0.759098964013089	0.116404605576713	0.104906222536828	0.175529453330759	94	Pericyte_activated_migratory
COL27A1	0.825688386041442	0.115930216976687	0.104431833936802	0.197671648756864	95	Pericyte_activated_migratory
ADAM17	0.817884405670666	0.115865632030533	0.104367248990648	0.193056865660826	96	Pericyte_activated_migratory
LAMA5	0.828494183933118	0.11585761595671	0.104359232916825	0.194279370570199	97	Pericyte_activated_migratory
GPC3	0.819622410032718	0.115341687283721	0.103843304243836	0.1936040773163	98	Pericyte_activated_migratory
GNAS	0.821269538349693	0.115249516029574	0.103751132989689	0.130786941104305	99	Pericyte_activated_migratory
C1QA	0.822984823700477	0.115194415042174	0.103696032002289	0.198219418391308	100	Pericyte_activated_migratory
SLPI	0.751510814249365	0.115032227169649	0.103533844129764	0.190253672128924	101	Pericyte_activated_migratory
LAMB3	0.805536623046167	0.11497950673036	0.103481123690475	0.190544217732929	102	Pericyte_activated_migratory
FGF14	0.815532988004367	0.114662846226669	0.103164463186784	0.198883149658177	103	Pericyte_activated_migratory
PTPRC	0.764335696110507	0.114281828805812	0.102783445765927	0.204851827551705	104	Pericyte_activated_migratory
TNFSF14	0.80875136314068	0.114220222644606	0.102721839604721	0.204235715244299	105	Pericyte_activated_migratory
HSPG2	0.83398082515449	0.113192301996363	0.101693918956478	0.200831982756122	106	Pericyte_activated_migratory
COL3A1	0.826915212649946	0.11313894926121	0.101640566221325	0.187152734690722	107	Pericyte_activated_migratory
JAM2	0.852837604507452	0.11298279830423	0.101484415264345	0.194368210058778	108	Pericyte_activated_migratory
IGFBP3	0.776706197746277	0.112934329213594	0.101435946173709	0.166312514939599	109	Pericyte_activated_migratory
EREG	0.839967284623774	0.112414396966393	0.100916013926508	0.172201799114872	110	Pericyte_activated_migratory
COL6A6	0.830209469283902	0.112291661772929	0.100793278733044	0.194204882172958	111	Pericyte_activated_migratory
LAMC1	0.83926299527445	0.11188683647885	0.100388453438965	0.190077364055624	112	Pericyte_activated_migratory
PECAM1	0.799947746274084	0.111854102722043	0.100355719682158	0.18582177779154	113	Pericyte_activated_migratory
COL6A2	0.821701199563796	0.111782819313566	0.100284436273681	0.191590971937396	114	Pericyte_activated_migratory
FBN1	0.854007633587786	0.111601665546318	0.100103282506433	0.168145101381867	115	Pericyte_activated_migratory
RTN4	0.831459014903674	0.111436873345663	0.0999384903057782	0.147320276205221	116	Pericyte_activated_migratory
KIRREL1	0.817918484187573	0.111431287292737	0.0999329042528524	0.195060642022754	117	Pericyte_activated_migratory
BACE1	0.788701835696113	0.111316094766956	0.099817711727071	0.184782662285066	118	Pericyte_activated_migratory
COL1A2	0.835219011268631	0.111182143052056	0.099683760012171	0.19078999266331	119	Pericyte_activated_migratory
COL10A1	0.806070519810979	0.111020539882914	0.0995221568430286	0.178913159016105	120	Pericyte_activated_migratory
TFPI	0.817736732097422	0.11084013327485	0.099341750234965	0.108836160840538	121	Pericyte_activated_migratory
THY1	0.846737549981826	0.110362496350148	0.0988641133102625	0.194132400172812	122	Pericyte_activated_migratory
GRN	0.797244183933118	0.11032497679097	0.0988265937510855	0.173896078501591	123	Pericyte_activated_migratory
CD320	0.80521855688841	0.110229677745295	0.0987312947054096	0.18425703328385	124	Pericyte_activated_migratory
CP	0.814362958924028	0.109976673453182	0.0984782904132968	0.176556031202377	125	Pericyte_activated_migratory
PROS1	0.830482097419121	0.109738257217907	0.0982398741780225	0.160851312867122	126	Pericyte_activated_migratory
NRP1	0.824825063613231	0.109702238244635	0.0982038552047499	0.135673794220513	127	Pericyte_activated_migratory
FST	0.811557161032352	0.109660164369525	0.0981617813296396	0.184030581005616	128	Pericyte_activated_migratory
COL8A1	0.790678389676483	0.109141057925271	0.0976426748853856	0.180035215897365	129	Pericyte_activated_migratory
ANGPTL1	0.806854325699747	0.108768071573834	0.0972696885339487	0.185426068575395	130	Pericyte_activated_migratory
LGALS9	0.811682115594334	0.108728592777366	0.097230209737481	0.193828045970318	131	Pericyte_activated_migratory
LTBP1	0.823734551072345	0.108513585219583	0.0970152021796976	0.191119551733122	132	Pericyte_activated_migratory
COL18A1	0.824654671028719	0.107931567763199	0.0964331847233137	0.189536085249283	133	Pericyte_activated_migratory
DLL4	0.777228735005457	0.10756477855965	0.096066395519765	0.193620393928885	134	Pericyte_activated_migratory
ADAM15	0.815532988004365	0.107502746918359	0.0960043638784737	0.184403878400602	135	Pericyte_activated_migratory
AZGP1	0.796755725190842	0.107199538276197	0.0957011552363116	0.182455858926471	136	Pericyte_activated_migratory
F8	0.818997637222833	0.107192085453153	0.0956937024132684	0.168658037905296	137	Pericyte_activated_migratory
LIN7C	0.818338785896042	0.106881900617525	0.0953835175776398	0.179596575468488	138	Pericyte_activated_migratory
COL21A1	0.816248636859325	0.106416904582659	0.0949185215427738	0.183234782517104	139	Pericyte_activated_migratory
SLITRK6	0.814510632497279	0.10638605538151	0.0948876723416246	0.180056354215822	140	Pericyte_activated_migratory
PTN	0.796267266448565	0.106358188804552	0.094859805764667	0.1992779609338	141	Pericyte_activated_migratory
LRFN5	0.800458924027629	0.105905744558146	0.094407361518261	0.182120473378505	142	Pericyte_activated_migratory
LPL	0.803389676481282	0.10588846408437	0.0943900810444852	0.181784130528729	143	Pericyte_activated_migratory
HLA-DRB5	0.79561977462741	0.105849180381257	0.0943507973413717	0.191060289072091	144	Pericyte_activated_migratory
SERPINE1	0.781386314067611	0.105695600010112	0.0941972169702275	0.178008633178666	145	Pericyte_activated_migratory
CD55	0.803310159941846	0.105687366341892	0.0941889833020068	0.174054087102198	146	Pericyte_activated_migratory
SDC2	0.798198382406397	0.105386507002144	0.0938881239622593	0.187114038913575	147	Pericyte_activated_migratory
AGRN	0.826551708469652	0.105261342723269	0.0937629596833838	0.142709452274171	148	Pericyte_activated_migratory
SYT1	0.807876681206834	0.105015941370186	0.093517558330301	0.159387362853451	149	Pericyte_activated_migratory
THBS1	0.797266902944388	0.105000903260396	0.0935025202205109	0.152047397051042	150	Pericyte_activated_migratory
MMP7	0.779375681570337	0.104995456948401	0.0934970739085165	0.200682881559032	151	Pericyte_activated_migratory
CD1B	0.815930570701566	0.104533465234615	0.0930350821947295	0.186462194575463	152	Pericyte_activated_migratory
VEGFD	0.817952562704475	0.104392914969154	0.0928945319292689	0.182647016899774	153	Pericyte_activated_migratory
HAS1	0.842636768447842	0.103798760542483	0.0923003775025983	0.196360314942358	154	Pericyte_activated_migratory
HAS2	0.774048073427845	0.103715341941881	0.0922169589019955	0.183693927694782	155	Pericyte_activated_migratory
VEGFB	0.811807070156308	0.103447583434799	0.0919492003949141	0.178653646060177	156	Pericyte_activated_migratory
S100A4	0.841807524536535	0.103445528715713	0.0919471456758281	0.183436736213154	157	Pericyte_activated_migratory
LAMC2	0.827187840785173	0.103237528696188	0.0917391456563026	0.175867371060589	158	Pericyte_activated_migratory
LAMA4	0.831777081061435	0.103068812497283	0.0915704294573982	0.187020420160675	159	Pericyte_activated_migratory
NCAM1	0.829334787350059	0.102499918858638	0.0910015358187532	0.184131899432267	160	Pericyte_activated_migratory
LRPAP1	0.817634496546714	0.101910388787403	0.0904120057475178	0.183981057981496	161	Pericyte_activated_migratory
SEMA4A	0.814749182115596	0.101873531909124	0.090375148869239	0.18333500048191	162	Pericyte_activated_migratory
DUSP18	0.8012427299164	0.101859849424137	0.0903614663842516	0.18478150427245	163	Pericyte_activated_migratory
COL12A1	0.83452608142494	0.101851328537837	0.0903529454979518	0.172507503101135	164	Pericyte_activated_migratory
LAMB1	0.834083060705203	0.101694173082719	0.0901957900428344	0.180474751978467	165	Pericyte_activated_migratory
MFGE8	0.817100599781902	0.101680526477241	0.0901821434373564	0.168146238769476	166	Pericyte_activated_migratory
SOSTDC1	0.80983051617594	0.101364420256568	0.0898660372166825	0.177970060172327	167	Pericyte_activated_migratory
SIGLEC5	0.815487549981827	0.101242096928959	0.0897437138890739	0.181544149982095	168	Pericyte_activated_migratory
CDH1	0.819838240639768	0.101080869894731	0.0895824868548457	0.153401601687267	169	Pericyte_activated_migratory
CALM1	0.808308342420939	0.101033710410176	0.0895353273702906	0.12821728492719	170	Pericyte_activated_migratory
ADAM12	0.820928753180665	0.101014171420506	0.0895157883806209	0.17521536972643	171	Pericyte_activated_migratory
SEMA3D	0.81376090512541	0.10075056821396	0.0892521851740753	0.175422836020766	172	Pericyte_activated_migratory
COL24A1	0.812477280988736	0.100431042001433	0.088932658961548	0.18071171155214	173	Pericyte_activated_migratory
BMP1	0.823939022173758	0.100214082015586	0.0887156989757009	0.191329333653576	174	Pericyte_activated_migratory
COMP	0.806899763722284	0.100046981597946	0.0885485985580611	0.160047869800842	175	Pericyte_activated_migratory
PLEKHO2	0.816975645219925	0.100034099128672	0.0885357160887868	0.185465136692077	176	Pericyte_activated_migratory
TSPAN33	0.83031170483461	0.0995981438143639	0.0880997607744789	0.194623087204454	177	Pericyte_activated_migratory
CAMP	0.792643584151223	0.0995637738517496	0.0880653908118646	0.112500679879438	178	Pericyte_activated_migratory
COL4A5	0.812147855325337	0.099284105376089	0.087785722336204	0.175235600963066	179	Pericyte_activated_migratory
COL13A1	0.826960650672487	0.0991003401265472	0.0876019570866622	0.188324319572231	180	Pericyte_activated_migratory
AREG	0.812852144674665	0.0988389929585072	0.0873406099186222	0.11308680047559	181	Pericyte_activated_migratory
SEMA3E	0.81913395129044	0.0988244589169271	0.0873260758770421	0.180336814103074	182	Pericyte_activated_migratory
LIPH	0.7866457651763	0.0988124741787892	0.0873140911389042	0.171836815967176	183	Pericyte_activated_migratory
COL4A2	0.819190748818614	0.0984210235947516	0.0869226405548666	0.177716720503125	184	Pericyte_activated_migratory
SLIT3	0.818725009087607	0.0982419395343729	0.0867435564944879	0.175086754150948	185	Pericyte_activated_migratory
COL4A4	0.8352417302799	0.0979589635049453	0.0864605804650603	0.164220212156444	186	Pericyte_activated_migratory
SEMA3B	0.809762359142132	0.0979010512475647	0.0864026682076797	0.171666789816838	187	Pericyte_activated_migratory
BMP4	0.83621864776445	0.0978097548424138	0.0863113718025287	0.193559208414378	188	Pericyte_activated_migratory
FLRT3	0.800390766993826	0.0975895103591667	0.0860911273192817	0.173922908086134	189	Pericyte_activated_migratory
GDF10	0.820281261359507	0.0973485022461704	0.0858501192062854	0.142248802227727	190	Pericyte_activated_migratory
ITM2B	0.828142039258453	0.0972633217465317	0.0857649387066467	0.111185251026588	191	Pericyte_activated_migratory
PAM	0.78677071973828	0.0970489566426627	0.0855505736027777	0.196320338831061	192	Pericyte_activated_migratory
MDK	0.78572564521992	0.0966159451825004	0.0851175621426154	0.139057723869473	193	Pericyte_activated_migratory
PSAP	0.769083969465649	0.0964168037106558	0.0849184206707707	0.177251530316485	194	Pericyte_activated_migratory
LAMB2	0.803855416212288	0.0961845386819744	0.0846861556420894	0.171301082701503	195	Pericyte_activated_migratory
CNTN6	0.807081515812436	0.0957291336618817	0.0842307506219967	0.176323555309173	196	Pericyte_activated_migratory
LGALS1	0.817066521264997	0.0955094261765235	0.0840110431366384	0.110024254751089	197	Pericyte_activated_migratory
APOE	0.816464467466379	0.0951737363417781	0.0836753533018931	0.140164771415129	198	Pericyte_activated_migratory
NECTIN4	0.798789076699384	0.095023286276478	0.083524903236593	0.172106909709779	199	Pericyte_activated_migratory
COL6A3	0.815124045801531	0.0949841371224713	0.0834857540825863	0.177117584938438	200	Pericyte_activated_migratory
BMP5	0.805525263540534	0.0949282618257753	0.0834298787858902	0.173445693879303	201	Pericyte_activated_migratory
CEACAM6	0.792155125408948	0.0947429675805263	0.0832445845406413	0.163444084845157	202	Pericyte_activated_migratory
NFASC	0.816248636859326	0.0945061364911818	0.0830077534512968	0.17709697157072	203	Pericyte_activated_migratory
CEACAM1	0.808024354780083	0.0944867924200657	0.0829884093801807	0.162852792439455	204	Pericyte_activated_migratory
HSP90B1	0.794063522355511	0.0939363465540214	0.0824379635141364	0.173381583761683	205	Pericyte_activated_migratory
NPNT	0.823859505634316	0.0934206457457552	0.0819222627058701	0.173811828023855	206	Pericyte_activated_migratory
EFEMP1	0.777592239185752	0.0930481419611171	0.0815497589212321	0.155380847501793	207	Pericyte_activated_migratory
COL8A2	0.823723191566705	0.0930344807071685	0.0815360976672835	0.14967470340817	208	Pericyte_activated_migratory
COL16A1	0.822280534351148	0.0929757866937685	0.0814774036538835	0.15389462753686	209	Pericyte_activated_migratory
CX3CL1	0.791155488913125	0.0926767305852107	0.0811783475453257	0.115098289795858	210	Pericyte_activated_migratory
FAM3C	0.794336150490733	0.0919917436315212	0.0804933605916362	0.151161141439732	211	Pericyte_activated_migratory
LRIG1	0.810637041075974	0.0912673636646979	0.0797689806248129	0.160965315982063	212	Pericyte_activated_migratory
TSPAN3	0.791837059251183	0.0912671421863646	0.0797687591464796	0.160173989261381	213	Pericyte_activated_migratory
ADAM10	0.784635132679026	0.0907916100423657	0.0792932270024807	0.14590192087601	214	Pericyte_activated_migratory
F13A1	0.799129861868413	0.0904794943563748	0.0789811113164898	0.167991083440509	215	Pericyte_activated_migratory
SLIT2	0.762802162849875	0.0896617121486115	0.0781633291087264	0.151115301157082	216	Pericyte_activated_migratory
COL15A1	0.825722464558343	0.0895745723374745	0.0780761892975895	0.158510661858643	217	Pericyte_activated_migratory
RGMA	0.810671119592877	0.0895517989581563	0.0780534159182713	0.178513693575156	218	Pericyte_activated_migratory
PI16	0.791450836059618	0.0894511493106667	0.0779527662707817	0.168272616344252	219	Pericyte_activated_migratory
EDIL3	0.822689476553983	0.0893880427365217	0.0778896596966367	0.178338520794362	220	Pericyte_activated_migratory
BMP3	0.802208287895312	0.0886670637333906	0.0771686806935056	0.165231144055955	221	Pericyte_activated_migratory
PCSK9	0.815601145038172	0.0885524697457479	0.0770540867058629	0.159868691932799	222	Pericyte_activated_migratory
COL5A2	0.832719920029083	0.0882248152877541	0.0767264322478691	0.150449131607488	223	Pericyte_activated_migratory
CNTN4	0.814737822609966	0.0882201835911448	0.0767218005512598	0.173646409569774	224	Pericyte_activated_migratory
COL6A1	0.835071337695386	0.0881088960568594	0.0766105130169744	0.153584478856775	225	Pericyte_activated_migratory
SIGLEC1	0.744138495092694	0.0876386329520093	0.0761402499121243	0.163340635349347	226	Pericyte_activated_migratory
IGF2	0.836070974191201	0.0867401669103876	0.0752417838705026	0.135812868667573	227	Pericyte_activated_migratory
SPON1	0.789940021810256	0.0860809985152195	0.0745826154753345	0.130648782028814	228	Pericyte_activated_migratory
MXRA5	0.799879589240278	0.0855516058525806	0.0740532228126956	0.153646206567671	229	Pericyte_activated_migratory
ANXA2	0.832640403489642	0.0852178087934987	0.0737194257536137	0.138614629872598	230	Pericyte_activated_migratory
OLFM2	0.775047709923668	0.0849406346211093	0.0734422515812243	0.15634907430623	231	Pericyte_activated_migratory
ANGPT2	0.777921664849148	0.0849394719150365	0.0734410888751515	0.170492661885879	232	Pericyte_activated_migratory
CALM2	0.798277898945839	0.0840433941494481	0.0725450111095631	0.101486272527814	233	Pericyte_activated_migratory
PSEN1	0.826778898582339	0.0839584462000048	0.0724600631601198	0.128884400082583	234	Pericyte_activated_migratory
NID1	0.775558887677211	0.0835684615136413	0.0720700784737563	0.156946536808219	235	Pericyte_activated_migratory
ANGPT1	0.782738095238099	0.0821560170433873	0.0706576340035023	0.126823907569419	236	Pericyte_activated_migratory
SERPINE2	0.778137495456201	0.0815461370313226	0.0700477539914376	0.147545835405137	237	Pericyte_activated_migratory
FGF2	0.876726644856422	0.0804958834247534	0.0689975003848684	0.197744790451561	238	Pericyte_activated_migratory
GAS6	0.751987913486008	0.0804284135008388	0.0689300304609538	0.152612710355835	239	Pericyte_activated_migratory
ESAM	0.775002271901129	0.0799608550958403	0.0684624720559553	0.153580824936882	240	Pericyte_activated_migratory
IFITM1	0.81154580152672	0.0795454755224194	0.0680470924825344	0.172854020268735	241	Pericyte_activated_migratory
VSIG10	0.776240458015267	0.0794652496087747	0.0679668665688897	0.154072439082786	242	Pericyte_activated_migratory
CXCL12	0.809467011995641	0.0792199460738187	0.0677215630339337	0.109283476463368	243	Pericyte_activated_migratory
ALCAM	0.737640857869867	0.078590527903413	0.067092144863528	0.178707756275419	244	Pericyte_activated_migratory
OSM	0.777342330061796	0.0784405626759511	0.0669421796360661	0.12973473162233	245	Pericyte_activated_migratory
LTBP3	0.683137949836424	0.0774347882986825	0.0659364052587975	0.121684362104983	246	Pericyte_activated_migratory
BACE2	0.81805479825518	0.0759577357454578	0.0644593527055728	0.167720126135983	247	Pericyte_activated_migratory
HBEGF	0.825779262086517	0.0745687184977551	0.0630703354578701	0.0969707933272525	248	Pericyte_activated_migratory
FBLN1	0.77671755725191	0.0729146528392964	0.0614162697994114	0.145347707659419	249	Pericyte_activated_migratory
PLTP	0.791632588149766	0.0723904706160072	0.0608920875761221	0.130594018427456	250	Pericyte_activated_migratory
APP	0.820485732460929	0.0716932450669121	0.0601948620270271	0.103988156076135	251	Pericyte_activated_migratory
FGF7	0.85312159214831	0.0713478840227796	0.0598495009828946	0.121241999536927	252	Pericyte_activated_migratory
BDNF	0.81294302071974	0.071133731250867	0.059635348210982	0.114836906596039	253	Pericyte_activated_migratory
WNT7B	0.766403126135952	0.0709162209601548	0.0594178379202698	0.102895870365489	254	Pericyte_activated_migratory
JAG2	0.791280443475104	0.0708624618248811	0.0593640787849961	0.152091805012738	255	Pericyte_activated_migratory
EFEMP2	0.782374591057802	0.0697654920732561	0.0582671090333711	0.146793672310077	256	Pericyte_activated_migratory
FGF18	0.832901672119232	0.069544154343117	0.058045771303232	0.116375531523066	257	Pericyte_activated_migratory
SEMA3C	0.776524445656129	0.0694392483292718	0.0579408652893868	0.143977281512356	258	Pericyte_activated_migratory
CLCF1	0.744229371137768	0.069320450162589	0.057822067122704	0.142139958638756	259	Pericyte_activated_migratory
NRG1	0.809648764085792	0.0686084248167802	0.0571100417768951	0.130428888037927	260	Pericyte_activated_migratory
VEGFA	0.83700245365322	0.0679350769052894	0.0564366938654044	0.167423389354258	261	Pericyte_activated_migratory
