disease_group	emmean	SE	df	lower.CL	upper.CL	lens	arm	model	n_donors	n_studies	study_sd	singular	n_donors_group
Healthy	0.906469438269216	0.129475333538169	9.97423833531632	0.617879386086618	1.19505949045182	AGTR1_expr	ageadj	lmer(disease_group + sex + age + (1 | study))	36	12	0.355404104195463	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3
Fibrotic_ILD	0.821448760513432	0.264312298835842	22.7447926547627	0.274337436958355	1.36856008406851	AGTR1_expr	ageadj	lmer(disease_group + sex + age + (1 | study))	36	12	0.355404104195463	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3
Other	0.512025779050679	0.388689432539517	7.86878066022329	-0.386902058347724	1.41095361644908	AGTR1_expr	ageadj	lmer(disease_group + sex + age + (1 | study))	36	12	0.355404104195463	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3
Healthy	13.9321721604719	2.18426222077487	9.62772137067254	9.03970304468076	18.8246412762631	AGTR1_scvi	ageadj	lmer(disease_group + sex + age + (1 | study))	36	12	5.65149257976292	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3
Fibrotic_ILD	10.5386329479651	4.69173994795174	20.3523668248847	0.762686019313929	20.3145798766164	AGTR1_scvi	ageadj	lmer(disease_group + sex + age + (1 | study))	36	12	5.65149257976292	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3
Other	5.02196113145909	6.40854464796089	7.50223384854171	-9.92859360833568	19.9725158712539	AGTR1_scvi	ageadj	lmer(disease_group + sex + age + (1 | study))	36	12	5.65149257976292	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3
Healthy	0.417825757393886	0.0644849666703634	9.95474878687308	0.274055717569332	0.561595797218441	AGTR1_detect	ageadj	lmer(disease_group + sex + age + (1 | study))	36	12	0.176351078414758	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3
Fibrotic_ILD	0.43033683897695	0.132166229955706	22.5872184453112	0.156653420358443	0.704020257595458	AGTR1_detect	ageadj	lmer(disease_group + sex + age + (1 | study))	36	12	0.176351078414758	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3
Other	0.240720026087666	0.193285092133939	7.84248363463247	-0.206559267623509	0.687999319798842	AGTR1_detect	ageadj	lmer(disease_group + sex + age + (1 | study))	36	12	0.176351078414758	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3
