state_program	emmean	SE	df	lower.CL	upper.CL	lens
activated_migratory	0.59134318630462	0.0765106458518318	2185.56781079953	0.441301984160266	0.741384388448975	AGTR1_expr
basement_membrane	0.634446181302509	0.0400316345866839	178.871759957748	0.555451153788784	0.713441208816234	AGTR1_expr
vascular_stabilizing	0.800052045194599	0.0386680934467131	161.467990669759	0.723691657302314	0.876412433086884	AGTR1_expr
activated_migratory	9.68561172904596	0.736552351319481	332.597388889456	8.23672329859418	11.1345001594977	AGTR1_scvi
basement_membrane	10.6894833381714	0.647575569117643	199.23186038135	9.41250154884738	11.9664651274955	AGTR1_scvi
vascular_stabilizing	9.61584473112931	0.643783848240699	195.020019321589	8.34617243133698	10.8855170309217	AGTR1_scvi
activated_migratory	0.245344807627779	0.0342851496032325	2008.70686045787	0.178106634642717	0.312582980612841	AGTR1_detect
basement_membrane	0.279882775413813	0.0183610835607767	178.535772917618	0.243650108240847	0.316115442586779	AGTR1_detect
vascular_stabilizing	0.393932552441958	0.0177648376712627	162.09057331886	0.358852194573462	0.429012910310454	AGTR1_detect
