donor_id	state_program	AGTR1_expr	AGTR1_scvi	ACTA2_expr	synth_contr	synth_contr_noACTA2	n
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	basement_membrane	0.271283409090909	8.88214902727273	2.41113428181818	1.20920430327907	1.06474168377005	11
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI02	vascular_stabilizing	0.892652890163934	12.6709491245902	2.31207656557377	1.30352078350515	1.19574076289967	61
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_1	vascular_stabilizing	0.506675075294118	5.53625048670588	1.05657207117647	1.02453013912837	1.05665561665874	170
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_2	vascular_stabilizing	0.529165995555556	5.00155856911111	1.38306957111111	1.08704075078611	1.08685287013382	45
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	basement_membrane	0.7051143	28.200547625	0	0.84602925191323	0.997775285471053	8
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD2	vascular_stabilizing	1.3005636106383	10.9565069836879	1.99838047588652	1.1153014867751	1.0423199163873	141
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Case_1	vascular_stabilizing	0.757410717735043	7.33637290679487	1.49281132991453	1.00517280666067	0.982909672760022	234
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	vascular_stabilizing	1.59325471875	36.582943	1.70134910625	1.10760640745362	1.07088618000348	16
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	vascular_stabilizing	0.231934666666667	9.93692433333333	0.896596383333333	0.960083670483695	1.00896483936007	6
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML3	basement_membrane	1.16906743	29.4175396	1.11303776	1.05345078118642	1.07676366660709	10
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lafy_donor_4	vascular_stabilizing	0.765590225	6.121238575	2.199404925	1.0491109196345	0.918401876063574	8
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	vascular_stabilizing	1.39287514947368	22.6541056263158	1.9413751	1.23803500351989	1.1773983871393	95
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF2	activated_migratory	1.21154137142857	11.7552126714286	0.766800428571429	0.733201215721312	0.761038050619113	7
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI01	activated_migratory	1.23680438888889	14.5607948555556	1.49475007777778	1.1175500731998	1.10842340620737	9
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747PMB_2	basement_membrane	0.218971953333333	6.11727628666667	1.53292216	1.090804675791	1.05716620698051	15
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	basement_membrane	0.441565371428571	15.4522702142857	2.76874335714286	1.32767721982229	1.13797967320397	7
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	basement_membrane	1.28599792	25.4877352	2.04549108	1.39016577307383	1.3387542771839	5
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A44	basement_membrane	0.197463275	14.8978263333333	0.728610691666667	1.11753143638372	1.20023248116175	12
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747DD073R	vascular_stabilizing	1.06673656865385	11.8887295653846	1.68869283076923	1.10459727536409	1.08038607317886	52
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	vascular_stabilizing	0.53389122	27.5872367333333	2.01629066666667	1.23148587475883	1.1557526632642	15
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Case_1	activated_migratory	0.311091633333333	4.9637991	0.566022344444444	0.879035928425966	0.953401897168033	9
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747368C	vascular_stabilizing	0.298941471428571	8.55998591428572	2.70132487142857	1.39195702666328	1.23922954196022	7
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML2	basement_membrane	1.58915601	30.5281973	2.9908183	1.53928985261917	1.36803417042324	10
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NU_CZI02	activated_migratory	0.24133153	13.645738	0.56577646	0.849926221648852	0.918918182872591	10
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A37	vascular_stabilizing	1.05444395833333	17.3716022083333	1.38116521666667	1.07555473268032	1.08803248609815	12
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	basement_membrane	1.1160103	23.0255622333333	0.938733308333333	0.918870856430796	0.945741808906434	12
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747NML1	basement_membrane	0.747037477777778	20.7852977222222	0.457432655555556	0.83785807468273	0.920578759309476	18
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	basement_membrane	1.37745228333333	39.7293631666667	0	0.684431707064311	0.817145325796945	6
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747IPF3	activated_migratory	0.1881958375	5.07401274375	2.25568970625	1.2557669783632	1.14021805155845	16
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A43	activated_migratory	1.28116745833333	11.3522879333333	0.716233616666667	0.86636626087957	0.919891681406233	12
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD2	basement_membrane	1.768325525	17.156363875	1.952290025	1.32391480386257	1.27838493381228	8
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	basement_membrane	0.638526944444445	18.1975676666667	2.40971864444444	1.11437707084197	0.954361497737743	9
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A40	vascular_stabilizing	0.227486477777778	13.5109287111111	1.04214941111111	0.863248168450815	0.87973673946643	9
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	basement_membrane	1.43918603333333	21.2840869166667	0.990134491666667	0.942543177240425	0.964705120457543	12
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	vascular_stabilizing	1.80332744	28.1945514	2.23616965	1.3167637646993	1.22888604155041	10
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	vascular_stabilizing	0.250207919298246	6.97538600263158	1.15252749298246	0.972743339789541	0.989927681848818	57
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_3	basement_membrane	0.489253042857143	9.76318368571429	2.21241321428571	1.23988481112889	1.12363023329754	7
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_4	basement_membrane	0	23.439405	0.9333912	0.845280742872329	0.8519636472715	7
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747lambrechts_5	vascular_stabilizing	1.81086669090909	19.3803382090909	1.46622720909091	0.959812281276241	0.930352836542831	11
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747A26	activated_migratory	0.61463252	20.0493768	1.3248462	1.21036946074168	1.2223040578933	5
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747DD046Q	vascular_stabilizing	0.6119453	12.819155375	1.8877299875	1.20032665610313	1.16059618813651	8
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D032	basement_membrane	0.449235423529412	5.05992691176471	0.0682944882352941	0.271209160872534	0.330119099864105	68
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D046	basement_membrane	0.314117092473118	4.7026236616129	0.319460169892473	0.47172946763295	0.531741307810887	93
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	basement_membrane	0.411365066304348	2.14228248804348	1.56090251413044	0.802448664409095	0.738847410681332	92
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	vascular_stabilizing	0	0.719430881333333	1.90920420666667	0.931709669907888	0.832447755359468	15
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D062	activated_migratory	0	0.977730251428571	1.18787244285714	0.681132852349963	0.651967989473927	7
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D088	basement_membrane	0.0728830340277778	0.539677814361112	0.477593441666667	0.424850076253491	0.45777475237531	288
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D088	activated_migratory	0.152593510526316	0.655991946842105	0.530591826315789	0.0598329228267335	0.0236047065945197	19
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D088	vascular_stabilizing	0	0.453320549333333	0.555565366666667	0.446446378495958	0.462578433506073	15
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D122	basement_membrane	0.659137071875	7.587243384375	0.516075540625	0.559010555011531	0.598273274330866	32
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D139	basement_membrane	1.20929969038462	9.17245482692308	0.926606044230769	0.436329852919548	0.405798426744266	52
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D150	basement_membrane	0.27443803625	1.468691830125	1.87600290125	0.800413593170543	0.695121873994668	80
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D150	vascular_stabilizing	0.230451757142857	1.07274380571429	2.37198511428571	0.721017115797315	0.524671451996784	7
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D175	basement_membrane	0.45774487	3.88306928	0.22712812	0.416297519207001	0.476945768083845	10
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D231	basement_membrane	0.376561881818182	1.98785070636364	0.3382879	0.353026538870551	0.391565157778851	11
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD48	vascular_stabilizing	1.11074775384615	7.23460695384615	1.94509095384615	1.14442638470576	1.08222325251653	13
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD54	vascular_stabilizing	0.991148376470588	12.0381550294118	1.43537799411765	1.13726194923999	1.13811263674781	17
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD028	vascular_stabilizing	1.53411885	17.34032356	2.03596362	1.0758562968572	0.996220891316732	10
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD55	vascular_stabilizing	0.942501901489362	9.09473875957447	1.7230583106383	1.02194317868415	0.981659625902726	47
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD57	vascular_stabilizing	1.58682332586207	18.8903247	2.10999993965517	1.21271320071714	1.13823879171475	58
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD58	vascular_stabilizing	0.737085578571429	15.8824947857143	0.848992907142857	0.894214730489822	0.949144381049539	14
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUILD59	vascular_stabilizing	1.09972368163265	12.0983839204082	1.8869179755102	1.27907776942869	1.2407061188886	49
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747JVV9L8ng	basement_membrane	1.15443394782609	11.0439316130435	0.204763956521739	0.482815642149552	0.566463491546442	23
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D239	vascular_stabilizing	0.910640553030303	8.72454652045454	0.865417156060606	0.572384180209854	0.57431308424318	66
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D239	activated_migratory	0.4138979125	2.88151679375	0.1759465875	0.0666617612292369	0.0965569314218703	16
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747D239	basement_membrane	1.29103206165929	9.741178827323	1.00699697190265	0.634764197507879	0.630600147618555	904
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	vascular_stabilizing	1.19011432083333	16.9283912	0.88354730625	0.856656914469268	0.896059986362381	48
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_1	basement_membrane	0.36634295	21.6148525	0.3182533	0.625487602419323	0.709671887140425	6
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3	vascular_stabilizing	1.0190655375	17.51430034375	2.3923751875	1.41543765897552	1.32250978850183	32
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Patient_3	basement_membrane	1.15871915217391	16.6271435	1.99693898695652	1.14391528720441	1.06542968761847	23
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 1	vascular_stabilizing	1.14683210952381	12.841350968254	1.7285930015873	1.18782703216114	1.15557033748583	63
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	vascular_stabilizing	1.2219553768714	21.0937641872361	1.88390157322457	1.3265953736052	1.29388879540306	1042
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	activated_migratory	1.15741815555556	20.6387105	0.879003677777778	0.968242942668773	1.02035089745093	9
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 2	basement_membrane	0.909929542307692	26.3855617923077	1.44999537179487	1.27219888361601	1.2847811902399	78
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	vascular_stabilizing	1.36770890677507	28.7873048162602	1.32497157506775	1.14519971305439	1.16500062362842	369
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747donor 3	basement_membrane	1.45245136153846	33.0347651153846	1.24472664615385	1.27786234858709	1.31899329842229	26
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_1	vascular_stabilizing	0.967032727272727	6.4565222	1.2140673	0.891315660151568	0.889001964593863	11
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_2	vascular_stabilizing	0.984919875505618	8.14007277977528	1.86313874269663	1.04263146537074	0.985046094217805	89
homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_2	basement_membrane	0	12.6333381083333	1.06370885	0.990194627477063	1.0016467584504	12
