contrast	estimate	SE	df	t.ratio	p.value
activated_migratory - basement_membrane	-0.0147809683624898	0.103313264711102	42.7630138481741	-0.143069415179379	0.886907387969526
activated_migratory - vascular_stabilizing	-0.189245965628834	0.10366665925008	42.1443781801063	-1.82552391480376	0.112520569427283
basement_membrane - vascular_stabilizing	-0.174464997266344	0.0681502694565674	46.6275700730899	-2.56000451146465	0.0413088350422499
