contrast	estimate	SE	df	t.ratio	p.value	lower.CL	upper.CL	min_cells	arm	touches_small_group
Healthy - Fibrotic_ILD	-0.0344707852674681	0.0697118310482418	56.187139866861	-0.494475396057431	0.863706191482842	-0.174110100444105	0.105168529909169	20		FALSE
Healthy - Other	0.0362785875881291	0.207917210130552	15.7551747199234	0.174485736728334	0.863706191482842	-0.405043516811074	0.477600691987332	20		FALSE
Fibrotic_ILD - Other	0.0707493728555972	0.206554385783839	15.5964070781148	0.342521765331272	0.863706191482842	-0.368049076197002	0.509547821908196	20		FALSE
