test_ligand	auroc	aupr	aupr_corrected	pearson	rank	receiver
ICAM4	0.835653391216807	0.13537843328557	0.125288747186915	0.212384630500201	36	Pericyte_cg_inflammatory
HDC	0.798493142066184	0.135326914055129	0.125237227956474	0.220805650194361	37	Pericyte_cg_inflammatory
SPON2	0.762772115263622	0.135175003598761	0.125085317500106	0.170881081231992	38	Pericyte_cg_inflammatory
COL8A2	0.85897980369951	0.135113106881867	0.125023420783212	0.194872885242327	39	Pericyte_cg_inflammatory
CCL2	0.765273059015977	0.135105297428778	0.125015611330123	0.0967734482499419	40	Pericyte_cg_inflammatory
CLEC11A	0.789503900843082	0.134889659138904	0.12479997304025	0.196324867178297	41	Pericyte_cg_inflammatory
C1QB	0.86748143953693	0.134184717005194	0.124095030906539	0.213206668089835	42	Pericyte_cg_inflammatory
VWF	0.867670190008807	0.133840462172137	0.123750776073482	0.213977213848844	43	Pericyte_cg_inflammatory
ENG	0.862046998867493	0.133676840684758	0.123587154586103	0.236474688389491	44	Pericyte_cg_inflammatory
CD99	0.849392852648798	0.13180957516952	0.121719889070865	0.191465083609351	45	Pericyte_cg_inflammatory
CTSG	0.834505159179561	0.13177536506419	0.121685678965536	0.208172199026234	46	Pericyte_cg_inflammatory
CCN1	0.872223795142817	0.130849173096118	0.120759486997464	0.204687690780545	47	Pericyte_cg_inflammatory
SPP1	0.838744180193784	0.130462978454042	0.120373292355388	0.184854121916779	48	Pericyte_cg_inflammatory
HLA-DQB1	0.834851201711339	0.129019639207334	0.118929953108679	0.206822069643673	49	Pericyte_cg_inflammatory
TIMP3	0.833828803322007	0.128648572299204	0.118558886200549	0.203820638259833	50	Pericyte_cg_inflammatory
MMP9	0.840159808732852	0.128408998918096	0.118319312819441	0.212979746343003	51	Pericyte_cg_inflammatory
IL1B	0.832248018120038	0.128401552298141	0.118311866199487	0.214187146844025	52	Pericyte_cg_inflammatory
SERPING1	0.830077387693469	0.128012292792242	0.117922606693587	0.201064414702183	53	Pericyte_cg_inflammatory
LAMA3	0.854402604756512	0.127532899510809	0.117443213412155	0.206147272327334	54	Pericyte_cg_inflammatory
ADAM9	0.848032276330688	0.12733141541338	0.117241729314725	0.224609588649999	55	Pericyte_cg_inflammatory
ITGAL	0.80720712218447	0.126911424336828	0.116821738238174	0.13494918163514	56	Pericyte_cg_inflammatory
ITGAM	0.840765383163458	0.126654317305471	0.116564631206816	0.208624064505841	57	Pericyte_cg_inflammatory
IL16	0.832790675726683	0.126180618786448	0.116090932687793	0.23490053440808	58	Pericyte_cg_inflammatory
LGALS3	0.830777337360008	0.12488781920215	0.114798133103495	0.165027641743623	59	Pericyte_cg_inflammatory
LPL	0.820600541084683	0.124666895456944	0.114577209358289	0.209339897864193	60	Pericyte_cg_inflammatory
A2M	0.837761104819427	0.124623280137699	0.114533594039044	0.203418460503577	61	Pericyte_cg_inflammatory
FAM3C	0.833561406820183	0.123542480079467	0.113452793980812	0.208701579585546	62	Pericyte_cg_inflammatory
SLPI	0.775795897823077	0.123004009517392	0.112914323418737	0.196251094157516	63	Pericyte_cg_inflammatory
CD14	0.846773939851512	0.122282633401657	0.112192947303002	0.178332896344792	64	Pericyte_cg_inflammatory
SIGLEC7	0.849093997734991	0.121480445118269	0.111390759019614	0.212928523989499	65	Pericyte_cg_inflammatory
FCN1	0.841528249653957	0.12137413873888	0.111284452640225	0.201014495161381	66	Pericyte_cg_inflammatory
TGM2	0.835818547879704	0.121105883671061	0.111016197572406	0.094482785237793	67	Pericyte_cg_inflammatory
MMP2	0.811933748584369	0.120558254569073	0.110468568470418	0.187176261304803	68	Pericyte_cg_inflammatory
CCL7	0.830132439914432	0.120304608544504	0.110214922445849	0.202274175623091	69	Pericyte_cg_inflammatory
LUM	0.863399710582613	0.120200118710444	0.11011043261179	0.204374385094469	70	Pericyte_cg_inflammatory
FGA	0.855684535044668	0.120079399245445	0.109989713146791	0.202647842710614	71	Pericyte_cg_inflammatory
CTSD	0.865704039260097	0.119956391048362	0.109866704949707	0.206019343657132	72	Pericyte_cg_inflammatory
COL5A3	0.857682144205361	0.119399016767176	0.109309330668521	0.200551884263491	73	Pericyte_cg_inflammatory
LGALS3BP	0.865696174657102	0.118817145936117	0.108727459837463	0.210279844194352	74	Pericyte_cg_inflammatory
SIRPA	0.822000440417764	0.118457954212791	0.108368268114137	0.201748807113295	75	Pericyte_cg_inflammatory
PLAT	0.834536617591539	0.118375509209195	0.10828582311054	0.180742590199591	76	Pericyte_cg_inflammatory
COL14A1	0.857383289291555	0.11832916866733	0.108239482568675	0.205324139249004	77	Pericyte_cg_inflammatory
OCLN	0.850187177551274	0.11789459793995	0.107804911841295	0.192764776790343	78	Pericyte_cg_inflammatory
LAMB3	0.834324273310684	0.117817685121362	0.107727999022707	0.194139441501573	79	Pericyte_cg_inflammatory
GPC6	0.791949792374478	0.117794761984861	0.107705075886206	0.181220613372589	80	Pericyte_cg_inflammatory
LAMC3	0.859113501950418	0.11753773702308	0.107448050924425	0.201046951216375	81	Pericyte_cg_inflammatory
COL19A1	0.860426890650558	0.116752291894157	0.106662605795502	0.20345348997492	82	Pericyte_cg_inflammatory
FGG	0.836683654209133	0.116693591411539	0.106603905312884	0.199672216041042	83	Pericyte_cg_inflammatory
COL27A1	0.849164779161947	0.116597110030897	0.106507423932242	0.19969508386164	84	Pericyte_cg_inflammatory
ADAM17	0.846467220334717	0.116136539722343	0.106046853623688	0.196712511095443	85	Pericyte_cg_inflammatory
COL10A1	0.816337926261478	0.115705719172349	0.105616033073694	0.151733829997932	86	Pericyte_cg_inflammatory
GPC3	0.843753932301497	0.115585228873248	0.105495542774593	0.197411412830921	87	Pericyte_cg_inflammatory
LAMA5	0.85079275198188	0.115341879187086	0.105252193088431	0.19648701893121	88	Pericyte_cg_inflammatory
LAMC1	0.86213350950044	0.114841780133796	0.104752094035142	0.194925286701402	89	Pericyte_cg_inflammatory
COL4A3	0.846420032716744	0.114320410948127	0.104230724849473	0.197004116432627	90	Pericyte_cg_inflammatory
COL3A1	0.849117591543978	0.113647966846755	0.1035582807481	0.191295550167224	91	Pericyte_cg_inflammatory
SYT1	0.838736315590785	0.112652291889954	0.102562605791299	0.170071816592177	92	Pericyte_cg_inflammatory
DCN	0.851327544985527	0.11259386690647	0.102504180807815	0.151587875460922	93	Pericyte_cg_inflammatory
COL6A6	0.855244117276959	0.112379759126092	0.102290073027437	0.196807190587648	94	Pericyte_cg_inflammatory
PECAM1	0.833372656348308	0.112181187218414	0.102091501119759	0.189597285539267	95	Pericyte_cg_inflammatory
WNT5A	0.794395683905874	0.112180550928227	0.102090864829573	0.142631396753466	96	Pericyte_cg_inflammatory
COL6A2	0.842283251541465	0.112083891784032	0.101994205685378	0.19302138786264	97	Pericyte_cg_inflammatory
VCAN	0.860214546369701	0.11182260678323	0.101732920684575	0.189306487781492	98	Pericyte_cg_inflammatory
IL1A	0.851846608783185	0.111772990905897	0.101683304807243	0.238519623234814	99	Pericyte_cg_inflammatory
GRN	0.829377438026928	0.111739111711044	0.10164942561239	0.164938068648599	100	Pericyte_cg_inflammatory
TFPI	0.845570655593304	0.111646205503639	0.101556519404984	0.127821638729638	101	Pericyte_cg_inflammatory
BACE1	0.823125078646029	0.111446434038865	0.101356747940211	0.177042541418876	102	Pericyte_cg_inflammatory
COL1A2	0.85928652321631	0.111420531170798	0.101330845072143	0.194281417250401	103	Pericyte_cg_inflammatory
FBN1	0.880599597332327	0.111368687478467	0.101279001379812	0.173982917514775	104	Pericyte_cg_inflammatory
CALM3	0.838201522587136	0.111028045058095	0.100938358959441	0.198788180501783	105	Pericyte_cg_inflammatory
PROS1	0.861567258084812	0.110874454590097	0.100784768491442	0.169452914069543	106	Pericyte_cg_inflammatory
CP	0.844288725305142	0.11079825055122	0.100708564452565	0.178284315301238	107	Pericyte_cg_inflammatory
LIN7C	0.847945765697744	0.110557740526036	0.100468054427381	0.186733797529615	108	Pericyte_cg_inflammatory
NRP1	0.856785579463946	0.110398028438365	0.10030834233971	0.16966429464145	109	Pericyte_cg_inflammatory
TIMP1	0.840851893796399	0.11017014679018	0.100080460691525	0.17666085322845	110	Pericyte_cg_inflammatory
FGF14	0.841528249653956	0.109959376695935	0.0998696905972802	0.197608494079186	111	Pericyte_cg_inflammatory
F10	0.827434881087196	0.109875795627414	0.0997861095287589	0.157270236376557	112	Pericyte_cg_inflammatory
HSPG2	0.858413552283882	0.109731694014535	0.0996420079158802	0.200903721439397	113	Pericyte_cg_inflammatory
GNAS	0.846451491128727	0.108627624414712	0.0985379383160577	0.118529751722553	114	Pericyte_cg_inflammatory
CD55	0.826184409211018	0.108537040127644	0.0984473540289895	0.179897271252919	115	Pericyte_cg_inflammatory
ANGPTL1	0.83029759657732	0.108451800881382	0.0983621147827268	0.188254239436577	116	Pericyte_cg_inflammatory
CD320	0.828913426450228	0.108366406921565	0.0982767208229099	0.184928726764139	117	Pericyte_cg_inflammatory
LAMA4	0.866191644645774	0.107839038333804	0.097749352235149	0.195803137428876	118	Pericyte_cg_inflammatory
LRFN5	0.830439159431231	0.107811394224047	0.097721708125392	0.184616881467727	119	Pericyte_cg_inflammatory
PTPRC	0.785728891405555	0.107641812175724	0.097552126077069	0.214507403988025	120	Pericyte_cg_inflammatory
ADAM15	0.838877878444696	0.107546042924105	0.0974563568254507	0.186870823719519	121	Pericyte_cg_inflammatory
COL18A1	0.850147854536301	0.106767687406238	0.0966780013075833	0.190502231180162	122	Pericyte_cg_inflammatory
WNT3A	0.847222222222221	0.106755489699161	0.0966658036005063	0.188778382678495	123	Pericyte_cg_inflammatory
COL21A1	0.842723669309174	0.106669296718881	0.0965796106202265	0.186619502535566	124	Pericyte_cg_inflammatory
AZGP1	0.82121398011828	0.105671598201099	0.095581912102444	0.182292275840704	125	Pericyte_cg_inflammatory
HAS1	0.870116081540202	0.105546476750047	0.0954567906513923	0.202103306874098	126	Pericyte_cg_inflammatory
THY1	0.875574116018626	0.105324864968382	0.0952351788697277	0.18817228575621	127	Pericyte_cg_inflammatory
SEMA4A	0.84910186233799	0.10486002933395	0.0947703432352951	0.190684655661356	128	Pericyte_cg_inflammatory
NCAM1	0.860120171133756	0.104613730798691	0.0945240447000363	0.19046368165622	129	Pericyte_cg_inflammatory
FST	0.833632188247132	0.104597465787352	0.0945077796886975	0.187077068324447	130	Pericyte_cg_inflammatory
C1QA	0.844202214672201	0.104398605733212	0.094308919634557	0.146753348573468	131	Pericyte_cg_inflammatory
THBS1	0.832641248269784	0.103918344770245	0.0938286586715903	0.160700194105808	132	Pericyte_cg_inflammatory
MFGE8	0.83478042028438	0.103724512548702	0.0936348264500475	0.170001805438813	133	Pericyte_cg_inflammatory
CD1B	0.839027305901593	0.10365886690907	0.093569180810415	0.189727540424155	134	Pericyte_cg_inflammatory
SIGLEC5	0.838744180193782	0.103441941045138	0.0933522549464833	0.184887892940896	135	Pericyte_cg_inflammatory
LAMC2	0.856769850257958	0.103381960906278	0.0932922748076235	0.181405373307012	136	Pericyte_cg_inflammatory
PTN	0.835755631055742	0.103293568917571	0.093203882818916	0.198169886223483	137	Pericyte_cg_inflammatory
LAMB1	0.853010570026422	0.103275148835271	0.0931854627366164	0.184196928464421	138	Pericyte_cg_inflammatory
LTBP1	0.839459859066312	0.103223324175699	0.0931336380770443	0.1911716726768	139	Pericyte_cg_inflammatory
TNFSF14	0.833529948408204	0.103207237955226	0.093117551856571	0.187287672246078	140	Pericyte_cg_inflammatory
CALM1	0.839923870643008	0.103116381074776	0.0930266949761213	0.143251261231191	141	Pericyte_cg_inflammatory
LGALS9	0.834623128224485	0.102979766363366	0.092890080264711	0.191577298429896	142	Pericyte_cg_inflammatory
COL13A1	0.858814647036618	0.10257138696085	0.0924817008621949	0.19365865539872	143	Pericyte_cg_inflammatory
SERPINE1	0.804572480181195	0.102399011213961	0.0923093251153066	0.17966387363905	144	Pericyte_cg_inflammatory
COL8A1	0.814953756134387	0.102257972292659	0.0921682861940044	0.141169636782793	145	Pericyte_cg_inflammatory
LRPAP1	0.843368566754749	0.102022967219532	0.0919332811208775	0.187746857457591	146	Pericyte_cg_inflammatory
TSPAN33	0.857792248647286	0.101833446111559	0.0917437600129047	0.200088152252248	147	Pericyte_cg_inflammatory
AGRN	0.843903359758398	0.101814693790277	0.0917250076916219	0.147059378835392	148	Pericyte_cg_inflammatory
JAM2	0.858248395620991	0.101645015789693	0.0915553296910387	0.184449684847793	149	Pericyte_cg_inflammatory
HLA-DRB5	0.811564112243612	0.101068134377088	0.0909784482784333	0.187298022200724	150	Pericyte_cg_inflammatory
GDF10	0.842880961369068	0.100771034092683	0.0906813479940278	0.190270284975167	151	Pericyte_cg_inflammatory
NRXN3	0.836023027557567	0.100696371462765	0.0906066853641104	0.181389999252381	152	Pericyte_cg_inflammatory
COL24A1	0.834497294576569	0.100275772219699	0.0901860861210442	0.18336568723173	153	Pericyte_cg_inflammatory
PLEKHO2	0.843234868503836	0.100014330393951	0.089924644295296	0.188299106020624	154	Pericyte_cg_inflammatory
COMP	0.832955832389579	0.0998575085071104	0.0897678224084557	0.166077180811094	155	Pericyte_cg_inflammatory
SEMA3D	0.841882156788722	0.0993483645186655	0.0892586784200108	0.184483447314685	156	Pericyte_cg_inflammatory
BMP1	0.847064930162323	0.099007109004673	0.0889174229060183	0.194130635336661	157	Pericyte_cg_inflammatory
COL4A4	0.859459544482196	0.0989282044806847	0.08883851838203	0.170488297458312	158	Pericyte_cg_inflammatory
DLL4	0.79566974959104	0.0988632884381102	0.0887736023394555	0.188677712441546	159	Pericyte_cg_inflammatory
COL4A5	0.84027777777778	0.0985130241087025	0.0884233380100478	0.180413754273834	160	Pericyte_cg_inflammatory
CNTN6	0.8345995344155	0.0983242231155052	0.0882345370168505	0.181717808112065	161	Pericyte_cg_inflammatory
SDC2	0.826428211903856	0.0982955294556353	0.0882058433569806	0.186354315068158	162	Pericyte_cg_inflammatory
SEMA3E	0.844705549263872	0.0981581803374877	0.088068494238833	0.185838547211494	163	Pericyte_cg_inflammatory
CEACAM6	0.824375550522205	0.0975979021692137	0.087508216070559	0.171627890924749	164	Pericyte_cg_inflammatory
PENK	0.821772366930918	0.0974630884396269	0.0873734023409722	0.155627028216214	165	Pericyte_cg_inflammatory
ADAM12	0.839546369699254	0.0971010118783023	0.0870113257796476	0.169040647062099	166	Pericyte_cg_inflammatory
LIPH	0.818595067320999	0.097066433308894	0.0869767472102393	0.177831684071053	167	Pericyte_cg_inflammatory
NFASC	0.836660060400148	0.0969377320355781	0.0868480459369234	0.182210016841311	168	Pericyte_cg_inflammatory
DUSP18	0.820938719013462	0.0967678425727764	0.0866781564741217	0.184498481945339	169	Pericyte_cg_inflammatory
CALM2	0.832279476532022	0.0966440222135513	0.0865543361148966	0.167876835330501	170	Pericyte_cg_inflammatory
PAM	0.812122499056246	0.0964800504358967	0.086390364337242	0.194060285583942	171	Pericyte_cg_inflammatory
MMP7	0.808937334843331	0.0964097935361479	0.0863201074374932	0.193538638112693	172	Pericyte_cg_inflammatory
COL6A3	0.83882282622373	0.0962015195608015	0.0861118334621468	0.180729576144024	173	Pericyte_cg_inflammatory
LAMB2	0.827434881087198	0.0958795155908581	0.0857898294922034	0.174821084371815	174	Pericyte_cg_inflammatory
PSAP	0.795213602617338	0.0957668210428094	0.0856771349441547	0.198056860459717	175	Pericyte_cg_inflammatory
HAS2	0.802496224990563	0.0954225530053051	0.0853328669066504	0.179521347666062	176	Pericyte_cg_inflammatory
COL4A2	0.846286334465837	0.0953820468917339	0.0852923607930791	0.176801264552284	177	Pericyte_cg_inflammatory
NECTIN4	0.82704165093746	0.0948949104589412	0.0848052243602865	0.175637063483978	178	Pericyte_cg_inflammatory
MCAM	0.856557505977098	0.094852140717359	0.0847624546187043	0.1555504848816	179	Pericyte_cg_inflammatory
ADAM10	0.821237573927268	0.0943536401095233	0.0842639540108686	0.154679000457876	180	Pericyte_cg_inflammatory
CX3CL1	0.816196363407573	0.0935038546668612	0.0834141685682065	0.118886887749365	181	Pericyte_cg_inflammatory
COL12A1	0.850604001510003	0.093367743089355	0.0832780569907002	0.161983144069787	182	Pericyte_cg_inflammatory
BMP4	0.861032465081158	0.0927296544436745	0.0826399683450198	0.187521932610419	183	Pericyte_cg_inflammatory
NPNT	0.848614256952309	0.0927172844362535	0.0826275983375988	0.179426076342199	184	Pericyte_cg_inflammatory
VEGFD	0.836007298351578	0.0921174587865853	0.0820277726879306	0.174864491547692	185	Pericyte_cg_inflammatory
APOE	0.846939096514406	0.0920426303257562	0.0819529442271015	0.130598684838666	186	Pericyte_cg_inflammatory
EDIL3	0.858578708946773	0.0919177123899373	0.0818280262912826	0.186821455928059	187	Pericyte_cg_inflammatory
BMP5	0.821544293444061	0.0917503907175564	0.0816607046189017	0.174288176820318	188	Pericyte_cg_inflammatory
MDK	0.801945702780916	0.0914991637147557	0.081409477616101	0.144088089081851	189	Pericyte_cg_inflammatory
LGALS1	0.849149049955958	0.0914289375079336	0.0813392514092789	0.0966547059302862	190	Pericyte_cg_inflammatory
F13A1	0.826152950799041	0.0911173721901307	0.081027686091476	0.17241907017739	191	Pericyte_cg_inflammatory
COL15A1	0.851626399899332	0.0909875301934904	0.0808978440948357	0.165310360606333	192	Pericyte_cg_inflammatory
HSP90B1	0.819412986032461	0.0904779435417971	0.0803882574431424	0.154809352955648	193	Pericyte_cg_inflammatory
COL6A1	0.861126840317103	0.0897261379362213	0.0796364518375666	0.160323888346149	194	Pericyte_cg_inflammatory
COL16A1	0.843006795016988	0.08935823046842	0.0792685443697653	0.151494477722542	195	Pericyte_cg_inflammatory
RGMA	0.840733924751474	0.0892440482998365	0.0791543622011817	0.182581401040958	196	Pericyte_cg_inflammatory
IGF2	0.858287718635959	0.088541652836767	0.0784519667381123	0.14187656365616	197	Pericyte_cg_inflammatory
TSPAN3	0.806735246004779	0.0884949272428574	0.0784052411442027	0.163101990270675	198	Pericyte_cg_inflammatory
PTDSS1	0.80875644897445	0.0883621558472595	0.0782724697486048	0.162705871997189	199	Pericyte_cg_inflammatory
CNTN4	0.831909840191264	0.0878794273538693	0.0777897412552146	0.176861658179059	200	Pericyte_cg_inflammatory
MXRA5	0.831186296715737	0.0872229314557119	0.0771332453570572	0.163298545161311	201	Pericyte_cg_inflammatory
PI16	0.81143827859569	0.086961900568399	0.0768722144697443	0.168349472902259	202	Pericyte_cg_inflammatory
SERPINE2	0.803565810997859	0.086797012143644	0.0767073260449893	0.154925501070289	203	Pericyte_cg_inflammatory
ANXA2	0.854614949037373	0.0854138224938327	0.075324136395178	0.145108917187548	204	Pericyte_cg_inflammatory
COL5A2	0.8550317729961	0.0847544768948466	0.0746647907961918	0.149410015205445	205	Pericyte_cg_inflammatory
BMP3	0.820812885365541	0.0846220721181598	0.0745323860195051	0.16729110726843	206	Pericyte_cg_inflammatory
SPON1	0.818036680508365	0.084230929411938	0.0741412433132833	0.137548396718226	207	Pericyte_cg_inflammatory
SIGLEC1	0.773192714231781	0.0840882674877382	0.0739985813890835	0.164877079364924	208	Pericyte_cg_inflammatory
BACE2	0.852609475273686	0.0833529140213157	0.073263227922661	0.178663878402603	209	Pericyte_cg_inflammatory
ESAM	0.802315339121678	0.0807794940136889	0.0706898079150342	0.157327852658763	210	Pericyte_cg_inflammatory
FGF2	0.897650056625138	0.0805828871557184	0.0704932010570637	0.192086913596115	211	Pericyte_cg_inflammatory
ANGPT2	0.797462879073859	0.0801630405196609	0.0700733544210062	0.164314084223807	212	Pericyte_cg_inflammatory
PSEN1	0.857422612306526	0.0800754754136068	0.0699857893149521	0.133691597779914	213	Pericyte_cg_inflammatory
HBEGF	0.853348747955201	0.0800210676031911	0.0699313815045364	0.113464503850256	214	Pericyte_cg_inflammatory
CCN4	0.781324713728446	0.0799730440656951	0.0698833579670404	0.142338505106743	215	Pericyte_cg_inflammatory
GAS6	0.782677425443562	0.0796652753057947	0.06957558920714	0.155742249449032	216	Pericyte_cg_inflammatory
IFITM1	0.841779916949794	0.079653120795117	0.0695634346964623	0.178291038385145	217	Pericyte_cg_inflammatory
PLTP	0.830148169120419	0.0788388978075214	0.0687492117088667	0.138401623059316	218	Pericyte_cg_inflammatory
SPARC	0.839137410343528	0.0773822211725781	0.0672925350739234	0.0608224811439692	219	Pericyte_cg_inflammatory
NID1	0.793790109475269	0.0772657137279141	0.0671760276292594	0.155986145344291	220	Pericyte_cg_inflammatory
VSIG10	0.798972882848868	0.0772130594213913	0.0671233733227366	0.156705027689907	221	Pericyte_cg_inflammatory
OSM	0.802810809110347	0.0760885504914622	0.0659988643928075	0.133692816393857	222	Pericyte_cg_inflammatory
FBLN1	0.8056342015855	0.0757243010862935	0.0656346149876387	0.155070897261203	223	Pericyte_cg_inflammatory
DLL1	0.811540518434623	0.0748147030576336	0.0647250169589789	0.134439791949186	224	Pericyte_cg_inflammatory
PCSK9	0.841370957594057	0.0746562308964785	0.0645665447978238	0.134705510152367	225	Pericyte_cg_inflammatory
CXCL8	0.805815087454382	0.0741407119664379	0.0640510258677831	0.0648924278636038	226	Pericyte_cg_inflammatory
CXCL12	0.836557820561217	0.0734551796883629	0.0633654935897082	0.105096054259353	227	Pericyte_cg_inflammatory
ADAM28	0.825979929533155	0.0730413352984664	0.0629516491998117	0.163585903239337	228	Pericyte_cg_inflammatory
ANGPT1	0.803471435761922	0.0703840673386411	0.0602943812399864	0.102760841465869	229	Pericyte_cg_inflammatory
CLCF1	0.7623395620989	0.0700195487841079	0.0599298626854532	0.143768944720582	230	Pericyte_cg_inflammatory
SEMA3C	0.800034604253174	0.0691126617800811	0.0590229756814264	0.150202164268892	231	Pericyte_cg_inflammatory
APP	0.844272996099153	0.0685780569596947	0.05848837086104	0.105969877361032	232	Pericyte_cg_inflammatory
LTBP3	0.708018749213537	0.0685079526194268	0.058418266520772	0.121272208918202	233	Pericyte_cg_inflammatory
JAG2	0.815740216433872	0.068459790595828	0.0583701044971733	0.152927076110976	234	Pericyte_cg_inflammatory
WNT7B	0.807616081540205	0.068440058072678	0.0583503719740233	0.100683323515122	235	Pericyte_cg_inflammatory
POSTN	0.816778344029191	0.0677830958803866	0.0576934097817319	0.0941223685706876	236	Pericyte_cg_inflammatory
ANGPTL4	0.824454196552155	0.0666259568303427	0.056536270731688	0.0773534042287405	237	Pericyte_cg_inflammatory
FGF7	0.872577702277587	0.0661475851305265	0.0560578990318718	0.110551929385599	238	Pericyte_cg_inflammatory
BDNF	0.832727758902731	0.0653870783980916	0.0552973922994369	0.10850480679664	239	Pericyte_cg_inflammatory
NECTIN2	0.819656788725305	0.064871644984071	0.0547819588854163	0.122965921474155	240	Pericyte_cg_inflammatory
LFNG	0.808890147225368	0.0647989617219304	0.0547092756232757	0.15045808492585	241	Pericyte_cg_inflammatory
FGF18	0.859200012583363	0.0636094636456882	0.0535197775470335	0.11036943715583	242	Pericyte_cg_inflammatory
PCDHA10	0.767042594689817	0.0629091274638847	0.05281944136523	0.128108801476555	243	Pericyte_cg_inflammatory
NECTIN3	0.840175537938845	0.0626817042576658	0.0525920181590111	0.0890636272447366	244	Pericyte_cg_inflammatory
FGF1	0.860670693343399	0.0618651723676149	0.0517754862689602	0.098768865331747	245	Pericyte_cg_inflammatory
ANGPTL2	0.839451994463317	0.0617476325971602	0.0516579464985055	0.102291656615104	246	Pericyte_cg_inflammatory
MFNG	0.795976469107838	0.0614715556875472	0.0513818695888925	0.144261563051827	247	Pericyte_cg_inflammatory
PDGFC	0.816699697999239	0.0583929528266181	0.0483032667279634	0.147424932330028	248	Pericyte_cg_inflammatory
ANOS1	0.755544545111362	0.0581527216608601	0.0480630355622054	0.109768298366376	249	Pericyte_cg_inflammatory
CLDN1	0.800828929155653	0.0572461565200531	0.0471564704213984	0.11215453996704	250	Pericyte_cg_inflammatory
TNFSF13	0.808898011828361	0.0568200487695	0.0467303626708453	0.0798368427430738	251	Pericyte_cg_inflammatory
