gene	value_type	with_depth	contrast	estimate	SE	df	t.ratio	p.value	sd_study	sd_residual	study_dominated	n_units	n_donors	p_BH_across_genes
COL4A1	expr	FALSE	Pericytes - Vascular smooth muscle	1.18391420869793	0.0812613132082806	2127.70652630826	-14.5692231882032	7.73846643127197e-46	1.48230097487578e-17	0.444251520516184	FALSE	2329	220	1.83219572858057e-45
COL4A2	expr	FALSE	Pericytes - AT1	1.24310062009527	0.0806302795295843	2126.56889126202	-15.4172927013003	9.61523165279256e-51	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	2.580087160166e-50
COL4A2	expr	FALSE	Pericytes - AT2_AGTR2det	2.99881884040704	0.0872334897395215	2129.16273140884	-34.3769216313768	5.06163889640507e-206	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	3.17502803501773e-205
COL4A2	expr	FALSE	Pericytes - AT2_AGTR2undet	2.9483402053072	0.0792165933207284	2132.10132754277	-37.218719989259	1.65181899054653e-233	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	1.59565714486795e-232
COL4A2	expr	FALSE	Pericytes - Adventitial fibroblasts	1.92455481890634	0.0838604863436824	2128.99688792711	-22.9494831572882	5.23187075362077e-104	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	1.98975871968412e-103
COL4A2	expr	FALSE	Pericytes - Alveolar fibroblasts	1.6443610400079	0.0829723152063799	2119.17319269028	-19.8181891865718	4.04766958872378e-80	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	1.41668435605332e-79
COL4A2	expr	FALSE	Pericytes - Alveolar macrophages	2.91926151874596	0.0776362908264275	2143.53447189714	-37.6017644283469	2.30039698846003e-237	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	2.46909276761377e-236
COL4A2	expr	FALSE	Pericytes - Classical monocytes	2.98280280724706	0.0776907870798478	2139.42507845243	-38.3932628225461	9.05283738542318e-245	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	1.15066327819984e-243
COL4A2	expr	FALSE	Pericytes - DC2	2.95435605371409	0.0768288932689564	2144.84902390486	-38.4537109414256	3.33516897612914e-245	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	4.35374760937939e-244
COL4A2	expr	FALSE	Pericytes - EC aerocyte capillary	1.11276419309861	0.0864291529756868	2115.73515871102	-12.8748709756722	1.7513126056925e-36	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	3.63040338433251e-36
COL4A2	expr	FALSE	Pericytes - EC general capillary	0.751162578733133	0.0808409265196921	2122.50356530099	-9.29186008958169	3.63610160200743e-20	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	5.91325614063834e-20
COL4A2	expr	FALSE	Pericytes - EC venous pulmonary	1.7650511290251	0.0837622226468539	2127.44558991524	-21.0721620469248	2.12941731444711e-89	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	7.61858194724411e-89
COL4A2	expr	FALSE	Pericytes - EC venous systemic	1.21628597549677	0.0856457087833105	2136.12662605038	-14.2013650511558	1.08879754188679e-43	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	2.46896344005315e-43
COL4A2	expr	FALSE	Pericytes - Interstitial macrophages	2.9174808205594	0.077653785912772	2145.59387439962	-37.5703616541837	3.35233409061884e-237	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	3.51995079514978e-236
COL4A2	expr	FALSE	Pericytes - Lymphatic EC	1.69686044641987	0.0813326901187567	2123.9210796976	-20.863203269709	7.64749735340193e-88	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	2.71598619242142e-87
COL4A2	expr	FALSE	Pericytes - Mast cells	2.9773133709386	0.0805865639781332	2145.99637374254	-36.9455306686916	3.25989756739494e-231	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	2.97081231141841e-230
COL4A2	expr	FALSE	Pericytes - Myofibroblasts	1.21476030606319	0.106680904649707	2115.42293384771	-11.3868579391217	3.94266109448694e-29	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	7.24070459557868e-29
COL4A2	expr	FALSE	Pericytes - (Non-classical monocytes)	2.9921756387785	0.0790070216028485	2131.3096996373	-37.8722748696885	1.31416837975278e-239	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	1.5112936367157e-238
COL4A2	expr	FALSE	Pericytes - Peribronchial fibroblasts	1.41803205957505	0.0930426674489091	2139.02223521022	-15.2406642936555	1.00516164012131e-49	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	2.56874641364335e-49
COL4A2	expr	FALSE	Pericytes - Subpleural fibroblasts	1.96124318811605	0.183177294961742	2138.29865624967	-10.706802873826	4.72988473303693e-26	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	8.33771651845561e-26
COL4A2	expr	FALSE	Pericytes - (Transitional Club-AT2)	2.98721755490799	0.0812861934757804	2134.33215365894	-36.7493842087469	4.35277541154485e-229	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	3.68840442767748e-228
COL4A2	expr	FALSE	Pericytes - Vascular smooth muscle	0.905601174072908	0.0858293362679434	2126.86154720397	-10.5511846351204	2.20813560683129e-25	1.54061446314549e-17	0.469191076984193	FALSE	2329	220	3.80903392178397e-25
COL18A1	expr	FALSE	Pericytes - AT1	2.87419581518483	0.106881031087675	2161.09316423403	-26.8915427362141	2.79213149506328e-137	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	1.27226369067506e-136
COL18A1	expr	FALSE	Pericytes - AT2_AGTR2det	3.24810245133664	0.115597711457872	2165.33419756534	-28.0983283351623	6.69602066792283e-148	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	3.13997862389003e-147
COL18A1	expr	FALSE	Pericytes - AT2_AGTR2undet	3.15474518323329	0.10496864572036	2166.05469958891	-30.054166761736	2.54305707438443e-165	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	1.33510496405182e-164
COL18A1	expr	FALSE	Pericytes - Adventitial fibroblasts	2.0414013421801	0.111156897163689	2161.90517447141	-18.3650443136601	7.13495210445067e-70	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	2.40991738912565e-69
COL18A1	expr	FALSE	Pericytes - Alveolar fibroblasts	1.91639843352228	0.110064349146204	2150.13974834806	-17.4116182795633	1.77554000486194e-63	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	5.6793763069425e-63
COL18A1	expr	FALSE	Pericytes - Alveolar macrophages	3.12971152953307	0.102720512619129	2176.56213638459	-30.4682234320378	8.40478434999774e-169	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	4.51056760116545e-168
COL18A1	expr	FALSE	Pericytes - Classical monocytes	2.98031835234805	0.102827198752336	2170.01208026134	-28.9837551592382	7.23258082595818e-156	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	3.60137787519361e-155
COL18A1	expr	FALSE	Pericytes - DC2	2.98091395418748	0.101530860577623	2171.75899871514	-29.3596837181194	3.12131411734146e-159	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	1.58694180913255e-158
COL18A1	expr	FALSE	Pericytes - EC aerocyte capillary	2.03453377692965	0.114698224657913	2141.77601332298	-17.7381453200137	1.2866076327173e-65	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	4.1428765773497e-65
COL18A1	expr	FALSE	Pericytes - EC general capillary	1.63509155180905	0.10720836488255	2155.02331865978	-15.2515296133874	7.32461665293409e-50	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	1.89186622639955e-49
COL18A1	expr	FALSE	Pericytes - EC venous pulmonary	1.83389935860223	0.111029679129197	2163.47309742989	-16.5171994820254	1.07852026261214e-57	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	3.25578304276039e-57
COL18A1	expr	FALSE	Pericytes - EC venous systemic	1.51648577283143	0.113397223483135	2167.75081501929	-13.3732178465284	3.47662300547874e-39	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	7.39739608654728e-39
COL18A1	expr	FALSE	Pericytes - Interstitial macrophages	3.09628181326339	0.102732379195219	2178.52944222526	-30.1392982185258	4.44590253269036e-166	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	2.35974826735104e-165
COL18A1	expr	FALSE	Pericytes - Lymphatic EC	1.96403099070334	0.10785789152299	2155.61583669911	-18.2094324575658	8.04454515215667e-69	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	2.69827451978588e-68
COL18A1	expr	FALSE	Pericytes - Mast cells	2.08359452231069	0.106588258331077	2179.96289365497	-19.5480680042522	2.94123795078105e-78	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	1.02202728793327e-77
COL18A1	expr	FALSE	Pericytes - Myofibroblasts	2.82825882815695	0.141568169224106	2144.90397191964	-19.9780702375246	2.99174395952037e-81	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	1.05475352733455e-80
COL18A1	expr	FALSE	Pericytes - (Non-classical monocytes)	3.09934160464891	0.10469002988762	2165.93477498346	-29.6049357133234	2.57912971973678e-161	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	1.32523367514135e-160
COL18A1	expr	FALSE	Pericytes - Peribronchial fibroblasts	1.21425470855325	0.12314620096096	2170.69399742807	-9.86026933090852	2.01210287506987e-22	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	3.35119202985775e-22
COL18A1	expr	FALSE	Pericytes - Subpleural fibroblasts	1.40520320070358	0.242418130532587	2189.94683860458	-5.79660934442646	7.74577167678623e-09	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	1.0907311136699e-08
COL18A1	expr	FALSE	Pericytes - (Transitional Club-AT2)	2.93780002227003	0.107669386770315	2172.52751629223	-27.2853789771931	8.60873461204412e-141	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	3.99809501693972e-140
COL18A1	expr	FALSE	Pericytes - Vascular smooth muscle	0.889253035527019	0.11376142988977	2158.50838769559	-7.81682364918118	8.81691095393267e-15	2.48024752458749e-17	0.623692429981066	FALSE	2329	220	1.33917232413506e-14
LAMA3	expr	FALSE	Pericytes - AT1	-3.71661915964788	0.0913794380075514	2183.66622303424	40.6723792648051	2.17733925025402e-268	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	4.57241242553345e-267
LAMA3	expr	FALSE	Pericytes - AT2_AGTR2det	-0.699351009113636	0.0988102053932325	2188.68742995946	7.07772042705959	1.37580538373012e-11	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	2.03215290624357e-11
LAMA3	expr	FALSE	Pericytes - AT2_AGTR2undet	-1.06983514159308	0.0897284424306253	2187.97124196841	11.9230325704165	8.90022111696667e-31	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	1.71952271979796e-30
LAMA3	expr	FALSE	Pericytes - Adventitial fibroblasts	-0.296335721549873	0.0950338712607158	2182.05279870143	3.11821161885435	0.00645140776527246	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.00754486670853898
LAMA3	expr	FALSE	Pericytes - Alveolar fibroblasts	-0.0939134857481197	0.0941449818137256	2171.68382192008	0.99754106845478	0.605999647234705	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.629457698095403
LAMA3	expr	FALSE	Pericytes - Alveolar macrophages	0.00866170962777586	0.0877223015748307	2193.82271033776	-0.0987401090974233	0.972953390611944	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.972953390611944
LAMA3	expr	FALSE	Pericytes - Classical monocytes	-0.00458319333400695	0.087833334033016	2186.02473454702	0.0521805688519595	0.972953390611944	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.972953390611944
LAMA3	expr	FALSE	Pericytes - DC2	-0.0394847596873815	0.0866533763574625	2185.63027868181	0.455663256841822	0.908148378205558	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.921503501414463
LAMA3	expr	FALSE	Pericytes - EC aerocyte capillary	-0.00847535130546619	0.098146552540904	2159.63858609915	0.0863540398113726	0.972953390611944	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.972953390611944
LAMA3	expr	FALSE	Pericytes - EC general capillary	0.0252804986542077	0.0916840350398795	2176.61607134107	-0.275735013660902	0.972953390611944	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.972953390611944
LAMA3	expr	FALSE	Pericytes - EC venous pulmonary	-0.141231360653245	0.0949191191218813	2186.12284936921	1.48791267723309	0.287528107984489	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.305894440873366
LAMA3	expr	FALSE	Pericytes - EC venous systemic	-0.562484147202232	0.096882297590839	2185.35151554577	5.80585061656733	3.85275251772375e-08	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	5.40953333157143e-08
LAMA3	expr	FALSE	Pericytes - Interstitial macrophages	-0.0689875758846389	0.0877328332126951	2195.27359364404	0.786337034361912	0.697450274602685	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.718269685784855
LAMA3	expr	FALSE	Pericytes - Lymphatic EC	-0.190192617007519	0.0922349959987509	2175.18365823978	2.06204396658829	0.103220454462836	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.113566012541116
LAMA3	expr	FALSE	Pericytes - Mast cells	-0.0857399602756763	0.0910170722559096	2199.79160258675	0.942020635805601	0.605999647234705	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.629457698095403
LAMA3	expr	FALSE	Pericytes - Myofibroblasts	-0.0138216970607152	0.121120141253036	2166.84472351178	0.114115595620383	0.972953390611944	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.972953390611944
LAMA3	expr	FALSE	Pericytes - (Non-classical monocytes)	0.00303412565377736	0.0894803923328097	2186.31479342677	-0.0339082739209766	0.972953390611944	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.972953390611944
LAMA3	expr	FALSE	Pericytes - Peribronchial fibroblasts	-0.0525074922962504	0.105191575084112	2188.15142191529	0.499160624358605	0.908148378205558	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.921503501414463
LAMA3	expr	FALSE	Pericytes - Subpleural fibroblasts	-0.360700156857516	0.206944265457328	2226.12693262756	1.74298213125356	0.190107881567906	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.206341813027637
LAMA3	expr	FALSE	Pericytes - (Transitional Club-AT2)	-0.233856396127808	0.0920079372870168	2196.97566220219	2.54169806457348	0.0332991594897381	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.0380224445237435
LAMA3	expr	FALSE	Pericytes - Vascular smooth muscle	-0.394523020226098	0.0972596226583417	2178.19709134465	4.05639061146677	0.000216685096104763	1.13563844073775e-17	0.534345518389663	FALSE	2329	220	0.000268356157483591
LAMA4	expr	FALSE	Pericytes - AT1	1.82411059221569	0.0725133851702102	2121.26084463119	-25.1555018143749	4.69528322366398e-122	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	1.87423289010719e-121
LAMA4	expr	FALSE	Pericytes - AT2_AGTR2det	1.8513699057362	0.078455601916623	2123.56009570043	-23.5976763992418	3.28137537460722e-109	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	1.26792344474823e-108
LAMA4	expr	FALSE	Pericytes - AT2_AGTR2undet	1.84402743146829	0.071247998919727	2126.86058322619	-25.8818136569127	6.51540285481087e-128	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	2.78490228218907e-127
LAMA4	expr	FALSE	Pericytes - Adventitial fibroblasts	0.117802995721412	0.0754197634161179	2123.72297030329	-1.56196453536258	0.13091326619304	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	0.143381196306663
LAMA4	expr	FALSE	Pericytes - Alveolar fibroblasts	-0.86194759770489	0.0746112271696397	2114.61949685976	11.5525187080106	9.76143382607557e-30	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	1.81235484718659e-29
LAMA4	expr	FALSE	Pericytes - Alveolar macrophages	1.78596602573377	0.0698431144718569	2137.63901280767	-25.5711108996066	1.63073295500875e-125	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	6.73200014760021e-125
LAMA4	expr	FALSE	Pericytes - Classical monocytes	1.84140334671494	0.0698885056374861	2133.99776792513	-26.3477281409672	1.12610282557982e-131	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	5.0361820810653e-131
LAMA4	expr	FALSE	Pericytes - DC2	1.78177407325195	0.0691323919792496	2140.01468731854	-25.7733606814408	3.53247443908051e-127	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	1.48363926441381e-126
LAMA4	expr	FALSE	Pericytes - EC aerocyte capillary	1.73768906293376	0.0777159499800932	2111.81087595994	-22.3594907271784	2.76587530887793e-99	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	1.03559517378918e-98
LAMA4	expr	FALSE	Pericytes - EC general capillary	0.718185663599089	0.0726974245409551	2117.59232608182	-9.87910738425801	2.34266585530105e-22	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	3.88834229591206e-22
LAMA4	expr	FALSE	Pericytes - EC venous pulmonary	0.856275796119407	0.0753296349033966	2121.89487810756	-11.3670509251439	6.72341358256102e-29	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	1.23007907590037e-28
LAMA4	expr	FALSE	Pericytes - EC venous systemic	0.659134298969175	0.0770395467121626	2130.69668754872	-8.55579150058932	2.88908736282721e-17	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	4.51595209140952e-17
LAMA4	expr	FALSE	Pericytes - Interstitial macrophages	1.82323370514937	0.0698608651167232	2139.54734986441	-26.0980693855296	9.69687411692902e-130	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	4.2194506292583e-129
LAMA4	expr	FALSE	Pericytes - Lymphatic EC	-0.664946359518669	0.0731395925001344	2118.93874871724	9.09146929575041	3.05873928896845e-19	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	4.9245702552392e-19
LAMA4	expr	FALSE	Pericytes - Mast cells	1.8517861784321	0.0725028993454725	2140.16079564279	-25.5408569195066	2.42762520746648e-125	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	9.93680487462973e-125
LAMA4	expr	FALSE	Pericytes - Myofibroblasts	0.575584297797511	0.0959248061034326	2111.26244387112	-6.00036967681621	2.85425809420428e-09	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	4.04283477859433e-09
LAMA4	expr	FALSE	Pericytes - (Non-classical monocytes)	1.87708848704202	0.0710574411357684	2125.68404794483	-26.4164942761659	6.66741608566314e-132	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	3.00968408352832e-131
LAMA4	expr	FALSE	Pericytes - Peribronchial fibroblasts	-0.0578269981082192	0.0836981270478486	2133.33617625673	0.690899547550933	0.514189028968585	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	0.539898480417014
LAMA4	expr	FALSE	Pericytes - Subpleural fibroblasts	0.0171897446675215	0.164768835846196	2130.87962321758	-0.10432643150776	0.91692012115586	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	0.928453707585493
LAMA4	expr	FALSE	Pericytes - (Transitional Club-AT2)	1.85635500472043	0.0731125538309511	2128.44067628204	-25.3903728901693	4.87558237102662e-124	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	1.9789128447108e-123
LAMA4	expr	FALSE	Pericytes - Vascular smooth muscle	0.236455635260941	0.0771906844362175	2121.77065044391	-3.06326646781223	0.00258634322826981	1.45469133994633e-17	0.421787579294687	FALSE	2329	220	0.00309208856251069
LAMA5	expr	FALSE	Pericytes - AT1	-1.98057756150619	0.102705286174308	2184.63639365606	19.2840859052262	2.51597656818751e-75	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	8.68011916024692e-75
LAMA5	expr	FALSE	Pericytes - AT2_AGTR2det	-0.03241123028487	0.111055953052449	2189.68354436373	0.291845951468834	0.77043205551842	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	0.790060897697233
LAMA5	expr	FALSE	Pericytes - AT2_AGTR2undet	-0.320944240103065	0.100848902151092	2188.90070617901	3.18242671221374	0.00194373994104405	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	0.00234121294644458
LAMA5	expr	FALSE	Pericytes - Adventitial fibroblasts	0.458350019583549	0.106812599105719	2182.89097022918	-4.29116062544167	2.99658006029687e-05	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	3.82896341037933e-05
LAMA5	expr	FALSE	Pericytes - Alveolar fibroblasts	0.298462017266947	0.105815748718325	2172.63560551832	-2.82058219954986	0.00564338005603201	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	0.00661590428898898
LAMA5	expr	FALSE	Pericytes - Alveolar macrophages	0.435493328939169	0.0985900319808693	2194.48404122547	-4.41721460262508	1.83471088559467e-05	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	2.38216494016727e-05
LAMA5	expr	FALSE	Pericytes - Classical monocytes	0.493826255962087	0.0987158085765697	2186.63700316585	-5.0025042906785	1.42564952698629e-06	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	1.93423798183813e-06
LAMA5	expr	FALSE	Pericytes - DC2	0.431805538780941	0.0973863164453235	2186.15033608327	-4.43394467048534	1.83471088559467e-05	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	2.38216494016727e-05
LAMA5	expr	FALSE	Pericytes - EC aerocyte capillary	-1.77944744587769	0.110315469365508	2160.42981182219	16.1305341500371	2.45313844701499e-54	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	7.05277303516809e-54
LAMA5	expr	FALSE	Pericytes - EC general capillary	-1.17690868782405	0.103048801153023	2177.54742423027	11.4208867512819	1.16317859468752e-28	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	2.12005758956254e-28
LAMA5	expr	FALSE	Pericytes - EC venous pulmonary	-0.723074806040666	0.106683214209146	2187.06368316334	6.77777484865726	5.47475099425953e-11	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	8.03740039582782e-11
LAMA5	expr	FALSE	Pericytes - EC venous systemic	-1.36904554723582	0.108886895878248	2186.0492799192	12.5730973979332	3.28982901757845e-34	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	6.64848291000163e-34
LAMA5	expr	FALSE	Pericytes - Interstitial macrophages	0.475487882136903	0.0986020221256943	2195.91182059896	-4.8222934163639	3.18460027661449e-06	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	4.24906611493038e-06
LAMA5	expr	FALSE	Pericytes - Lymphatic EC	0.416811153513576	0.103667763466225	2175.99642347811	-4.02064382964501	9.00248838473665e-05	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	0.000112940308826696
LAMA5	expr	FALSE	Pericytes - Mast cells	0.360854615466001	0.102292799331431	2200.60907668264	-3.52766390033793	0.00059896587044256	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	0.000734265267572986
LAMA5	expr	FALSE	Pericytes - Myofibroblasts	0.165944812827581	0.136136196411987	2167.84490763823	-1.21896172510494	0.24646411433024	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	0.263367626596252
LAMA5	expr	FALSE	Pericytes - (Non-classical monocytes)	0.544657652432947	0.100569499294614	2187.14013491831	-5.41573395764252	2.03189250353723e-07	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	2.83642797459099e-07
LAMA5	expr	FALSE	Pericytes - Peribronchial fibroblasts	0.357688245686673	0.118224951830708	2188.86745561152	-3.02548861427209	0.00310208041496203	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	0.00369951812451027
LAMA5	expr	FALSE	Pericytes - Subpleural fibroblasts	0.274961714430896	0.232575998663465	2227.70424475794	-1.1822445824634	0.249096582265571	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	0.265593044667264
LAMA5	expr	FALSE	Pericytes - (Transitional Club-AT2)	-0.553753473196044	0.103409407899254	2198.0065685079	5.35496222679791	2.4803736287823e-07	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	3.44258753649957e-07
LAMA5	expr	FALSE	Pericytes - Vascular smooth muscle	-0.90843457522979	0.109314271044404	2179.03303397332	8.31030172502161	6.95883786190547e-16	2.65685309762499e-17	0.600631356952006	FALSE	2329	220	1.07728163054498e-15
LAMB1	expr	FALSE	Pericytes - AT1	3.14037098892693	0.0929776836268045	2142.74354706302	-33.7755347996387	2.19602434050096e-200	1.57812868605282e-17	0.541729110017485	FALSE	2329	220	1.32584969557746e-199
LAMB1	expr	FALSE	Pericytes - AT2_AGTR2det	3.17876626025684	0.100577457904402	2146.16619187944	-31.6051561302954	5.74070522313195e-180	1.57812868605282e-17	0.541729110017485	FALSE	2329	220	3.18708117560084e-179
LAMB1	expr	FALSE	Pericytes - AT2_AGTR2undet	3.13743748060534	0.0913294248865524	2148.02681635094	-34.3529753362905	7.00725039498515e-206	1.57812868605282e-17	0.541729110017485	FALSE	2329	220	4.33910505227927e-205
LAMB1	expr	FALSE	Pericytes - Adventitial fibroblasts	2.14195723555139	0.09669917501532	2144.70839669433	-22.1507291578449	5.92298923125896e-98	1.57812868605282e-17	0.541729110017485	FALSE	2329	220	2.20061830669083e-97
