gene	predictor	estimate	SE	z_value	p_value	singular	max_grad	converged	n_warnings
AP2M1	basement_membrane_score_z	-0.0270462281579919	0.0142006930663779	-1.90457099745558	0.0568358595961555	FALSE	0.00355985321220942	TRUE	0
AP2M1	bm_minus_fibrillar_z	0.0140107330989351	0.0138863187290231	1.0089594926013	0.312994061368238	FALSE	0.00244421244133264	TRUE	0
CADM1	basement_membrane_score_z	0.09716721678692	0.0156787938138608	6.19736555888753	5.74160440499222e-10	FALSE	0.0027962050808128	TRUE	0
CADM1	bm_minus_fibrillar_z	0.0818600993872742	0.0158165295380314	5.17560436949451	2.27174392744379e-07	FALSE	0.00153484506881796	TRUE	0
EHD2	basement_membrane_score_z	0.0549562467270396	0.0140491105615094	3.91172426798349	9.16395032142041e-05	FALSE	0.000810014171293005	TRUE	0
EHD2	bm_minus_fibrillar_z	0.011548591186469	0.0138310979400366	0.83497284427721	0.403732998325304	FALSE	0.00116368028102443	TRUE	0
HNRNPA3	basement_membrane_score_z	-0.0335387528087289	0.0138693025467835	-2.41820038863505	0.0155974845447503	FALSE	17.5916766602313	FALSE	1
HNRNPA3	bm_minus_fibrillar_z	-0.0202131990363986	0.0134555983848121	-1.50221479999092	0.133041643803284	FALSE	0.00259025910054334	TRUE	0
MGST3	basement_membrane_score_z	-0.0629398850131414	0.0140166222021176	-4.49037464986625	7.10980064568893e-06	FALSE	0.00210635334951803	TRUE	0
MGST3	bm_minus_fibrillar_z	-0.00459458102687846	0.0136677516534106	-0.336162167954812	0.736748580057958	FALSE	0.00380654455511831	TRUE	0
PCBP2	basement_membrane_score_z	-0.0453199365108889	0.0137031404674482	-3.30726643418319	0.000942112395190279	FALSE	0.00491088940179907	TRUE	0
PCBP2	bm_minus_fibrillar_z	-0.0194892682010955	0.0132834972240378	-1.46717900206489	0.142327367464587	FALSE	0.00202058799914084	TRUE	0
S100A6	basement_membrane_score_z	-0.128002018275949	0.0162083103871721	-7.89730793761547	2.84991667937821e-15	FALSE	0.000431282387580723	TRUE	0
S100A6	bm_minus_fibrillar_z	-0.0746041763837196	0.0159031632532183	-4.69115327534741	2.71669348309365e-06	FALSE	0.00089430614025332	TRUE	0
SUB1	basement_membrane_score_z	-0.034426619901844	0.0139806982792213	-2.46243922973506	0.0137995556034049	FALSE	0.00094369170255959	TRUE	1
SUB1	bm_minus_fibrillar_z	-0.00765940412436605	0.0134548308239872	-0.569267962159058	0.569174305308745	FALSE	0.00243166141444817	TRUE	1
YWHAQ	basement_membrane_score_z	-0.0502208956500454	0.0144127365691458	-3.48448023101708	0.000493093886750806	FALSE	0.000945401552598923	TRUE	1
YWHAQ	bm_minus_fibrillar_z	-0.00566955297355838	0.0139932919160729	-0.40516220254408	0.685358286343637	FALSE	0.00173089574673213	TRUE	1
