gene	predictor	estimate	SE	z_value	p_value	singular	max_grad	converged	n_warnings
AOC3	basement_membrane_score_z	0.11001403023008	0.0145843476123936	7.54329457538378	4.58244438297643e-14	FALSE	0.00120357071864419	TRUE	0
AOC3	bm_minus_fibrillar_z	0.0272104418633224	0.0145388774227188	1.87156415672112	0.0612669261414459	FALSE	0.00217227352550253	TRUE	0
C1S	basement_membrane_score_z	0.0377892301091046	0.0149352130609929	2.53021031268719	0.0113994174502815	FALSE	0.00172376530827023	TRUE	0
C1S	bm_minus_fibrillar_z	-0.0525274805537689	0.0145248921496818	-3.6163766320922	0.000298755601305655	FALSE	0.00100175384432077	TRUE	0
DGKH	basement_membrane_score_z	0.0984023287495935	0.0131152802326897	7.50287656868565	6.24323366135731e-14	FALSE	0.00119012838695198	TRUE	0
DGKH	bm_minus_fibrillar_z	0.0848868636029153	0.0129052832164861	6.57768312240329	4.77835192111694e-11	FALSE	0.00170099156093784	TRUE	0
HINT1	basement_membrane_score_z	-0.0776891750466115	0.013611378612909	-5.70766395205046	1.14537273677336e-08	FALSE	0.00242273017647676	TRUE	0
HINT1	bm_minus_fibrillar_z	0.00847460761818923	0.0131396172394423	0.644966094807563	0.518949157848819	FALSE	0.0046486638893839	TRUE	0
MBNL1	basement_membrane_score_z	-0.00917039247842415	0.0134392517543564	-0.682358857921647	0.495012064154743	FALSE	0.00292842742055655	TRUE	0
MBNL1	bm_minus_fibrillar_z	0.031520613673956	0.0133904568035488	2.35396104377875	0.0185745575896363	FALSE	0.000989602995105088	TRUE	0
P4HB	basement_membrane_score_z	0.075815676041417	0.0144035050508866	5.263696285978	1.41187616537574e-07	FALSE	0.000992731656879187	TRUE	0
P4HB	bm_minus_fibrillar_z	-0.00280857923367353	0.0141534454270762	-0.198437846681529	0.842702508782861	FALSE	0.00102038029581308	TRUE	0
ROCK1	basement_membrane_score_z	0.0234055673586275	0.0139580076426599	1.67685589217569	0.0935706650671417	FALSE	0.00117981471703388	TRUE	0
ROCK1	bm_minus_fibrillar_z	0.0187003413031426	0.0136985428401835	1.36513361467081	0.172211058611563	FALSE	0.00103502316051163	TRUE	0
SSR4	basement_membrane_score_z	-0.0113652325927727	0.014166462889764	-0.802263252387767	0.422400694483869	FALSE	0.00108388121589087	TRUE	0
SSR4	bm_minus_fibrillar_z	-0.00506134333720055	0.0139150116579902	-0.363732597686632	0.716057698872617	FALSE	0.000746804289519787	TRUE	0
XRCC5	basement_membrane_score_z	-0.00722657309718813	0.0153741473853293	-0.470047080730087	0.638321381079044	FALSE	0.00263895344687626	TRUE	0
XRCC5	bm_minus_fibrillar_z	0.0365512577269261	0.0151784761429455	2.40809797918443	0.016035876725621	FALSE	0.0057796569308266	TRUE	1
