gene	predictor	estimate	SE	z_value	p_value	singular	max_grad	converged	n_warnings
ARHGEF12	basement_membrane_score_z	0.0653240127877008	0.0140214425322582	4.65886535122289	3.17957086086709e-06	FALSE	0.000782001734478399	TRUE	0
ARHGEF12	bm_minus_fibrillar_z	0.019352785823054	0.0137606325052095	1.40638781071491	0.159608997828061	FALSE	0.00115671355160885	TRUE	0
CFDP1	basement_membrane_score_z	0.0229966042177558	0.0157307017035428	1.46189309613421	0.143770507155111	FALSE	0.00111258486867882	TRUE	0
CFDP1	bm_minus_fibrillar_z	0.062987171289528	0.0156390377961741	4.02756052581042	5.63585618671316e-05	FALSE	0.00123833160614595	TRUE	0
EIF4G2	basement_membrane_score_z	0.0243029241647564	0.0138033804291532	1.76065017475196	0.0782976307329053	FALSE	0.00153771907207556	TRUE	0
EIF4G2	bm_minus_fibrillar_z	0.0182092450476762	0.0134696479190265	1.35187238427775	0.176416143216823	FALSE	0.00338352037942968	TRUE	0
IER2	basement_membrane_score_z	-0.166248132430917	0.0165352614782792	-10.0541580578754	8.80710164787918e-24	FALSE	0.00194029780686833	TRUE	2
IER2	bm_minus_fibrillar_z	0.0117056531210894	0.0164817119182929	0.710220708814682	0.477567280828313	FALSE	0.00134563379106112	TRUE	2
MT1M	basement_membrane_score_z	-0.10098184060051	0.0180998353946714	-5.57915795357115	2.4168569889417e-08	FALSE	0.000550317054148763	TRUE	0
MT1M	bm_minus_fibrillar_z	0.0299806731089154	0.0182284779001066	1.64471621126085	0.100028348114034	FALSE	0.000370964698959142	TRUE	0
PKIG	basement_membrane_score_z	-0.0320241341518629	0.0148762372570544	-2.15270391285786	0.0313419557923125	FALSE	0.00239049768424593	TRUE	0
PKIG	bm_minus_fibrillar_z	-0.00119264484061976	0.0145761620479993	-0.0818215958832225	0.934788582621181	FALSE	0.00194293534150347	TRUE	1
SBDS	basement_membrane_score_z	-0.0649018139847125	0.014365866890362	-4.5177791552736	6.24916117221753e-06	FALSE	0.000745512807043269	TRUE	0
SBDS	bm_minus_fibrillar_z	0.0473047272469688	0.0141404388179273	3.34535072468866	0.000821785817844577	FALSE	0.000770669430494309	TRUE	0
TCF21	basement_membrane_score_z	-0.0624597261609665	0.0157167610720165	-3.97408383793372	7.06506757388295e-05	FALSE	0.00238591383094899	TRUE	0
TCF21	bm_minus_fibrillar_z	0.0406470953259731	0.015685823875683	2.59132677047244	0.00956066616693435	FALSE	0.000609343260293827	TRUE	0
