gene	predictor	estimate	SE	z_value	p_value	singular	max_grad	converged	n_warnings
ADAMTSL3	basement_membrane_score_z	0.129609217124885	0.0144456015815571	8.97222704039952	2.90578698053445e-19	FALSE	0.000713826011633501	TRUE	0
ADAMTSL3	bm_minus_fibrillar_z	0.0597730777987059	0.014324557955271	4.17276944847789	3.00919401796295e-05	FALSE	0.000664495019009337	TRUE	0
ATP1B3	basement_membrane_score_z	0.0241676039962306	0.0178532640911374	1.35367985780414	0.175838536942135	FALSE	0.000606178218731657	TRUE	0
ATP1B3	bm_minus_fibrillar_z	0.0348970908695082	0.0177241740120606	1.9688980059529	0.0489648045933515	FALSE	0.00123372956295498	TRUE	0
COX7A1	basement_membrane_score_z	-0.0112908790106774	0.0140450222000802	-0.803906099245105	0.421451207317761	FALSE	0.0019120670913253	TRUE	0
COX7A1	bm_minus_fibrillar_z	0.0188483890976021	0.013741946770983	1.37159526315454	0.170189469249896	FALSE	0.00270512828137726	TRUE	0
FOSB	basement_membrane_score_z	-0.13453146270447	0.0167924105577562	-8.0114443511108	1.13369031599651e-15	FALSE	0.000921427272260189	TRUE	0
FOSB	bm_minus_fibrillar_z	-0.00933182510803627	0.0167122256594559	-0.558383144064132	0.576582780462517	FALSE	0.000515246938448399	TRUE	0
KIAA0040	basement_membrane_score_z	-0.0051457564455726	0.0158948422796922	-0.323737496417123	0.746136780283607	FALSE	0.00111760527943261	TRUE	0
KIAA0040	bm_minus_fibrillar_z	0.00462799699550011	0.015445607815339	0.29963191159781	0.764457939981704	FALSE	0.00214045940083452	TRUE	0
NDUFA1	basement_membrane_score_z	-0.0265786595106417	0.014721673764734	-1.80541016839479	0.0710105211479276	FALSE	0.000276031641988084	TRUE	1
NDUFA1	bm_minus_fibrillar_z	-0.0103132818387043	0.0141339828307945	-0.729679805202122	0.465585928087877	FALSE	0.000959844328463078	TRUE	1
POMP	basement_membrane_score_z	0.00686889526814853	0.0136517839146064	0.503150014028521	0.614858805462197	FALSE	0.00132842615130357	TRUE	0
POMP	bm_minus_fibrillar_z	0.0127293073766419	0.0131790584657231	0.965873807279103	0.334107330341661	FALSE	0.00102194462670013	TRUE	0
SGCE	basement_membrane_score_z	0.032843859095155	0.0149834818163937	2.19200446849543	0.0283791839793694	FALSE	0.0013021235645283	TRUE	0
SGCE	bm_minus_fibrillar_z	0.0599721438139442	0.014954339668412	4.01035051655427	6.06286749716255e-05	FALSE	0.00084115526988171	TRUE	0
TPPP3	basement_membrane_score_z	0.0242830217102359	0.0146668034563502	1.65564512966336	0.0977937052105343	FALSE	0.00182029907591641	TRUE	0
TPPP3	bm_minus_fibrillar_z	0.0135814269920932	0.0145761589963596	0.931756232590844	0.35146251823209	FALSE	0.000372565409634262	TRUE	0
