term	estimate	SE	df	t_ratio	p_value	outcome	converged	max_grad	panel	arm
null_smad_0392_z	-0.0833800746703053	0.0665227500013449	196.001099535406	-1.25340691220101	0.211550736090763	basement_membrane_score_z	TRUE		null_smad_0392	smad
null_smad_0392_z	-0.0446327715689749	0.0664866531419548	186.784621331125	-0.671304231146664	0.502856083577427	bm_minus_fibrillar_z	TRUE		null_smad_0392	smad
null_smad_0393_z	0.0273914817096686	0.0674047666401815	192.241500122959	0.406373066401804	0.684920519419864	basement_membrane_score_z	TRUE		null_smad_0393	smad
null_smad_0393_z	-0.0324296842105545	0.0671802517892135	187.380749777983	-0.482726446341801	0.629853455019917	bm_minus_fibrillar_z	TRUE		null_smad_0393	smad
null_smad_0394_z	0.0708567856553758	0.0688176968562679	203.308714982732	1.02963029703489	0.304406937691182	basement_membrane_score_z	TRUE		null_smad_0394	smad
null_smad_0394_z	0.0104459781221989	0.0689360375599027	199.205489369417	0.151531455708079	0.879709846577508	bm_minus_fibrillar_z	TRUE		null_smad_0394	smad
null_smad_0395_z	-0.063025950691683	0.0667253376771811	200.852567613938	-0.944557987800739	0.346019436766248	basement_membrane_score_z	TRUE		null_smad_0395	smad
null_smad_0395_z	-0.0625293505134227	0.0667108331061942	191.683099827151	-0.93731928686732	0.349773824216591	bm_minus_fibrillar_z	TRUE		null_smad_0395	smad
null_smad_0396_z	-0.012799369270931	0.0666652142616338	196.040935201519	-0.19199472187547	0.847945065050834	basement_membrane_score_z	TRUE		null_smad_0396	smad
null_smad_0396_z	-0.0575676723768705	0.0665716545803126	187.702228297292	-0.864747507626093	0.388281184617276	bm_minus_fibrillar_z	TRUE		null_smad_0396	smad
null_smad_0397_z	0.0428265078701861	0.0677077280690994	197.981602027259	0.632520232055037	0.527776816025598	basement_membrane_score_z	TRUE		null_smad_0397	smad
null_smad_0397_z	-0.0676565078475397	0.0676744959830945	195.115206014906	-0.999734196239018	0.318677381930637	bm_minus_fibrillar_z	TRUE		null_smad_0397	smad
null_smad_0398_z	0.0222905041352807	0.0681051443280842	200.818505142763	0.327295454039422	0.743785352367554	basement_membrane_score_z	TRUE		null_smad_0398	smad
null_smad_0398_z	0.0595627745387932	0.0678306541017933	191.79519885671	0.878109983274045	0.380982729742854	bm_minus_fibrillar_z	TRUE		null_smad_0398	smad
null_smad_0399_z	0.186760961669825	0.0690298212986104	201.102072822592	2.70551130158561	0.0074053327362403	basement_membrane_score_z	TRUE		null_smad_0399	smad
null_smad_0399_z	0.257292916161193	0.0675831792687859	194.794678730036	3.80705552690722	0.00018831913923848	bm_minus_fibrillar_z	TRUE		null_smad_0399	smad
null_smad_0400_z	-0.06453083189931	0.0669667084964285	193.368304279826	-0.963625558851404	0.336437209981795	basement_membrane_score_z	TRUE		null_smad_0400	smad
null_smad_0400_z	-0.0147043493067508	0.0666771149510211	186.152638665446	-0.220530677092915	0.825699562532695	bm_minus_fibrillar_z	TRUE		null_smad_0400	smad
null_smad_0401_z	0.0466845235567406	0.0681302919241309	199.665490799696	0.68522418205294	0.49399720476761	basement_membrane_score_z	TRUE		null_smad_0401	smad
null_smad_0401_z	0.126396596744314	0.06785816825079	191.958546850004	1.86265854211062	0.0640382271467084	bm_minus_fibrillar_z	TRUE		null_smad_0401	smad
null_smad_0402_z	0.104243426508989	0.068187345133687	192.303289297903	1.52877966292148	0.127962280747696	basement_membrane_score_z	TRUE		null_smad_0402	smad
null_smad_0402_z	0.205305865445798	0.0676694376635897	183.642915626571	3.03395258678595	0.0027636510903268	bm_minus_fibrillar_z	TRUE		null_smad_0402	smad
null_smad_0403_z	0.00311918665790278	0.0683894839683143	193.966656047264	0.0456091562168819	0.963668692852385	basement_membrane_score_z	TRUE		null_smad_0403	smad
null_smad_0403_z	0.0613120956410401	0.0677282843862061	188.400280589369	0.905265742321494	0.366480833789355	bm_minus_fibrillar_z	TRUE		null_smad_0403	smad
null_smad_0404_z	0.0921491957568721	0.0665789218150168	200.765657437261	1.38405959791449	0.167876847972191	basement_membrane_score_z	TRUE		null_smad_0404	smad
null_smad_0404_z	-0.0735058716084404	0.0669395219051671	197.131752139846	-1.09809376458613	0.273502951816576	bm_minus_fibrillar_z	TRUE		null_smad_0404	smad
null_smad_0405_z	-0.0403884058493335	0.0669770845803179	201.21077405923	-0.603018272628758	0.547175618311582	basement_membrane_score_z	TRUE		null_smad_0405	smad
null_smad_0405_z	-0.0721484161826732	0.066922632577312	192.43788020841	-1.07808694015921	0.282344478634058	bm_minus_fibrillar_z	TRUE		null_smad_0405	smad
null_smad_0406_z	0.107984004419755	0.0660903357923429	181.825734044334	1.6338849413482	0.104013295029922	basement_membrane_score_z	TRUE		null_smad_0406	smad
null_smad_0406_z	-0.0675992737984128	0.0662073650355907	180.395289422576	-1.02102347317513	0.308610623840036	bm_minus_fibrillar_z	TRUE		null_smad_0406	smad
null_smad_0407_z	0.0235822435163356	0.0668678027695992	186.688186444475	0.35266963380853	0.724733970360995	basement_membrane_score_z	TRUE		null_smad_0407	smad
null_smad_0407_z	-0.00578134211243263	0.0663848069506972	183.432329666503	-0.0870883320746316	0.930696294438268	bm_minus_fibrillar_z	TRUE		null_smad_0407	smad
null_smad_0408_z	0.0848177536416661	0.066816565061266	191.563873319858	1.26941206217192	0.205834157961266	basement_membrane_score_z	TRUE		null_smad_0408	smad
null_smad_0408_z	-0.0108309018908079	0.0668009273185448	193.1424006188	-0.162136999074279	0.871367465793336	bm_minus_fibrillar_z	TRUE		null_smad_0408	smad
null_smad_0409_z	0.0305173288726341	0.067514400570703	185.384937946351	0.452012142812044	0.651788655666303	basement_membrane_score_z	TRUE		null_smad_0409	smad
null_smad_0409_z	-0.0106183852656181	0.067060893029915	182.510539181498	-0.158339455170711	0.874364379323202	bm_minus_fibrillar_z	TRUE		null_smad_0409	smad
null_smad_0410_z	0.141332754441879	0.0677742692598418	198.343665006081	2.08534530855684	0.0383176014632271	basement_membrane_score_z	TRUE		null_smad_0410	smad
null_smad_0410_z	0.245113061030123	0.0668670835621433	192.960273534399	3.66567596450241	0.000318806485192913	bm_minus_fibrillar_z	TRUE		null_smad_0410	smad
null_smad_0411_z	-0.0108627422693176	0.067443400301118	193.139820605869	-0.16106457000712	0.87221089357019	basement_membrane_score_z	TRUE		null_smad_0411	smad
null_smad_0411_z	0.0144507020458222	0.0670586720533567	187.846623537759	0.215493412012754	0.829616445075108	bm_minus_fibrillar_z	TRUE		null_smad_0411	smad
null_smad_0412_z	0.119482271084881	0.0669043815300872	182.007347558591	1.7858661623103	0.0757858447890128	basement_membrane_score_z	TRUE		null_smad_0412	smad
null_smad_0412_z	0.152878279360692	0.0659713366878122	183.836114597599	2.31734397143018	0.0215865935967735	bm_minus_fibrillar_z	TRUE		null_smad_0412	smad
null_smad_0413_z	-0.0189249029547407	0.0683694434124769	206.416866817556	-0.276803525232254	0.782207955724075	basement_membrane_score_z	TRUE		null_smad_0413	smad
null_smad_0413_z	0.000878460203619427	0.068338424686098	198.559049573938	0.0128545574126781	0.989756736049561	bm_minus_fibrillar_z	TRUE		null_smad_0413	smad
null_smad_0414_z	0.0879307294562029	0.0664424246888126	173.203464686193	1.32341241109174	0.18744251588701	basement_membrane_score_z	TRUE		null_smad_0414	smad
null_smad_0414_z	-0.0223169620426162	0.0661572547851308	179.043151477191	-0.337332044914778	0.736261736322521	bm_minus_fibrillar_z	TRUE		null_smad_0414	smad
null_smad_0415_z	0.0666307407400487	0.0684262693897689	202.293143341436	0.973759658889301	0.331338828053885	basement_membrane_score_z	TRUE		null_smad_0415	smad
null_smad_0415_z	0.0399456678781709	0.0683329922299487	197.771746841812	0.584573667486255	0.559500678267603	bm_minus_fibrillar_z	TRUE		null_smad_0415	smad
null_smad_0416_z	0.123846874106642	0.0671301703663642	192.358057736763	1.84487650531415	0.0665930268998599	basement_membrane_score_z	TRUE		null_smad_0416	smad
null_smad_0416_z	0.129113995779722	0.0665405744332564	191.343260165906	1.94037993929899	0.053803155373223	bm_minus_fibrillar_z	TRUE		null_smad_0416	smad
null_smad_0417_z	-0.0252512060121861	0.0671695317800351	196.701866187529	-0.375932440542806	0.707372249643593	basement_membrane_score_z	TRUE		null_smad_0417	smad
null_smad_0417_z	-0.0689532388301125	0.0669769903447738	188.633638420201	-1.02950637935753	0.304560024052621	bm_minus_fibrillar_z	TRUE		null_smad_0417	smad
null_smad_0418_z	0.13133214272244	0.0672700373322983	187.808409499414	1.95231261837554	0.0523875994791249	basement_membrane_score_z	TRUE		null_smad_0418	smad
null_smad_0418_z	0.00192012438326759	0.0679709253984561	184.874392390781	0.0282492017287027	0.977493866562924	bm_minus_fibrillar_z	TRUE		null_smad_0418	smad
null_smad_0419_z	0.0941455917299798	0.0673946453595726	194.203222739476	1.39692984847212	0.164028866279266	basement_membrane_score_z	TRUE		null_smad_0419	smad
null_smad_0419_z	0.180480895785507	0.0661851172616551	191.11177769541	2.72691056921448	0.00698811320338524	bm_minus_fibrillar_z	TRUE		null_smad_0419	smad
null_smad_0420_z	0.0895844000006213	0.0686868262378932	187.407643317902	1.30424427662956	0.193749856160706	basement_membrane_score_z	TRUE		null_smad_0420	smad
null_smad_0420_z	0.0720406783468628	0.0684323257279465	187.341135319244	1.05272877372693	0.293821234723351	bm_minus_fibrillar_z	TRUE		null_smad_0420	smad
null_smad_0421_z	-0.0072568862325661	0.0681546635999668	196.01702675241	-0.106476737603172	0.915313002740265	basement_membrane_score_z	TRUE		null_smad_0421	smad
null_smad_0421_z	0.00269000641653553	0.0678459394493723	189.38026095761	0.0396487459436368	0.968414930692805	bm_minus_fibrillar_z	TRUE		null_smad_0421	smad
null_smad_0422_z	0.00964076967521064	0.0671101685969031	194.147306743756	0.143655870291697	0.885921216734383	basement_membrane_score_z	TRUE		null_smad_0422	smad
null_smad_0422_z	-0.0705471530997829	0.0670031647471423	187.234510298601	-1.05289285015141	0.293746991182019	bm_minus_fibrillar_z	TRUE		null_smad_0422	smad
null_smad_0423_z	0.140559972806318	0.0667138727077743	197.506149560251	2.10690771051488	0.0363879379684844	basement_membrane_score_z	TRUE		null_smad_0423	smad
null_smad_0423_z	0.0103416643152414	0.0673315488177781	198.155361916521	0.15359314462273	0.878086846377335	bm_minus_fibrillar_z	TRUE		null_smad_0423	smad
null_smad_0424_z	0.0680853273324952	0.0679773192931724	193.895454152224	1.00158888347534	0.317790503031214	basement_membrane_score_z	TRUE		null_smad_0424	smad
null_smad_0424_z	0.032429502742361	0.067801566149533	193.386447982304	0.47830020136761	0.632976817305322	bm_minus_fibrillar_z	TRUE		null_smad_0424	smad
null_smad_0425_z	-0.00179218296974798	0.0690134669287657	205.369680170218	-0.02596859786218	0.979307601057795	basement_membrane_score_z	TRUE		null_smad_0425	smad
null_smad_0425_z	0.0313423905925467	0.068695956620769	196.253861672313	0.456247967628867	0.648716168550579	bm_minus_fibrillar_z	TRUE		null_smad_0425	smad
null_smad_0426_z	-0.0473544395824065	0.0675169047333846	192.599371379821	-0.70137160122199	0.483917725184569	basement_membrane_score_z	TRUE		null_smad_0426	smad
null_smad_0426_z	0.0455814799964919	0.0668163335366865	184.992129539343	0.682190679790365	0.495971662453591	bm_minus_fibrillar_z	TRUE		null_smad_0426	smad
null_smad_0427_z	0.156707555247579	0.0680910918377091	199.327029127415	2.30143989497307	0.0224004742954435	basement_membrane_score_z	TRUE		null_smad_0427	smad
null_smad_0427_z	0.0964656762966628	0.0685058508395716	194.251881972435	1.40813777384603	0.160688683319045	bm_minus_fibrillar_z	TRUE		null_smad_0427	smad
null_smad_0428_z	0.0305846158074725	0.0688801829943202	199.36342067217	0.44402634368719	0.657505108469182	basement_membrane_score_z	TRUE		null_smad_0428	smad
null_smad_0428_z	0.0768299235095642	0.0683864373982289	193.011237228638	1.12346726094484	0.262634525467692	bm_minus_fibrillar_z	TRUE		null_smad_0428	smad
null_smad_0429_z	0.129137336837958	0.0665603228480097	187.608095742572	1.94015490478979	0.0538600021056847	basement_membrane_score_z	TRUE		null_smad_0429	smad
null_smad_0429_z	0.142557072144144	0.0662010512387975	183.086513416282	2.15339589744457	0.0325954793671688	bm_minus_fibrillar_z	TRUE		null_smad_0429	smad
null_smad_0430_z	0.109229807015896	0.0667943633534334	185.841067046696	1.63531474112451	0.103675695439841	basement_membrane_score_z	TRUE		null_smad_0430	smad
null_smad_0430_z	0.0110352749983547	0.0666988540075216	186.114586765503	0.165449244406962	0.868769972705332	bm_minus_fibrillar_z	TRUE		null_smad_0430	smad
null_smad_0431_z	0.100720537620328	0.0687086808097784	204.217173521872	1.46590702125653	0.144211654206081	basement_membrane_score_z	TRUE		null_smad_0431	smad
null_smad_0431_z	0.195119667874484	0.0681769889596206	194.875757270647	2.8619578372704	0.00467036083953355	bm_minus_fibrillar_z	TRUE		null_smad_0431	smad
null_smad_0432_z	0.102369192658493	0.0685162432935433	195.645408649278	1.49408647844153	0.13676407073933	basement_membrane_score_z	TRUE		null_smad_0432	smad
null_smad_0432_z	0.178036254649941	0.0681503077462492	190.740504035603	2.61240573282283	0.00970692297969393	bm_minus_fibrillar_z	TRUE		null_smad_0432	smad
null_smad_0433_z	0.0478586992406491	0.0678375091408486	183.436187660322	0.705490219891208	0.48140013789126	basement_membrane_score_z	TRUE		null_smad_0433	smad
null_smad_0433_z	-0.0596069737127282	0.0674273135363031	179.362780658633	-0.884018220311204	0.377869801579038	bm_minus_fibrillar_z	TRUE		null_smad_0433	smad
null_smad_0434_z	0.0160702978707296	0.0685696114897332	191.881785773214	0.234364721070875	0.81495172781344	basement_membrane_score_z	TRUE		null_smad_0434	smad
null_smad_0434_z	0.0566110657205485	0.0682143077519012	190.373585244877	0.829900171771085	0.407634688816573	bm_minus_fibrillar_z	TRUE		null_smad_0434	smad
null_smad_0435_z	-0.0669219058088459	0.0664971368173816	190.352416080021	-1.00638777865926	0.315506647737859	basement_membrane_score_z	TRUE		null_smad_0435	smad
null_smad_0435_z	-0.101200855963489	0.0662121921890476	177.672346480398	-1.5284323418041	0.128183580695263	bm_minus_fibrillar_z	TRUE		null_smad_0435	smad
null_smad_0436_z	-0.0332469726776348	0.0678968344177588	193.145730927973	-0.489668965611434	0.624923849844479	basement_membrane_score_z	TRUE		null_smad_0436	smad
null_smad_0436_z	0.0238084593478707	0.0671130355940643	183.423186135515	0.354751638591899	0.723183204642878	bm_minus_fibrillar_z	TRUE		null_smad_0436	smad
null_smad_0437_z	-0.00145636156409557	0.0674589895720614	197.980842151446	-0.021588843434126	0.982797675701953	basement_membrane_score_z	TRUE		null_smad_0437	smad
null_smad_0437_z	-0.0445630628590143	0.0673241231524994	188.047010022526	-0.661918206614769	0.508833961876406	bm_minus_fibrillar_z	TRUE		null_smad_0437	smad
null_smad_0438_z	0.0723916379037172	0.0663899765383234	187.092305808036	1.09040011276295	0.276939286598235	basement_membrane_score_z	TRUE		null_smad_0438	smad
null_smad_0438_z	-0.0617736934007968	0.0661554915145104	182.890726498869	-0.93376516426074	0.351656195685275	bm_minus_fibrillar_z	TRUE		null_smad_0438	smad
null_smad_0439_z	0.0375380827043358	0.0666712132386501	195.757216094904	0.563032842524824	0.574056809380768	basement_membrane_score_z	TRUE		null_smad_0439	smad
null_smad_0439_z	-0.0678524606918921	0.0667092417921169	192.379909182488	-1.01713733913118	0.310365559023915	bm_minus_fibrillar_z	TRUE		null_smad_0439	smad
null_smad_0440_z	-0.067661464000662	0.0669398707118233	197.484121442194	-1.01077972337212	0.313358692447491	basement_membrane_score_z	TRUE		null_smad_0440	smad
null_smad_0440_z	-0.0432152306824683	0.0667617691497561	188.056249465817	-0.647305055465657	0.518223906350349	bm_minus_fibrillar_z	TRUE		null_smad_0440	smad
null_smad_0441_z	0.129772905621857	0.0675876158593139	177.950623287218	1.92006929038574	0.056448432658242	basement_membrane_score_z	TRUE		null_smad_0441	smad
null_smad_0441_z	0.111333293907935	0.066853879215147	182.193566620442	1.66532286854508	0.0975669380412476	bm_minus_fibrillar_z	TRUE		null_smad_0441	smad
null_smad_0442_z	0.0657745280589492	0.066491664660401	190.154774544964	0.989214639081237	0.323815189561075	basement_membrane_score_z	TRUE		null_smad_0442	smad
null_smad_0442_z	-0.069328368960485	0.0665864661917802	189.335382912517	-1.041178079053	0.299120589252768	bm_minus_fibrillar_z	TRUE		null_smad_0442	smad
null_smad_0443_z	0.117508530042518	0.0671160024526778	188.35911291346	1.7508273101541	0.081603620464762	basement_membrane_score_z	TRUE		null_smad_0443	smad
null_smad_0443_z	0.0955928944169891	0.0669375365714798	186.919299902717	1.42809101310308	0.154934360810195	bm_minus_fibrillar_z	TRUE		null_smad_0443	smad
null_smad_0444_z	-0.0875309736461353	0.0673338375034224	196.076281725251	-1.29995522149894	0.195142408078464	basement_membrane_score_z	TRUE		null_smad_0444	smad
null_smad_0444_z	-0.00687368324828946	0.0672057789786999	187.215297456168	-0.102278157514817	0.918645357213361	bm_minus_fibrillar_z	TRUE		null_smad_0444	smad
null_smad_0445_z	0.0300023758278046	0.067276973358142	193.132877253611	0.445953114865766	0.656130651079804	basement_membrane_score_z	TRUE		null_smad_0445	smad
null_smad_0445_z	0.0244409025885492	0.0667844273995759	187.629615757022	0.365967090536204	0.714801920596112	bm_minus_fibrillar_z	TRUE		null_smad_0445	smad
null_smad_0446_z	0.0517482737549877	0.0686180512327886	195.848202364173	0.754149568885749	0.45166519519907	basement_membrane_score_z	TRUE		null_smad_0446	smad
null_smad_0446_z	0.0842605649898623	0.0681661551430187	194.345625353014	1.23610558367384	0.217911215453027	bm_minus_fibrillar_z	TRUE		null_smad_0446	smad
null_smad_0447_z	0.146698200223471	0.0672297549440118	190.331310987421	2.18204276284571	0.0303312513962423	basement_membrane_score_z	TRUE		null_smad_0447	smad
null_smad_0447_z	0.047172181189075	0.0673658959174937	191.953124596924	0.700238311190117	0.484626320798616	bm_minus_fibrillar_z	TRUE		null_smad_0447	smad
null_smad_0448_z	0.175413107191577	0.0678925370556421	198.033793648067	2.58368761573626	0.0104949716797834	basement_membrane_score_z	TRUE		null_smad_0448	smad
null_smad_0448_z	0.177877244760435	0.068142476780208	194.713502253215	2.61037246025228	0.00974788300615478	bm_minus_fibrillar_z	TRUE		null_smad_0448	smad
null_smad_0449_z	-0.00158556636415494	0.067272649877038	192.869758331559	-0.0235692568533135	0.981220561635506	basement_membrane_score_z	TRUE		null_smad_0449	smad
null_smad_0449_z	-0.119356051470428	0.0669007756246312	185.866202382458	-1.78407575033381	0.0760427571197893	bm_minus_fibrillar_z	TRUE		null_smad_0449	smad
null_smad_0450_z	0.0868818759354576	0.0672625603561579	200.543090110268	1.29168255676582	0.197953775979392	basement_membrane_score_z	TRUE		null_smad_0450	smad
null_smad_0450_z	0.164002245996905	0.0664272196164718	195.435979863761	2.46890125680103	0.0144112731322166	bm_minus_fibrillar_z	TRUE		null_smad_0450	smad
null_smad_0451_z	0.128989419801061	0.0670287519784662	187.781905861539	1.92438939997719	0.0558174754771979	basement_membrane_score_z	TRUE		null_smad_0451	smad
null_smad_0451_z	0.160337645478316	0.0652990123513398	183.179671946406	2.4554375281455	0.0150044090442985	bm_minus_fibrillar_z	TRUE		null_smad_0451	smad
null_smad_0452_z	-0.0291324138707269	0.0674453260798705	195.794715784041	-0.431941182050592	0.666259452936253	basement_membrane_score_z	TRUE		null_smad_0452	smad
null_smad_0452_z	0.00408109865186023	0.0671297710647179	189.435736497784	0.0607941690718081	0.951587224163007	bm_minus_fibrillar_z	TRUE		null_smad_0452	smad
null_smad_0453_z	0.136117742302089	0.0665362395747318	182.120041284352	2.04576848905333	0.0422170321368196	basement_membrane_score_z	TRUE		null_smad_0453	smad
null_smad_0453_z	-0.0273861123220246	0.0668321737866867	185.808014636692	-0.409774376177483	0.682443497279209	bm_minus_fibrillar_z	TRUE		null_smad_0453	smad
null_smad_0454_z	0.0310723228641922	0.0678438162144422	194.572016574195	0.457997863297932	0.64746504520518	basement_membrane_score_z	TRUE		null_smad_0454	smad
null_smad_0454_z	0.0501963249091047	0.067602468772846	192.613631744029	0.742522067911034	0.458675649880032	bm_minus_fibrillar_z	TRUE		null_smad_0454	smad
null_smad_0455_z	0.0911835439268059	0.0691612572815403	199.319169507609	1.3184194086527	0.188876274491962	basement_membrane_score_z	TRUE		null_smad_0455	smad
null_smad_0455_z	0.165878148057074	0.0683440213244053	194.281262030789	2.42710547086055	0.0161320942393331	bm_minus_fibrillar_z	TRUE		null_smad_0455	smad
null_smad_0456_z	0.0442704191447288	0.0665995546512845	192.417764344525	0.664725453143476	0.507021973515218	basement_membrane_score_z	TRUE		null_smad_0456	smad
null_smad_0456_z	-0.0749981400889758	0.0666688924646644	189.923308073746	-1.12493454317883	0.26203643519835	bm_minus_fibrillar_z	TRUE		null_smad_0456	smad
null_smad_0457_z	-0.0862325724233259	0.0670100547933604	197.53641582243	-1.28686019865589	0.199648981910199	basement_membrane_score_z	TRUE		null_smad_0457	smad
null_smad_0457_z	-0.0339423249395604	0.0669390143712572	187.055771316628	-0.507063410753398	0.612707569858556	bm_minus_fibrillar_z	TRUE		null_smad_0457	smad
null_smad_0458_z	0.0720955078286453	0.0664704073174042	186.042268604987	1.08462563625314	0.279491028026128	basement_membrane_score_z	TRUE		null_smad_0458	smad
null_smad_0458_z	-0.0969172468803991	0.0665908576442476	187.078669604224	-1.45541370555949	0.147230746212868	bm_minus_fibrillar_z	TRUE		null_smad_0458	smad
null_smad_0459_z	-0.0293224689605494	0.0674188218053375	192.554438733774	-0.434930011758644	0.664100286297116	basement_membrane_score_z	TRUE		null_smad_0459	smad
null_smad_0459_z	-0.0360585143312397	0.0671136801341287	182.475856377182	-0.537275176375005	0.591732103909664	bm_minus_fibrillar_z	TRUE		null_smad_0459	smad
null_smad_0460_z	0.0355190740485893	0.068100522402715	192.787499644951	0.521568305137895	0.602569599079439	basement_membrane_score_z	TRUE		null_smad_0460	smad
null_smad_0460_z	0.0839665991194947	0.0673332968418302	187.401968663322	1.24702937562581	0.213942994120435	bm_minus_fibrillar_z	TRUE		null_smad_0460	smad
null_smad_0461_z	0.0945930367928379	0.0688032365734423	199.318915151037	1.37483411397176	0.17072642199298	basement_membrane_score_z	TRUE		null_smad_0461	smad
null_smad_0461_z	0.122827196875523	0.0686949043806155	192.170394620341	1.78801030415558	0.0753499379013355	bm_minus_fibrillar_z	TRUE		null_smad_0461	smad
null_smad_0462_z	0.112514426288971	0.0669894947214474	190.373743692969	1.67958314593689	0.0946788029536641	basement_membrane_score_z	TRUE		null_smad_0462	smad
null_smad_0462_z	0.155053996672961	0.0654143050442017	182.524650264023	2.37033775056065	0.0188146540821803	bm_minus_fibrillar_z	TRUE		null_smad_0462	smad
null_smad_0463_z	-0.0921486971520549	0.0669108868418486	197.667618007445	-1.37718541034822	0.170012462402807	basement_membrane_score_z	TRUE		null_smad_0463	smad
null_smad_0463_z	-0.0491261904950672	0.0669444920229326	185.70016952854	-0.733834689166637	0.463974981559934	bm_minus_fibrillar_z	TRUE		null_smad_0463	smad
null_smad_0464_z	-0.0168975836066568	0.0674066613625335	187.740321768254	-0.250681212584859	0.802334720542299	basement_membrane_score_z	TRUE		null_smad_0464	smad
null_smad_0464_z	0.0141152192286119	0.0669146091025077	182.697129209962	0.210943759784781	0.833166256037089	bm_minus_fibrillar_z	TRUE		null_smad_0464	smad
null_smad_0465_z	0.129746319649765	0.0686858738660162	197.706177334729	1.888981130281	0.0603582724075525	basement_membrane_score_z	TRUE		null_smad_0465	smad
null_smad_0465_z	0.155751597814424	0.0684584895794996	194.302951894284	2.27512465979187	0.0239901200525043	bm_minus_fibrillar_z	TRUE		null_smad_0465	smad
null_smad_0466_z	0.0536504724183064	0.0663769615995317	184.929789655548	0.808269482746027	0.419973996806683	basement_membrane_score_z	TRUE		null_smad_0466	smad
null_smad_0466_z	-0.0395808801202144	0.0660215799985842	181.00795818115	-0.599514281861524	0.549579671896618	bm_minus_fibrillar_z	TRUE		null_smad_0466	smad
null_smad_0467_z	0.0401505802576128	0.069000698095275	202.779822608351	0.581886580367253	0.561289415128179	basement_membrane_score_z	TRUE		null_smad_0467	smad
null_smad_0467_z	-0.0116409803989633	0.0689848799964182	195.281880676361	-0.168746838431374	0.866170429429828	bm_minus_fibrillar_z	TRUE		null_smad_0467	smad
null_smad_0468_z	0.012850896483097	0.0675752743221347	192.212970312878	0.190171576985927	0.849375373589049	basement_membrane_score_z	TRUE		null_smad_0468	smad
null_smad_0468_z	0.0229661131044226	0.06695252665397	184.170362466192	0.343020857496807	0.731973984597388	bm_minus_fibrillar_z	TRUE		null_smad_0468	smad
null_smad_0469_z	-0.0862325724233259	0.0670100547933604	197.53641582243	-1.28686019865589	0.199648981910199	basement_membrane_score_z	TRUE		null_smad_0469	smad
null_smad_0469_z	-0.0339423249395604	0.0669390143712572	187.055771316628	-0.507063410753398	0.612707569858556	bm_minus_fibrillar_z	TRUE		null_smad_0469	smad
null_smad_0470_z	0.00341136101419583	0.0669656207985968	196.168893284728	0.0509419755019625	0.959423590580638	basement_membrane_score_z	TRUE		null_smad_0470	smad
null_smad_0470_z	-0.017142244134525	0.0666859603314956	187.026785037265	-0.257059267787567	0.797415601933678	bm_minus_fibrillar_z	TRUE		null_smad_0470	smad
null_smad_0471_z	0.118637601198908	0.0682694252486094	198.322624591288	1.73778526429479	0.0838009199920184	basement_membrane_score_z	TRUE		null_smad_0471	smad
null_smad_0471_z	0.131512792755117	0.0683533642350188	194.255648844792	1.92401345898555	0.0558144416696154	bm_minus_fibrillar_z	TRUE		null_smad_0471	smad
null_smad_0472_z	-0.000207300848360136	0.0664496758577946	183.611926857929	-0.00311966681077224	0.997514256871358	basement_membrane_score_z	TRUE		null_smad_0472	smad
null_smad_0472_z	-0.0643709039028526	0.0660059241240501	178.687125079811	-0.975229189759926	0.330764981939278	bm_minus_fibrillar_z	TRUE		null_smad_0472	smad
null_smad_0473_z	-0.0255195642682908	0.0667716629585199	202.862586824735	-0.382191533617249	0.702719383111046	basement_membrane_score_z	TRUE		null_smad_0473	smad
null_smad_0473_z	-0.135425142502054	0.066508878435935	195.969187261541	-2.03619645507182	0.0430761976252947	bm_minus_fibrillar_z	TRUE		null_smad_0473	smad
null_smad_0474_z	-0.0321360642626092	0.067038011984462	198.44971105519	-0.479370782505568	0.632202713359741	basement_membrane_score_z	TRUE		null_smad_0474	smad
null_smad_0474_z	0.00632270976628095	0.0668157860977139	191.085169690425	0.0946289811966649	0.924708684920696	bm_minus_fibrillar_z	TRUE		null_smad_0474	smad
null_smad_0475_z	0.0796955991990399	0.0679945665070798	181.918350527575	1.17208776072926	0.242694495476956	basement_membrane_score_z	TRUE		null_smad_0475	smad
null_smad_0475_z	0.0849911043701462	0.0676086395265061	180.851556872277	1.25710419504633	0.210336966310888	bm_minus_fibrillar_z	TRUE		null_smad_0475	smad
null_smad_0476_z	-0.0608683046613921	0.066747912786291	206.118922704886	-0.911913228751829	0.362879700090266	basement_membrane_score_z	TRUE		null_smad_0476	smad
null_smad_0476_z	-0.0974178194456698	0.0669201683363024	198.572765156842	-1.45573183492462	0.147045928197678	bm_minus_fibrillar_z	TRUE		null_smad_0476	smad
null_smad_0477_z	-0.0103241538115138	0.0676542260681452	189.423320255677	-0.152601757665732	0.878874764138986	basement_membrane_score_z	TRUE		null_smad_0477	smad
null_smad_0477_z	0.0191841981704227	0.0671649235542376	183.556511099141	0.285628229070057	0.775484941832723	bm_minus_fibrillar_z	TRUE		null_smad_0477	smad
null_smad_0478_z	0.0303091855059663	0.0667045109278513	196.775835289587	0.454379847545081	0.650056270950769	basement_membrane_score_z	TRUE		null_smad_0478	smad
null_smad_0478_z	-0.0226487228948105	0.0665320499332307	191.81557449775	-0.340418233280651	0.733914111925501	bm_minus_fibrillar_z	TRUE		null_smad_0478	smad
