term	estimate	SE	df	t_ratio	p_value	outcome	converged	panel	lens
nulldet_0028_z	0.158401510497831	0.0755163614562416	210.72029651619	2.09757868948198	0.0371345718352096	basement_membrane_score_z	TRUE	nulldet_0028	detect
nulldet_0028_z	0.0730600231356165	0.0737090840617982	204.042200960497	0.991194288540643	0.322764683811914	fibrillar_collagen_score_z	TRUE	nulldet_0028	detect
nulldet_0028_z	0.0820358356895053	0.076533988621138	207.596698093028	1.0718876301561	0.285015016750842	bm_minus_fibrillar_z	TRUE	nulldet_0028	detect
nullexpr_0029_z	0.0603477362064224	0.074838146327226	209.277633339276	0.806376683123003	0.42094107318289	basement_membrane_score_z	TRUE	nullexpr_0029	expr
nullexpr_0029_z	0.00477715878254656	0.0722521583210354	201.521280732235	0.0661178696049519	0.947349530851705	fibrillar_collagen_score_z	TRUE	nullexpr_0029	expr
nullexpr_0029_z	0.0783615856085489	0.075042657975361	205.333228575249	1.04422721319756	0.297608068613188	bm_minus_fibrillar_z	TRUE	nullexpr_0029	expr
nulldet_0029_z	0.108053462786817	0.0819822325870748	210.960531119316	1.31801073692463	0.188929417482723	basement_membrane_score_z	TRUE	nulldet_0029	detect
nulldet_0029_z	0.0228671268883079	0.0800456860396891	208.225953341543	0.285675943572645	0.775410312453628	fibrillar_collagen_score_z	TRUE	nulldet_0029	detect
nulldet_0029_z	0.0963469070943306	0.0827661181097705	209.89293315246	1.16408633502115	0.245710519060935	bm_minus_fibrillar_z	TRUE	nulldet_0029	detect
nullexpr_0030_z	-0.0301706282472971	0.0743830799945805	167.183902901389	-0.405611440793999	0.685546734800561	basement_membrane_score_z	TRUE	nullexpr_0030	expr
nullexpr_0030_z	0.143723577070469	0.0736877833079985	199.582370996397	1.95043968780736	0.0525240033392122	fibrillar_collagen_score_z	TRUE	nullexpr_0030	expr
nullexpr_0030_z	-0.190125041441387	0.075335744527103	191.895291780454	-2.5237029597947	0.0124235196961371	bm_minus_fibrillar_z	TRUE	nullexpr_0030	expr
nulldet_0030_z	-0.0265568661007451	0.0772093228295988	172.166566651195	-0.343959318997735	0.731296601530637	basement_membrane_score_z	TRUE	nulldet_0030	detect
nulldet_0030_z	0.12623374015065	0.076614085639643	200.980659708341	1.64765707371872	0.100985552578363	fibrillar_collagen_score_z	TRUE	nulldet_0030	detect
nulldet_0030_z	-0.165641669353664	0.0783518314366561	193.156049015276	-2.11407527196831	0.035791916440776	bm_minus_fibrillar_z	TRUE	nulldet_0030	detect
nullexpr_0031_z	0.125029153676348	0.0715124987719511	210.433156656259	1.74835386573553	0.0818610661130568	basement_membrane_score_z	TRUE	nullexpr_0031	expr
nullexpr_0031_z	0.264069520543948	0.0684035458730863	207.820525170659	3.86046537753896	0.000151081123115681	fibrillar_collagen_score_z	TRUE	nullexpr_0031	expr
nullexpr_0031_z	-0.0904358816528929	0.0724501812697448	210.050805704615	-1.24824921163667	0.213329382129439	bm_minus_fibrillar_z	TRUE	nullexpr_0031	expr
nulldet_0031_z	0.182157981601392	0.0769162132200678	207.782937494539	2.36826507670384	0.0187890285633526	basement_membrane_score_z	TRUE	nulldet_0031	detect
nulldet_0031_z	0.288148985015923	0.0740943520799545	210.818127110171	3.88894668658395	0.0001349298348281	fibrillar_collagen_score_z	TRUE	nulldet_0031	detect
nulldet_0031_z	-0.0486390359231378	0.0789127306663719	210.965865945475	-0.616364881970369	0.538318235416525	bm_minus_fibrillar_z	TRUE	nulldet_0031	detect
nullexpr_0032_z	0.0441230054762732	0.0777001709258067	204.639118437795	0.567862399149737	0.570750913413279	basement_membrane_score_z	TRUE	nullexpr_0032	expr
nullexpr_0032_z	0.230627073989669	0.0743965785039108	187.399921347218	3.09996882420534	0.00223392397842141	fibrillar_collagen_score_z	TRUE	nullexpr_0032	expr
nullexpr_0032_z	-0.175663462994351	0.0774464632448595	196.73504189691	-2.2681921889572	0.0244036339338202	bm_minus_fibrillar_z	TRUE	nullexpr_0032	expr
nulldet_0032_z	0.064571933594094	0.0862193271667769	210.9448979121	0.748926438142928	0.454735830097666	basement_membrane_score_z	TRUE	nulldet_0032	detect
nulldet_0032_z	0.246554801610014	0.0830233319785071	203.710419800744	2.96970497009011	0.00333865059441297	fibrillar_collagen_score_z	TRUE	nulldet_0032	detect
nulldet_0032_z	-0.168010267736226	0.0863978317860812	208.03138086767	-1.94461208415756	0.0531697797554536	bm_minus_fibrillar_z	TRUE	nulldet_0032	detect
nullexpr_0033_z	0.226873239413751	0.065761870271077	210.989133987609	3.44992072881378	0.000677095497039262	basement_membrane_score_z	TRUE	nullexpr_0033	expr
nullexpr_0033_z	-0.151350890362231	0.0649583129742314	205.066551574925	-2.32996953634358	0.0207803121750329	fibrillar_collagen_score_z	TRUE	nullexpr_0033	expr
nullexpr_0033_z	0.343299715249713	0.0641133317410712	208.259806624403	5.35457612211087	2.25821366992136e-07	bm_minus_fibrillar_z	TRUE	nullexpr_0033	expr
nulldet_0033_z	0.287224200160799	0.0671607321926998	210.909227014986	4.27666868396679	2.87509221169688e-05	basement_membrane_score_z	TRUE	nulldet_0033	detect
nulldet_0033_z	-0.12585132141508	0.0675605922367372	206.62032505294	-1.86279186206787	0.0639108531312434	fibrillar_collagen_score_z	TRUE	nulldet_0033	detect
nulldet_0033_z	0.38265359885377	0.0658144674402812	208.772655634304	5.81412588654588	2.2603702823631e-08	bm_minus_fibrillar_z	TRUE	nulldet_0033	detect
nullexpr_0034_z	0.00553719348038244	0.0728888839751783	206.095913725935	0.0759675986021144	0.939518568015874	basement_membrane_score_z	TRUE	nullexpr_0034	expr
nullexpr_0034_z	-0.0159467870215009	0.069865062451796	195.514209109426	-0.228251238342534	0.819689473859557	fibrillar_collagen_score_z	TRUE	nullexpr_0034	expr
nullexpr_0034_z	0.048598208097253	0.0728438536940337	200.709517695154	0.667155918210756	0.505438825304517	bm_minus_fibrillar_z	TRUE	nullexpr_0034	expr
nulldet_0034_z	0.0422738796643065	0.07904403090146	209.961246793745	0.534814320350225	0.593344175788225	basement_membrane_score_z	TRUE	nulldet_0034	detect
nulldet_0034_z	0.00987555750211255	0.0763730927237875	202.894810686249	0.12930676433163	0.897243013187692	fibrillar_collagen_score_z	TRUE	nulldet_0034	detect
nulldet_0034_z	0.0539715964502626	0.079352460914452	206.339475894136	0.680150254047548	0.497171729734633	bm_minus_fibrillar_z	TRUE	nulldet_0034	detect
nullexpr_0035_z	0.258247357541711	0.0691989829771821	210.952907742666	3.73195307836918	0.000244322646298021	basement_membrane_score_z	TRUE	nullexpr_0035	expr
nullexpr_0035_z	0.256795615546426	0.0678218321737743	204.065631583798	3.78632672276473	0.000201035490424395	fibrillar_collagen_score_z	TRUE	nullexpr_0035	expr
nullexpr_0035_z	-0.000822910457045302	0.0718385554584918	206.067571407293	-0.0114549972753945	0.990871516678772	bm_minus_fibrillar_z	TRUE	nullexpr_0035	expr
nulldet_0035_z	0.313176947528539	0.075064544134017	206.780870941865	4.17210217075863	4.4422461055854e-05	basement_membrane_score_z	TRUE	nulldet_0035	detect
nulldet_0035_z	0.301507340828051	0.0739933597598653	210.916669855298	4.07478916765706	6.52048018663488e-05	fibrillar_collagen_score_z	TRUE	nulldet_0035	detect
nulldet_0035_z	0.00225900382878864	0.0790614548739352	210.819743646846	0.0285727581460607	0.977232368612747	bm_minus_fibrillar_z	TRUE	nulldet_0035	detect
nullexpr_0036_z	0.32422323395169	0.070157337550077	208.091846277889	4.62137312038481	6.68131456417393e-06	basement_membrane_score_z	TRUE	nullexpr_0036	expr
nullexpr_0036_z	0.175324299648225	0.070849988249339	210.970498764265	2.47458473854949	0.0141276091906936	fibrillar_collagen_score_z	TRUE	nullexpr_0036	expr
nullexpr_0036_z	0.190902599626411	0.0733471393770118	210.850461536728	2.60272726718287	0.00990504766409446	bm_minus_fibrillar_z	TRUE	nullexpr_0036	expr
nulldet_0036_z	0.365247266486153	0.0757709451353672	206.034168880198	4.82041323139929	2.77802317775535e-06	basement_membrane_score_z	TRUE	nulldet_0036	detect
nulldet_0036_z	0.240015180361575	0.0764531736777351	210.818268042399	3.13937497707139	0.00193572582104892	fibrillar_collagen_score_z	TRUE	nulldet_0036	detect
nulldet_0036_z	0.16437469859878	0.0802869005664586	210.049478909811	2.04734143974976	0.0418692621379824	bm_minus_fibrillar_z	TRUE	nulldet_0036	detect
nullexpr_0037_z	-0.0360315485872862	0.0721069393991848	210.851478535	-0.499695991641181	0.617810197644924	basement_membrane_score_z	TRUE	nullexpr_0037	expr
nullexpr_0037_z	-0.141532416392839	0.0695698022591363	204.051276766146	-2.03439440384858	0.0432056978504734	fibrillar_collagen_score_z	TRUE	nullexpr_0037	expr
nullexpr_0037_z	0.111191263531725	0.0722865098759216	207.635841977313	1.53820213097274	0.125521698790438	bm_minus_fibrillar_z	TRUE	nullexpr_0037	expr
nulldet_0037_z	-0.0157964970979202	0.0794410189007532	210.52574501524	-0.198845600377495	0.842575426055139	basement_membrane_score_z	TRUE	nulldet_0037	detect
nulldet_0037_z	-0.100656059832448	0.0771753684382166	208.685837192468	-1.30425110847419	0.193584642841518	fibrillar_collagen_score_z	TRUE	nulldet_0037	detect
nulldet_0037_z	0.0978095882813476	0.0800100449003541	210.380085629103	1.2224663591073	0.222899100561131	bm_minus_fibrillar_z	TRUE	nulldet_0037	detect
nullexpr_0038_z	0.167977671586244	0.0712682972597936	209.622442101818	2.35697607554615	0.0193460172377374	basement_membrane_score_z	TRUE	nullexpr_0038	expr
nullexpr_0038_z	0.12881882488502	0.0685554420976135	198.239128573103	1.87904593630364	0.0617056981708896	fibrillar_collagen_score_z	TRUE	nullexpr_0038	expr
nullexpr_0038_z	0.0264816683844062	0.0724316336453871	203.66973968843	0.365609155166318	0.715036173672153	bm_minus_fibrillar_z	TRUE	nullexpr_0038	expr
nulldet_0038_z	0.19800485303176	0.0792551492007237	210.779391322765	2.49832162362457	0.0132423353448891	basement_membrane_score_z	TRUE	nulldet_0038	detect
nulldet_0038_z	0.148996598633505	0.0773161837152864	206.824522514407	1.92710751454286	0.0553363773222192	fibrillar_collagen_score_z	TRUE	nulldet_0038	detect
nulldet_0038_z	0.0349713544405237	0.0810991252016754	209.509251629342	0.431217406520203	0.666753658958246	bm_minus_fibrillar_z	TRUE	nulldet_0038	detect
nullexpr_0039_z	0.174323515377266	0.0694088107701451	210.874404458218	2.51154735894492	0.0127700992034354	basement_membrane_score_z	TRUE	nullexpr_0039	expr
nullexpr_0039_z	0.0535273956971298	0.0683759127654309	205.6429199799	0.782839943662029	0.434621675610953	fibrillar_collagen_score_z	TRUE	nullexpr_0039	expr
nullexpr_0039_z	0.116869275384685	0.0704910905663535	208.72549479895	1.65792973900262	0.0988337588564251	bm_minus_fibrillar_z	TRUE	nullexpr_0039	expr
nulldet_0039_z	0.177460677873415	0.0754350186366775	203.180229956487	2.35249730271997	0.0196039404630125	basement_membrane_score_z	TRUE	nulldet_0039	detect
nulldet_0039_z	0.0675904520626322	0.075051081168132	210.882167766558	0.900592649840897	0.368832261577578	fibrillar_collagen_score_z	TRUE	nulldet_0039	detect
nulldet_0039_z	0.111069868706812	0.0774296384736506	210.853900634412	1.43446193080973	0.152921936258288	bm_minus_fibrillar_z	TRUE	nulldet_0039	detect
nullexpr_0040_z	0.407794050443119	0.0652564001909219	205.975747026431	6.24910429092056	2.33251103796318e-09	basement_membrane_score_z	TRUE	nullexpr_0040	expr
nullexpr_0040_z	0.51832102338888	0.0601092319106885	210.962597051673	8.6229853038051	1.56512316468827e-15	fibrillar_collagen_score_z	TRUE	nullexpr_0040	expr
nullexpr_0040_z	-0.0992587689975621	0.0716177518988086	210.791333247858	-1.38595203515755	0.167225987759734	bm_minus_fibrillar_z	TRUE	nullexpr_0040	expr
nulldet_0040_z	0.415186103089537	0.0726091395566272	194.784431168128	5.71809700025073	4.00113029631641e-08	basement_membrane_score_z	TRUE	nulldet_0040	detect
nulldet_0040_z	0.524312689161972	0.0680552167552891	205.150317902649	7.7042248068547	5.52661089769714e-13	fibrillar_collagen_score_z	TRUE	nulldet_0040	detect
nulldet_0040_z	-0.0988616125859832	0.079148873676529	208.498186917535	-1.24905899469925	0.213044005492932	bm_minus_fibrillar_z	TRUE	nulldet_0040	detect
nullexpr_0041_z	-0.0558321913569921	0.0739084394045739	191.679588647926	-0.755423762249496	0.450922024189092	basement_membrane_score_z	TRUE	nullexpr_0041	expr
nullexpr_0041_z	0.00892080829924385	0.0700172651008795	178.477601786803	0.127408693932717	0.89876037016465	fibrillar_collagen_score_z	TRUE	nullexpr_0041	expr
nullexpr_0041_z	-0.143444776083198	0.0735565838515778	188.841405835004	-1.9501283035743	0.0526411709253965	bm_minus_fibrillar_z	TRUE	nullexpr_0041	expr
nulldet_0041_z	-0.0417793667530558	0.0799714948574754	205.313954147055	-0.522428233053724	0.601935440070999	basement_membrane_score_z	TRUE	nulldet_0041	detect
nulldet_0041_z	0.0493923997120118	0.0768210815556269	192.272377690077	0.642953714160433	0.521020143204285	fibrillar_collagen_score_z	TRUE	nulldet_0041	detect
nulldet_0041_z	-0.147627694416813	0.0798363619083147	200.097723237582	-1.84912852850624	0.0659143742034562	bm_minus_fibrillar_z	TRUE	nulldet_0041	detect
nullexpr_0042_z	-0.0168014271900901	0.0732077289441096	209.865622258191	-0.229503461347874	0.818701148934838	basement_membrane_score_z	TRUE	nullexpr_0042	expr
nullexpr_0042_z	0.0414610506980791	0.0707952888166189	200.767500609116	0.58564703091297	0.55877047037028	fibrillar_collagen_score_z	TRUE	nullexpr_0042	expr
nullexpr_0042_z	-0.146297007978842	0.0723562002835451	203.837682384625	-2.02190009156841	0.0444937461202	bm_minus_fibrillar_z	TRUE	nullexpr_0042	expr
nulldet_0042_z	0.0343192485025249	0.0801144367334277	210.809442835551	0.428377829288354	0.668813422921336	basement_membrane_score_z	TRUE	nulldet_0042	detect
nulldet_0042_z	0.0684468373815761	0.0778496623999639	205.556086777151	0.879218165775987	0.380309641739418	fibrillar_collagen_score_z	TRUE	nulldet_0042	detect
nulldet_0042_z	-0.10979535197362	0.0802111806476154	208.301488764899	-1.36882852349443	0.172527192069856	bm_minus_fibrillar_z	TRUE	nulldet_0042	detect
nullexpr_0043_z	0.00650160086729839	0.0757681357870095	209.401244388734	0.0858091703031328	0.931700106268195	basement_membrane_score_z	TRUE	nullexpr_0043	expr
nullexpr_0043_z	0.0819017053049986	0.0729964014380691	194.415285477686	1.12199647779192	0.263247752125069	fibrillar_collagen_score_z	TRUE	nullexpr_0043	expr
nullexpr_0043_z	-0.0974120672052088	0.0755630209645223	200.711792418501	-1.28914998317689	0.198829672028522	bm_minus_fibrillar_z	TRUE	nullexpr_0043	expr
nulldet_0043_z	0.0637625719542603	0.0827439398334928	210.96566415868	0.770601110879793	0.441805526770049	basement_membrane_score_z	TRUE	nulldet_0043	detect
nulldet_0043_z	0.12357055235859	0.080264920367227	203.101584642042	1.53953373146365	0.125230565792649	fibrillar_collagen_score_z	TRUE	nulldet_0043	detect
nulldet_0043_z	-0.0917886231896372	0.0831538261569424	206.914520821595	-1.10384124738166	0.270944065184741	bm_minus_fibrillar_z	TRUE	nulldet_0043	detect
nullexpr_0044_z	-0.152516819963912	0.0753639791945742	208.225973206991	-2.02373629410073	0.0442750552002757	basement_membrane_score_z	TRUE	nullexpr_0044	expr
nullexpr_0044_z	-0.0550765236355038	0.072805070136421	194.02676691955	-0.7564929685845	0.450271242872718	fibrillar_collagen_score_z	TRUE	nullexpr_0044	expr
nullexpr_0044_z	-0.144715097981351	0.0754734088732667	201.182498788939	-1.91743158473673	0.0565995884062879	bm_minus_fibrillar_z	TRUE	nullexpr_0044	expr
nulldet_0044_z	-0.0780643994398639	0.0818090032622243	210.361785223271	-0.954227485080612	0.341063721373786	basement_membrane_score_z	TRUE	nulldet_0044	detect
nulldet_0044_z	0.00734042311786574	0.0790496938233801	199.047557691149	0.0928583371147062	0.926109500000457	fibrillar_collagen_score_z	TRUE	nulldet_0044	detect
nulldet_0044_z	-0.127090609445662	0.0818689229969223	204.935652288668	-1.55236693965596	0.122117366645078	bm_minus_fibrillar_z	TRUE	nulldet_0044	detect
nullexpr_0045_z	0.115921233966097	0.0717345908366212	209.679240377233	1.61597400381237	0.107603517827218	basement_membrane_score_z	TRUE	nullexpr_0045	expr
nullexpr_0045_z	-0.0655594821611292	0.0697942996031134	202.329543127856	-0.939324307772045	0.348684273714416	fibrillar_collagen_score_z	TRUE	nullexpr_0045	expr
nullexpr_0045_z	0.178941983686397	0.0718955028036282	206.261959313716	2.48891761943929	0.0136043927298033	bm_minus_fibrillar_z	TRUE	nullexpr_0045	expr
nulldet_0045_z	0.149507202238795	0.0802347176609356	210.110149671111	1.86337294624253	0.0638051238559886	basement_membrane_score_z	TRUE	nulldet_0045	detect
nulldet_0045_z	-0.0311174260608432	0.0790047054343637	209.77476842228	-0.393868009376925	0.694078552208329	fibrillar_collagen_score_z	TRUE	nulldet_0045	detect
nulldet_0045_z	0.174293722742756	0.0810237917482737	210.923029335601	2.15114250989704	0.0326018540658541	bm_minus_fibrillar_z	TRUE	nulldet_0045	detect
nullexpr_0046_z	0.192970821738759	0.0765964963057909	208.868227684492	2.51931656205755	0.012507147378184	basement_membrane_score_z	TRUE	nullexpr_0046	expr
nullexpr_0046_z	0.217212711392415	0.0749758246286829	209.393641155582	2.89710333254965	0.00416648547704195	fibrillar_collagen_score_z	TRUE	nullexpr_0046	expr
nullexpr_0046_z	0.0345784092744677	0.0784644345795273	209.577877292722	0.440688949837788	0.659892420132163	bm_minus_fibrillar_z	TRUE	nullexpr_0046	expr
nulldet_0046_z	0.243781552960301	0.0821282600886087	205.856190939455	2.96830290447263	0.00334942657249471	basement_membrane_score_z	TRUE	nulldet_0046	detect
nulldet_0046_z	0.25513819349707	0.0806659195122744	210.999658770868	3.16289946286731	0.00179227708372099	fibrillar_collagen_score_z	TRUE	nulldet_0046	detect
nulldet_0046_z	0.0411807953851216	0.0849633043696619	210.988167624649	0.484689192477148	0.628399635927659	bm_minus_fibrillar_z	TRUE	nulldet_0046	detect
nullexpr_0047_z	0.00511219690254041	0.0736968983093905	199.974516300544	0.0693678705592011	0.944766118241347	basement_membrane_score_z	TRUE	nullexpr_0047	expr
nullexpr_0047_z	0.149849409172343	0.0706866805518363	183.703186780825	2.11991011605722	0.0353562753650141	fibrillar_collagen_score_z	TRUE	nullexpr_0047	expr
nullexpr_0047_z	-0.199768253614198	0.0730999020351911	189.45799664854	-2.73281150935096	0.00687409181336386	bm_minus_fibrillar_z	TRUE	nullexpr_0047	expr
nulldet_0047_z	0.0508993912373569	0.0782836742405498	201.916289919684	0.65019164891205	0.516307515118566	basement_membrane_score_z	TRUE	nulldet_0047	detect
nulldet_0047_z	0.181674304821052	0.0752781989709833	184.437404487985	2.41337209583189	0.0167841192402889	fibrillar_collagen_score_z	TRUE	nulldet_0047	detect
nulldet_0047_z	-0.174013102570955	0.0780769681630083	192.441081604271	-2.22873795775026	0.0269884593040952	bm_minus_fibrillar_z	TRUE	nulldet_0047	detect
nullexpr_0048_z	-0.0441524366320579	0.0733259826940015	201.157727636719	-0.602139037349305	0.547759697263009	basement_membrane_score_z	TRUE	nullexpr_0048	expr
nullexpr_0048_z	-0.205165098668047	0.0688834755742398	188.6399076048	-2.97843709188176	0.00327787801984191	fibrillar_collagen_score_z	TRUE	nullexpr_0048	expr
nullexpr_0048_z	0.118254392174948	0.073188311781036	194.623782687306	1.61575515676247	0.107767117796077	bm_minus_fibrillar_z	TRUE	nullexpr_0048	expr
nulldet_0048_z	-0.03093042580871	0.081507425019015	209.923718570703	-0.379479854767761	0.70471515608475	basement_membrane_score_z	TRUE	nulldet_0048	detect
nulldet_0048_z	-0.17234216215348	0.0774618598888403	201.360690262797	-2.22486475796987	0.0272002319762771	fibrillar_collagen_score_z	TRUE	nulldet_0048	detect
nulldet_0048_z	0.0912599474433845	0.0817976876070684	205.813477848771	1.1156788182298	0.265860587382187	bm_minus_fibrillar_z	TRUE	nulldet_0048	detect
nullexpr_0049_z	0.0108905054546369	0.0744282755681241	194.494958309451	0.146322152051861	0.883818626360774	basement_membrane_score_z	TRUE	nullexpr_0049	expr
nullexpr_0049_z	0.06995494319781	0.0707600281193667	182.5888410348	0.988622320497123	0.324156239222025	fibrillar_collagen_score_z	TRUE	nullexpr_0049	expr
nullexpr_0049_z	-0.0681723523595375	0.0739526574056123	188.881413708122	-0.921837764201342	0.35778917316482	bm_minus_fibrillar_z	TRUE	nullexpr_0049	expr
nulldet_0049_z	0.075340325088268	0.082205552696807	208.160737061671	0.916487057341983	0.36047204094985	basement_membrane_score_z	TRUE	nulldet_0049	detect
nulldet_0049_z	0.119345346037016	0.0791592031309374	197.638910109621	1.50766229720134	0.133237770012693	fibrillar_collagen_score_z	TRUE	nulldet_0049	detect
nulldet_0049_z	-0.0575401971921893	0.0824894701548062	202.512881313361	-0.697545966584642	0.486261241548674	bm_minus_fibrillar_z	TRUE	nulldet_0049	detect
nullexpr_0050_z	0.250977084206686	0.0656814569221815	210.956027896526	3.82112541297676	0.000174765173030107	basement_membrane_score_z	TRUE	nullexpr_0050	expr
nullexpr_0050_z	-0.130913821626947	0.0658723285397763	208.707174268407	-1.98738718562068	0.0481870192836716	fibrillar_collagen_score_z	TRUE	nullexpr_0050	expr
nullexpr_0050_z	0.431253731318192	0.061949520733252	210.965213605398	6.96137316663231	4.19332530319795e-11	bm_minus_fibrillar_z	TRUE	nullexpr_0050	expr
nulldet_0050_z	0.261999046588526	0.0672711329331218	210.81441520083	3.89467272461421	0.000131992531377513	basement_membrane_score_z	TRUE	nulldet_0050	detect
nulldet_0050_z	-0.0860524312659251	0.0677881162782055	209.184469945176	-1.26943240187944	0.205697363769135	fibrillar_collagen_score_z	TRUE	nulldet_0050	detect
nulldet_0050_z	0.406408884610614	0.0646854951304896	210.694683683692	6.28284414907497	1.87717056126361e-09	bm_minus_fibrillar_z	TRUE	nulldet_0050	detect
nullexpr_0051_z	0.276428222714689	0.064398064706936	190.529286601338	4.29249270102547	2.8097315296276e-05	basement_membrane_score_z	TRUE	nullexpr_0051	expr
nullexpr_0051_z	0.0994760664034893	0.0631180391395651	176.80075293861	1.57603226842219	0.116806013015718	fibrillar_collagen_score_z	TRUE	nullexpr_0051	expr
nullexpr_0051_z	0.202470670120755	0.0653128437320637	186.153071430695	3.10001308397106	0.00223568557344209	bm_minus_fibrillar_z	TRUE	nullexpr_0051	expr
nulldet_0051_z	0.292718001087689	0.0686292906975161	200.240582130049	4.26520510575937	3.07747233870251e-05	basement_membrane_score_z	TRUE	nulldet_0051	detect
nulldet_0051_z	0.119315032988723	0.0677332842843439	188.320825881722	1.76154211698696	0.0797694104100707	fibrillar_collagen_score_z	TRUE	nulldet_0051	detect
nulldet_0051_z	0.196020970166425	0.0698074554773115	195.19189681194	2.80802342423346	0.00549100605181163	bm_minus_fibrillar_z	TRUE	nulldet_0051	detect
nullexpr_0052_z	0.382780742549494	0.0659263238659622	201.600700154628	5.80618969939447	2.45525910955456e-08	basement_membrane_score_z	TRUE	nullexpr_0052	expr
nullexpr_0052_z	0.310748287259311	0.0639892501078226	188.657276885771	4.85625767977741	2.50408870678675e-06	fibrillar_collagen_score_z	TRUE	nullexpr_0052	expr
nullexpr_0052_z	0.0546245812969603	0.0706311163622962	194.685239295563	0.773378421725182	0.440236472270716	bm_minus_fibrillar_z	TRUE	nullexpr_0052	expr
nulldet_0052_z	0.394667511292059	0.0725514885829778	209.022891963102	5.43982651494013	1.4837275395365e-07	basement_membrane_score_z	TRUE	nulldet_0052	detect
nulldet_0052_z	0.346575285578998	0.0707687956267269	199.04125790652	4.89728958236092	2.00658060768022e-06	fibrillar_collagen_score_z	TRUE	nulldet_0052	detect
nulldet_0052_z	0.0363667207613589	0.0775741586176879	203.449433824845	0.468799422505974	0.639714943589459	bm_minus_fibrillar_z	TRUE	nulldet_0052	detect
nullexpr_0053_z	0.122427952869827	0.0757590481231893	210.662114534408	1.61601757021487	0.107587080909169	basement_membrane_score_z	TRUE	nullexpr_0053	expr
nullexpr_0053_z	0.187602339011795	0.0733563649171352	202.232225848429	2.55741051541627	0.0112781026393446	fibrillar_collagen_score_z	TRUE	nullexpr_0053	expr
nullexpr_0053_z	-0.0783503668043205	0.0766867544174261	206.844425489258	-1.02169360797093	0.308119386217337	bm_minus_fibrillar_z	TRUE	nullexpr_0053	expr
nulldet_0053_z	0.154342381138371	0.0838919045344516	205.613218947704	1.83977681749956	0.0672426669286863	basement_membrane_score_z	TRUE	nulldet_0053	detect
nulldet_0053_z	0.218779995445326	0.081890327732842	210.902160001477	2.67162193023663	0.00813792540733564	fibrillar_collagen_score_z	TRUE	nulldet_0053	detect
nulldet_0053_z	-0.066600443178709	0.085688828546308	210.905605368297	-0.777236009740953	0.437890450252401	bm_minus_fibrillar_z	TRUE	nulldet_0053	detect
nullexpr_0054_z	-0.240311704881756	0.0729412950761525	198.499313528032	-3.29459059687472	0.00116724603511646	basement_membrane_score_z	TRUE	nullexpr_0054	expr
nullexpr_0054_z	-0.0928805773897905	0.0708013513855707	187.6733115143	-1.31184752228782	0.191174010077359	fibrillar_collagen_score_z	TRUE	nullexpr_0054	expr
nullexpr_0054_z	-0.194955446871594	0.0734046865314668	195.733952393968	-2.6558991814238	0.00856169837530911	bm_minus_fibrillar_z	TRUE	nullexpr_0054	expr
nulldet_0054_z	-0.22045899563978	0.0808404281727176	207.157473915098	-2.72708842126323	0.00693755738386046	basement_membrane_score_z	TRUE	nulldet_0054	detect
nulldet_0054_z	-0.0909564707553776	0.0784456398663471	198.197458769946	-1.15948408235749	0.247653867475955	fibrillar_collagen_score_z	TRUE	nulldet_0054	detect
nulldet_0054_z	-0.188040244162726	0.0813838562429481	204.243922791386	-2.31053494935636	0.0218569557506388	bm_minus_fibrillar_z	TRUE	nulldet_0054	detect
nullexpr_0055_z	-0.03388993095899	0.073093945803731	182.894430963141	-0.46364894638456	0.64345059145157	basement_membrane_score_z	TRUE	nullexpr_0055	expr
nullexpr_0055_z	0.0171771798215906	0.068981842905454	172.226952664728	0.249010161197541	0.80364962735679	fibrillar_collagen_score_z	TRUE	nullexpr_0055	expr
nullexpr_0055_z	-0.0829466165462008	0.0722171902460678	179.515170171126	-1.14857163874106	0.252260807416078	bm_minus_fibrillar_z	TRUE	nullexpr_0055	expr
nulldet_0055_z	-0.00934772186480645	0.0794704948085111	195.667075553752	-0.117625061821124	0.906485400807085	basement_membrane_score_z	TRUE	nulldet_0055	detect
nulldet_0055_z	0.0502705641123267	0.0756990420606717	183.251181279567	0.66408454775472	0.507470890027592	fibrillar_collagen_score_z	TRUE	nulldet_0055	detect
nulldet_0055_z	-0.0868751127877729	0.0788602120506398	190.059139174086	-1.10163427828455	0.272013838732331	bm_minus_fibrillar_z	TRUE	nulldet_0055	detect
nullexpr_0056_z	-0.044905359196271	0.0749099643010939	208.226798792561	-0.599457757258807	0.54951936682731	basement_membrane_score_z	TRUE	nullexpr_0056	expr
nullexpr_0056_z	0.012236201905021	0.072086877231842	197.60091342423	0.169742432671449	0.865386353534205	fibrillar_collagen_score_z	TRUE	nullexpr_0056	expr
nullexpr_0056_z	-0.0369185291699659	0.0751853784732247	202.969043196941	-0.491033362066714	0.623933352102839	bm_minus_fibrillar_z	TRUE	nullexpr_0056	expr
nulldet_0056_z	-0.00450546698269689	0.0797087820297514	208.91041664442	-0.0565240976962264	0.95497832257691	basement_membrane_score_z	TRUE	nulldet_0056	detect
nulldet_0056_z	0.0405885997972823	0.0768499042624986	201.070386863737	0.528154201189927	0.597974723147405	fibrillar_collagen_score_z	TRUE	nulldet_0056	detect
nulldet_0056_z	-0.0243614874647547	0.0800139956879011	204.952040069632	-0.30446532828804	0.761082327063703	bm_minus_fibrillar_z	TRUE	nulldet_0056	detect
