test_ligand	auroc	aupr	aupr_corrected	pearson	rank	receiver	target_set	perm_mean	perm_sd	perm_z	perm_p	perm_p_BH
ADAM9	0.691516261225918	0.00489841630038917	0.00333142753047535	0.0250441390907405	138	Pericytes	fibrillar_collagen	0.00112212283799703	0.00813574264330055	0.271555380908908	0.0573942605739426	0.127700598924065
NEGR1	0.708649402737818	0.00488332109831573	0.00331633232840191	0.0318904567490741	139	Pericytes	fibrillar_collagen	0.00109459438831223	0.00802749454322313	0.276766048002523	0.0550944905509449	0.127700598924065
COL6A2	0.713968087889097	0.00488029719867151	0.0033133084287577	0.0302067922670463	140	Pericytes	fibrillar_collagen	0.0011072092566175	0.00799873503677654	0.275806007074494	0.0595940405959404	0.127700598924065
SELE	0.634187810619934	0.0048572359126837	0.00329024714276988	0.0237071120254938	141	Pericytes	fibrillar_collagen	0.000991232471373299	0.0067233055660005	0.341947074817277	0.057994200579942	0.127700598924065
BMP2	0.845976109512599	0.004847025537385	0.00328003676747119	0.0195713519675672	142	Pericytes	fibrillar_collagen	0.000925556481170914	0.00630324606631231	0.373534566401237	0.0592940705929407	0.127700598924065
GPC3	0.70834423227832	0.00481168174364788	0.00324469297373407	0.0312807076199358	143	Pericytes	fibrillar_collagen	0.00111131774277607	0.00806665394825915	0.264468420815101	0.0601939806019398	0.127700598924065
CD14	0.660345278577037	0.00480738359596416	0.00324039482605035	0.0199202972287714	144	Pericytes	fibrillar_collagen	0.000954093620706163	0.00628928061986701	0.363523484406477	0.0588941105889411	0.127700598924065
VEGFD	0.706164443281895	0.00479357942264767	0.00322659065273386	0.0289011425060191	145	Pericytes	fibrillar_collagen	0.00104595179106245	0.00702579015196099	0.310376315618075	0.0614938506149385	0.127700598924065
AZGP1	0.667146220245882	0.00478437420171311	0.00321738543179929	0.0298974851957296	146	Pericytes	fibrillar_collagen	0.00114624608491165	0.00844491964829784	0.245252700220198	0.0591940805919408	0.127700598924065
FGA	0.653326358008547	0.00477765885186967	0.00321067008195585	0.0252171836351464	147	Pericytes	fibrillar_collagen	0.00114460242325655	0.00836835517499765	0.246890531710717	0.0586941305869413	0.127700598924065
SHISA4	0.635800854477289	0.00471018942605168	0.00314320065613786	0.0246915138466179	148	Pericytes	fibrillar_collagen	0.00110495889994805	0.00801008766516959	0.254459356924735	0.0615938406159384	0.127700598924065
COL18A1	0.716322260005237	0.00470777839582152	0.00314078962590771	0.0284938006831724	149	Pericytes	fibrillar_collagen	0.00111401497571373	0.0079983718975025	0.253398401095458	0.0610938906109389	0.127700598924065
SLITRK6	0.713750108989454	0.00470282054759294	0.00313583177767912	0.0302696154205441	150	Pericytes	fibrillar_collagen	0.00114615460859864	0.00838344302498032	0.237334131472213	0.0626937306269373	0.127700598924065
LRPAP1	0.702197227308397	0.00470187359364371	0.00313488482372989	0.0288475817709566	151	Pericytes	fibrillar_collagen	0.00109408780608958	0.00797526118632845	0.255890931965806	0.0606939306069393	0.127700598924065
COL6A3	0.721684540936442	0.00468888890294911	0.0031219001330353	0.0300831969922049	152	Pericytes	fibrillar_collagen	0.00111172826435913	0.00797837184343872	0.25195264248423	0.0642935706429357	0.127700598924065
EFEMP1	0.743787601360193	0.00468721459994499	0.00312022583003117	0.0335022996409939	153	Pericytes	fibrillar_collagen	0.00111597632694346	0.0081639358094784	0.245500399545126	0.0626937306269373	0.127700598924065
BMP6	0.736637893451919	0.00468441596678421	0.00311742719687039	-0.000521440756787737	154	Pericytes	fibrillar_collagen	0.00110144789587894	0.0079590242187729	0.253294781568371	0.0667933206679332	0.127700598924065
FGG	0.645827883860845	0.00468372971689733	0.00311674094698351	0.0244907998319185	155	Pericytes	fibrillar_collagen	0.00110966273287947	0.00799058242164633	0.251180465727618	0.0617938206179382	0.127700598924065
CALM1	0.699232714273261	0.0046687098968551	0.00310172112694128	0.0218117399265472	156	Pericytes	fibrillar_collagen	0.0011469073657935	0.00811479607625624	0.240894995114854	0.0640935906409359	0.127700598924065
VCAM1	0.66431249455053	0.00466859525897259	0.00310160648905877	0.0214394786302163	157	Pericytes	fibrillar_collagen	0.00100832588899404	0.006753085664675	0.309973944357697	0.0625937406259374	0.127700598924065
SEMA3D	0.69757607463598	0.00465935490907656	0.00309236613916275	0.0271821904071056	158	Pericytes	fibrillar_collagen	0.00105734810407514	0.0071587492868501	0.284270052427417	0.063993600639936	0.127700598924065
TIMP3	0.61003574853954	0.00462112394220852	0.0030541351722947	0.024021429193431	159	Pericytes	fibrillar_collagen	0.00114803086566685	0.00840516393607888	0.226777766754313	0.0630936906309369	0.127700598924065
ANXA2	0.707908274479033	0.00460950632306007	0.00304251755314626	0.0237310737492358	160	Pericytes	fibrillar_collagen	0.000889194607331107	0.00565198836659944	0.380985027948795	0.0615938406159384	0.127700598924065
NRG3	0.713096172290527	0.00460865917995159	0.00304167041003777	0.0300816847874306	161	Pericytes	fibrillar_collagen	0.00112441786799334	0.00797683497185024	0.240352539423255	0.065993400659934	0.127700598924065
COL4A5	0.687156683233066	0.00458041510556119	0.00301342633564738	0.027092991335619	162	Pericytes	fibrillar_collagen	0.00105931781057746	0.00735444468429413	0.265704428947985	0.0628937106289371	0.127700598924065
FGF18	0.713139768070456	0.00457327832961874	0.00300628955970493	0.0133070977313247	163	Pericytes	fibrillar_collagen	0.000976864682877319	0.00663303195776986	0.30595734948184	0.064993500649935	0.127700598924065
IFITM1	0.693172900863201	0.00454407655809059	0.00297708778817677	0.0282498856178434	164	Pericytes	fibrillar_collagen	0.0010902532317135	0.00795567147947278	0.237168485568022	0.0681931806819318	0.127700598924065
NAMPT	0.738338128869126	0.00447709373019969	0.00291010496028588	0.0268879273506632	165	Pericytes	fibrillar_collagen	0.0009635133090146	0.0066018876702887	0.294853797654232	0.0651934806519348	0.127700598924065
POSTN	0.705946464382248	0.00446890516490305	0.00290191639498924	0.0052264511286884	166	Pericytes	fibrillar_collagen	0.00101670173166586	0.00631598674640088	0.298482998622132	0.0733926607339266	0.127700598924065
GGT1	0.678350335687508	0.00445665077470448	0.00288966200479066	0.0273655056356969	167	Pericytes	fibrillar_collagen	0.00110411147957747	0.00805679062883545	0.221620569215571	0.0674932506749325	0.127700598924065
SIGLEC9	0.694611561600841	0.00445506149468487	0.00288807272477105	0.0271293709090584	168	Pericytes	fibrillar_collagen	0.00115964774452444	0.00839261349321708	0.205945976380722	0.0685931406859314	0.127700598924065
CDCP1	0.704202633185112	0.00445294372749161	0.0028859549575778	0.0294267182602337	169	Pericytes	fibrillar_collagen	0.00112022224163318	0.00799630374375361	0.220818614766095	0.0695930406959304	0.127700598924065
PROS1	0.703723079605899	0.00443854487169624	0.00287155610178243	0.0235272707806163	170	Pericytes	fibrillar_collagen	0.00109632353650615	0.00796186732646837	0.222966860974273	0.0664933506649335	0.127700598924065
CD99	0.716365855785164	0.00443081920158096	0.00286383043166714	0.018286932117448	171	Pericytes	fibrillar_collagen	0.00109601962949474	0.00734783263765856	0.240589421309374	0.070992900709929	0.127700598924065
SLIT3	0.691908623245273	0.00442761410657799	0.00286062533666417	0.0249854811218531	172	Pericytes	fibrillar_collagen	0.00114937511863314	0.00846659162968108	0.202117958781896	0.0688931106889311	0.127700598924065
CALM2	0.682317551661002	0.00439732444489091	0.00283033567497709	0.0160730744156384	173	Pericytes	fibrillar_collagen	0.00109866958653027	0.0079740759532178	0.217161975708049	0.0700929907009299	0.127700598924065
SIGLEC7	0.694306391141342	0.00437021460514787	0.00280322583523405	0.0261806301562201	174	Pericytes	fibrillar_collagen	0.00115371849015548	0.00838908402746892	0.196625440832096	0.0710928907109289	0.127700598924065
SEMA3E	0.709695701456104	0.00436976123417175	0.00280277246425793	0.0268590687907148	175	Pericytes	fibrillar_collagen	0.00113606946148439	0.00802855509085483	0.207596881868825	0.0715928407159284	0.127700598924065
SERPING1	0.68645915075421	0.00436858407579044	0.00280159530587662	0.0273454737487505	176	Pericytes	fibrillar_collagen	0.00114355145954538	0.00837166909314118	0.198054154778963	0.06999300069993	0.127700598924065
FCN1	0.672726480076731	0.00436665655229447	0.00279966778238065	0.0275412249634538	177	Pericytes	fibrillar_collagen	0.00110517721178122	0.00798688556271064	0.21215911475065	0.070992900709929	0.127700598924065
GRN	0.682884296800074	0.00434648558520679	0.00277949681529298	0.0151103496738161	178	Pericytes	fibrillar_collagen	0.00112082425760776	0.00827557674364543	0.200429844235191	0.0732926707329267	0.127700598924065
FN1	0.711221553753602	0.00434302990523011	0.0027760411353163	0.0200591049277718	179	Pericytes	fibrillar_collagen	0.0010741181529721	0.00781856860547188	0.217677054231269	0.0715928407159284	0.127700598924065
LGALS3BP	0.689336472229491	0.00433709685253167	0.00277010808261785	0.0250119800231346	180	Pericytes	fibrillar_collagen	0.00102744017944381	0.00711433455060564	0.244951638242214	0.072992700729927	0.127700598924065
DCN	0.64975150405441	0.00433280027849902	0.00276581150858521	0.0167359826907893	181	Pericytes	fibrillar_collagen	0.00109329705478156	0.00789289692798722	0.211901215619973	0.071992800719928	0.127700598924065
LRFN5	0.689903217368563	0.00432146095933747	0.00275447218942366	0.0268664785392723	182	Pericytes	fibrillar_collagen	0.00114901872457615	0.00841261008408532	0.19083892499483	0.0733926607339266	0.127700598924065
ANG	0.72935739820386	0.00430851158631127	0.00274152281639745	0.0177167483342413	183	Pericytes	fibrillar_collagen	0.00101102424139172	0.00672395406527724	0.257363235710085	0.0757924207579242	0.128049300333125
C1QA	0.691298282326273	0.00428907686258734	0.00272208809267352	0.0262856483724006	184	Pericytes	fibrillar_collagen	0.00121761103801612	0.00889655704678286	0.169107784814514	0.0737926207379262	0.127700598924065
HLA-DRB5	0.642994158165492	0.00428757414045301	0.0027205853705392	0.0239854677595216	185	Pericytes	fibrillar_collagen	0.00112795539139664	0.00805102342838037	0.197817084164534	0.0723927607239276	0.127700598924065
TFPI	0.616923881768245	0.00427370922579854	0.00270672045588472	0.0117814806938979	186	Pericytes	fibrillar_collagen	0.00105820798994917	0.00760237745288585	0.216841701974398	0.0741925807419258	0.127700598924065
SEMA3B	0.665794751068099	0.00425274968540424	0.00268576091549042	0.0259585606742184	187	Pericytes	fibrillar_collagen	0.00111299247411423	0.00806367720919274	0.195043576345442	0.0743925607439256	0.127700598924065
THBS1	0.648225651756911	0.00423862787175141	0.0026716391018376	0.021094012010147	188	Pericytes	fibrillar_collagen	0.00112589573842828	0.00806290343988193	0.191710514076546	0.0747925207479252	0.127704250851511
COL4A3	0.694742348940624	0.00421107932315225	0.00264409055323843	0.0271092319367483	189	Pericytes	fibrillar_collagen	0.00110334430838009	0.00799387532403773	0.19274084000601	0.0738926107389261	0.127700598924065
LGALS1	0.69173424012556	0.00420619203737156	0.00263920326745774	0.0133587442890736	190	Pericytes	fibrillar_collagen	0.00106276173451431	0.00793298366407505	0.198719876366623	0.0755924407559244	0.128049300333125
ADAM17	0.623506844537451	0.00420515860301294	0.00263816983309912	0.00722106416195387	191	Pericytes	fibrillar_collagen	0.00116629717590339	0.00847821902723943	0.173606349690518	0.0763923607639236	0.128387161283872
EREG	0.704638590984397	0.00418954241679771	0.00262255364688389	0.0232049204088209	192	Pericytes	fibrillar_collagen	0.00110642045889287	0.00798924501473973	0.189771772575987	0.0784921507849215	0.129210155907486
IL1RN	0.643648094864417	0.0041652668474618	0.00259827807754798	0.0210877500846454	193	Pericytes	fibrillar_collagen	0.00102429384786862	0.00710962650956406	0.221387751882886	0.0771922807719228	0.129048950775026
TNFSF14	0.687897811491852	0.00416349237612481	0.00259650360621099	0.0122728890318723	194	Pericytes	fibrillar_collagen	0.0010938425458607	0.00792561541497748	0.189595505417867	0.0778922107789221	0.129048950775026
PGF	0.660083703897466	0.00413303142245472	0.0025660426525409	0.0128673305644739	195	Pericytes	fibrillar_collagen	0.00111536428336656	0.008009205628244	0.181126373389467	0.0811918808119188	0.130929481309295
CORIN	0.681358444502576	0.00412592357839268	0.00255893480847887	0.0253278122272529	196	Pericytes	fibrillar_collagen	0.00115541944010821	0.00837940226237588	0.167495881498916	0.077992200779922	0.129048950775026
SEMA4A	0.680442933124077	0.00404741415810311	0.00248042538818929	0.0253980973296377	197	Pericytes	fibrillar_collagen	0.00115493812174991	0.00840988018640273	0.157610719422906	0.0813918608139186	0.130929481309295
CNTN6	0.666797454006454	0.00404656409177106	0.00247957532185724	0.0237927062204724	198	Pericytes	fibrillar_collagen	0.00110386270384441	0.00804980969784267	0.170900017472652	0.0811918808119188	0.130929481309295
ANGPTL1	0.631833638503795	0.00404607021743234	0.00247908144751852	0.0214629976256232	199	Pericytes	fibrillar_collagen	0.00110893291305151	0.00799156174706725	0.17144940849263	0.0794920507949205	0.130188511761069
CDH1	0.714796407707739	0.00403032466083423	0.00246333589092041	0.0160207493232926	200	Pericytes	fibrillar_collagen	0.00102706196651002	0.0072386332616144	0.198417832828578	0.0823917608239176	0.130929481309295
ATP1B1	0.687287470572852	0.00402628814955704	0.00245929937964323	0.0194243755535612	201	Pericytes	fibrillar_collagen	0.00104803233772236	0.00751168869904496	0.187876135242439	0.0820917908209179	0.130929481309295
SIGLEC5	0.619757607463599	0.00399288092118393	0.00242589215127012	0.0212834630770785	202	Pericytes	fibrillar_collagen	0.00115419623462717	0.00840910896056451	0.151228378964611	0.0842915708429157	0.131919343950772
COL8A1	0.684846106896856	0.00399215716628459	0.00242516839637077	0.0186754066680032	203	Pericytes	fibrillar_collagen	0.00106156186876521	0.00737160540166961	0.1849809442183	0.0841915808419158	0.131919343950772
EDIL3	0.670459499520449	0.00398183070419374	0.00241484193427992	0.0260650521856346	204	Pericytes	fibrillar_collagen	0.00109841505443802	0.00800595666480677	0.164430927490372	0.0823917608239176	0.130929481309295
VEGFA	0.67625773825094	0.0039790938128292	0.00241210504291538	0.0217359713952597	205	Pericytes	fibrillar_collagen	0.00106368958868582	0.00785622374091854	0.171636590135085	0.0854914508549145	0.131919343950772
GPC6	0.786685848809835	0.00397201407547586	0.00240502530556204	0.0323948806699929	206	Pericytes	fibrillar_collagen	0.00109976782723987	0.00796977699325413	0.163775909843774	0.0835916408359164	0.131919343950772
APOE	0.678917080826578	0.00396646990389074	0.00239948113397692	0.0166650711362042	207	Pericytes	fibrillar_collagen	0.0011490876596958	0.00848905419402563	0.147294792293955	0.0851914808519148	0.131919343950772
FAM3C	0.656988403522542	0.00393483716754887	0.00236784839763505	0.0179623277646194	208	Pericytes	fibrillar_collagen	0.00126609966061382	0.00958461581539151	0.114949702548535	0.0858914108589141	0.131919343950772
APOA1	0.670633882640164	0.00391815935567367	0.00235117058575985	0.0173171709269423	209	Pericytes	fibrillar_collagen	0.00101442513166528	0.00691828110860596	0.193219303047939	0.0855914408559144	0.131919343950772
LAMA4	0.684758915337	0.00386788891313226	0.00230090014321844	0.0242620640682203	210	Pericytes	fibrillar_collagen	0.00111097932921663	0.008056133680337	0.14770370766142	0.0905909409059094	0.13525438153859
IL6	0.690034004708348	0.00384797562121475	0.00228098685130093	0.0103682346750712	211	Pericytes	fibrillar_collagen	0.00105024459183722	0.00761416580006761	0.161638489596955	0.0887911208879112	0.13525438153859
LGALS9	0.653021187549048	0.00384480523719459	0.00227781646728078	0.0212844518307162	212	Pericytes	fibrillar_collagen	0.00112761120167313	0.00806779160060299	0.142567547917535	0.0905909409059094	0.13525438153859
CD1B	0.675560205772084	0.00383190771615992	0.00226491894624611	0.0234406144337668	213	Pericytes	fibrillar_collagen	0.00114726070670737	0.00837087283388715	0.133517526991236	0.0904909509049095	0.13525438153859
SLIT2	0.615092859011248	0.003821816645585	0.00225482787567118	0.0198412779548198	214	Pericytes	fibrillar_collagen	0.0011471400783368	0.00826252380458353	0.134061676980574	0.0940905909409059	0.13724645634984
CD55	0.67887348504665	0.00381516452797296	0.00224817575805914	0.0258992758543626	215	Pericytes	fibrillar_collagen	0.0011496401351416	0.00839159002374266	0.130909114936432	0.0903909609039096	0.13525438153859
NPNT	0.662045513994248	0.00381406085167102	0.00224707208175721	0.0237572850538024	216	Pericytes	fibrillar_collagen	0.00109863529087123	0.0080597717907969	0.142489988636816	0.0894910508949105	0.13525438153859
COL24A1	0.67944023018572	0.00380090561425127	0.00223391684433746	0.025262816665691	217	Pericytes	fibrillar_collagen	0.00110653142461431	0.00797703556997075	0.141328869582473	0.0933906609339066	0.13724645634984
PLEKHO2	0.680312145784292	0.00378572580791128	0.00221873703799746	0.0235551307082963	218	Pericytes	fibrillar_collagen	0.00111055983370737	0.00799121783300904	0.138674383235129	0.0918908109189081	0.13593064656668
IL1A	0.673685587235158	0.00377560796051234	0.00220861919059853	-0.00101909949925052	219	Pericytes	fibrillar_collagen	0.00100830886926148	0.00674974414298671	0.177830491928235	0.0915908409159084	0.13593064656668
CNTN4	0.725477373790216	0.00375413035796744	0.00218714158805362	0.0279734653492105	220	Pericytes	fibrillar_collagen	0.00108775629282109	0.00791232043100358	0.13894600260686	0.0942905709429057	0.13724645634984
SOSTDC1	0.665140814369172	0.00372490198061329	0.00215791321069948	0.0232670806404177	221	Pericytes	fibrillar_collagen	0.00110246381611209	0.00798918944617343	0.132109696696817	0.0944905509449055	0.13724645634984
ADAM28	0.721074200017443	0.0037240223747789	0.00215703360486509	0.0255969853522624	222	Pericytes	fibrillar_collagen	0.00115104962014126	0.00841438270603476	0.119555292392672	0.0961903809619038	0.137802219778022
PTPRC	0.603932339349554	0.00371278956228834	0.00214580079237452	0.0164124725301641	223	Pericytes	fibrillar_collagen	0.001022361845572	0.00677598827870259	0.165797061711806	0.095990400959904	0.137802219778022
ADAM12	0.664661260789957	0.00371015457939856	0.00214316580948474	0.0222083729348127	224	Pericytes	fibrillar_collagen	0.00113444783484332	0.00808403057036742	0.124779089571847	0.0977902209779022	0.138804540598572
LIN7C	0.67072107420002	0.00370856863506896	0.00214157986515514	0.0234897499255162	225	Pericytes	fibrillar_collagen	0.00114801760058402	0.00841167906898259	0.1181169961934	0.0960903909609039	0.137802219778022
COL13A1	0.719155985700589	0.00369082461504475	0.00212383584513093	0.0239242460960321	226	Pericytes	fibrillar_collagen	0.0011181107353933	0.0085053764181017	0.118245808333325	0.0983901609839016	0.138804540598572
SEMA4D	0.654329060946899	0.00368306653798994	0.00211607776807612	0.0231940956757185	227	Pericytes	fibrillar_collagen	0.00110898718457419	0.00795329083736449	0.126625645169497	0.0965903409659034	0.137802219778022
LRIG1	0.67015432906095	0.00366959380381262	0.0021026050338988	0.0214416972725876	228	Pericytes	fibrillar_collagen	0.00106138926528175	0.00691541356902262	0.150564497441071	0.102789721027897	0.14161158991397
NECTIN3	0.682971488359931	0.00365886529840524	0.00209187652849143	0.00885252523141388	229	Pericytes	fibrillar_collagen	0.0010052740409239	0.00652489320557991	0.166531842488746	0.0985901409859014	0.138804540598572
NFASC	0.672770075856659	0.00365089373201299	0.00208390496209918	0.0234538275592717	230	Pericytes	fibrillar_collagen	0.00109770514253836	0.00800618211789183	0.123179788448342	0.0992900709929007	0.139179531828477
JAM2	0.705597698142825	0.00364678243195539	0.00207979366204157	0.0246128343121821	231	Pericytes	fibrillar_collagen	0.0011462510525903	0.0080454504008423	0.116033604452218	0.104789521047895	0.142531509560908
HLA-DQB1	0.68026855000436	0.00364548041853959	0.00207849164862577	0.015808286917626	232	Pericytes	fibrillar_collagen	0.00107614452405403	0.00738504052483176	0.135726692521376	0.0998900109989001	0.139411711002813
F13A1	0.660563257476678	0.00360967514286767	0.00204268637295385	0.0217875119871058	233	Pericytes	fibrillar_collagen	0.00110279218661938	0.00796117724078296	0.118059698698786	0.101989801019898	0.141530243527371
FLRT3	0.716365855785162	0.00360570283562183	0.00203871406570801	0.0238858116639732	234	Pericytes	fibrillar_collagen	0.000921729663169591	0.00558565581443935	0.199973725493599	0.102289771022898	0.141530243527371
COL21A1	0.673816374574945	0.00356637756167607	0.00199938879176226	0.021448757201329	235	Pericytes	fibrillar_collagen	0.00110930990318168	0.00800267335982685	0.111222693787397	0.103389661033897	0.141829406802909
TNFSF13	0.645958671200627	0.00354597970973945	0.00197899093982563	0.00763734831072216	236	Pericytes	fibrillar_collagen	0.00108458534880681	0.00787458138300413	0.113581350870185	0.104289571042896	0.142455116190509
TSPAN33	0.673293225215803	0.00353364992621324	0.00196666115629943	0.0213673756790702	237	Pericytes	fibrillar_collagen	0.00112162034489541	0.00796136364277377	0.106142722443161	0.105389461053895	0.142742687756541
NRXN3	0.64966431249455	0.00347794902519883	0.00191096025528501	0.0220824089847593	238	Pericytes	fibrillar_collagen	0.00114913915813395	0.00841139440186709	0.0905701315089877	0.108789121087891	0.146728184324425
LGALS3	0.674644694393586	0.00346308141934623	0.00189609264943242	0.0125876681963887	239	Pericytes	fibrillar_collagen	0.00109527774630081	0.00772473761595602	0.103668880801526	0.11008899110089	0.147511498850115
ST6GAL1	0.693129305083272	0.00345863169001924	0.00189164292010542	-0.00189045006571899	240	Pericytes	fibrillar_collagen	0.000945500858515006	0.00617264011437371	0.153279965146067	0.11028897110289	0.147511498850115
PSEN1	0.694742348940628	0.00345666528682617	0.00188967651691235	0.0143664875073817	241	Pericytes	fibrillar_collagen	0.0011289675499476	0.0082250225710049	0.0924871585941205	0.113688631136886	0.151427595829629
MFGE8	0.701586886389397	0.00341668280829945	0.00184969403838564	0.020727880647842	242	Pericytes	fibrillar_collagen	0.000957744734275296	0.00593100161878499	0.15038763457513	0.114388561143886	0.151730281517303
ANGPTL2	0.692867730403696	0.00339986057130233	0.00183287180138852	0.00974486033039831	243	Pericytes	fibrillar_collagen	0.00093554190704999	0.00657568250115349	0.136461864480397	0.117888211178882	0.154457615462943
CEACAM1	0.672508501177089	0.00337724116589808	0.00181025239598426	0.0175179707734886	244	Pericytes	fibrillar_collagen	0.00105911390625989	0.00759059535732001	0.0989564657797245	0.116288371162884	0.153615502647266
NECTIN4	0.645915075420702	0.00336007025680197	0.00179308148688815	0.0186730343513283	245	Pericytes	fibrillar_collagen	0.00114657789113486	0.00839164123180273	0.0770413769958573	0.118588141185881	0.154743062279138
WNT5A	0.667277007585669	0.00335491061211361	0.0017879218421998	0.000787441642249181	246	Pericytes	fibrillar_collagen	0.00111961613803355	0.00788349049568164	0.0847728178948563	0.123987601239876	0.159200079992001
PI16	0.624029993896594	0.00335344279700272	0.0017864540270889	0.0170057731317071	247	Pericytes	fibrillar_collagen	0.00111576358775365	0.00801453945882759	0.083684214517969	0.117288271172883	0.154301373141374
LIPH	0.661173598395678	0.0033421853931117	0.00177519662319789	0.0208060667284603	248	Pericytes	fibrillar_collagen	0.00111166098991389	0.00801776804214107	0.0827581478781224	0.119288071192881	0.15502619778508
SEMA3C	0.688595343970705	0.00332657663748885	0.00175958786757503	0.0221600605473957	249	Pericytes	fibrillar_collagen	0.00112886328661874	0.00811750689845151	0.0776992971914331	0.122287771222878	0.157648090612625
SPARC	0.667582178045169	0.0032588815562079	0.00169189278629409	-0.00185788241864545	250	Pericytes	fibrillar_collagen	0.000939414488428235	0.00661546083602218	0.113745408901598	0.120687931206879	0.156213007731485
PTN	0.663963728311103	0.00325866533879924	0.00169167656888542	0.0154851327438669	251	Pericytes	fibrillar_collagen	0.00103189006835434	0.00756370756339611	0.0872305671525509	0.125587441255874	0.159974478742602
ANGPT2	0.675821780451655	0.00324223695490027	0.00167524818498646	0.0106658185933647	252	Pericytes	fibrillar_collagen	0.00101081349650577	0.00675950304258126	0.0982963813012739	0.125187481251875	0.159974478742602
EFEMP2	0.650056674513908	0.00319566339375203	0.00162867462383821	0.0189930133764192	253	Pericytes	fibrillar_collagen	0.00103842115532823	0.00716615069586236	0.0823668791741692	0.130686931306869	0.165159468305138
HGF	0.662394280233676	0.00318713142905259	0.00162014265913878	-0.00269186985043211	254	Pericytes	fibrillar_collagen	0.00102118673376595	0.00674290596881843	0.0888275660587007	0.128987101289871	0.163655571201773
LRIG2	0.683276658819425	0.00317773054579883	0.00161074177588502	0.0239808946035108	255	Pericytes	fibrillar_collagen	0.00110651912879175	0.0078939699274113	0.0638744068865003	0.134386561343866	0.167852475452844
CRTAM	0.693652454442415	0.00317121180479395	0.00160422303488014	0.00690469178000545	256	Pericytes	fibrillar_collagen	0.000953932020693407	0.00607614444640658	0.10702362656492	0.131986801319868	0.166148091073246
JAG2	0.684017787078213	0.00313535458366628	0.00156836581375246	0.0207111613992419	257	Pericytes	fibrillar_collagen	0.0011383507750667	0.00827306972211838	0.0519776882257011	0.138186181381862	0.171929318696037
APP	0.667277007585669	0.00311020299675124	0.00154321422683742	-0.00206881737038272	258	Pericytes	fibrillar_collagen	0.000967510796253532	0.00688520202575086	0.0836146025099545	0.132786721327867	0.166502099790021
OSM	0.611169238817686	0.00307671838406868	0.00150972961415487	-0.00253524250060854	259	Pericytes	fibrillar_collagen	0.00095394534761295	0.00605163958581588	0.0918402787642196	0.142685731426857	0.17464071083386
VSIG10	0.657162786642256	0.00306695765968634	0.00149996888977252	0.0172212685136422	260	Pericytes	fibrillar_collagen	0.00116370325601233	0.00835518295589581	0.0402463519392969	0.144185581441856	0.174963706636855
DLL1	0.677696398988583	0.00306176261414616	0.00149477384423235	0.0140423767956642	261	Pericytes	fibrillar_collagen	0.00114710339482673	0.00826668656965063	0.0420568079455215	0.143085691430857	0.17464071083386
SEMA4B	0.644258435783416	0.00305217481748577	0.00148518604757195	0.0191990305080522	262	Pericytes	fibrillar_collagen	0.00110356421230368	0.00800348657238266	0.0476819485878963	0.142285771422858	0.17464071083386
FURIN	0.662568663353388	0.00302759587732606	0.00146060710741225	0.000550149011887255	263	Pericytes	fibrillar_collagen	0.000978057211830421	0.00661488293776517	0.0729491209628051	0.141785821417858	0.17464071083386
ANGPTL4	0.732845060598134	0.00302305618362337	0.00145606741370956	0.00173188657731454	264	Pericytes	fibrillar_collagen	0.00108163976454726	0.00804465862449631	0.0465436343093732	0.142785721427857	0.17464071083386
LAMA2	0.663658557851604	0.00300362388419601	0.0014366351142822	-0.0044515639663756	265	Pericytes	fibrillar_collagen	0.00109030624989089	0.00809470489184219	0.0427846189600238	0.144985501449855	0.174963706636855
CAMP	0.676170546691084	0.00299915948590099	0.00143217071598718	5.3402880043653e-06	266	Pericytes	fibrillar_collagen	0.00103835534262737	0.0067676321024277	0.058191013843458	0.155184481551845	0.185182968691978
AREG	0.675560205772082	0.0029835232400684	0.00141653447015459	-0.00530600249188436	267	Pericytes	fibrillar_collagen	0.00113046953107619	0.00806051138758597	0.0354896761908896	0.147685231476852	0.17755415469689
LTB	0.681968785421575	0.00295661074511323	0.00138962197519941	-0.00422980756384129	268	Pericytes	fibrillar_collagen	0.000986390730917069	0.00704063265687131	0.0572720185719117	0.144885511448855	0.174963706636855
PSAP	0.665445984828672	0.00293759301455233	0.00137060424463851	0.0135848321477166	269	Pericytes	fibrillar_collagen	0.00108434173456821	0.00767730390217159	0.0372868540464218	0.152484751524848	0.182640318057746
CX3CL1	0.657685936001393	0.00291467662439834	0.00134768785448453	0.00145162236332382	270	Pericytes	fibrillar_collagen	0.00103350273512055	0.00745261007162315	0.0421577294859794	0.157784221577842	0.187587907875879
PAM	0.589371348853431	0.00290397331575474	0.00133698454584092	0.0144494831457711	271	Pericytes	fibrillar_collagen	0.00115033313599473	0.00845786723048604	0.0220683778498459	0.16008399160084	0.188922651852462
SIGLEC6	0.515999651233759	0.00290236153462344	0.00133537276470962	0.00985721446230882	272	Pericytes	fibrillar_collagen	0.0010240405354435	0.00687473517089851	0.0452864323536446	0.15968403159684	0.188922651852462
HSP90B1	0.671898160258088	0.00286128178458865	0.00129429301467484	0.0158265968558092	273	Pericytes	fibrillar_collagen	0.00101091369984324	0.00676070529266513	0.0419156437922305	0.162483751624838	0.190355052086032
VEGFC	0.675778184671724	0.00284991969141863	0.00128293092150481	-0.00662616076717062	274	Pericytes	fibrillar_collagen	0.00107259849812468	0.00750883332898905	0.0280113320092102	0.167183281671833	0.193040910962667
