**** Job starts ****
Tue Apr 16 04:06:55 PM EDT 2024
**** JHPCE info ****
User: jbenjami
Job id: 
Job name: 
Hostname: compute-095

Currently Loaded Modules:
  1) JHPCE_ROCKY9_DEFAULT_ENV   2) JHPCE_tools/3.0

 

**** Download fine mapping ****
--2024-04-16 16:06:55--  https://storage.googleapis.com/adult-gtex/bulk-qtl/v8/fine-mapping-cis-eqtl/GTEx_v8_finemapping_DAPG.tar
Resolving storage.googleapis.com (storage.googleapis.com)... 172.253.115.207, 142.250.31.207, 172.253.122.207, ...
Connecting to storage.googleapis.com (storage.googleapis.com)|172.253.115.207|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 761794560 (727M) [application/x-tar]
Saving to: ‘GTEx_v8_finemapping_DAPG.tar’

     0K .......... .......... .......... .......... ..........  0% 1.67M 7m14s
466550K .......... .......... .......... .......... .......... 62%  155M 3s
466600K .......... .......... .......... .......... .......... 62%  182M 3s
466650K .......... .......... .......... .......... .......... 62%  193M 3s
466700K .......... .......... .......... .......... .......... 62%  169M 3s
466750K .......... .......... .......... .......... .......... 62%  162M 3s
466800K .......... .......... .......... .......... .......... 62%  179M 3s
466850K .......... .......... .......... .......... .......... 62%  173M 3s
466900K .......... .......... .......... .......... .......... 62% 16.1M 3s
466950K .......... .......... .......... .......... .......... 62%  130M 3s
467000K .......... .......... .......... .......... .......... 62%  157M 3s
467050K .......... .......... .......... .......... .......... 62%  150M 3s
467100K .......... .......... .......... .......... .......... 62%  180M 3s
467150K .......... .......... .......... .......... .......... 62%  143M 3s
467200K .......... .......... .......... .......... .......... 62%  102M 3s
467250K .......... .......... .......... .......... .......... 62%  131M 3s
467300K .......... .......... .......... .......... .......... 62%  124M 3s
467350K .......... .......... .......... .......... .......... 62%  124M 3s
467400K .......... .......... .......... .......... .......... 62%  112M 3s
467450K .......... .......... .......... .......... .......... 62%  128M 3s
467500K .......... .......... .......... .......... .......... 62%  127M 3s
467550K .......... .......... .......... .......... .......... 62%  131M 3s
467600K .......... .......... .......... .......... .......... 62% 99.5M 3s
467650K .......... .......... .......... .......... .......... 62%  125M 3s
467700K .......... .......... .......... .......... .......... 62%  125M 3s
467750K .......... .......... .......... .......... .......... 62%  131M 3s
467800K .......... .......... .......... .......... .......... 62%  116M 3s
467850K .......... .......... .......... .......... .......... 62%  122M 3s
467900K .......... .......... .......... .......... .......... 62%  129M 3s
467950K .......... .......... .......... .......... .......... 62%  132M 3s
468000K .......... .......... .......... .......... .......... 62%  112M 3s
468050K .......... .......... .......... .......... .......... 62%  130M 3s
468100K .......... .......... .......... .......... .......... 62%  134M 3s
468150K .......... .......... .......... .......... .......... 62%  137M 3s
468200K .......... .......... .......... .......... .......... 62%  121M 3s
468250K .......... .......... .......... .......... .......... 62%  136M 3s
468300K .......... .......... .......... .......... .......... 62%  128M 3s
468350K .......... .......... .......... .......... .......... 62%  124M 3s
468400K .......... .......... .......... .......... .......... 62%  105M 3s
468450K .......... .......... .......... .......... .......... 62%  129M 3s
468500K .......... .......... .......... .......... .......... 62% 99.7M 3s
468550K .......... .......... .......... .......... .......... 62%  115M 3s
468600K .......... .......... .......... .......... .......... 62%  113M 3s
468650K .......... .......... .......... .......... .......... 63%  123M 3s
468700K .......... .......... .......... .......... .......... 63% 98.9M 3s
468750K .......... .......... .......... .......... .......... 63%  130M 3s
468800K .......... .......... .......... .......... .......... 63%  117M 3s
468850K .......... .......... .......... .......... .......... 63%  112M 3s
468900K .......... .......... .......... .......... .......... 63%  103M 3s
468950K .......... .......... .......... .......... .......... 63%  128M 3s
469000K .......... .......... .......... .......... .......... 63%  117M 3s
469050K .......... .......... .......... .......... .......... 63%  124M 3s
469100K .......... .......... .......... .......... .......... 63%  133M 3s
469150K .......... .......... .......... .......... .......... 63%  130M 3s
469200K .......... .......... .......... .......... .......... 63%  102M 3s
469250K .......... .......... .......... .......... .......... 63%  134M 3s
469300K .......... .......... .......... .......... .......... 63%  102M 3s
469350K .......... .......... .......... .......... .......... 63%  133M 3s
469400K .......... .......... .......... .......... .......... 63%  121M 3s
469450K .......... .......... .......... .......... .......... 63%  132M 3s
469500K .......... .......... .......... .......... .......... 63%  121M 3s
469550K .......... .......... .......... .......... .......... 63%  124M 3s
469600K .......... .......... .......... .......... .......... 63%  119M 3s
469650K .......... .......... .......... .......... .......... 63%  130M 3s
469700K .......... .......... .......... .......... .......... 63%  102M 3s
469750K .......... .......... .......... .......... .......... 63%  121M 3s
469800K .......... .......... .......... .......... .......... 63%  114M 3s
469850K .......... .......... .......... .......... .......... 63%  120M 3s
469900K .......... .......... .......... .......... .......... 63%  117M 3s
469950K .......... .......... .......... .......... .......... 63%  133M 3s
470000K .......... .......... .......... .......... .......... 63%  134M 3s
470050K .......... .......... .......... .......... .......... 63%  122M 3s
470100K .......... .......... .......... .......... .......... 63%  111M 3s
470150K .......... .......... .......... .......... .......... 63%  123M 3s
470200K .......... .......... .......... .......... .......... 63%  126M 3s
470250K .......... .......... .......... .......... .......... 63%  132M 3s
470300K .......... .......... .......... .......... .......... 63%  101M 3s
470350K .......... .......... .......... .......... .......... 63%  122M 3s
470400K .......... .......... .......... .......... .......... 63%  129M 3s
470450K .......... .......... .......... .......... .......... 63%  130M 3s
470500K .......... .......... .......... .......... .......... 63%  108M 3s
470550K .......... .......... .......... .......... .......... 63%  118M 3s
470600K .......... .......... .......... .......... .......... 63%  128M 3s
470650K .......... .......... .......... .......... .......... 63%  120M 3s
470700K .......... .......... .......... .......... .......... 63%  117M 3s
470750K .......... .......... .......... .......... .......... 63%  132M 3s
470800K .......... .......... .......... .......... .......... 63%  123M 3s
470850K .......... .......... .......... .......... .......... 63%  130M 3s
470900K .......... .......... .......... .......... .......... 63%  106M 3s
470950K .......... .......... .......... .......... .......... 63%  126M 3s
471000K .......... .......... .......... .......... .......... 63%  126M 3s
471050K .......... .......... .......... .......... .......... 63%  121M 3s
471100K .......... .......... .......... .......... .......... 63%  128M 3s
471150K .......... .......... .......... .......... .......... 63%  133M 3s
471200K .......... .......... .......... .......... .......... 63%  106M 3s
471250K .......... .......... .......... .......... .......... 63%  138M 3s
471300K .......... .......... .......... .......... .......... 63%  127M 3s
471350K .......... .......... .......... .......... .......... 63%  136M 3s
471400K .......... .......... .......... .......... .......... 63%  121M 3s
471450K .......... .......... .......... .......... .......... 63%  131M 3s
471500K .......... .......... .......... .......... .......... 63%  139M 3s
471550K .......... .......... .......... .......... .......... 63%  125M 3s
471600K .......... .......... .......... .......... .......... 63%  103M 3s
471650K .......... .......... .......... .......... .......... 63%  133M 3s
471700K .......... .......... .......... .......... .......... 63%  132M 3s
471750K .......... .......... .......... .......... .......... 63%  136M 3s
471800K .......... .......... .......... .......... .......... 63%  119M 3s
471850K .......... .......... .......... .......... .......... 63%  137M 3s
471900K .......... .......... .......... .......... .......... 63%  129M 3s
471950K .......... .......... .......... .......... .......... 63%  129M 3s
472000K .......... .......... .......... .......... .......... 63%  111M 3s
472050K .......... .......... .......... .......... .......... 63%  124M 3s
472100K .......... .......... .......... .......... .......... 63%  127M 3s
472150K .......... .......... .......... .......... .......... 63%  128M 3s
472200K .......... .......... .......... .......... .......... 63%  106M 3s
472250K .......... .......... .......... .......... .......... 63%  132M 3s
472300K .......... .......... .......... .......... .......... 63%  102M 3s
472350K .......... .......... .......... .......... .......... 63%  120M 3s
472400K .......... .......... .......... .......... .......... 63%  108M 3s
472450K .......... .......... .......... .......... .......... 63%  125M 3s
472500K .......... .......... .......... .......... .......... 63%  121M 3s
472550K .......... .......... .......... .......... .......... 63%  120M 3s
472600K .......... .......... .......... .......... .......... 63%  123M 3s
472650K .......... .......... .......... .......... .......... 63%  116M 3s
472700K .......... .......... .......... .......... .......... 63%  120M 3s
472750K .......... .......... .......... .......... .......... 63%  134M 3s
472800K .......... .......... .......... .......... .......... 63%  112M 3s
472850K .......... .......... .......... .......... .......... 63%  132M 3s
472900K .......... .......... .......... .......... .......... 63%  105M 3s
472950K .......... .......... .......... .......... .......... 63%  132M 3s
473000K .......... .......... .......... .......... .......... 63%  135M 3s
473050K .......... .......... .......... .......... .......... 63%  116M 3s
473100K .......... .......... .......... .......... .......... 63%  135M 3s
473150K .......... .......... .......... .......... .......... 63%  132M 3s
473200K .......... .......... .......... .......... .......... 63%  105M 3s
473250K .......... .......... .......... .......... .......... 63%  133M 3s
473300K .......... .......... .......... .......... .......... 63%  134M 3s
473350K .......... .......... .......... .......... .......... 63%  136M 3s
473400K .......... .......... .......... .......... .......... 63%  126M 3s
473450K .......... .......... .......... .......... .......... 63%  133M 3s
473500K .......... .......... .......... .......... .......... 63%  134M 3s
473550K .......... .......... .......... .......... .......... 63%  138M 3s
473600K .......... .......... .......... .......... .......... 63% 93.1M 3s
473650K .......... .......... .......... .......... .......... 63%  123M 3s
473700K .......... .......... .......... .......... .......... 63%  108M 3s
473750K .......... .......... .......... .......... .......... 63%  130M 3s
473800K .......... .......... .......... .......... .......... 63%  103M 3s
473850K .......... .......... .......... .......... .......... 63%  118M 3s
473900K .......... .......... .......... .......... .......... 63%  100M 3s
473950K .......... .......... .......... .......... .......... 63%  129M 3s
474000K .......... .......... .......... .......... .......... 63%  128M 3s
474050K .......... .......... .......... .......... .......... 63%  118M 3s
474100K .......... .......... .......... .......... .......... 63% 95.1M 3s
474150K .......... .......... .......... .......... .......... 63%  108M 3s
474200K .......... .......... .......... .......... .......... 63%  127M 3s
474250K .......... .......... .......... .......... .......... 63%  122M 3s
474300K .......... .......... .......... .......... .......... 63%  105M 3s
474350K .......... .......... .......... .......... .......... 63%  120M 3s
474400K .......... .......... .......... .......... .......... 63%  130M 3s
474450K .......... .......... .......... .......... .......... 63%  126M 3s
474500K .......... .......... .......... .......... .......... 63% 99.8M 3s
474550K .......... .......... .......... .......... .......... 63%  113M 3s
474600K .......... .......... .......... .......... .......... 63%  114M 3s
474650K .......... .......... .......... .......... .......... 63%  125M 3s
474700K .......... .......... .......... .......... .......... 63%  120M 3s
474750K .......... .......... .......... .......... .......... 63%  113M 3s
474800K .......... .......... .......... .......... .......... 63%  127M 3s
474850K .......... .......... .......... .......... .......... 63%  120M 3s
474900K .......... .......... .......... .......... .......... 63%  107M 3s
474950K .......... .......... .......... .......... .......... 63%  127M 3s
475000K .......... .......... .......... .......... .......... 63%  123M 3s
475050K .......... .......... .......... .......... .......... 63%  118M 3s
475100K .......... .......... .......... .......... .......... 63% 96.1M 3s
475150K .......... .......... .......... .......... .......... 63%  127M 3s
475200K .......... .......... .......... .......... .......... 63%  122M 3s
475250K .......... .......... .......... .......... .......... 63%  119M 3s
475300K .......... .......... .......... .......... .......... 63%  109M 3s
475350K .......... .......... .......... .......... .......... 63%  122M 3s
475400K .......... .......... .......... .......... .......... 63%  135M 3s
475450K .......... .......... .......... .......... .......... 63%  126M 3s
475500K .......... .......... .......... .......... .......... 63% 65.4M 3s
475550K .......... .......... .......... .......... .......... 63%  102M 3s
475600K .......... .......... .......... .......... .......... 63%  119M 3s
475650K .......... .......... .......... .......... .......... 63%  128M 3s
475700K .......... .......... .......... .......... .......... 63%  127M 3s
475750K .......... .......... .......... .......... .......... 63%  108M 3s
475800K .......... .......... .......... .......... .......... 63%  121M 3s
475850K .......... .......... .......... .......... .......... 63% 99.8M 3s
475900K .......... .......... .......... .......... .......... 63%  132M 3s
475950K .......... .......... .......... .......... .......... 63%  107M 3s
476000K .......... .......... .......... .......... .......... 63%  130M 3s
476050K .......... .......... .......... .......... .......... 63%  127M 3s
476100K .......... .......... .......... .......... .......... 64%  131M 3s
476150K .......... .......... .......... .......... .......... 64%  116M 3s
476200K .......... .......... .......... .......... .......... 64%  130M 3s
476250K .......... .......... .......... .......... .......... 64%  130M 3s
476300K .......... .......... .......... .......... .......... 64%  129M 3s
476350K .......... .......... .......... .......... .......... 64%  104M 3s
476400K .......... .......... .......... .......... .......... 64%  121M 3s
476450K .......... .......... .......... .......... .......... 64%  129M 3s
476500K .......... .......... .......... .......... .......... 64%  134M 3s
476550K .......... .......... .......... .......... .......... 64%  117M 3s
476600K .......... .......... .......... .......... .......... 64%  127M 3s
476650K .......... .......... .......... .......... .......... 64%  131M 3s
476700K .......... .......... .......... .......... .......... 64%  109M 3s
476750K .......... .......... .......... .......... .......... 64%  103M 3s
476800K .......... .......... .......... .......... .......... 64%  119M 3s
476850K .......... .......... .......... .......... .......... 64%  112M 3s
476900K .......... .......... .......... .......... .......... 64%  125M 3s
476950K .......... .......... .......... .......... .......... 64%  107M 3s
477000K .......... .......... .......... .......... .......... 64%  126M 3s
477050K .......... .......... .......... .......... .......... 64%  123M 3s
477100K .......... .......... .......... .......... .......... 64%  118M 3s
477150K .......... .......... .......... .......... .......... 64% 95.5M 3s
477200K .......... .......... .......... .......... .......... 64%  129M 3s
477250K .......... .......... .......... .......... .......... 64%  116M 3s
477300K .......... .......... .......... .......... .......... 64%  128M 3s
477350K .......... .......... .......... .......... .......... 64%  106M 3s
477400K .......... .......... .......... .......... .......... 64%  120M 3s
477450K .......... .......... .......... .......... .......... 64%  129M 3s
477500K .......... .......... .......... .......... .......... 64%  126M 3s
477550K .......... .......... .......... .......... .......... 64%  106M 3s
477600K .......... .......... .......... .......... .......... 64%  109M 3s
477650K .......... .......... .......... .......... .......... 64%  121M 3s
477700K .......... .......... .......... .......... .......... 64%  123M 3s
477750K .......... .......... .......... .......... .......... 64%  111M 3s
477800K .......... .......... .......... .......... .......... 64%  133M 3s
477850K .......... .......... .......... .......... .......... 64%  124M 3s
477900K .......... .......... .......... .......... .......... 64%  128M 3s
477950K .......... .......... .......... .......... .......... 64%  110M 3s
478000K .......... .......... .......... .......... .......... 64%  123M 3s
478050K .......... .......... .......... .......... .......... 64%  132M 3s
478100K .......... .......... .......... .......... .......... 64%  107M 3s
478150K .......... .......... .......... .......... .......... 64%  118M 3s
478200K .......... .......... .......... .......... .......... 64%  125M 3s
478250K .......... .......... .......... .......... .......... 64%  112M 3s
478300K .......... .......... .......... .......... .......... 64%  124M 3s
478350K .......... .......... .......... .......... .......... 64% 97.3M 3s
478400K .......... .......... .......... .......... .......... 64%  130M 3s
478450K .......... .......... .......... .......... .......... 64%  115M 3s
478500K .......... .......... .......... .......... .......... 64%  102M 3s
478550K .......... .......... .......... .......... .......... 64%  131M 3s
478600K .......... .......... .......... .......... .......... 64%  115M 3s
478650K .......... .......... .......... .......... .......... 64%  119M 3s
478700K .......... .......... .......... .......... .......... 64%  114M 3s
478750K .......... .......... .......... .......... .......... 64%  130M 3s
478800K .......... .......... .......... .......... .......... 64%  133M 3s
478850K .......... .......... .......... .......... .......... 64% 97.8M 3s
478900K .......... .......... .......... .......... .......... 64%  130M 3s
478950K .......... .......... .......... .......... .......... 64%  126M 3s
479000K .......... .......... .......... .......... .......... 64%  131M 3s
479050K .......... .......... .......... .......... .......... 64%  122M 3s
479100K .......... .......... .......... .......... .......... 64%  116M 3s
479150K .......... .......... .......... .......... .......... 64%  128M 3s
479200K .......... .......... .......... .......... .......... 64%  130M 3s
479250K .......... .......... .......... .......... .......... 64%  110M 3s
479300K .......... .......... .......... .......... .......... 64%  133M 3s
479350K .......... .......... .......... .......... .......... 64%  127M 3s
479400K .......... .......... .......... .......... .......... 64%  132M 3s
479450K .......... .......... .......... .......... .......... 64%  120M 3s
479500K .......... .......... .......... .......... .......... 64%  131M 3s
479550K .......... .......... .......... .......... .......... 64%  131M 3s
479600K .......... .......... .......... .......... .......... 64%  116M 3s
479650K .......... .......... .......... .......... .......... 64%  111M 3s
479700K .......... .......... .......... .......... .......... 64%  129M 3s
479750K .......... .......... .......... .......... .......... 64%  122M 3s
479800K .......... .......... .......... .......... .......... 64%  129M 3s
479850K .......... .......... .......... .......... .......... 64%  107M 3s
479900K .......... .......... .......... .......... .......... 64%  120M 3s
479950K .......... .......... .......... .......... .......... 64%  128M 3s
480000K .......... .......... .......... .......... .......... 64%  130M 3s
480050K .......... .......... .......... .......... .......... 64%  104M 3s
480100K .......... .......... .......... .......... .......... 64%  106M 3s
480150K .......... .......... .......... .......... .......... 64%  112M 3s
480200K .......... .......... .......... .......... .......... 64%  124M 3s
480250K .......... .......... .......... .......... .......... 64%  113M 3s
480300K .......... .......... .......... .......... .......... 64%  122M 3s
480350K .......... .......... .......... .......... .......... 64%  102M 3s
480400K .......... .......... .......... .......... .......... 64%  126M 3s
480450K .......... .......... .......... .......... .......... 64%  104M 3s
480500K .......... .......... .......... .......... .......... 64%  131M 3s
480550K .......... .......... .......... .......... .......... 64%  126M 3s
480600K .......... .......... .......... .......... .......... 64%  116M 3s
480650K .......... .......... .......... .......... .......... 64%  112M 3s
480700K .......... .......... .......... .......... .......... 64%  124M 3s
480750K .......... .......... .......... .......... .......... 64% 99.6M 3s
480800K .......... .......... .......... .......... .......... 64%  122M 3s
480850K .......... .......... .......... .......... .......... 64%  118M 3s
480900K .......... .......... .......... .......... .......... 64%  112M 3s
480950K .......... .......... .......... .......... .......... 64%  114M 3s
481000K .......... .......... .......... .......... .......... 64%  115M 3s
481050K .......... .......... .......... .......... .......... 64%  119M 3s
481100K .......... .......... .......... .......... .......... 64%  110M 3s
481150K .......... .......... .......... .......... .......... 64% 95.3M 3s
481200K .......... .......... .......... .......... .......... 64%  108M 3s
481250K .......... .......... .......... .......... .......... 64%  107M 3s
481300K .......... .......... .......... .......... .......... 64%  109M 3s
481350K .......... .......... .......... .......... .......... 64%  104M 3s
481400K .......... .......... .......... .......... .......... 64%  111M 3s
481450K .......... .......... .......... .......... .......... 64% 92.5M 3s
481500K .......... .......... .......... .......... .......... 64%  120M 3s
481550K .......... .......... .......... .......... .......... 64% 94.6M 3s
481600K .......... .......... .......... .......... .......... 64%  117M 3s
481650K .......... .......... .......... .......... .......... 64%  107M 3s
481700K .......... .......... .......... .......... .......... 64% 99.7M 3s
481750K .......... .......... .......... .......... .......... 64%  103M 3s
481800K .......... .......... .......... .......... .......... 64%  118M 3s
481850K .......... .......... .......... .......... .......... 64%  103M 3s
481900K .......... .......... .......... .......... .......... 64% 98.0M 3s
481950K .......... .......... .......... .......... .......... 64% 91.9M 3s
482000K .......... .......... .......... .......... .......... 64%  115M 3s
482050K .......... .......... .......... .......... .......... 64%  123M 3s
482100K .......... .......... .......... .......... .......... 64%  109M 3s
482150K .......... .......... .......... .......... .......... 64%  105M 3s
482200K .......... .......... .......... .......... .......... 64%  114M 3s
482250K .......... .......... .......... .......... .......... 64%  113M 3s
482300K .......... .......... .......... .......... .......... 64%  117M 3s
482350K .......... .......... .......... .......... .......... 64% 91.7M 3s
482400K .......... .......... .......... .......... .......... 64%  115M 3s
482450K .......... .......... .......... .......... .......... 64%  119M 3s
482500K .......... .......... .......... .......... .......... 64%  120M 3s
482550K .......... .......... .......... .......... .......... 64%  107M 3s
482600K .......... .......... .......... .......... .......... 64%  121M 3s
482650K .......... .......... .......... .......... .......... 64%  118M 3s
482700K .......... .......... .......... .......... .......... 64%  114M 3s
482750K .......... .......... .......... .......... .......... 64%  106M 3s
482800K .......... .......... .......... .......... .......... 64%  116M 3s
482850K .......... .......... .......... .......... .......... 64%  101M 3s
482900K .......... .......... .......... .......... .......... 64%  106M 3s
482950K .......... .......... .......... .......... .......... 64%  116M 3s
483000K .......... .......... .......... .......... .......... 64%  122M 3s
483050K .......... .......... .......... .......... .......... 64%  106M 3s
483100K .......... .......... .......... .......... .......... 64%  117M 3s
483150K .......... .......... .......... .......... .......... 64% 97.6M 3s
483200K .......... .......... .......... .......... .......... 64%  116M 3s
483250K .......... .......... .......... .......... .......... 64% 84.1M 3s
483300K .......... .......... .......... .......... .......... 64%  124M 3s
483350K .......... .......... .......... .......... .......... 64%  118M 3s
483400K .......... .......... .......... .......... .......... 64% 89.8M 3s
483450K .......... .......... .......... .......... .......... 64%  117M 3s
483500K .......... .......... .......... .......... .......... 64%  122M 3s
483550K .......... .......... .......... .......... .......... 65%  124M 3s
483600K .......... .......... .......... .......... .......... 65% 96.7M 3s
483650K .......... .......... .......... .......... .......... 65%  118M 3s
483700K .......... .......... .......... .......... .......... 65%  129M 3s
483750K .......... .......... .......... .......... .......... 65%  111M 3s
483800K .......... .......... .......... .......... .......... 65%  114M 3s
483850K .......... .......... .......... .......... .......... 65%  131M 3s
483900K .......... .......... .......... .......... .......... 65%  119M 3s
483950K .......... .......... .......... .......... .......... 65%  121M 3s
484000K .......... .......... .......... .......... .......... 65%  103M 3s
484050K .......... .......... .......... .......... .......... 65%  127M 3s
484100K .......... .......... .......... .......... .......... 65%  128M 3s
484150K .......... .......... .......... .......... .......... 65%  119M 3s
484200K .......... .......... .......... .......... .......... 65%  117M 3s
484250K .......... .......... .......... .......... .......... 65%  130M 3s
484300K .......... .......... .......... .......... .......... 65%  128M 3s
484350K .......... .......... .......... .......... .......... 65%  130M 3s
484400K .......... .......... .......... .......... .......... 65% 78.6M 3s
484450K .......... .......... .......... .......... .......... 65% 98.8M 3s
484500K .......... .......... .......... .......... .......... 65% 98.9M 3s
484550K .......... .......... .......... .......... .......... 65% 87.8M 3s
484600K .......... .......... .......... .......... .......... 65% 78.9M 3s
484650K .......... .......... .......... .......... .......... 65% 49.3M 3s
484700K .......... .......... .......... .......... .......... 65% 61.9M 3s
484750K .......... .......... .......... .......... .......... 65%  129M 3s
484800K .......... .......... .......... .......... .......... 65% 72.3M 3s
484850K .......... .......... .......... .......... .......... 65% 90.9M 3s
484900K .......... .......... .......... .......... .......... 65% 80.6M 3s
484950K .......... .......... .......... .......... .......... 65% 99.3M 3s
485000K .......... .......... .......... .......... .......... 65% 86.9M 3s
485050K .......... .......... .......... .......... .......... 65%  101M 3s
485100K .......... .......... .......... .......... .......... 65% 71.5M 3s
485150K .......... .......... .......... .......... .......... 65% 81.0M 3s
485200K .......... .......... .......... .......... .......... 65% 81.9M 3s
485250K .......... .......... .......... .......... .......... 65% 93.3M 3s
485300K .......... .......... .......... .......... .......... 65% 87.3M 3s
485350K .......... .......... .......... .......... .......... 65% 87.2M 3s
485400K .......... .......... .......... .......... .......... 65% 78.1M 3s
485450K .......... .......... .......... .......... .......... 65% 91.7M 3s
485500K .......... .......... .......... .......... .......... 65% 69.4M 3s
485550K .......... .......... .......... .......... .......... 65% 86.9M 3s
485600K .......... .......... .......... .......... .......... 65% 93.5M 3s
485650K .......... .......... .......... .......... .......... 65% 70.5M 3s
485700K .......... .......... .......... .......... .......... 65% 86.9M 3s
485750K .......... .......... .......... .......... .......... 65% 83.4M 3s
485800K .......... .......... .......... .......... .......... 65%  122M 3s
485850K .......... .......... .......... .......... .......... 65%  159M 3s
485900K .......... .......... .......... .......... .......... 65%  110M 3s
485950K .......... .......... .......... .......... .......... 65%  105M 3s
486000K .......... .......... .......... .......... .......... 65%  103M 3s
486050K .......... .......... .......... .......... .......... 65%  103M 3s
486100K .......... .......... .......... .......... .......... 65% 99.8M 3s
486150K .......... .......... .......... .......... .......... 65%  103M 3s
486200K .......... .......... .......... .......... .......... 65%  103M 3s
486250K .......... .......... .......... .......... .......... 65%  115M 3s
486300K .......... .......... .......... .......... .......... 65% 90.9M 3s
486350K .......... .......... .......... .......... .......... 65%  112M 3s
486400K .......... .......... .......... .......... .......... 65% 99.4M 3s
486450K .......... .......... .......... .......... .......... 65%  111M 3s
486500K .......... .......... .......... .......... .......... 65% 99.7M 3s
486550K .......... .......... .......... .......... .......... 65%  140M 3s
486600K .......... .......... .......... .......... .......... 65%  171M 3s
486650K .......... .......... .......... .......... .......... 65%  155M 3s
486700K .......... .......... .......... .......... .......... 65% 99.6M 3s
486750K .......... .......... .......... .......... .......... 65%  169M 3s
486800K .......... .......... .......... .......... .......... 65%  158M 3s
486850K .......... .......... .......... .......... .......... 65%  118M 3s
486900K .......... .......... .......... .......... .......... 65%  129M 3s
486950K .......... .......... .......... .......... .......... 65%  137M 3s
487000K .......... .......... .......... .......... .......... 65%  142M 3s
487050K .......... .......... .......... .......... .......... 65%  161M 3s
487100K .......... .......... .......... .......... .......... 65%  149M 3s
487150K .......... .......... .......... .......... .......... 65%  159M 3s
487200K .......... .......... .......... .......... .......... 65%  125M 3s
487250K .......... .......... .......... .......... .......... 65%  132M 3s
487300K .......... .......... .......... .......... .......... 65%  117M 3s
487350K .......... .......... .......... .......... .......... 65% 95.5M 3s
487400K .......... .......... .......... .......... .......... 65% 92.3M 3s
487450K .......... .......... .......... .......... .......... 65%  105M 3s
487500K .......... .......... .......... .......... .......... 65%  118M 3s
487550K .......... .......... .......... .......... .......... 65%  112M 3s
487600K .......... .......... .......... .......... .......... 65% 94.7M 3s
487650K .......... .......... .......... .......... .......... 65% 95.2M 3s
487700K .......... .......... .......... .......... .......... 65%  113M 3s
487750K .......... .......... .......... .......... .......... 65%  118M 3s
487800K .......... .......... .......... .......... .......... 65%  103M 3s
487850K .......... .......... .......... .......... .......... 65%  118M 3s
487900K .......... .......... .......... .......... .......... 65%  105M 3s
487950K .......... .......... .......... .......... .......... 65%  109M 3s
488000K .......... .......... .......... .......... .......... 65% 93.6M 3s
488050K .......... .......... .......... .......... .......... 65%  115M 3s
488100K .......... .......... .......... .......... .......... 65%  113M 3s
488150K .......... .......... .......... .......... .......... 65% 92.7M 3s
488200K .......... .......... .......... .......... .......... 65%  103M 3s
488250K .......... .......... .......... .......... .......... 65%  109M 3s
488300K .......... .......... .......... .......... .......... 65%  119M 3s
488350K .......... .......... .......... .......... .......... 65%  108M 3s
488400K .......... .......... .......... .......... .......... 65% 92.8M 3s
488450K .......... .......... .......... .......... .......... 65%  111M 3s
488500K .......... .......... .......... .......... .......... 65%  113M 3s
488550K .......... .......... .......... .......... .......... 65%  118M 3s
488600K .......... .......... .......... .......... .......... 65%  103M 3s
488650K .......... .......... .......... .......... .......... 65%  115M 3s
488700K .......... .......... .......... .......... .......... 65%  101M 3s
488750K .......... .......... .......... .......... .......... 65%  106M 3s
488800K .......... .......... .......... .......... .......... 65% 90.3M 3s
488850K .......... .......... .......... .......... .......... 65%  112M 3s
488900K .......... .......... .......... .......... .......... 65%  114M 3s
488950K .......... .......... .......... .......... .......... 65%  109M 3s
489000K .......... .......... .......... .......... .......... 65% 90.9M 3s
489050K .......... .......... .......... .......... .......... 65%  117M 3s
489100K .......... .......... .......... .......... .......... 65%  109M 3s
489150K .......... .......... .......... .......... .......... 65%  123M 3s
489200K .......... .......... .......... .......... .......... 65% 87.9M 3s
489250K .......... .......... .......... .......... .......... 65%  115M 3s
489300K .......... .......... .......... .......... .......... 65%  126M 3s
489350K .......... .......... .......... .......... .......... 65%  122M 3s
489400K .......... .......... .......... .......... .......... 65%  112M 3s
489450K .......... .......... .......... .......... .......... 65%  123M 3s
489500K .......... .......... .......... .......... .......... 65%  126M 3s
489550K .......... .......... .......... .......... .......... 65%  124M 3s
489600K .......... .......... .......... .......... .......... 65%  103M 3s
489650K .......... .......... .......... .......... .......... 65%  129M 3s
489700K .......... .......... .......... .......... .......... 65%  123M 3s
489750K .......... .......... .......... .......... .......... 65%  126M 3s
489800K .......... .......... .......... .......... .......... 65%  116M 3s
489850K .......... .......... .......... .......... .......... 65%  127M 3s
489900K .......... .......... .......... .......... .......... 65% 99.2M 3s
489950K .......... .......... .......... .......... .......... 65%  111M 3s
490000K .......... .......... .......... .......... .......... 65%  116M 3s
490050K .......... .......... .......... .......... .......... 65%  117M 3s
490100K .......... .......... .......... .......... .......... 65%  102M 3s
490150K .......... .......... .......... .......... .......... 65%  116M 3s
490200K .......... .......... .......... .......... .......... 65%  104M 3s
490250K .......... .......... .......... .......... .......... 65%  121M 3s
490300K .......... .......... .......... .......... .......... 65% 90.5M 3s
490350K .......... .......... .......... .......... .......... 65%  121M 3s
490400K .......... .......... .......... .......... .......... 65%  117M 3s
490450K .......... .......... .......... .......... .......... 65% 96.0M 3s
490500K .......... .......... .......... .......... .......... 65%  108M 3s
