2026-09-08 12:15:02 - **** Job starts ****
Job id: 45540612

Currently Loaded Modules:
  1) anaconda3/2024.10-1

 

2026-09-08 12:15:13 - **** scVI integration of mouse lung niche (batch=dataset_id) ****
[rank: 0] Seed set to 13
2026-09-08 12:20:23,215 [INFO] counts layer verified integer-valued (144222988 nonzeros)
2026-09-08 12:20:35,419 [INFO] forced 60 marker/receptor genes into HVG set
2026-09-08 12:20:36,998 [INFO] scVI input: (60002, 3041); batches=4
GPU available: True (cuda), used: True
TPU available: False, using: 0 TPU cores
HPU available: False, using: 0 HPUs
LOCAL_RANK: 0 - CUDA_VISIBLE_DEVICES: [0]
SLURM auto-requeueing enabled. Setting signal handlers.
/ocean/projects/bio250020p/shared/opt/env/scRNA_env/lib/python3.10/site-packages/lightning/pytorch/trainer/connectors/data_connector.py:433: The 'train_dataloader' does not have many workers which may be a bottleneck. Consider increasing the value of the `num_workers` argument` to `num_workers=4` in the `DataLoader` to improve performance.
/ocean/projects/bio250020p/shared/opt/env/scRNA_env/lib/python3.10/site-packages/lightning/pytorch/trainer/connectors/data_connector.py:433: The 'val_dataloader' does not have many workers which may be a bottleneck. Consider increasing the value of the `num_workers` argument` to `num_workers=4` in the `DataLoader` to improve performance.

Training:   0%|          | 0/400 [00:00<?, ?it/s]
Epoch 1/400:   0%|          | 0/400 [00:00<?, ?it/s]
Epoch 1/400:   0%|          | 1/400 [00:17<1:57:49, 17.72s/it]
Epoch 1/400:   0%|          | 1/400 [00:17<1:57:49, 17.72s/it, v_num=1, train_loss_step=479, train_loss_epoch=561]
Epoch 2/400:   0%|          | 1/400 [00:17<1:57:49, 17.72s/it, v_num=1, train_loss_step=479, train_loss_epoch=561]
Epoch 2/400:   0%|          | 2/400 [00:22<1:07:09, 10.13s/it, v_num=1, train_loss_step=479, train_loss_epoch=561]
Epoch 2/400:   0%|          | 2/400 [00:22<1:07:09, 10.13s/it, v_num=1, train_loss_step=390, train_loss_epoch=482]
Epoch 3/400:   0%|          | 2/400 [00:22<1:07:09, 10.13s/it, v_num=1, train_loss_step=390, train_loss_epoch=482]
Epoch 3/400:   1%|          | 3/400 [00:27<50:12,  7.59s/it, v_num=1, train_loss_step=390, train_loss_epoch=482]  
Epoch 3/400:   1%|          | 3/400 [00:27<50:12,  7.59s/it, v_num=1, train_loss_step=472, train_loss_epoch=469]
Epoch 4/400:   1%|          | 3/400 [00:27<50:12,  7.59s/it, v_num=1, train_loss_step=472, train_loss_epoch=469]
Epoch 4/400:   1%|          | 4/400 [00:31<42:28,  6.44s/it, v_num=1, train_loss_step=472, train_loss_epoch=469]
Epoch 4/400:   1%|          | 4/400 [00:31<42:28,  6.44s/it, v_num=1, train_loss_step=462, train_loss_epoch=461]
Epoch 5/400:   1%|          | 4/400 [00:31<42:28,  6.44s/it, v_num=1, train_loss_step=462, train_loss_epoch=461]
Epoch 5/400:   1%|▏         | 5/400 [00:36<38:26,  5.84s/it, v_num=1, train_loss_step=462, train_loss_epoch=461]
Epoch 5/400:   1%|▏         | 5/400 [00:36<38:26,  5.84s/it, v_num=1, train_loss_step=493, train_loss_epoch=456]
Epoch 6/400:   1%|▏         | 5/400 [00:36<38:26,  5.84s/it, v_num=1, train_loss_step=493, train_loss_epoch=456]
Epoch 6/400:   2%|▏         | 6/400 [00:41<35:57,  5.48s/it, v_num=1, train_loss_step=493, train_loss_epoch=456]
Epoch 6/400:   2%|▏         | 6/400 [00:41<35:57,  5.48s/it, v_num=1, train_loss_step=436, train_loss_epoch=452]
Epoch 7/400:   2%|▏         | 6/400 [00:41<35:57,  5.48s/it, v_num=1, train_loss_step=436, train_loss_epoch=452]
Epoch 7/400:   2%|▏         | 7/400 [00:45<33:25,  5.10s/it, v_num=1, train_loss_step=436, train_loss_epoch=452]
Epoch 7/400:   2%|▏         | 7/400 [00:45<33:25,  5.10s/it, v_num=1, train_loss_step=448, train_loss_epoch=449]
Epoch 8/400:   2%|▏         | 7/400 [00:45<33:25,  5.10s/it, v_num=1, train_loss_step=448, train_loss_epoch=449]
Epoch 8/400:   2%|▏         | 8/400 [00:50<32:13,  4.93s/it, v_num=1, train_loss_step=448, train_loss_epoch=449]
Epoch 8/400:   2%|▏         | 8/400 [00:50<32:13,  4.93s/it, v_num=1, train_loss_step=457, train_loss_epoch=447]
Epoch 9/400:   2%|▏         | 8/400 [00:50<32:13,  4.93s/it, v_num=1, train_loss_step=457, train_loss_epoch=447]
Epoch 9/400:   2%|▏         | 9/400 [00:54<30:53,  4.74s/it, v_num=1, train_loss_step=457, train_loss_epoch=447]
Epoch 9/400:   2%|▏         | 9/400 [00:54<30:53,  4.74s/it, v_num=1, train_loss_step=463, train_loss_epoch=445]
Epoch 10/400:   2%|▏         | 9/400 [00:54<30:53,  4.74s/it, v_num=1, train_loss_step=463, train_loss_epoch=445]
Epoch 10/400:   2%|▎         | 10/400 [00:58<29:55,  4.60s/it, v_num=1, train_loss_step=463, train_loss_epoch=445]
Epoch 10/400:   2%|▎         | 10/400 [00:58<29:55,  4.60s/it, v_num=1, train_loss_step=508, train_loss_epoch=443]
Epoch 11/400:   2%|▎         | 10/400 [00:58<29:55,  4.60s/it, v_num=1, train_loss_step=508, train_loss_epoch=443]
Epoch 11/400:   3%|▎         | 11/400 [01:03<29:13,  4.51s/it, v_num=1, train_loss_step=508, train_loss_epoch=443]
Epoch 11/400:   3%|▎         | 11/400 [01:03<29:13,  4.51s/it, v_num=1, train_loss_step=407, train_loss_epoch=441]
Epoch 12/400:   3%|▎         | 11/400 [01:03<29:13,  4.51s/it, v_num=1, train_loss_step=407, train_loss_epoch=441]
Epoch 12/400:   3%|▎         | 12/400 [01:07<28:44,  4.44s/it, v_num=1, train_loss_step=407, train_loss_epoch=441]
Epoch 12/400:   3%|▎         | 12/400 [01:07<28:44,  4.44s/it, v_num=1, train_loss_step=484, train_loss_epoch=440]
Epoch 13/400:   3%|▎         | 12/400 [01:07<28:44,  4.44s/it, v_num=1, train_loss_step=484, train_loss_epoch=440]
Epoch 13/400:   3%|▎         | 13/400 [01:11<28:43,  4.45s/it, v_num=1, train_loss_step=484, train_loss_epoch=440]
Epoch 13/400:   3%|▎         | 13/400 [01:11<28:43,  4.45s/it, v_num=1, train_loss_step=456, train_loss_epoch=439]
Epoch 14/400:   3%|▎         | 13/400 [01:11<28:43,  4.45s/it, v_num=1, train_loss_step=456, train_loss_epoch=439]
Epoch 14/400:   4%|▎         | 14/400 [01:16<29:16,  4.55s/it, v_num=1, train_loss_step=456, train_loss_epoch=439]
Epoch 14/400:   4%|▎         | 14/400 [01:16<29:16,  4.55s/it, v_num=1, train_loss_step=451, train_loss_epoch=438]
Epoch 15/400:   4%|▎         | 14/400 [01:16<29:16,  4.55s/it, v_num=1, train_loss_step=451, train_loss_epoch=438]
Epoch 15/400:   4%|▍         | 15/400 [01:21<29:36,  4.61s/it, v_num=1, train_loss_step=451, train_loss_epoch=438]
Epoch 15/400:   4%|▍         | 15/400 [01:21<29:36,  4.61s/it, v_num=1, train_loss_step=421, train_loss_epoch=437]
Epoch 16/400:   4%|▍         | 15/400 [01:21<29:36,  4.61s/it, v_num=1, train_loss_step=421, train_loss_epoch=437]
Epoch 16/400:   4%|▍         | 16/400 [01:26<29:49,  4.66s/it, v_num=1, train_loss_step=421, train_loss_epoch=437]
Epoch 16/400:   4%|▍         | 16/400 [01:26<29:49,  4.66s/it, v_num=1, train_loss_step=456, train_loss_epoch=436]
