dataset_id	n	rho	p
047d57f2-4d14-45de-aa98-336c6f583750	509	0.888138199759585	0
48b37086-25f7-4ecd-be66-f5bb378e3aea	68	0.832728938428064	0
89840cec-5734-455d-b68e-34d27650e148	507	0.531828006612722	0
98e5ea9f-16d6-47ec-a529-686e76515e39	60	0.821894970825229	0
