cluster	donor_id	gene_name	expression
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SCD2	AGTR1	1.4194932
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc-ILD_01	ACTA2	2.0733824
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc-ILD_01	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_1	ACTA2	1.1160911
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_1	AGTR1	1.5195503
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_2	ACTA2	1.8908359
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_2	AGTR1	1.1061472
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	ACTA2	1.4084879
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_3	AGTR1	1.3770092
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	ACTA2	2.3450096
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747SSc_4	AGTR1	1.4424368
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_320	ACTA2	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747Shalek2018_subject_320	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0005	ACTA2	2.75507
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0005	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0007	ACTA2	2.837088
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0007	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0008	ACTA2	2.397047
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0008	AGTR1	1.9086248
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0009	ACTA2	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747THD0009	AGTR1	1.9467546
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD006	ACTA2	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD006	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD015	ACTA2	1.4872392
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD015	AGTR1	0.69698554
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD019	ACTA2	2.5359538
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD019	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD028	ACTA2	2.0357137
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD028	AGTR1	1.5338968
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD030	ACTA2	1.7489008
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747TILD030	AGTR1	1.7489008
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD073	ACTA2	2.1443384
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD073	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	ACTA2	1.9542522
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD101	AGTR1	1.803245
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	ACTA2	3.3024008
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD103	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	ACTA2	2.7517986
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD104	AGTR1	0.7346021
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	ACTA2	1.2618643
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD66	AGTR1	0.6956905
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	ACTA2	1.7659069
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD67	AGTR1	0.9616234
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	ACTA2	2.000674
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD68	AGTR1	1.4659356
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD69	ACTA2	2.875754
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD69	AGTR1	0.0
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD70	ACTA2	3.119025
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD70	AGTR1	1.2228506
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	ACTA2	1.8145397
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD85	AGTR1	1.5237067
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	ACTA2	2.6503258
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD92	AGTR1	0.5572793
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	ACTA2	1.0702342
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD94	AGTR1	0.90794075
0	homosapiens_None_2023_None_sikkemalisa_002_d10_1101_2022_03_10_483747VUHD95	ACTA2	0.9722867
