target	ligand	regulatory_potential	ligand_rank	aupr_corrected	perm_z	perm_p_BH
LAMB2	TIMP2	0.00294920117135829	2	0.0852860534921667	14.4142039880463	0.188833400923867
LAMB1	MXRA5	0.022315398821589	3	0.028452755068588	5.22453929571374	0.188833400923867
LAMC1	MXRA5	0.00515532925047637	3	0.028452755068588	5.22453929571374	0.188833400923867
COL18A1	MXRA5	0.00482236455504204	3	0.028452755068588	5.22453929571374	0.188833400923867
NID2	MXRA5	0.00383380119504233	3	0.028452755068588	5.22453929571374	0.188833400923867
COL4A2	MXRA5	0.00377608470914689	3	0.028452755068588	5.22453929571374	0.188833400923867
NID1	MXRA5	0.00358491684015399	3	0.028452755068588	5.22453929571374	0.188833400923867
HSPG2	MXRA5	0.00318405234018332	3	0.028452755068588	5.22453929571374	0.188833400923867
COL4A1	MXRA5	0.00316663974050353	3	0.028452755068588	5.22453929571374	0.188833400923867
LAMA4	MXRA5	0.0029131045555715	3	0.028452755068588	5.22453929571374	0.188833400923867
LAMA2	MXRA5	0.00267575023591975	3	0.028452755068588	5.22453929571374	0.188833400923867
LAMC3	MXRA5	0.00235836976723397	3	0.028452755068588	5.22453929571374	0.188833400923867
LAMB2	MXRA5	0.00232318794468514	3	0.028452755068588	5.22453929571374	0.188833400923867
COL4A1	COL5A1	0.0235806801737352	4	0.0196688467407895	3.19271941321174	0.188833400923867
COL18A1	COL5A1	0.00578497874231496	4	0.0196688467407895	3.19271941321174	0.188833400923867
LAMC1	COL5A1	0.00525114724253418	4	0.0196688467407895	3.19271941321174	0.188833400923867
NID2	COL5A1	0.00489111683707144	4	0.0196688467407895	3.19271941321174	0.188833400923867
COL4A2	COL5A1	0.00392100569083845	4	0.0196688467407895	3.19271941321174	0.188833400923867
NID1	COL5A1	0.0038283843598613	4	0.0196688467407895	3.19271941321174	0.188833400923867
LAMC3	COL5A1	0.00362333169145803	4	0.0196688467407895	3.19271941321174	0.188833400923867
LAMA4	COL5A1	0.00357479954898813	4	0.0196688467407895	3.19271941321174	0.188833400923867
LAMA2	COL5A1	0.00340401844089703	4	0.0196688467407895	3.19271941321174	0.188833400923867
HSPG2	COL5A1	0.00331925570554489	4	0.0196688467407895	3.19271941321174	0.188833400923867
LAMB1	COL5A1	0.00328227005407774	4	0.0196688467407895	3.19271941321174	0.188833400923867
LAMB2	COL5A1	0.00277328812850232	4	0.0196688467407895	3.19271941321174	0.188833400923867
COL4A1	TGFB2	0.148611897364447	5	0.0182025949057127	3.20070740531521	0.188833400923867
COL4A2	TGFB2	0.147819497190179	5	0.0182025949057127	3.20070740531521	0.188833400923867
LAMA4	TGFB2	0.072042274715262	5	0.0182025949057127	3.20070740531521	0.188833400923867
COL18A1	TGFB2	0.0162701426010301	5	0.0182025949057127	3.20070740531521	0.188833400923867
LAMC1	TGFB2	0.0136266233954571	5	0.0182025949057127	3.20070740531521	0.188833400923867
NID2	TGFB2	0.00954969538872615	5	0.0182025949057127	3.20070740531521	0.188833400923867
LAMA2	TGFB2	0.00767431191694214	5	0.0182025949057127	3.20070740531521	0.188833400923867
HSPG2	TGFB2	0.00696141184061319	5	0.0182025949057127	3.20070740531521	0.188833400923867
LAMC3	TGFB2	0.00676123509559075	5	0.0182025949057127	3.20070740531521	0.188833400923867
NID1	TGFB2	0.00657557014612277	5	0.0182025949057127	3.20070740531521	0.188833400923867
LAMB1	TGFB2	0.00585364476360416	5	0.0182025949057127	3.20070740531521	0.188833400923867
LAMB2	TGFB2	0.00434397787707162	5	0.0182025949057127	3.20070740531521	0.188833400923867
COL4A1	COL1A1	0.0249075121236797	6	0.0168459336175333	2.96564585463824	0.188833400923867
LAMC1	COL1A1	0.00758913174038145	6	0.0168459336175333	2.96564585463824	0.188833400923867
COL18A1	COL1A1	0.00755960386881988	6	0.0168459336175333	2.96564585463824	0.188833400923867
NID2	COL1A1	0.00694301749042765	6	0.0168459336175333	2.96564585463824	0.188833400923867
NID1	COL1A1	0.00619169379256949	6	0.0168459336175333	2.96564585463824	0.188833400923867
COL4A2	COL1A1	0.00585375203360022	6	0.0168459336175333	2.96564585463824	0.188833400923867
LAMB1	COL1A1	0.00531017075147375	6	0.0168459336175333	2.96564585463824	0.188833400923867
LAMA4	COL1A1	0.0050698481226253	6	0.0168459336175333	2.96564585463824	0.188833400923867
LAMA2	COL1A1	0.00491461428934961	6	0.0168459336175333	2.96564585463824	0.188833400923867
HSPG2	COL1A1	0.00476226125117018	6	0.0168459336175333	2.96564585463824	0.188833400923867
LAMB2	COL1A1	0.00441161477345529	6	0.0168459336175333	2.96564585463824	0.188833400923867
LAMC3	COL1A1	0.00380644352746405	6	0.0168459336175333	2.96564585463824	0.188833400923867
COL4A1	COPA	0.023283802358222	7	0.0162296628148948	2.63470107487655	0.188833400923867
LAMC1	COPA	0.00450299351347484	7	0.0162296628148948	2.63470107487655	0.188833400923867
COL18A1	COPA	0.00439016850079995	7	0.0162296628148948	2.63470107487655	0.188833400923867
COL4A2	COPA	0.00418069948790968	7	0.0162296628148948	2.63470107487655	0.188833400923867
NID2	COPA	0.00392401791408758	7	0.0162296628148948	2.63470107487655	0.188833400923867
NID1	COPA	0.00386873652904577	7	0.0162296628148948	2.63470107487655	0.188833400923867
LAMA4	COPA	0.00351649526994139	7	0.0162296628148948	2.63470107487655	0.188833400923867
LAMB1	COPA	0.00318261986594802	7	0.0162296628148948	2.63470107487655	0.188833400923867
HSPG2	COPA	0.00309080895261078	7	0.0162296628148948	2.63470107487655	0.188833400923867
LAMA2	COPA	0.00297168636743702	7	0.0162296628148948	2.63470107487655	0.188833400923867
LAMC3	COPA	0.00264466070679676	7	0.0162296628148948	2.63470107487655	0.188833400923867
LAMB2	COPA	0.00260970150317513	7	0.0162296628148948	2.63470107487655	0.188833400923867
NID1	FGF7	0.111457551292861	8	0.0118127246251813	1.96607143303026	0.188833400923867
NID2	FGF7	0.0550628335272534	8	0.0118127246251813	1.96607143303026	0.188833400923867
HSPG2	FGF7	0.0510974022118012	8	0.0118127246251813	1.96607143303026	0.188833400923867
LAMC1	FGF7	0.00672079760467079	8	0.0118127246251813	1.96607143303026	0.188833400923867
COL18A1	FGF7	0.0058962565588438	8	0.0118127246251813	1.96607143303026	0.188833400923867
COL4A2	FGF7	0.00548888212254983	8	0.0118127246251813	1.96607143303026	0.188833400923867
LAMA2	FGF7	0.00528133804206423	8	0.0118127246251813	1.96607143303026	0.188833400923867
LAMA4	FGF7	0.00497399015510836	8	0.0118127246251813	1.96607143303026	0.188833400923867
COL4A1	FGF7	0.00471982936607394	8	0.0118127246251813	1.96607143303026	0.188833400923867
LAMB1	FGF7	0.00445585143594028	8	0.0118127246251813	1.96607143303026	0.188833400923867
LAMB2	FGF7	0.00420185268274363	8	0.0118127246251813	1.96607143303026	0.188833400923867
LAMC3	FGF7	0.00332737292695016	8	0.0118127246251813	1.96607143303026	0.188833400923867
COL4A1	CALM3	0.0241474729954842	9	0.0116358891768725	1.71545670074215	0.188833400923867
COL18A1	CALM3	0.00720597441583341	9	0.0116358891768725	1.71545670074215	0.188833400923867
LAMC1	CALM3	0.00698306859822046	9	0.0116358891768725	1.71545670074215	0.188833400923867
NID2	CALM3	0.00609643574380623	9	0.0116358891768725	1.71545670074215	0.188833400923867
LAMA4	CALM3	0.00565113097644359	9	0.0116358891768725	1.71545670074215	0.188833400923867
COL4A2	CALM3	0.00535499093019761	9	0.0116358891768725	1.71545670074215	0.188833400923867
LAMA2	CALM3	0.00533734052638433	9	0.0116358891768725	1.71545670074215	0.188833400923867
NID1	CALM3	0.00522297885282948	9	0.0116358891768725	1.71545670074215	0.188833400923867
HSPG2	CALM3	0.0048303956832679	9	0.0116358891768725	1.71545670074215	0.188833400923867
LAMB1	CALM3	0.00423554324852912	9	0.0116358891768725	1.71545670074215	0.188833400923867
LAMC3	CALM3	0.00417091226846565	9	0.0116358891768725	1.71545670074215	0.188833400923867
LAMB2	CALM3	0.00371358024523148	9	0.0116358891768725	1.71545670074215	0.188833400923867
COL4A1	RELN	0.0235826207906477	10	0.0110468961730967	1.94000446266128	0.188833400923867
NID2	RELN	0.00590782448335514	10	0.0110468961730967	1.94000446266128	0.188833400923867
LAMC1	RELN	0.00564745718575873	10	0.0110468961730967	1.94000446266128	0.188833400923867
COL18A1	RELN	0.00537027886384156	10	0.0110468961730967	1.94000446266128	0.188833400923867
NID1	RELN	0.00455408902128627	10	0.0110468961730967	1.94000446266128	0.188833400923867
COL4A2	RELN	0.00452142493561864	10	0.0110468961730967	1.94000446266128	0.188833400923867
LAMA2	RELN	0.0045192342064726	10	0.0110468961730967	1.94000446266128	0.188833400923867
LAMA4	RELN	0.00403850790370948	10	0.0110468961730967	1.94000446266128	0.188833400923867
LAMC3	RELN	0.00349974363787854	10	0.0110468961730967	1.94000446266128	0.188833400923867
LAMB1	RELN	0.0034772169726682	10	0.0110468961730967	1.94000446266128	0.188833400923867
HSPG2	RELN	0.00346316716911341	10	0.0110468961730967	1.94000446266128	0.188833400923867
LAMB2	RELN	0.00311564487627594	10	0.0110468961730967	1.94000446266128	0.188833400923867
LAMB1	POSTN	0.121100021003492	11	0.010832476418805	1.64840652194974	0.188833400923867
LAMC1	POSTN	0.00828134708767577	11	0.010832476418805	1.64840652194974	0.188833400923867
NID2	POSTN	0.00784394233594557	11	0.010832476418805	1.64840652194974	0.188833400923867
LAMA2	POSTN	0.00773685486111084	11	0.010832476418805	1.64840652194974	0.188833400923867
COL18A1	POSTN	0.00773296806028102	11	0.010832476418805	1.64840652194974	0.188833400923867
NID1	POSTN	0.00636809185865727	11	0.010832476418805	1.64840652194974	0.188833400923867
LAMA4	POSTN	0.00616795347170855	11	0.010832476418805	1.64840652194974	0.188833400923867
LAMC3	POSTN	0.00578420712612295	11	0.010832476418805	1.64840652194974	0.188833400923867
COL4A2	POSTN	0.00550613043205764	11	0.010832476418805	1.64840652194974	0.188833400923867
COL4A1	POSTN	0.00464162216782915	11	0.010832476418805	1.64840652194974	0.188833400923867
LAMB2	POSTN	0.00420788094498234	11	0.010832476418805	1.64840652194974	0.188833400923867
HSPG2	POSTN	0.00382415721031007	11	0.010832476418805	1.64840652194974	0.188833400923867
COL4A1	TGFB1	0.241031693460777	12	0.010298498208093	1.70217806930235	0.188833400923867
COL4A2	TGFB1	0.222161544427602	12	0.010298498208093	1.70217806930235	0.188833400923867
LAMC3	TGFB1	0.0661680409497443	12	0.010298498208093	1.70217806930235	0.188833400923867
LAMB2	TGFB1	0.0656664381849393	12	0.010298498208093	1.70217806930235	0.188833400923867
LAMA2	TGFB1	0.0568623584457674	12	0.010298498208093	1.70217806930235	0.188833400923867
LAMA4	TGFB1	0.04275534308965	12	0.010298498208093	1.70217806930235	0.188833400923867
LAMB1	TGFB1	0.0415154874972296	12	0.010298498208093	1.70217806930235	0.188833400923867
NID1	TGFB1	0.0403524049931304	12	0.010298498208093	1.70217806930235	0.188833400923867
HSPG2	TGFB1	0.0269320199343065	12	0.010298498208093	1.70217806930235	0.188833400923867
COL18A1	TGFB1	0.0101452481938068	12	0.010298498208093	1.70217806930235	0.188833400923867
LAMC1	TGFB1	0.00979110239583916	12	0.010298498208093	1.70217806930235	0.188833400923867
NID2	TGFB1	0.00793644118806399	12	0.010298498208093	1.70217806930235	0.188833400923867
LAMA4	IGF2	0.0729691195701672	13	0.00989499527974431	1.43340362215531	0.188833400923867
COL4A1	IGF2	0.0713158734650264	13	0.00989499527974431	1.43340362215531	0.188833400923867
LAMB1	IGF2	0.0710709716982283	13	0.00989499527974431	1.43340362215531	0.188833400923867
LAMC1	IGF2	0.0105639472371897	13	0.00989499527974431	1.43340362215531	0.188833400923867
COL18A1	IGF2	0.0100977202717456	13	0.00989499527974431	1.43340362215531	0.188833400923867
COL4A2	IGF2	0.00949753738224439	13	0.00989499527974431	1.43340362215531	0.188833400923867
NID2	IGF2	0.00906573270924363	13	0.00989499527974431	1.43340362215531	0.188833400923867
NID1	IGF2	0.00869626142083127	13	0.00989499527974431	1.43340362215531	0.188833400923867
HSPG2	IGF2	0.00776823847118712	13	0.00989499527974431	1.43340362215531	0.188833400923867
LAMA2	IGF2	0.00684751741150323	13	0.00989499527974431	1.43340362215531	0.188833400923867
LAMB2	IGF2	0.00569830712523479	13	0.00989499527974431	1.43340362215531	0.188833400923867
LAMC3	IGF2	0.00554592885736083	13	0.00989499527974431	1.43340362215531	0.188833400923867
COL4A1	FGF2	0.14463663885456	14	0.00916864588417811	1.5330931318021	0.188833400923867
COL4A2	FGF2	0.0823424426282833	14	0.00916864588417811	1.5330931318021	0.188833400923867
HSPG2	FGF2	0.0785846601227504	14	0.00916864588417811	1.5330931318021	0.188833400923867
LAMA2	FGF2	0.057259924073114	14	0.00916864588417811	1.5330931318021	0.188833400923867
LAMC1	FGF2	0.00951158296104111	14	0.00916864588417811	1.5330931318021	0.188833400923867
COL18A1	FGF2	0.00849051516793641	14	0.00916864588417811	1.5330931318021	0.188833400923867
NID2	FGF2	0.0082182423834196	14	0.00916864588417811	1.5330931318021	0.188833400923867
NID1	FGF2	0.00711279403823027	14	0.00916864588417811	1.5330931318021	0.188833400923867
LAMB1	FGF2	0.00650236352560435	14	0.00916864588417811	1.5330931318021	0.188833400923867
LAMA4	FGF2	0.00628805017287822	14	0.00916864588417811	1.5330931318021	0.188833400923867
LAMB2	FGF2	0.0051479688845174	14	0.00916864588417811	1.5330931318021	0.188833400923867
LAMC3	FGF2	0.00503547444134221	14	0.00916864588417811	1.5330931318021	0.188833400923867
COL4A1	COL10A1	0.0236182510096303	15	0.00872488503052765	1.34005811058503	0.188833400923867
COL18A1	COL10A1	0.00517759467141964	15	0.00872488503052765	1.34005811058503	0.188833400923867
LAMC1	COL10A1	0.00472056123470787	15	0.00872488503052765	1.34005811058503	0.188833400923867
NID2	COL10A1	0.00470012012711592	15	0.00872488503052765	1.34005811058503	0.188833400923867
NID1	COL10A1	0.00423240687067447	15	0.00872488503052765	1.34005811058503	0.188833400923867
COL4A2	COL10A1	0.00417196416433271	15	0.00872488503052765	1.34005811058503	0.188833400923867
LAMA4	COL10A1	0.00373562353331573	15	0.00872488503052765	1.34005811058503	0.188833400923867
LAMC3	COL10A1	0.00366786212456751	15	0.00872488503052765	1.34005811058503	0.188833400923867
LAMA2	COL10A1	0.00345414916974525	15	0.00872488503052765	1.34005811058503	0.188833400923867
HSPG2	COL10A1	0.00342082064135833	15	0.00872488503052765	1.34005811058503	0.188833400923867
LAMB1	COL10A1	0.00318103931355611	15	0.00872488503052765	1.34005811058503	0.188833400923867
LAMB2	COL10A1	0.00274015694365902	15	0.00872488503052765	1.34005811058503	0.188833400923867
NID2	CALR	0.0450064747543519	16	0.00589117621645357	0.873629481653214	0.188833400923867
LAMC1	CALR	0.00588820970400314	16	0.00589117621645357	0.873629481653214	0.188833400923867
COL18A1	CALR	0.00552962939152339	16	0.00589117621645357	0.873629481653214	0.188833400923867
COL4A2	CALR	0.00525028976344489	16	0.00589117621645357	0.873629481653214	0.188833400923867
NID1	CALR	0.00498752414242263	16	0.00589117621645357	0.873629481653214	0.188833400923867
COL4A1	CALR	0.00477557284394654	16	0.00589117621645357	0.873629481653214	0.188833400923867
LAMA4	CALR	0.00467230001446324	16	0.00589117621645357	0.873629481653214	0.188833400923867
HSPG2	CALR	0.00418211577382798	16	0.00589117621645357	0.873629481653214	0.188833400923867
LAMA2	CALR	0.00414253953547941	16	0.00589117621645357	0.873629481653214	0.188833400923867
LAMB1	CALR	0.004018049204253	16	0.00589117621645357	0.873629481653214	0.188833400923867
LAMC3	CALR	0.00373470753220856	16	0.00589117621645357	0.873629481653214	0.188833400923867
LAMB2	CALR	0.00371045657281573	16	0.00589117621645357	0.873629481653214	0.188833400923867
COL4A1	NPNT	0.00718892468675352	17	0.00523893203793942	0.701690281047026	0.188833400923867
LAMC1	NPNT	0.00595552292319419	17	0.00523893203793942	0.701690281047026	0.188833400923867
LAMA4	NPNT	0.00589425284207351	17	0.00523893203793942	0.701690281047026	0.188833400923867
NID1	NPNT	0.00568536906198912	17	0.00523893203793942	0.701690281047026	0.188833400923867
HSPG2	NPNT	0.0052422489833778	17	0.00523893203793942	0.701690281047026	0.188833400923867
COL18A1	NPNT	0.00508747094212086	17	0.00523893203793942	0.701690281047026	0.188833400923867
NID2	NPNT	0.00451966897258844	17	0.00523893203793942	0.701690281047026	0.188833400923867
COL4A2	NPNT	0.00388525244573981	17	0.00523893203793942	0.701690281047026	0.188833400923867
LAMA2	NPNT	0.00339622564818409	17	0.00523893203793942	0.701690281047026	0.188833400923867
LAMB1	NPNT	0.00332929037900762	17	0.00523893203793942	0.701690281047026	0.188833400923867
LAMC3	NPNT	0.00277919075371391	17	0.00523893203793942	0.701690281047026	0.188833400923867
LAMB2	NPNT	0.00264543307705857	17	0.00523893203793942	0.701690281047026	0.188833400923867
LAMA2	VEGFC	0.0697253719609698	18	0.00522273536063235	0.726517213512261	0.188833400923867
COL4A1	VEGFC	0.0674600406794171	18	0.00522273536063235	0.726517213512261	0.188833400923867
HSPG2	VEGFC	0.065370101237207	18	0.00522273536063235	0.726517213512261	0.188833400923867
NID1	VEGFC	0.0651600282106909	18	0.00522273536063235	0.726517213512261	0.188833400923867
LAMC1	VEGFC	0.00604861724122727	18	0.00522273536063235	0.726517213512261	0.188833400923867
COL18A1	VEGFC	0.00603076321285176	18	0.00522273536063235	0.726517213512261	0.188833400923867
NID2	VEGFC	0.00577804077482777	18	0.00522273536063235	0.726517213512261	0.188833400923867
COL4A2	VEGFC	0.00574512278468162	18	0.00522273536063235	0.726517213512261	0.188833400923867
LAMA4	VEGFC	0.00429541189022736	18	0.00522273536063235	0.726517213512261	0.188833400923867
LAMB1	VEGFC	0.00405159720573687	18	0.00522273536063235	0.726517213512261	0.188833400923867
LAMB2	VEGFC	0.00363873996815369	18	0.00522273536063235	0.726517213512261	0.188833400923867
LAMC3	VEGFC	0.00282711870598819	18	0.00522273536063235	0.726517213512261	0.188833400923867
COL4A2	SEMA4C	0.00581829048882701	19	0.00490112776736313	0.637687014737539	0.188833400923867
LAMA4	SEMA4C	0.00570003491718503	19	0.00490112776736313	0.637687014737539	0.188833400923867
COL18A1	SEMA4C	0.00544689906016137	19	0.00490112776736313	0.637687014737539	0.188833400923867
LAMC1	SEMA4C	0.00542045610602113	19	0.00490112776736313	0.637687014737539	0.188833400923867
COL4A1	SEMA4C	0.00495346877778655	19	0.00490112776736313	0.637687014737539	0.188833400923867
NID2	SEMA4C	0.00483837213125194	19	0.00490112776736313	0.637687014737539	0.188833400923867
HSPG2	SEMA4C	0.00455893730896289	19	0.00490112776736313	0.637687014737539	0.188833400923867
NID1	SEMA4C	0.00398967091780779	19	0.00490112776736313	0.637687014737539	0.188833400923867
LAMB1	SEMA4C	0.00352880813860854	19	0.00490112776736313	0.637687014737539	0.188833400923867
LAMA2	SEMA4C	0.00347574064188843	19	0.00490112776736313	0.637687014737539	0.188833400923867
LAMC3	SEMA4C	0.00315260794846634	19	0.00490112776736313	0.637687014737539	0.188833400923867
LAMB2	SEMA4C	0.00285281150918698	19	0.00490112776736313	0.637687014737539	0.188833400923867
NID2	JAG1	0.045170922309315	20	0.00489656112123908	0.546689468169765	0.188833400923867
LAMC1	JAG1	0.00872410884774991	20	0.00489656112123908	0.546689468169765	0.188833400923867
COL18A1	JAG1	0.00714675317233633	20	0.00489656112123908	0.546689468169765	0.188833400923867
COL4A1	JAG1	0.00692080478077579	20	0.00489656112123908	0.546689468169765	0.188833400923867
NID1	JAG1	0.00606370517151362	20	0.00489656112123908	0.546689468169765	0.188833400923867
COL4A2	JAG1	0.00594460098507631	20	0.00489656112123908	0.546689468169765	0.188833400923867
LAMA4	JAG1	0.00547135572853706	20	0.00489656112123908	0.546689468169765	0.188833400923867
HSPG2	JAG1	0.00449875580619152	20	0.00489656112123908	0.546689468169765	0.188833400923867
LAMB1	JAG1	0.00394248204684434	20	0.00489656112123908	0.546689468169765	0.188833400923867
LAMA2	JAG1	0.00382042063484166	20	0.00489656112123908	0.546689468169765	0.188833400923867
LAMC3	JAG1	0.00359471317898847	20	0.00489656112123908	0.546689468169765	0.188833400923867
LAMB2	JAG1	0.00331957802576012	20	0.00489656112123908	0.546689468169765	0.188833400923867
LAMA4	PDGFA	0.0701567798198189	21	0.00487710241625511	0.739591535550971	0.188833400923867
LAMC1	PDGFA	0.0674815243281784	21	0.00487710241625511	0.739591535550971	0.188833400923867
NID2	PDGFA	0.0073300679249004	21	0.00487710241625511	0.739591535550971	0.188833400923867
COL18A1	PDGFA	0.00623584943952649	21	0.00487710241625511	0.739591535550971	0.188833400923867
NID1	PDGFA	0.00617134284508892	21	0.00487710241625511	0.739591535550971	0.188833400923867
LAMA2	PDGFA	0.00589974013261227	21	0.00487710241625511	0.739591535550971	0.188833400923867
LAMB1	PDGFA	0.0056995467022739	21	0.00487710241625511	0.739591535550971	0.188833400923867
COL4A1	PDGFA	0.00558002311344068	21	0.00487710241625511	0.739591535550971	0.188833400923867
COL4A2	PDGFA	0.00530335883453813	21	0.00487710241625511	0.739591535550971	0.188833400923867
LAMB2	PDGFA	0.00520650009124949	21	0.00487710241625511	0.739591535550971	0.188833400923867
HSPG2	PDGFA	0.00507974292977447	21	0.00487710241625511	0.739591535550971	0.188833400923867
LAMC3	PDGFA	0.00460090671007217	21	0.00487710241625511	0.739591535550971	0.188833400923867
LAMC1	MCAM	0.00418089663734367	22	0.00465974084968409	0.528582028779135	0.188833400923867
COL18A1	MCAM	0.004058660036161	22	0.00465974084968409	0.528582028779135	0.188833400923867
NID2	MCAM	0.00360901668071495	22	0.00465974084968409	0.528582028779135	0.188833400923867
COL4A2	MCAM	0.00358946672566285	22	0.00465974084968409	0.528582028779135	0.188833400923867
COL4A1	MCAM	0.00358419280386389	22	0.00465974084968409	0.528582028779135	0.188833400923867
LAMA4	MCAM	0.00343871416665348	22	0.00465974084968409	0.528582028779135	0.188833400923867
NID1	MCAM	0.0032812758746116	22	0.00465974084968409	0.528582028779135	0.188833400923867
LAMA2	MCAM	0.00280895730151635	22	0.00465974084968409	0.528582028779135	0.188833400923867
LAMB1	MCAM	0.0028050554495745	22	0.00465974084968409	0.528582028779135	0.188833400923867
HSPG2	MCAM	0.00278352740071682	22	0.00465974084968409	0.528582028779135	0.188833400923867
LAMC3	MCAM	0.00230955721013702	22	0.00465974084968409	0.528582028779135	0.188833400923867
LAMB2	MCAM	0.00224259837290742	22	0.00465974084968409	0.528582028779135	0.188833400923867
NID2	BMP2	0.148193400725767	23	0.00465268301651959	0.666131789675513	0.188833400923867
LAMA2	BMP2	0.123329213684386	23	0.00465268301651959	0.666131789675513	0.188833400923867
NID1	BMP2	0.0688936260316565	23	0.00465268301651959	0.666131789675513	0.188833400923867
LAMC1	BMP2	0.0122429411647064	23	0.00465268301651959	0.666131789675513	0.188833400923867
COL18A1	BMP2	0.012017165212023	23	0.00465268301651959	0.666131789675513	0.188833400923867
COL4A2	BMP2	0.0103102425576951	23	0.00465268301651959	0.666131789675513	0.188833400923867
COL4A1	BMP2	0.00983455496671712	23	0.00465268301651959	0.666131789675513	0.188833400923867
LAMA4	BMP2	0.00929186062962634	23	0.00465268301651959	0.666131789675513	0.188833400923867
LAMB1	BMP2	0.00862307465387662	23	0.00465268301651959	0.666131789675513	0.188833400923867
HSPG2	BMP2	0.00800546672606267	23	0.00465268301651959	0.666131789675513	0.188833400923867
LAMB2	BMP2	0.00600448400446513	23	0.00465268301651959	0.666131789675513	0.188833400923867
LAMC3	BMP2	0.00600280271515876	23	0.00465268301651959	0.666131789675513	0.188833400923867
NID2	CRTAM	0.0126485555300324	24	0.0045013195715984	0.684696383499009	0.188833400923867
COL18A1	CRTAM	0.00399787222771369	24	0.0045013195715984	0.684696383499009	0.188833400923867
LAMC1	CRTAM	0.00395416022279108	24	0.0045013195715984	0.684696383499009	0.188833400923867
COL4A1	CRTAM	0.00364215627837941	24	0.0045013195715984	0.684696383499009	0.188833400923867
COL4A2	CRTAM	0.00341503893878488	24	0.0045013195715984	0.684696383499009	0.188833400923867
LAMA2	CRTAM	0.00339050117081124	24	0.0045013195715984	0.684696383499009	0.188833400923867
NID1	CRTAM	0.003342943487913	24	0.0045013195715984	0.684696383499009	0.188833400923867
LAMA4	CRTAM	0.00323364401204889	24	0.0045013195715984	0.684696383499009	0.188833400923867
HSPG2	CRTAM	0.00294781015547303	24	0.0045013195715984	0.684696383499009	0.188833400923867
LAMC3	CRTAM	0.00264279680359801	24	0.0045013195715984	0.684696383499009	0.188833400923867
LAMB1	CRTAM	0.0026354825417868	24	0.0045013195715984	0.684696383499009	0.188833400923867
LAMB2	CRTAM	0.00230719457332776	24	0.0045013195715984	0.684696383499009	0.188833400923867
LAMC1	ADAM9	0.00451389040849532	25	0.00435755247507361	0.568730898160948	0.188833400923867
NID2	ADAM9	0.00438895442488921	25	0.00435755247507361	0.568730898160948	0.188833400923867
COL4A2	ADAM9	0.00409446809711664	25	0.00435755247507361	0.568730898160948	0.188833400923867
COL18A1	ADAM9	0.00393353994552069	25	0.00435755247507361	0.568730898160948	0.188833400923867
COL4A1	ADAM9	0.00387125011845509	25	0.00435755247507361	0.568730898160948	0.188833400923867
NID1	ADAM9	0.00369074328612992	25	0.00435755247507361	0.568730898160948	0.188833400923867
LAMA4	ADAM9	0.00353534851853644	25	0.00435755247507361	0.568730898160948	0.188833400923867
HSPG2	ADAM9	0.00297100676368529	25	0.00435755247507361	0.568730898160948	0.188833400923867
