disease_group	emmean	SE	df	lower.CL	upper.CL	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
Healthy	-0.0382259208593017	0.196547560534659	10.8715877583324	-0.471448421493773	0.394996579775169	47	10	_ageadj	13	0.565808584298558	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
Fibrotic_ILD	0.304485861577156	0.383695797197206	27.1105712324985	-0.482642668505801	1.09161439166011	47	10	_ageadj	13	0.565808584298558	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
Other	0.936831135990217	0.631603304432032	9.27460365643758	-0.48553214545112	2.35919441743156	47	10	_ageadj	13	0.565808584298558	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
