contrast	estimate	SE	df	t.ratio	p.value	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model	p_excl_small_groups
Healthy - Fibrotic_ILD	-0.342711782436458	0.385126506759349	38.0012038136005	-0.889868073013747	0.409693244234145	47	10	_ageadj	13	0.565808584298558	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))	NA
Healthy - Other	-0.975057056849519	0.662260381395379	9.4422112543421	-1.47231675673408	0.409693244234145	47	10	_ageadj	13	0.565808584298558	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))	NA
Fibrotic_ILD - Other	-0.632345274413061	0.739926106467758	11.8652598563525	-0.854605978739873	0.409693244234145	47	10	_ageadj	13	0.565808584298558	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))	NA
