disease_group	emmean	SE	df	lower.CL	upper.CL	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
Healthy	-0.0269519074483816	0.239442093731961	11.1570908661069	-0.553056500580105	0.499152685683341	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
Fibrotic_ILD	-0.376766508363506	0.415080084141011	30.3501631582472	-1.22406319470286	0.470530177975848	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
Other	-0.26455638720166	0.789114978951965	9.70099895510074	-2.03018759428691	1.50107481988359	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
