Estimate	Std. Error	t value	Pr(>|t|)	term	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
0.269576584888248	0.289511128794566	0.931144118744865	0.35710071157507	(Intercept)	47	10	_ageadj	13	0.847508340317212	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.13964208495406	0.283928088319546	-0.491822016555475	0.625405961457311	disease_groupFibrotic_ILD	47	10	_ageadj	13	0.847508340317212	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.732396058513563	0.148164675000498	-4.94312195880093	1.28021173408235e-05	disease_groupOther	47	10	_ageadj	13	0.847508340317212	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.191722827493277	0.229538649119336	-0.835252922454908	0.408301686295201	sexmale	47	10	_ageadj	13	0.847508340317212	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.000323674964486636	0.00540318817449441	-0.0599044404958046	0.952515881979215	age	47	10	_ageadj	13	0.847508340317212	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
