disease_group	emmean	SE	df	lower.CL	upper.CL	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
Healthy	-0.192861410072113	0.16991202625674	21.9012149619628	-0.545329559495791	0.159606739351564	89	10	primary	18	0.501673511689091	FALSE	Healthy=42;COPD=1;Fibrotic_ILD=24;Other=22	COPD	TRUE	lmer(disease_group + sex + (1 | study))
COPD	1.265903478397	0.538248646196552	80.9340374044563	0.194944276650158	2.33686268014384	89	10	primary	18	0.501673511689091	FALSE	Healthy=42;COPD=1;Fibrotic_ILD=24;Other=22	COPD	TRUE	lmer(disease_group + sex + (1 | study))
Fibrotic_ILD	0.555996289915444	0.211083461190819	31.845563202995	0.125951558157678	0.986041021673211	89	10	primary	18	0.501673511689091	FALSE	Healthy=42;COPD=1;Fibrotic_ILD=24;Other=22	COPD	TRUE	lmer(disease_group + sex + (1 | study))
Other	0.229380785370246	0.284914732008134	18.6098850996137	-0.367799821143978	0.82656139188447	89	10	primary	18	0.501673511689091	FALSE	Healthy=42;COPD=1;Fibrotic_ILD=24;Other=22	COPD	TRUE	lmer(disease_group + sex + (1 | study))
