Sum Sq	Mean Sq	NumDF	DenDF	F value	Pr(>F)	n_donors	min_cells	arm	n_studies	study_sd	singular	p_excl_small_groups	small_groups	estimable	n_donors_group	model
disease_group	0.224715576977161	0.112357788488581	2	13.1504500054767	0.900648716359828	0.429954411397139	47	10	_ageadj	13	0.504936548370306	FALSE	NA	none	TRUE	Healthy=38;Fibrotic_ILD=6;Other=3	lmer(disease_group + sex + age + (1 | study))
sex	0.0229166649730295	0.0229166649730295	1	32.7160695957685	0.183697678361701	0.671023449946274	47	10	_ageadj	13	0.504936548370306	FALSE	NA	none	TRUE	Healthy=38;Fibrotic_ILD=6;Other=3	lmer(disease_group + sex + age + (1 | study))
age	0.4478934677435	0.4478934677435	1	39.4527826623552	3.59026892764211	0.065464352627645	47	10	_ageadj	13	0.504936548370306	FALSE	NA	none	TRUE	Healthy=38;Fibrotic_ILD=6;Other=3	lmer(disease_group + sex + age + (1 | study))
