Sum Sq	Mean Sq	NumDF	DenDF	F value	Pr(>F)	n_donors	min_cells	arm	n_studies	study_sd	singular	p_excl_small_groups	small_groups	estimable	n_donors_group	model
disease_group	3.2604245518778	1.6302122759389	2	28.5396610986499	6.86872874862773	0.00367079122213397	69	20	primary	17	0.406028066726203	FALSE	NA	none	TRUE	Healthy=32;Fibrotic_ILD=17;Other=20	lmer(disease_group + sex + (1 | study))
sex	0.935439756570299	0.467719878285149	2	50.8052858616026	1.97068873894449	0.149870390679069	69	20	primary	17	0.406028066726203	FALSE	NA	none	TRUE	Healthy=32;Fibrotic_ILD=17;Other=20	lmer(disease_group + sex + (1 | study))
