disease_group	emmean	SE	df	lower.CL	upper.CL	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
Healthy	-0.0236439740938125	0.182744057004061	10.215460288344	-0.429662006144083	0.382374057956458	36	20	_ageadj	12	0.531256937216656	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
Fibrotic_ILD	0.550219107527388	0.343785716371465	25.0541256084	-0.157743277329606	1.25818149238438	36	20	_ageadj	12	0.531256937216656	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
Other	0.730512892871004	0.563051680741268	8.33743650273768	-0.558796299863685	2.01982208560569	36	20	_ageadj	12	0.531256937216656	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
