Sum Sq	Mean Sq	NumDF	DenDF	F value	Pr(>F)	n_donors	min_cells	arm	n_studies	study_sd	singular	p_excl_small_groups	small_groups	estimable	n_donors_group	model
disease_group	0.472790447947172	0.236395223973586	2	12.2062206903939	1.2393780663203	0.323570390874569	36	20	_ageadj	12	0.666412825346666	FALSE	NA	none	TRUE	Healthy=29;Fibrotic_ILD=4;Other=3	lmer(disease_group + sex + age + (1 | study))
sex	0.0998058353013261	0.0998058353013261	1	24.4945459093594	0.523264222872207	0.476304219179165	36	20	_ageadj	12	0.666412825346666	FALSE	NA	none	TRUE	Healthy=29;Fibrotic_ILD=4;Other=3	lmer(disease_group + sex + age + (1 | study))
age	2.17718213032492	2.17718213032492	1	29.3579902593823	11.4145782361944	0.00207253142273174	36	20	_ageadj	12	0.666412825346666	FALSE	NA	none	TRUE	Healthy=29;Fibrotic_ILD=4;Other=3	lmer(disease_group + sex + age + (1 | study))
