Sum Sq	Mean Sq	NumDF	DenDF	F value	Pr(>F)	n_donors	min_cells	arm	n_studies	study_sd	singular	p_excl_small_groups	small_groups	estimable	n_donors_group	model
disease_group	1.22317760602186	0.611588803010932	2	10.2347572586885	2.92674794334701	0.0988067094304705	36	20	_ageadj	12	0.569260446213557	FALSE	NA	none	TRUE	Healthy=29;Fibrotic_ILD=4;Other=3	lmer(disease_group + sex + age + (1 | study))
sex	0.130711516986965	0.130711516986965	1	24.8299265165895	0.625517768850533	0.436493979325329	36	20	_ageadj	12	0.569260446213557	FALSE	NA	none	TRUE	Healthy=29;Fibrotic_ILD=4;Other=3	lmer(disease_group + sex + age + (1 | study))
age	1.24113679806857	1.24113679806857	1	30.7557837360808	5.93943929855522	0.0207907784593932	36	20	_ageadj	12	0.569260446213557	FALSE	NA	none	TRUE	Healthy=29;Fibrotic_ILD=4;Other=3	lmer(disease_group + sex + age + (1 | study))
