Estimate	Std. Error	t value	Pr(>|t|)	term	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
0.209825324057187	0.234216763734563	0.895859547845948	0.375433797057046	(Intercept)	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.0407657244121921	0.242041073170196	-0.16842482095395	0.867057558599237	disease_groupFibrotic_ILD	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.401747777967484	0.141266513635122	-2.84389957414225	0.0068561700475615	disease_groupOther	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.144734095648782	0.201953844693292	-0.716669176903222	0.477544791424354	sexmale	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.00010966387082131	0.00476098295335312	-0.0230338717646689	0.981732343018843	age	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
