Estimate	Std. Error	t value	Pr(>|t|)	term	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
-0.293142891424068	0.212218717217032	-1.38132439620901	0.174484361233337	(Intercept)	47	10	_ageadj	13	0.482341979359118	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
0.333576686818396	0.246170158831899	1.35506548966474	0.182640453053318	disease_groupFibrotic_ILD	47	10	_ageadj	13	0.482341979359118	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
0.349090162225123	0.402886991296349	0.866471665173089	0.391154713496499	disease_groupOther	47	10	_ageadj	13	0.482341979359118	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
0.0242401644144795	0.181649510195606	0.133444700117148	0.894479052687706	sexmale	47	10	_ageadj	13	0.482341979359118	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
0.00645245264939597	0.00355669103091733	1.81417294707541	0.0767989012680293	age	47	10	_ageadj	13	0.482341979359118	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
