contrast	estimate	SE	df	t.ratio	p.value	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model	p_excl_small_groups
Healthy - Fibrotic_ILD	-0.5738630816212	0.341851070770312	30.8781720555422	-1.67869324009453	0.309916717806684	36	20	_ageadj	12	0.531256937216656	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))	NA
Healthy - Other	-0.754156866964817	0.593161380149319	8.55405920562883	-1.27141936782022	0.355589276545316	36	20	_ageadj	12	0.531256937216656	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))	NA
Fibrotic_ILD - Other	-0.180293785343616	0.660264547546413	10.930711150707	-0.273062950318323	0.789894924953656	36	20	_ageadj	12	0.531256937216656	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))	NA
