Estimate	Std. Error	t value	Pr(>|t|)	term	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
0.265894130101542	0.25711718614559	1.03413596767889	0.309073046389826	(Intercept)	36	20	_ageadj	12	0.64152116114834	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.153858753884346	0.282095963647165	-0.545412815891215	0.58937286205469	disease_groupFibrotic_ILD	36	20	_ageadj	12	0.64152116114834	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.734298067570973	0.184212156971697	-3.98615422370736	0.000379633125911861	disease_groupOther	36	20	_ageadj	12	0.64152116114834	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.280512917355771	0.214990271400036	-1.30477028346002	0.201574414987958	sexmale	36	20	_ageadj	12	0.64152116114834	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
0.00434000682799155	0.00442831312557844	0.980058705181252	0.334644294861377	age	36	20	_ageadj	12	0.64152116114834	FALSE	Healthy=29;Fibrotic_ILD=4;Other=3	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
