Sum Sq	Mean Sq	NumDF	DenDF	F value	Pr(>F)	n_donors	min_cells	arm	n_studies	study_sd	singular	p_excl_small_groups	small_groups	estimable	n_donors_group	model
disease_group	1.71928461791056	0.859642308955281	2	30.0036447610851	5.34545490104612	0.010335334126843	69	20	primary	17	0.384047456673623	FALSE	NA	none	TRUE	Healthy=32;Fibrotic_ILD=17;Other=20	lmer(disease_group + sex + (1 | study))
sex	0.305606594929119	0.15280329746456	2	53.7501949449649	0.950166280578485	0.393074762811385	69	20	primary	17	0.384047456673623	FALSE	NA	none	TRUE	Healthy=32;Fibrotic_ILD=17;Other=20	lmer(disease_group + sex + (1 | study))
