contrast	estimate	SE	df	t.ratio	p.value	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model	p_excl_small_groups
Healthy - Fibrotic_ILD	0.349814600915125	0.394531439521906	41.9862870316022	0.886658364512169	0.902031770225982	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))	NA
Healthy - Other	0.237604479753279	0.825228275494114	9.83965403082684	0.287925761645783	0.902031770225982	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))	NA
Fibrotic_ILD - Other	-0.112210121161846	0.892591998550501	12.0541152203861	-0.125712667539107	0.902031770225982	47	10	_ageadj	13	0.741881050805913	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))	NA
