disease_group	emmean	SE	df	lower.CL	upper.CL	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
Healthy	0.0162669142756598	0.166822088601259	11.090955743761	-0.350538982704265	0.383072811255585	47	10	_ageadj	13	0.504936548370306	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
Fibrotic_ILD	0.254856289281342	0.302959165979128	29.5684431369107	-0.364247770223475	0.873960348786159	47	10	_ageadj	13	0.504936548370306	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
Other	0.635741412993191	0.545033114086875	9.53587987684146	-0.586727717611905	1.85821054359829	47	10	_ageadj	13	0.504936548370306	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
