disease_group	emmean	SE	df	lower.CL	upper.CL	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
Healthy	-0.00271646183083222	0.171517634373713	10.7409504821949	-0.381338038024014	0.375905114362349	47	10	_ageadj	13	0.482341979359118	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
Fibrotic_ILD	0.00941244314989059	0.343219276014998	25.8730124695379	-0.696253447849719	0.7150783341495	47	10	_ageadj	13	0.482341979359118	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
Other	0.36525025320941	0.547446394295191	9.19056774815408	-0.869256227839711	1.59975673425853	47	10	_ageadj	13	0.482341979359118	FALSE	Healthy=38;Fibrotic_ILD=6;Other=3	none	TRUE	lmer(disease_group + sex + age + (1 | study))
