disease_group	emmean	SE	df	lower.CL	upper.CL	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
Healthy	-0.26967155826154	0.172389641839693	17.7527101214086	-0.632210719497606	0.0928676029745251	69	20	primary	17	0.406028066726203	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lmer(disease_group + sex + (1 | study))
Fibrotic_ILD	0.604326036731725	0.213697023033209	29.6738004098585	0.167697223872094	1.04095484959136	69	20	primary	17	0.406028066726203	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lmer(disease_group + sex + (1 | study))
Other	0.287045765571808	0.25516193154388	12.0386807840061	-0.268706272950789	0.842797804094406	69	20	primary	17	0.406028066726203	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lmer(disease_group + sex + (1 | study))
