Estimate	Std. Error	t value	Pr(>|t|)	term	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model
0.349666456459395	0.191319257176998	1.8276594924049	0.0722628491809083	(Intercept)	69	20	primary	17	0.447666268320651	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.644881695202034	0.273145143410362	-2.36094878770439	0.021285358986872	disease_groupFibrotic_ILD	69	20	primary	17	0.447666268320651	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.345279128661441	0.247207574721966	-1.39671743088688	0.16732340476342	disease_groupOther	69	20	primary	17	0.447666268320651	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.143686542348984	0.223137434229258	-0.643937413931883	0.521917081335003	sexmale	69	20	primary	17	0.447666268320651	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
-0.0840854667653758	0.259300038102494	-0.324278651791556	0.746784557037913	sexunknown	69	20	primary	17	0.447666268320651	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lm + HC3 -- UNGUARDED, comparison only
