Sum Sq	Mean Sq	NumDF	DenDF	F value	Pr(>F)	n_donors	min_cells	arm	n_studies	study_sd	singular	p_excl_small_groups	small_groups	estimable	n_donors_group	model
disease_group	0.197880564311025	0.0989402821555125	2	12.6613855665571	0.461765086624997	0.640375256101942	47	10	_ageadj	13	0.741881050805913	FALSE	NA	none	TRUE	Healthy=38;Fibrotic_ILD=6;Other=3	lmer(disease_group + sex + age + (1 | study))
sex	0.0215604199644507	0.0215604199644507	1	31.6551875346959	0.100624831217961	0.753163936721919	47	10	_ageadj	13	0.741881050805913	FALSE	NA	none	TRUE	Healthy=38;Fibrotic_ILD=6;Other=3	lmer(disease_group + sex + age + (1 | study))
age	0.592866782663404	0.592866782663404	1	37.9489235361228	2.76697392901459	0.104466139969602	47	10	_ageadj	13	0.741881050805913	FALSE	NA	none	TRUE	Healthy=38;Fibrotic_ILD=6;Other=3	lmer(disease_group + sex + age + (1 | study))
