contrast	estimate	SE	df	t.ratio	p.value	n_donors	min_cells	arm	n_studies	study_sd	singular	n_donors_group	small_groups	estimable	model	p_excl_small_groups
Healthy - Fibrotic_ILD	-0.873997594993265	0.247643324622655	57.7948844182839	-3.52925965731163	0.00247498587422464	69	20	primary	17	0.406028066726203	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lmer(disease_group + sex + (1 | study))	NA
Healthy - Other	-0.556717323833349	0.317538950924976	14.1629532374605	-1.75322530420806	0.151755962101237	69	20	primary	17	0.406028066726203	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lmer(disease_group + sex + (1 | study))	NA
Fibrotic_ILD - Other	0.317280271159917	0.323967030719103	15.4681356951104	0.979359752921944	0.34247245014395	69	20	primary	17	0.406028066726203	FALSE	Healthy=32;Fibrotic_ILD=17;Other=20	none	TRUE	lmer(disease_group + sex + (1 | study))	NA
