cluster_id	state_program	n_cells	n_donors	n_studies	n_datasets	jaccard_mean	jaccard_median	jaccard_lo	jaccard_hi	AGTR1_detect_frac	AGTR1_raw_mean	AGTR1_scvi_mean	vascular_stabilizing_score	inflammatory_score	synthetic_contractile_score	activated_migratory_score	fibroblast_like_score	basement_membrane_score	vascular_stabilizing_relenrich	inflammatory_relenrich	synthetic_contractile_relenrich	activated_migratory_relenrich	fibroblast_like_relenrich	basement_membrane_relenrich	n_cells_denoised	AGTR1_scvi_median	AGTR1_raw_mean_chk	AGTR1_detect_chk	n_boot	jaccard_min
0	vascular_stabilizing	5864	122	23	27	0.97605043306205	0.990136020027805	0.892954298395685	0.992955096242348	0.461971350613915	0.9685337	14.1394906841508	0.82831441889542	0.0565843106880987	1.17796818294183	0.423997030360718	0.500353621255363	0.398546572040162	0.406285247773245	0.350204602112112	0.389513127819458	0.333942234645733	0.152704331446619	-0.253163013234495	5864	12.214013	0.96853363763131	0.461971350613915	30	0.890779836277467
1	basement_membrane	3630	113	16	22	0.994310001807533	0.996204883783158	0.968974356139546	0.997716497297686	0.296143250688705	0.6544037	7.73240950732397	0.26302403860309	-0.128671901426888	0.653463209038376	0.12649890426706	0.291363388871796	0.606083296664443	-0.766240037164607	-0.615563229825091	-0.659120673475037	-0.570514788664555	-0.332161365428045	0.532054343466125	3630	6.50946815	0.654403649173554	0.296143250688705	30	0.968770764119601
2	vascular_stabilizing	1396	111	23	30	0.91565395666686	0.907569754140486	0.798016599102626	0.973511111111111	0.227793696275072	0.59054834	11.5970337590974	0.781746475687286	0.0330648695119615	1.02338288158577	0.308706645786933	0.455390267408945	0.313029486802187	0.309694021772106	0.227594302280687	0.0804533852990692	-0.016564840531864	0.0483875523899169	-0.576717794899616	1396	8.9942085	0.590548344555874	0.227793696275072	30	0.68091697645601
3	basement_membrane	457	85	18	24	0.933649189735032	0.975903225806452	0.77679211469534	0.987934303935431	0.428884026258206	0.89594126	13.4928130587309	0.760855535472969	-0.0778390360238298	1.09313791777686	0.329343684645137	0.596137953635813	0.66016831723926	0.266362034387596	-0.350564039509164	0.219913433153568	0.0461761083968497	0.374927813088019	0.736685581478289	457	11.776231	0.895941254332604	0.428884026258206	30	0.774193548387097
4	activated_migratory	220	65	18	23	0.588630855568714	0.51844894026975	0.125031586529378	0.978006535947712	0.209090909090909	0.524816	8.13008844218182	0.419453904100565	0.0686681546776584	0.71683907995531	0.458384090484272	0.501776231452672	0.430135753044834	-0.441773216200193	0.413199454905609	-0.532414381377593	0.438486147066716	0.156004843996092	-0.133645018268873	220	4.9241815	0.524815998181818	0.209090909090909	30	0.10634328358209
5	basement_membrane	113	47	15	20	0.719500744868917	0.954800817160368	0.0276397478544386	0.981697887855167	0.238938053097345	0.4816886	5.85561716761062	0.385513187443176	-0.125216338301303	1.0398915875169	0.367384252539778	0.575954500149602	0.584805910319052	-0.512173049378178	-0.597548871926814	0.113458958013056	0.161827454692013	0.328101393841937	0.451551130871476	113	4.1158676	0.481688574336283	0.238938053097345	30	0.027593085106383
