gene	stat	value
HNRNPC	contrast_EC_aerocyte - EC_gcap	0.000802808982005285
HNRNPC	contrast_epithelial - endothelial	0.0148103142194453
HNRNPC	lrt_chisq	0.818465682413603
HSPA5	slope_AT1	0.0444814412858109
HSPA5	slope_AT2	0.180121480273743
HSPA5	slope_EC_aerocyte	0.180542786719131
HSPA5	slope_EC_gcap	0.148679386608687
HSPA5	contrast_EC_aerocyte - EC_gcap	0.0318634001104446
HSPA5	contrast_epithelial - endothelial	-0.0523096258841324
HSPA5	lrt_chisq	1.16354555622468
HSPA8	slope_AT1	0.102302032156285
HSPA8	slope_AT2	0.120203170384277
HSPA8	slope_EC_aerocyte	0.105035769071763
HSPA8	slope_EC_gcap	0.130790158648853
HSPA8	contrast_EC_aerocyte - EC_gcap	-0.0257543895770893
HSPA8	contrast_epithelial - endothelial	-0.00666036259002672
HSPA8	lrt_chisq	0.0497778661263055
IER2	slope_AT1	0.144344674839844
IER2	slope_AT2	0.0759298413213224
IER2	slope_EC_aerocyte	0.102637026269667
IER2	slope_EC_gcap	0.120266306853392
IER2	contrast_EC_aerocyte - EC_gcap	-0.0176292805837243
IER2	contrast_epithelial - endothelial	-0.00131440848094652
IER2	lrt_chisq	0.231845194438392
IL6ST	slope_AT1	-0.113676217502952
IL6ST	slope_AT2	-0.047271168829542
IL6ST	slope_EC_aerocyte	-0.165454337312715
IL6ST	slope_EC_gcap	-0.0991525993378759
IL6ST	contrast_EC_aerocyte - EC_gcap	-0.0663017379748386
IL6ST	contrast_epithelial - endothelial	0.0518297751590485
IL6ST	lrt_chisq	0.657867698933956
INPP4B	slope_AT1	0.0198411761438658
INPP4B	slope_AT2	-0.209962486597527
INPP4B	slope_EC_aerocyte	0.0684990509634287
INPP4B	slope_EC_gcap	-0.0101079477044427
INPP4B	contrast_EC_aerocyte - EC_gcap	0.0786069986678714
INPP4B	contrast_epithelial - endothelial	-0.124256206856323
INPP4B	lrt_chisq	4.15059405865156
JMJD1C	slope_AT1	0.098525314969286
JMJD1C	slope_AT2	-0.0524479228017049
JMJD1C	slope_EC_aerocyte	0.0165361400797848
JMJD1C	slope_EC_gcap	-0.00874519737642716
JMJD1C	contrast_EC_aerocyte - EC_gcap	0.0252813374562119
JMJD1C	contrast_epithelial - endothelial	0.0191432247321117
JMJD1C	lrt_chisq	1.11039452139357
JUND	slope_AT1	-0.0531295349877908
JUND	slope_AT2	0.0870621992394753
JUND	slope_EC_aerocyte	0.0485655526406009
JUND	slope_EC_gcap	0.102023887030809
JUND	contrast_EC_aerocyte - EC_gcap	-0.053458334390208
JUND	contrast_epithelial - endothelial	-0.0583283877098626
JUND	lrt_chisq	1.34993655309484
KIAA0040	slope_AT1	-0.0324782403630425
KIAA0040	slope_AT2	-0.305214418079871
KIAA0040	slope_EC_aerocyte	0.176764592223003
KIAA0040	slope_EC_gcap	0.198884212261199
KIAA0040	contrast_EC_aerocyte - EC_gcap	-0.0221196200381963
KIAA0040	contrast_epithelial - endothelial	-0.356670731463557
KIAA0040	lrt_chisq	15.4383382555119
KLF9	slope_AT1	0.146101964518044
KLF9	slope_AT2	0.0212560602964551
KLF9	slope_EC_aerocyte	0.0501576326132419
KLF9	slope_EC_gcap	0.149703232777183
KLF9	contrast_EC_aerocyte - EC_gcap	-0.0995456001639412
KLF9	contrast_epithelial - endothelial	-0.0162514202879628
KLF9	lrt_chisq	1.20524298745704
KMT2E	slope_AT1	0.00138378227629387
KMT2E	slope_AT2	0.0563875241661685
KMT2E	slope_EC_aerocyte	0.041689642893728
KMT2E	slope_EC_gcap	-0.0613061457914211
KMT2E	contrast_EC_aerocyte - EC_gcap	0.102995788685149
KMT2E	contrast_epithelial - endothelial	0.0386939046700778
KMT2E	lrt_chisq	0.76363010041382
LAMA2	slope_AT1	0.00879397607980969
LAMA2	slope_AT2	0.0980837258734575
LAMA2	slope_EC_aerocyte	-0.0919333550724082
LAMA2	slope_EC_gcap	-0.0931989983389262
LAMA2	contrast_EC_aerocyte - EC_gcap	0.00126564326651793
LAMA2	contrast_epithelial - endothelial	0.146005027682301
LAMA2	lrt_chisq	2.32994037246294
LEPROT	slope_AT1	-0.0501965670405009
LEPROT	slope_AT2	0.0787071320494519
LEPROT	slope_EC_aerocyte	0.0543428237726973
LEPROT	slope_EC_gcap	0.053968519213566
LEPROT	contrast_EC_aerocyte - EC_gcap	0.00037430455913133
LEPROT	contrast_epithelial - endothelial	-0.0399003889886561
LEPROT	lrt_chisq	0.813640679762784
LIMS1	slope_AT1	0.0799703051122541
LIMS1	slope_AT2	0.0242763132554382
LIMS1	slope_EC_aerocyte	0.0916867475013743
LIMS1	slope_EC_gcap	0.0691846704003455
LIMS1	contrast_EC_aerocyte - EC_gcap	0.0225020771010288
LIMS1	contrast_epithelial - endothelial	-0.0283123997670137
LIMS1	lrt_chisq	0.240071145051729
LURAP1L	slope_AT1	0.241921117840182
LURAP1L	slope_AT2	0.0937597663334601
LURAP1L	slope_EC_aerocyte	0.0260557290052465
LURAP1L	slope_EC_gcap	-0.0200636261718355
LURAP1L	contrast_EC_aerocyte - EC_gcap	0.0461193551770821
LURAP1L	contrast_epithelial - endothelial	0.164844390670115
LURAP1L	lrt_chisq	3.64059574047087
MAP1LC3A	slope_AT1	0.0230893438729885
MAP1LC3A	slope_AT2	0.246634815039829
MAP1LC3A	slope_EC_aerocyte	-0.164783398228112
MAP1LC3A	slope_EC_gcap	-0.210863448572168
MAP1LC3A	contrast_EC_aerocyte - EC_gcap	0.0460800503440557
MAP1LC3A	contrast_epithelial - endothelial	0.322685502856549
MAP1LC3A	lrt_chisq	12.1553161752598
MAP4	slope_AT1	0.27798947912709
MAP4	slope_AT2	-0.0392980052821332
MAP4	slope_EC_aerocyte	0.10088549371938
MAP4	slope_EC_gcap	0.041946913258467
MAP4	contrast_EC_aerocyte - EC_gcap	0.0589385804609133
MAP4	contrast_epithelial - endothelial	0.0479295334335548
MAP4	lrt_chisq	5.06531552676358
MBNL1	slope_AT1	-0.0112812446542337
MBNL1	slope_AT2	-0.0391169932897768
MBNL1	slope_EC_aerocyte	0.0769329323443693
MBNL1	slope_EC_gcap	0.0190456535573579
MBNL1	contrast_EC_aerocyte - EC_gcap	0.0578872787870114
MBNL1	contrast_epithelial - endothelial	-0.0731884119228689
MBNL1	lrt_chisq	0.681410591720351
MEST	slope_AT1	-0.117420396183621
MEST	slope_AT2	0.118789852060302
MEST	slope_EC_aerocyte	0.0593047323763775
MEST	slope_EC_gcap	0.0698794061730644
MEST	contrast_EC_aerocyte - EC_gcap	-0.0105746737966869
MEST	contrast_epithelial - endothelial	-0.0639073413363805
MEST	lrt_chisq	2.95424959154241
MGST3	slope_AT1	0.298142345469377
MGST3	slope_AT2	0.18655643877142
MGST3	slope_EC_aerocyte	0.203350638016982
MGST3	slope_EC_gcap	0.217166035789008
MGST3	contrast_EC_aerocyte - EC_gcap	-0.0138153977720259
MGST3	contrast_epithelial - endothelial	0.0320910552174032
MGST3	lrt_chisq	0.692592306741403
MIR4435-2HG	slope_AT1	0.058944644645664
MIR4435-2HG	slope_AT2	-0.113304551064652
MIR4435-2HG	slope_EC_aerocyte	0.0562217506936087
MIR4435-2HG	slope_EC_gcap	0.122810363108035
MIR4435-2HG	contrast_EC_aerocyte - EC_gcap	-0.0665886124144268
MIR4435-2HG	contrast_epithelial - endothelial	-0.116696010110316
MIR4435-2HG	lrt_chisq	2.78428454564425
MKLN1	slope_AT1	-0.143864270662885
MKLN1	slope_AT2	-0.163183916631192
MKLN1	slope_EC_aerocyte	0.0488546312656469
MKLN1	slope_EC_gcap	0.029087358034056
MKLN1	contrast_EC_aerocyte - EC_gcap	0.0197672732315908
MKLN1	contrast_epithelial - endothelial	-0.19249508829689
MKLN1	lrt_chisq	3.46182547074318
MT-ND4L	slope_AT1	0.0915315692185442
MT-ND4L	slope_AT2	0.17977682817019
MT-ND4L	slope_EC_aerocyte	-0.238474951635639
MT-ND4L	slope_EC_gcap	-0.27220013203416
MT-ND4L	contrast_EC_aerocyte - EC_gcap	0.0337251803985209
MT-ND4L	contrast_epithelial - endothelial	0.390991740529267
MT-ND4L	lrt_chisq	14.7842079041985
MT1M	slope_AT1	-0.0325218572193678
MT1M	slope_AT2	0.0274041747385392
MT1M	slope_EC_aerocyte	-0.039275581757885
MT1M	slope_EC_gcap	0.0765839648694458
MT1M	contrast_EC_aerocyte - EC_gcap	-0.115859546627331
MT1M	contrast_epithelial - endothelial	-0.0212130327961947
MT1M	lrt_chisq	0.810281183377583
MYO10	slope_AT1	0.0497747685363116
MYO10	slope_AT2	-0.0460042378411285
MYO10	slope_EC_aerocyte	-0.0990858725792482
MYO10	slope_EC_gcap	-0.209902267726027
MYO10	contrast_EC_aerocyte - EC_gcap	0.110816395146779
MYO10	contrast_epithelial - endothelial	0.156379335500229
MYO10	lrt_chisq	3.25942487065231
NBEAL1	slope_AT1	0.0326745862359739
NBEAL1	slope_AT2	-0.134197304186471
NBEAL1	slope_EC_aerocyte	0.0253364540834186
NBEAL1	slope_EC_gcap	0.0276013537678503
NBEAL1	contrast_EC_aerocyte - EC_gcap	-0.00226489968443175
NBEAL1	contrast_epithelial - endothelial	-0.0772302629008832
NBEAL1	lrt_chisq	1.82971857513394
NCK2	slope_AT1	-0.0332267107423679
NCK2	slope_AT2	0.102091782122424
NCK2	slope_EC_aerocyte	-0.0415134344631867
NCK2	slope_EC_gcap	-0.0119980430591702
NCK2	contrast_EC_aerocyte - EC_gcap	-0.0295153914040166
NCK2	contrast_epithelial - endothelial	0.0611882744512065
NCK2	lrt_chisq	1.22552380730826
NCOR1	slope_AT1	0.0540639248667129
NCOR1	slope_AT2	-0.0295054754785633
NCOR1	slope_EC_aerocyte	-0.0270487966042084
NCOR1	slope_EC_gcap	-0.0445855607330438
NCOR1	contrast_EC_aerocyte - EC_gcap	0.0175367641288355
NCOR1	contrast_epithelial - endothelial	0.0480964033627009
NCOR1	lrt_chisq	0.547180905757614
NDUFA1	slope_AT1	-0.120571480069993
NDUFA1	slope_AT2	0.0112131617319977
NDUFA1	slope_EC_aerocyte	-0.288608687386767
NDUFA1	slope_EC_gcap	-0.258789855923242
NDUFA1	contrast_EC_aerocyte - EC_gcap	-0.0298188314635249
NDUFA1	contrast_epithelial - endothelial	0.219020112486006
NDUFA1	lrt_chisq	5.41040477345302
NDUFS5	slope_AT1	-0.199297421623414
NDUFS5	slope_AT2	0.00345399833170779
NDUFS5	slope_EC_aerocyte	-0.156513077987342
NDUFS5	slope_EC_gcap	-0.0585797562208197
NDUFS5	contrast_EC_aerocyte - EC_gcap	-0.0979333217665221
NDUFS5	contrast_epithelial - endothelial	0.00962470545822775
NDUFS5	lrt_chisq	2.36501309405207
NEXN	slope_AT1	0.0590220915407367
NEXN	slope_AT2	-0.0502109305442481
NEXN	slope_EC_aerocyte	-0.207442612695423
NEXN	slope_EC_gcap	-0.216671452465692
NEXN	contrast_EC_aerocyte - EC_gcap	0.00922883977026956
NEXN	contrast_epithelial - endothelial	0.216462613078802
NEXN	lrt_chisq	4.93094210152708
NFIA	slope_AT1	0.122947101366838
NFIA	slope_AT2	-0.127826029218335
NFIA	slope_EC_aerocyte	-0.0119043508272539
NFIA	slope_EC_gcap	-0.0690370344798037
NFIA	contrast_EC_aerocyte - EC_gcap	0.0571326836525498
NFIA	contrast_epithelial - endothelial	0.0380312287277803
NFIA	lrt_chisq	3.1826585085845
NPM1	slope_AT1	0.234549490909383
NPM1	slope_AT2	-0.0143702453217361
NPM1	slope_EC_aerocyte	0.146516123862057
NPM1	slope_EC_gcap	0.206119171291174
NPM1	contrast_EC_aerocyte - EC_gcap	-0.0596030474291166
NPM1	contrast_epithelial - endothelial	-0.066228024782792
NPM1	lrt_chisq	3.4902255239366
NR2F1	slope_AT1	0.0779127959093582
NR2F1	slope_AT2	-0.074611428902016
NR2F1	slope_EC_aerocyte	0.11124973528314
NR2F1	slope_EC_gcap	0.0701296842065238
NR2F1	contrast_EC_aerocyte - EC_gcap	0.0411200510766157
NR2F1	contrast_epithelial - endothelial	-0.0890390262411606
NR2F1	lrt_chisq	1.88068381059827
NUCB1	slope_AT1	-0.0325574867149555
NUCB1	slope_AT2	-0.075591411370128
NUCB1	slope_EC_aerocyte	-0.00698312714542815
NUCB1	slope_EC_gcap	-0.0539423687773413
NUCB1	contrast_EC_aerocyte - EC_gcap	0.0469592416319131
NUCB1	contrast_epithelial - endothelial	-0.0236117010811571
NUCB1	lrt_chisq	0.237721557246232
OST4	slope_AT1	-0.0104743901881066
OST4	slope_AT2	-0.0200335786101145
OST4	slope_EC_aerocyte	-0.0601790496926532
OST4	slope_EC_gcap	0.0367491752768317
OST4	contrast_EC_aerocyte - EC_gcap	-0.0969282249694849
OST4	contrast_epithelial - endothelial	-0.00353904719119982
OST4	lrt_chisq	0.436642785734648
P2RY14	slope_AT1	-0.0588741521346668
P2RY14	slope_AT2	-0.0186245428576822
P2RY14	slope_EC_aerocyte	0.00919741965211849
P2RY14	slope_EC_gcap	-0.0747841478462333
P2RY14	contrast_EC_aerocyte - EC_gcap	0.0839815674983518
P2RY14	contrast_epithelial - endothelial	-0.00595598339911707
P2RY14	lrt_chisq	0.401791174838536
P4HB	slope_AT1	-0.186172055819348
P4HB	slope_AT2	-0.0320724133180413
P4HB	slope_EC_aerocyte	0.0650251762595112
P4HB	slope_EC_gcap	0.0683177833121959
P4HB	contrast_EC_aerocyte - EC_gcap	-0.00329260705268469
P4HB	contrast_epithelial - endothelial	-0.175793714354548
P4HB	lrt_chisq	3.94839014686897
PARK7	slope_AT1	0.0211822278695716
PARK7	slope_AT2	0.0745856305248244
PARK7	slope_EC_aerocyte	-0.0705009965063062
PARK7	slope_EC_gcap	0.0138765100209338
PARK7	contrast_EC_aerocyte - EC_gcap	-0.08437750652724
PARK7	contrast_epithelial - endothelial	0.0761961724398842
PARK7	lrt_chisq	0.991516708914901
PCBP2	slope_AT1	0.115117551293214
PCBP2	slope_AT2	-0.0295203121580778
PCBP2	slope_EC_aerocyte	0.0234792328913619
PCBP2	slope_EC_gcap	-0.0233412634538318
PCBP2	contrast_EC_aerocyte - EC_gcap	0.0468204963451938
PCBP2	contrast_epithelial - endothelial	0.0427296348488028
PCBP2	lrt_chisq	1.23033379851779
PCOLCE	slope_AT1	-0.244095372053208
PCOLCE	slope_AT2	0.00438308501699691
PCOLCE	slope_EC_aerocyte	-0.0841283057421479
PCOLCE	slope_EC_gcap	-0.0426732261890508
PCOLCE	contrast_EC_aerocyte - EC_gcap	-0.041455079553097
PCOLCE	contrast_epithelial - endothelial	-0.0564553775525064
PCOLCE	lrt_chisq	3.24203302690262
PDLIM1	slope_AT1	0.0713800420948189
PDLIM1	slope_AT2	0.0254471904493513
PDLIM1	slope_EC_aerocyte	-0.110746824621774
PDLIM1	slope_EC_gcap	-0.00849491498568018
PDLIM1	contrast_EC_aerocyte - EC_gcap	-0.102251909636094
PDLIM1	contrast_epithelial - endothelial	0.108034486075812
PDLIM1	lrt_chisq	1.65102532027333
PERP	slope_AT1	0.185640119683826
PERP	slope_AT2	0.178647828411719
PERP	slope_EC_aerocyte	0.104328058268275
PERP	slope_EC_gcap	0.103225528932196
PERP	contrast_EC_aerocyte - EC_gcap	0.00110252933607825
PERP	contrast_epithelial - endothelial	0.078367180447537
PERP	lrt_chisq	0.576946270395183
PKIG	slope_AT1	0.0034904996480771
PKIG	slope_AT2	0.0341025910426772
PKIG	slope_EC_aerocyte	0.221593083579306
PKIG	slope_EC_gcap	0.177271064707874
PKIG	contrast_EC_aerocyte - EC_gcap	0.0443220188714319
PKIG	contrast_epithelial - endothelial	-0.180635528798213
PKIG	lrt_chisq	3.1755400094446
PLAC9	slope_AT1	-0.029954892655679
PLAC9	slope_AT2	0.0329088076128971
PLAC9	slope_EC_aerocyte	-0.127749577505552
PLAC9	slope_EC_gcap	0.0069862444198649
PLAC9	contrast_EC_aerocyte - EC_gcap	-0.134735821925417
PLAC9	contrast_epithelial - endothelial	0.0618586240214527
PLAC9	lrt_chisq	1.368759476577
PLCB1	slope_AT1	0.0821610220680696
PLCB1	slope_AT2	-0.203493755614589
PLCB1	slope_EC_aerocyte	0.0713014736322571
PLCB1	slope_EC_gcap	0.0364555743566723
PLCB1	contrast_EC_aerocyte - EC_gcap	0.0348458992755848
PLCB1	contrast_epithelial - endothelial	-0.114544890767725
PLCB1	lrt_chisq	5.03798192603892
PLCE1	slope_AT1	-0.0443213839589992
PLCE1	slope_AT2	-0.00308590450908761
PLCE1	slope_EC_aerocyte	-0.0776676843860089
PLCE1	slope_EC_gcap	-0.137316452296617
PLCE1	contrast_EC_aerocyte - EC_gcap	0.0596487679106086
PLCE1	contrast_epithelial - endothelial	0.0837884241072698
PLCE1	lrt_chisq	0.889894423120268
POLR2L	slope_AT1	0.0702890934573958
POLR2L	slope_AT2	0.155316695853129
POLR2L	slope_EC_aerocyte	-0.064882585661241
POLR2L	slope_EC_gcap	0.00361857710690705
POLR2L	contrast_EC_aerocyte - EC_gcap	-0.0685011627681481
POLR2L	contrast_epithelial - endothelial	0.143434898932429
POLR2L	lrt_chisq	2.44654056458683
POMP	slope_AT1	0.0238702317108956
POMP	slope_AT2	0.063792814783624
POMP	slope_EC_aerocyte	-0.00978253312362773
POMP	slope_EC_gcap	0.108103880198327
POMP	contrast_EC_aerocyte - EC_gcap	-0.117886413321954
POMP	contrast_epithelial - endothelial	-0.00532915029008968
POMP	lrt_chisq	0.715305578476318
PPP1R15A	slope_AT1	0.157307985016828
PPP1R15A	slope_AT2	0.0414859641257435
PPP1R15A	slope_EC_aerocyte	0.0555304411539737
PPP1R15A	slope_EC_gcap	0.00464881937606532
PPP1R15A	contrast_EC_aerocyte - EC_gcap	0.0508816217779083
PPP1R15A	contrast_epithelial - endothelial	0.0693073443062662
PPP1R15A	lrt_chisq	1.18128603998036
PRKG1	slope_AT1	0.00756448966193405
PRKG1	slope_AT2	-0.183377281316673
PRKG1	slope_EC_aerocyte	-0.0119619205137997
PRKG1	slope_EC_gcap	-0.0536115731608084
PRKG1	contrast_EC_aerocyte - EC_gcap	0.0416496526470087
PRKG1	contrast_epithelial - endothelial	-0.0551196489900656
PRKG1	lrt_chisq	2.0431080121549
PRRC2C	slope_AT1	-0.0631265791292591
PRRC2C	slope_AT2	-0.20145165219956
PRRC2C	slope_EC_aerocyte	0.0799250768352495
PRRC2C	slope_EC_gcap	0.0610526179057574
PRRC2C	contrast_EC_aerocyte - EC_gcap	0.0188724589294921
PRRC2C	contrast_epithelial - endothelial	-0.202777963034913
PRRC2C	lrt_chisq	4.70137800623172
PTGES3	slope_AT1	0.0315466213017842
PTGES3	slope_AT2	0.0673781241931541
PTGES3	slope_EC_aerocyte	0.0397391509112949
PTGES3	slope_EC_gcap	-0.00495939320105768
PTGES3	contrast_EC_aerocyte - EC_gcap	0.0446985441123526
PTGES3	contrast_epithelial - endothelial	0.0320724938923506
PTGES3	lrt_chisq	0.245250874962039
PTPRG	slope_AT1	0.0202436250229167
PTPRG	slope_AT2	-0.0820204086261057
PTPRG	slope_EC_aerocyte	-0.0353336264521364
PTPRG	slope_EC_gcap	-0.0415258030966772
PTPRG	contrast_EC_aerocyte - EC_gcap	0.00619217664454082
PTPRG	contrast_epithelial - endothelial	0.00754132297281224
PTPRG	lrt_chisq	0.487564934868487
RAB2A	slope_AT1	0.0718762969646005
RAB2A	slope_AT2	0.141036131922675
RAB2A	slope_EC_aerocyte	0.0822995688342336
RAB2A	slope_EC_gcap	0.108762015479426
RAB2A	contrast_EC_aerocyte - EC_gcap	-0.0264624466451926
RAB2A	contrast_epithelial - endothelial	0.0109254222868077
RAB2A	lrt_chisq	0.265044547829461
RASAL2	slope_AT1	0.0924467968434199
RASAL2	slope_AT2	-0.0883007521101629
RASAL2	slope_EC_aerocyte	0.187956548843286
RASAL2	slope_EC_gcap	0.200863535929532
RASAL2	contrast_EC_aerocyte - EC_gcap	-0.0129069870862458
RASAL2	contrast_epithelial - endothelial	-0.19233702001978
RASAL2	lrt_chisq	4.97905535656787
RNF152	slope_AT1	-0.10116090879749
RNF152	slope_AT2	-0.111081720966518
RNF152	slope_EC_aerocyte	0.15124449379209
RNF152	slope_EC_gcap	0.0701323167726889
RNF152	contrast_EC_aerocyte - EC_gcap	0.0811121770194016
RNF152	contrast_epithelial - endothelial	-0.216809720164394
RNF152	lrt_chisq	4.64905354827579
ROCK1	slope_AT1	-0.246433397220608
ROCK1	slope_AT2	-0.207231861391853
ROCK1	slope_EC_aerocyte	-0.00340897380238769
ROCK1	slope_EC_gcap	-0.0752813179310373
ROCK1	contrast_EC_aerocyte - EC_gcap	0.0718723441286496
ROCK1	contrast_epithelial - endothelial	-0.187487483439518
ROCK1	lrt_chisq	3.61009838971211
RRAD	slope_AT1	-0.0843320145507458
RRAD	slope_AT2	-0.0653832324724214
RRAD	slope_EC_aerocyte	0.0573977947973285
RRAD	slope_EC_gcap	0.00379761445203171
RRAD	contrast_EC_aerocyte - EC_gcap	0.0536001803452968
RRAD	contrast_epithelial - endothelial	-0.105455328136264
RRAD	lrt_chisq	1.17096501006347
S100A6	slope_AT1	0.10017032527846
S100A6	slope_AT2	0.237385016177553
S100A6	slope_EC_aerocyte	-0.207679912458333
S100A6	slope_EC_gcap	-0.138772566261573
S100A6	contrast_EC_aerocyte - EC_gcap	-0.0689073461967607
S100A6	contrast_epithelial - endothelial	0.34200391008796
S100A6	lrt_chisq	12.012768330629
SAP18	slope_AT1	0.0166888824087585
SAP18	slope_AT2	0.156869715053018
SAP18	slope_EC_aerocyte	0.000973925320629353
SAP18	slope_EC_gcap	0.0251835162514139
SAP18	contrast_EC_aerocyte - EC_gcap	-0.0242095909307846
SAP18	contrast_epithelial - endothelial	0.0737005779448664
SAP18	lrt_chisq	1.43279687471033
SARAF	slope_AT1	0.155371240532145
SARAF	slope_AT2	0.199668730237578
SARAF	slope_EC_aerocyte	0.117290387391603
SARAF	slope_EC_gcap	0.12430261934609
SARAF	contrast_EC_aerocyte - EC_gcap	-0.00701223195448724
SARAF	contrast_epithelial - endothelial	0.0567234820160154
SARAF	lrt_chisq	0.395767526798068
SAT1	slope_AT1	0.137985138130777
SAT1	slope_AT2	0.31578363822467
SAT1	slope_EC_aerocyte	-0.230841378391696
SAT1	slope_EC_gcap	-0.124547076956733
SAT1	contrast_EC_aerocyte - EC_gcap	-0.106294301434963
SAT1	contrast_epithelial - endothelial	0.404578615851938
SAT1	lrt_chisq	17.4809314838758
SBDS	slope_AT1	0.254296611743343
SBDS	slope_AT2	0.107506633356032
SBDS	slope_EC_aerocyte	-0.0634798850637071
SBDS	slope_EC_gcap	-0.0361776869493266
SBDS	contrast_EC_aerocyte - EC_gcap	-0.0273021981143806
SBDS	contrast_epithelial - endothelial	0.230730408556204
SBDS	lrt_chisq	5.98043194589991
SEC61B	slope_AT1	-0.203220101664117
SEC61B	slope_AT2	0.042618677866514
SEC61B	slope_EC_aerocyte	-0.0827142162069184
SEC61B	slope_EC_gcap	0.00485568596232722
SEC61B	contrast_EC_aerocyte - EC_gcap	-0.0875699021692456
SEC61B	contrast_epithelial - endothelial	-0.041371446776506
SEC61B	lrt_chisq	3.30693378506862
SELENOM	slope_AT1	-0.0258731412198131
SELENOM	slope_AT2	0.206789870169176
SELENOM	slope_EC_aerocyte	-0.0432720546212883
SELENOM	slope_EC_gcap	0.0915758132485028
SELENOM	contrast_EC_aerocyte - EC_gcap	-0.134847867869791
SELENOM	contrast_epithelial - endothelial	0.066306485161074
SELENOM	lrt_chisq	3.40791667580152
SEPTIN2	slope_AT1	0.175779745230326
SEPTIN2	slope_AT2	0.0812452723283055
SEPTIN2	slope_EC_aerocyte	0.0200553576078346
SEPTIN2	slope_EC_gcap	0.0330656824328174
SEPTIN2	contrast_EC_aerocyte - EC_gcap	-0.0130103248249828
SEPTIN2	contrast_epithelial - endothelial	0.10195198875899
SEPTIN2	lrt_chisq	1.38144641905217
SFPQ	slope_AT1	0.126703460420751
SFPQ	slope_AT2	0.00882006110203938
SFPQ	slope_EC_aerocyte	0.0675966399193854
SFPQ	slope_EC_gcap	0.0801430400352847
SFPQ	contrast_EC_aerocyte - EC_gcap	-0.0125464001158993
SFPQ	contrast_epithelial - endothelial	-0.00610807921593971
SFPQ	lrt_chisq	0.651708410374567
SGCE	slope_AT1	0.00716549106421164
SGCE	slope_AT2	0.18370085717963
SGCE	slope_EC_aerocyte	-0.16732257530867
SGCE	slope_EC_gcap	-0.197487702407676
SGCE	contrast_EC_aerocyte - EC_gcap	0.030165127099006
SGCE	contrast_epithelial - endothelial	0.277838312980094
SGCE	lrt_chisq	8.67313507421295
SLC2A3	slope_AT1	0.120351570450675
SLC2A3	slope_AT2	0.25881439620183
SLC2A3	slope_EC_aerocyte	0.00770795889246172
SLC2A3	slope_EC_gcap	0.0703813825751775
SLC2A3	contrast_EC_aerocyte - EC_gcap	-0.0626734236827157
SLC2A3	contrast_epithelial - endothelial	0.150538312592433
SLC2A3	lrt_chisq	3.19050880112479
SOD1	slope_AT1	0.0457161928454923
SOD1	slope_AT2	0.0100267069326685
SOD1	slope_EC_aerocyte	0.140182627326981
SOD1	slope_EC_gcap	0.139100558309059
SOD1	contrast_EC_aerocyte - EC_gcap	0.00108206901792211
SOD1	contrast_epithelial - endothelial	-0.11177014292894
SOD1	lrt_chisq	1.21458779982447
SPCS2	slope_AT1	-0.131500098574224
SPCS2	slope_AT2	-0.105375490781872
SPCS2	slope_EC_aerocyte	0.0419392828594489
SPCS2	slope_EC_gcap	0.062235257272614
SPCS2	contrast_EC_aerocyte - EC_gcap	-0.0202959744131651
SPCS2	contrast_epithelial - endothelial	-0.17052506474408
SPCS2	lrt_chisq	2.73116111222157
SPRY1	slope_AT1	-0.152842485497005
SPRY1	slope_AT2	-0.187189037215003
SPRY1	slope_EC_aerocyte	-0.0288377597464045
SPRY1	slope_EC_gcap	0.0241085733859701
SPRY1	contrast_EC_aerocyte - EC_gcap	-0.0529463331323746
SPRY1	contrast_epithelial - endothelial	-0.167651168175787
SPRY1	lrt_chisq	2.79125209895471
SPTBN1	slope_AT1	0.107494813073212
SPTBN1	slope_AT2	-0.245060977454661
SPTBN1	slope_EC_aerocyte	0.134419401403191
SPTBN1	slope_EC_gcap	0.121845204932932
SPTBN1	contrast_EC_aerocyte - EC_gcap	0.0125741964702594
SPTBN1	contrast_epithelial - endothelial	-0.196915385358786
SPTBN1	lrt_chisq	9.39636146026021
SRRM1	slope_AT1	0.180714532611078
SRRM1	slope_AT2	-0.0864761354177909
SRRM1	slope_EC_aerocyte	0.134561660823149
SRRM1	slope_EC_gcap	0.0970084527071301
SRRM1	contrast_EC_aerocyte - EC_gcap	0.0375532081160191
SRRM1	contrast_epithelial - endothelial	-0.068665858168496
SRRM1	lrt_chisq	3.8151527707472
SRSF7	slope_AT1	0.326215290234864
SRSF7	slope_AT2	0.51997379237114
SRSF7	slope_EC_aerocyte	-0.180150148859988
SRSF7	slope_EC_gcap	-0.145202968752863
SRSF7	contrast_EC_aerocyte - EC_gcap	-0.0349471801071255
SRSF7	contrast_epithelial - endothelial	0.585771100109427
SRSF7	lrt_chisq	35.6868043853112
SSR2	slope_AT1	-0.09325461077455
SSR2	slope_AT2	0.0796465489842432
SSR2	slope_EC_aerocyte	-0.0777809198949845
SSR2	slope_EC_gcap	-0.0211534047024672
SSR2	contrast_EC_aerocyte - EC_gcap	-0.0566275151925172
SSR2	contrast_epithelial - endothelial	0.0426631314035725
SSR2	lrt_chisq	1.69064646968741
SSR4	slope_AT1	-0.282146257465033
SSR4	slope_AT2	0.0906378769763382
SSR4	slope_EC_aerocyte	-0.145209423711793
SSR4	slope_EC_gcap	-0.149155867886676
SSR4	contrast_EC_aerocyte - EC_gcap	0.00394644417488296
