level	model	spec	predictor	estimate	SE	z_value	p_value	n_units	n_donors	singular	note	max_abs_grad	n_warnings	panel
pseudobulk	NB GLMM	primary	null_at1r_0149_z	0.0656523152916889	0.0554925041055403	1.18308438860185	0.236775704279212	214	95	FALSE	""	0.00024440396373393	0	null_at1r_0149
pseudobulk	NB GLMM	primary	null_at1r_0150_z	0.0565696874139537	0.0537877857301143	1.05171995177117	0.292928054368882	214	95	FALSE	""	0.000872701093612704	0	null_at1r_0150
pseudobulk	NB GLMM	primary	null_at1r_0151_z	0.0968325205506785	0.0548322199573325	1.7659784817399	0.0773994590255902	214	95	FALSE	""	0.000230536443268647	0	null_at1r_0151
pseudobulk	NB GLMM	primary	null_at1r_0152_z	0.0770112532321342	0.0544087837553502	1.41541949510241	0.156945537006495	214	95	FALSE	""	0.000503874844071106	0	null_at1r_0152
pseudobulk	NB GLMM	primary	null_at1r_0153_z	0.0571147847400885	0.0555511050584678	1.02814848921502	0.303879984495981	214	95	FALSE	""	0.000451708501714165	0	null_at1r_0153
pseudobulk	NB GLMM	primary	null_at1r_0154_z	0.0809235729376821	0.0562295065409192	1.43916562523615	0.150103602161966	214	95	FALSE	""	0.000618761077930685	0	null_at1r_0154
pseudobulk	NB GLMM	primary	null_at1r_0155_z	0.0698008827628925	0.055019283335623	1.26866215863083	0.204561584447159	214	95	FALSE	""	0.000612117219134234	0	null_at1r_0155
pseudobulk	NB GLMM	primary	null_at1r_0156_z	0.0930689387588753	0.0559679343220707	1.6628975124096	0.0963329524377665	214	95	FALSE	""	0.000581867425353266	0	null_at1r_0156
pseudobulk	NB GLMM	primary	null_at1r_0157_z	0.0803099910695452	0.0552975788244519	1.45232382279336	0.146411586491185	214	95	FALSE	""	0.000350054278897005	0	null_at1r_0157
pseudobulk	NB GLMM	primary	null_at1r_0158_z	0.0676302965003839	0.0563189907585825	1.20084354476962	0.229811896976124	214	95	FALSE	""	0.000643118482912541	0	null_at1r_0158
pseudobulk	NB GLMM	primary	null_at1r_0159_z	0.0886745777200632	0.0536499216643272	1.65283704000307	0.098364033493154	214	95	FALSE	""	0.000131926753965672	0	null_at1r_0159
pseudobulk	NB GLMM	primary	null_at1r_0160_z	0.0745596078666225	0.0541625138621583	1.37659060759946	0.16863885639831	214	95	FALSE	""	0.000647110027784947	0	null_at1r_0160
pseudobulk	NB GLMM	primary	null_at1r_0161_z	0.0933665128088372	0.0530574818219217	1.75972378640596	0.0784546507266535	214	95	FALSE	""	0.000188426838576561	0	null_at1r_0161
pseudobulk	NB GLMM	primary	null_at1r_0162_z	0.0834453044076398	0.056024154288229	1.48945228121314	0.136368310165653	214	95	FALSE	""	0.000383025735573028	0	null_at1r_0162
pseudobulk	NB GLMM	primary	null_at1r_0163_z	0.0640206370786982	0.0542884983281479	1.17926704643264	0.238291855849626	214	95	FALSE	""	0.000150404275700566	0	null_at1r_0163
pseudobulk	NB GLMM	primary	null_at1r_0164_z	0.0720077992948511	0.0558445831256892	1.28943212151452	0.197247900288488	214	95	FALSE	""	0.00030525711736118	0	null_at1r_0164
pseudobulk	NB GLMM	primary	null_at1r_0165_z	0.0912565476254716	0.0552419415540376	1.65194316235617	0.0985461380640138	214	95	FALSE	""	0.000396462382923346	0	null_at1r_0165
pseudobulk	NB GLMM	primary	null_at1r_0166_z	0.0654613126417023	0.0553123145803761	1.18348532579627	0.236616858797584	214	95	FALSE	""	0.000267613131654798	0	null_at1r_0166
pseudobulk	NB GLMM	primary	null_at1r_0167_z	0.105843194430766	0.0558879550416831	1.8938462563503	0.058245419826214	214	95	FALSE	""	0.000437921698903665	0	null_at1r_0167
pseudobulk	NB GLMM	primary	null_at1r_0168_z	0.0732233816265067	0.054537554938618	1.34262311005544	0.179394043331371	214	95	FALSE	""	0.000183709971679491	0	null_at1r_0168
pseudobulk	NB GLMM	primary	null_at1r_0169_z	0.0583557249291381	0.0550439086849655	1.06016680725068	0.289068718868788	214	95	FALSE	""	0.000955609493757947	0	null_at1r_0169
pseudobulk	NB GLMM	primary	null_at1r_0170_z	0.0783235137614834	0.056112542692022	1.39582898945371	0.162765998416431	214	95	FALSE	""	0.00054208157962421	0	null_at1r_0170
pseudobulk	NB GLMM	primary	null_at1r_0171_z	0.071615008558227	0.0523833734847879	1.36713242760175	0.171583800683448	214	95	FALSE	""	0.000235406787396641	0	null_at1r_0171
pseudobulk	NB GLMM	primary	null_at1r_0172_z	0.0815487749875162	0.0562432812135319	1.44992918670428	0.147078267308992	214	95	FALSE	""	0.00037702193367295	0	null_at1r_0172
pseudobulk	NB GLMM	primary	null_at1r_0173_z	0.076337037121539	0.0551804086179147	1.38340833338366	0.166539696779411	214	95	FALSE	""	0.000410888105761842	0	null_at1r_0173
pseudobulk	NB GLMM	primary	null_at1r_0174_z	0.083002141108465	0.0547894041048912	1.51493053199779	0.129789997361249	214	95	FALSE	""	0.000150206460602931	0	null_at1r_0174
pseudobulk	NB GLMM	primary	null_at1r_0175_z	0.0925660299581793	0.0550426877960398	1.68171347847659	0.0926244131250491	214	95	FALSE	""	0.000406573690270307	0	null_at1r_0175
pseudobulk	NB GLMM	primary	null_at1r_0176_z	0.0717690000054482	0.0544485477227983	1.31810678166899	0.187467904621931	214	95	FALSE	""	0.000224329141929047	0	null_at1r_0176
pseudobulk	NB GLMM	primary	null_at1r_0177_z	0.106329548369262	0.0533020072228488	1.99485073657192	0.0460591618244558	214	95	FALSE	""	0.000280650738204713	0	null_at1r_0177
pseudobulk	NB GLMM	primary	null_at1r_0178_z	0.0799572661932585	0.0553651423545558	1.44418063049881	0.148688171917673	214	95	FALSE	""	0.00048614538172842	0	null_at1r_0178
pseudobulk	NB GLMM	primary	null_at1r_0179_z	0.0731308132627713	0.055598879633924	1.31532890130668	0.18839938898446	214	95	FALSE	""	0.000188638296094723	0	null_at1r_0179
pseudobulk	NB GLMM	primary	null_at1r_0180_z	0.0825542887160655	0.055104058010981	1.49815261699264	0.134093603119725	214	95	FALSE	Model failed to converge with max|grad| = 0.00944418 (tol = 0.002, component 1)	0.00022523863663082	1	null_at1r_0180
pseudobulk	NB GLMM	primary	null_at1r_0181_z	0.0998421883695576	0.0559630127274156	1.78407457897002	0.0744115473928351	214	95	FALSE	""	0.000321660991176032	0	null_at1r_0181
pseudobulk	NB GLMM	primary	null_at1r_0182_z	0.0967556136018173	0.0546753075824101	1.76964004191437	0.0767871239424434	214	95	FALSE	""	0.000435412630395149	0	null_at1r_0182
pseudobulk	NB GLMM	primary	null_at1r_0183_z	0.09943792319822	0.0557038639889103	1.78511715485332	0.0742423159464955	214	95	FALSE	""	0.00048328274715459	0	null_at1r_0183
pseudobulk	NB GLMM	primary	null_at1r_0184_z	0.0587769200963201	0.0548366545449736	1.07185459404922	0.2837853472935	214	95	FALSE	""	0.000248337528319098	0	null_at1r_0184
pseudobulk	NB GLMM	primary	null_at1r_0185_z	0.0924814878099867	0.0551881991491371	1.67574751914029	0.0937876577256048	214	95	FALSE	""	0.000345061152984272	0	null_at1r_0185
pseudobulk	NB GLMM	primary	null_at1r_0186_z	0.0782147940345278	0.0556579711091045	1.40527569503398	0.159939312825869	214	95	FALSE	""	0.000246180889007519	0	null_at1r_0186
pseudobulk	NB GLMM	primary	null_at1r_0187_z	0.104528162590342	0.054661437772329	1.91228344606876	0.0558398479299912	214	95	FALSE	""	0.00023876850718807	0	null_at1r_0187
pseudobulk	NB GLMM	primary	null_at1r_0188_z	0.0623604248533111	0.0564010382349197	1.10566093825382	0.268873303117496	214	95	FALSE	""	0.000586222768106381	0	null_at1r_0188
pseudobulk	NB GLMM	primary	null_at1r_0189_z	0.0762024375188509	0.0549711340040869	1.38622640590215	0.165677780791971	214	95	FALSE	""	0.000148569370139739	0	null_at1r_0189
pseudobulk	NB GLMM	primary	null_at1r_0190_z	0.0691025260501091	0.0558026361563727	1.23833802145954	0.215590751313275	214	95	FALSE	""	0.000781740254751639	0	null_at1r_0190
pseudobulk	NB GLMM	primary	null_at1r_0191_z	0.0688784095397664	0.0546646185082232	1.26001811444829	0.207662827668956	214	95	FALSE	""	0.000481064716950641	0	null_at1r_0191
pseudobulk	NB GLMM	primary	null_at1r_0192_z	0.110575578644826	0.0546896388465294	2.02187436189008	0.0431893330232789	214	95	FALSE	""	0.000216663238461479	0	null_at1r_0192
pseudobulk	NB GLMM	primary	null_at1r_0193_z	0.109736980489195	0.0552746279937557	1.98530473152334	0.0471105779446415	214	95	FALSE	""	0.000172314003066276	0	null_at1r_0193
pseudobulk	NB GLMM	primary	null_at1r_0194_z	0.0678656458754795	0.0547127497306322	1.24039910641675	0.214827811363813	214	95	FALSE	""	0.000330190914610284	0	null_at1r_0194
pseudobulk	NB GLMM	primary	null_at1r_0195_z	0.0716868108627155	0.0554357218865538	1.2931519320596	0.195958516757516	214	95	FALSE	""	0.000481262532048277	0	null_at1r_0195
pseudobulk	NB GLMM	primary	null_at1r_0196_z	0.08725004961674	0.0555966889601679	1.56933895252737	0.116568980524417	214	95	FALSE	""	0.000406403160013724	0	null_at1r_0196
pseudobulk	NB GLMM	primary	null_at1r_0197_z	0.0734331986468945	0.0545618749572862	1.34587014658828	0.178344398084129	214	95	FALSE	""	0.000596438667344046	0	null_at1r_0197
pseudobulk	NB GLMM	primary	null_at1r_0198_z	0.0960885183128838	0.0537437470764065	1.78790135671554	0.0737919239884492	214	95	FALSE	""	0.000525960786035284	0	null_at1r_0198
pseudobulk	NB GLMM	primary	null_at1r_0199_z	0.0789806141123935	0.0534981921175121	1.47632304917721	0.139857189378256	214	95	FALSE	""	0.000103860884337337	0	null_at1r_0199
pseudobulk	NB GLMM	primary	null_at1r_0200_z	0.0638002079689772	0.055681438793347	1.14580746028783	0.25187482766032	214	95	FALSE	""	0.000189688762475271	0	null_at1r_0200
pseudobulk	NB GLMM	primary	null_at1r_0201_z	0.0621842575484706	0.0556094518753808	1.11823180145389	0.263468005402305	214	95	FALSE	""	0.000688954742145143	0	null_at1r_0201
pseudobulk	NB GLMM	primary	null_at1r_0202_z	0.0791099937153422	0.056215993891892	1.40725064591898	0.159353078512056	214	95	FALSE	""	8.26469204184832e-05	0	null_at1r_0202
pseudobulk	NB GLMM	primary	null_at1r_0203_z	0.0789082471417984	0.0552663900022663	1.42778001491616	0.153355186894057	214	95	FALSE	""	0.000523351673109573	0	null_at1r_0203
pseudobulk	NB GLMM	primary	null_at1r_0204_z	0.0716034752215988	0.0545078434334732	1.31363617988282	0.188968667263951	214	95	FALSE	""	0.000166442077897955	0	null_at1r_0204
pseudobulk	NB GLMM	primary	null_at1r_0205_z	0.0660509154470052	0.0545109764993982	1.21169936201261	0.22562748343704	214	95	FALSE	""	0.000162920059665339	0	null_at1r_0205
pseudobulk	NB GLMM	primary	null_at1r_0206_z	0.0783865289517718	0.0558560495092806	1.40336686250515	0.160507469241612	214	95	FALSE	""	0.000162430069394759	0	null_at1r_0206
pseudobulk	NB GLMM	primary	null_at1r_0207_z	0.0661846688003413	0.0554184317180347	1.19427177472442	0.232371674791541	214	95	FALSE	""	0.00050313019528403	0	null_at1r_0207
pseudobulk	NB GLMM	primary	null_at1r_0208_z	0.0726133700069894	0.0549559848239735	1.32130049601646	0.186401188667831	214	95	FALSE	""	0.000404698994316277	0	null_at1r_0208
pseudobulk	NB GLMM	primary	null_at1r_0209_z	0.0829015138209421	0.0562330250241628	1.47424958528054	0.140414403656717	214	95	FALSE	""	0.000149773313751211	0	null_at1r_0209
pseudobulk	NB GLMM	primary	null_at1r_0210_z	0.108816205487488	0.0557335558130956	1.95243608450907	0.0508864524053841	214	95	FALSE	""	0.000328373062075116	0	null_at1r_0210
pseudobulk	NB GLMM	primary	null_at1r_0211_z	0.0911600995783852	0.055451013767877	1.64397534660033	0.100181294911237	214	95	FALSE	""	0.000336345920004533	0	null_at1r_0211
pseudobulk	NB GLMM	primary	null_at1r_0212_z	0.06686503307347	0.056048314247959	1.19298919103361	0.232873606284691	214	95	FALSE	""	0.000325605924444972	0	null_at1r_0212
pseudobulk	NB GLMM	primary	null_at1r_0213_z	0.0902342476441591	0.0532286348257462	1.69522002470207	0.0900336895634564	214	95	FALSE	""	0.000154726649270742	0	null_at1r_0213
pseudobulk	NB GLMM	primary	null_at1r_0214_z	0.0904824742319617	0.055824112228997	1.62084931795766	0.105049958567936	214	95	FALSE	""	0.00064267396737705	0	null_at1r_0214
pseudobulk	NB GLMM	primary	null_at1r_0215_z	0.0516497509797696	0.0535198436304113	0.965057957501597	0.334515783280256	214	95	FALSE	""	0.000143674014907447	0	null_at1r_0215
pseudobulk	NB GLMM	primary	null_at1r_0216_z	0.0640159605347781	0.0543927005372931	1.17692190132915	0.239226679589802	214	95	FALSE	""	0.000449496155852103	0	null_at1r_0216
pseudobulk	NB GLMM	primary	null_at1r_0217_z	0.0842347285985793	0.0550456483843058	1.5302704404622	0.125949801844064	214	95	FALSE	""	0.000369020654034102	0	null_at1r_0217
pseudobulk	NB GLMM	primary	null_at1r_0218_z	0.0944548315131533	0.0564485161348667	1.67329166434565	0.0942698926228174	214	95	FALSE	""	0.000672332589601865	0	null_at1r_0218
pseudobulk	NB GLMM	primary	null_at1r_0219_z	0.070384837759546	0.0542124405721282	1.29831523939419	0.19417903180589	214	95	FALSE	""	0.00040471832107869	0	null_at1r_0219
pseudobulk	NB GLMM	primary	null_at1r_0220_z	0.101491698005256	0.055644855999946	1.82391878245411	0.0681643516754061	214	95	FALSE	""	0.000396831865145941	0	null_at1r_0220
pseudobulk	NB GLMM	primary	null_at1r_0221_z	0.117827689741193	0.0544486667834205	2.16401423031852	0.0304632572845187	214	95	FALSE	""	0.000411149585488602	0	null_at1r_0221
pseudobulk	NB GLMM	primary	null_at1r_0222_z	0.0925788058628639	0.0561515117509847	1.64873220641723	0.0992025090284228	214	95	FALSE	Model failed to converge with max|grad| = 0.00201299 (tol = 0.002, component 1)	0.000140290694616851	1	null_at1r_0222
pseudobulk	NB GLMM	primary	null_at1r_0223_z	0.0734222681738664	0.0556565163337275	1.31920344661193	0.187101106356057	214	95	FALSE	""	0.000455954705103068	0	null_at1r_0223
pseudobulk	NB GLMM	primary	null_at1r_0224_z	0.0935660797910105	0.0541362999133459	1.72834271904025	0.0839267984807333	214	95	FALSE	""	0.000399550117435865	0	null_at1r_0224
pseudobulk	NB GLMM	primary	null_at1r_0225_z	0.0645148153592801	0.0546890766739092	1.17966547038192	0.238133292378777	214	95	FALSE	""	0.000495421090818127	0	null_at1r_0225
pseudobulk	NB GLMM	primary	null_at1r_0226_z	0.0542279100924046	0.0547136685251928	0.991121808391178	0.321626105209636	214	95	FALSE	""	0.000454174369224347	0	null_at1r_0226
pseudobulk	NB GLMM	primary	null_at1r_0227_z	0.0590624439405436	0.0551125203839859	1.07167016730567	0.283868204910587	214	95	FALSE	""	0.000274826561508235	0	null_at1r_0227
pseudobulk	NB GLMM	primary	null_at1r_0228_z	0.102689896493606	0.0557374513776378	1.84238593540727	0.0654187176020741	214	95	FALSE	""	0.000293636048809276	0	null_at1r_0228
pseudobulk	NB GLMM	primary	null_at1r_0229_z	0.0960830086283312	0.0559988104032739	1.71580445970891	0.086197837659565	214	95	FALSE	""	0.000286214572042809	0	null_at1r_0229
pseudobulk	NB GLMM	primary	null_at1r_0230_z	0.0745817342243624	0.0559960990074885	1.33190946416443	0.182889940704613	214	95	FALSE	""	0.000433534523835988	0	null_at1r_0230
pseudobulk	NB GLMM	primary	null_at1r_0231_z	0.0571656112909005	0.0559782788124129	1.02121059281702	0.30715467473979	214	95	FALSE	""	0.000244957618633634	0	null_at1r_0231
pseudobulk	NB GLMM	primary	null_at1r_0232_z	0.0813356807289143	0.0561994922292706	1.44726718165172	0.147822106982535	214	95	FALSE	""	0.000313864347845083	0	null_at1r_0232
pseudobulk	NB GLMM	primary	null_at1r_0233_z	0.084786306643516	0.0565434415813826	1.49948967152068	0.133746646176574	214	95	FALSE	""	0.000394735479858355	0	null_at1r_0233
pseudobulk	NB GLMM	primary	null_at1r_0234_z	0.101278377013616	0.0557043413647835	1.81814154035837	0.0690425023110802	214	95	FALSE	""	0.000354604026142624	0	null_at1r_0234
pseudobulk	NB GLMM	primary	null_at1r_0235_z	0.0954581116675231	0.0559391005197385	1.70646490166284	0.0879215557521621	214	95	FALSE	""	0.000327866018778877	0	null_at1r_0235
pseudobulk	NB GLMM	primary	null_at1r_0236_z	0.0738728716072233	0.0565776997908787	1.30568884702402	0.191658392277398	214	95	FALSE	""	0.000229323404710158	0	null_at1r_0236
pseudobulk	NB GLMM	primary	null_at1r_0237_z	0.0752739838024144	0.05629338631644	1.33717277868628	0.181166245240002	214	95	FALSE	""	0.000150630512507632	0	null_at1r_0237
pseudobulk	NB GLMM	primary	null_at1r_0238_z	0.0822247546834926	0.0552799517596683	1.48742450139913	0.136902729723374	214	95	FALSE	""	0.000532596686753095	0	null_at1r_0238
pseudobulk	NB GLMM	primary	null_at1r_0239_z	0.0777280185216472	0.0542998112957648	1.43146019602668	0.15229836691509	214	95	FALSE	""	0.000458844624517951	0	null_at1r_0239
pseudobulk	NB GLMM	primary	null_at1r_0240_z	0.112698982730516	0.0540251372547996	2.08604713392938	0.0369743537417969	214	95	FALSE	""	0.000398897554987343	0	null_at1r_0240
pseudobulk	NB GLMM	primary	null_at1r_0241_z	0.0810892177674734	0.0543254372501473	1.49265651363448	0.135527121971532	214	95	FALSE	""	0.000475961314805318	0	null_at1r_0241
pseudobulk	NB GLMM	primary	null_at1r_0242_z	0.0736164101357996	0.0543443141802787	1.35462948141343	0.175535635660446	214	95	FALSE	""	0.000447993215857423	0	null_at1r_0242
pseudobulk	NB GLMM	primary	null_at1r_0243_z	0.100615227392892	0.0558729016507083	1.80078758074696	0.071736367096416	214	95	FALSE	""	0.000277041181107052	0	null_at1r_0243
pseudobulk	NB GLMM	primary	null_at1r_0244_z	0.10175369372061	0.0546353830087201	1.86241384460267	0.062544779165426	214	95	FALSE	""	0.000894419827091042	0	null_at1r_0244
pseudobulk	NB GLMM	primary	null_at1r_0245_z	0.101784064203675	0.0561774995388306	1.81182973680273	0.0700125088000281	214	95	FALSE	""	0.000481616098113591	0	null_at1r_0245
pseudobulk	NB GLMM	primary	null_at1r_0246_z	0.107365453781429	0.055227095223909	1.94407207813726	0.0518867598096679	214	95	FALSE	""	0.000253170355790644	0	null_at1r_0246
pseudobulk	NB GLMM	primary	null_at1r_0247_z	0.0769699841063876	0.0537918206045479	1.43088639204526	0.152462777687348	214	95	FALSE	""	0.000334862306772266	0	null_at1r_0247
pseudobulk	NB GLMM	primary	null_at1r_0248_z	0.0666076877230475	0.054271976330435	1.22729430963609	0.219711993585289	214	95	FALSE	""	0.000511760163135477	0	null_at1r_0248
pseudobulk	NB GLMM	primary	null_at1r_0249_z	0.0759995301371548	0.0547281502429923	1.3886734669401	0.164932065991403	214	95	FALSE	""	0.000428876774094533	0	null_at1r_0249
pseudobulk	NB GLMM	primary	null_at1r_0250_z	0.054590729397011	0.0548784982446399	0.994756255057379	0.319854826793694	214	95	FALSE	""	0.000393199570680736	0	null_at1r_0250
pseudobulk	NB GLMM	primary	null_at1r_0251_z	0.0756755713329851	0.0548629967333042	1.37935540963709	0.167785200278237	214	95	FALSE	""	0.000265645212493837	0	null_at1r_0251
pseudobulk	NB GLMM	primary	null_at1r_0252_z	0.084475613168998	0.0540336746237282	1.56338827142994	0.11796129714393	214	95	FALSE	""	0.000276411356026074	0	null_at1r_0252
pseudobulk	NB GLMM	primary	null_at1r_0253_z	0.107689992469247	0.0557030576373156	1.93328691524297	0.0532008628111022	214	95	FALSE	""	0.000227861391977058	0	null_at1r_0253
pseudobulk	NB GLMM	primary	null_at1r_0254_z	0.0830665757010401	0.0550376553471681	1.50926806705464	0.131230291736474	214	95	FALSE	""	0.000180912138603162	0	null_at1r_0254
pseudobulk	NB GLMM	primary	null_at1r_0255_z	0.120104743678962	0.0545653945354574	2.20111564667449	0.0277278378798475	214	95	FALSE	""	0.000454057271781494	0	null_at1r_0255
pseudobulk	NB GLMM	primary	null_at1r_0256_z	0.0707450167547404	0.0543678054448135	1.30122994989288	0.193179756550111	214	95	FALSE	""	0.00040011173041421	0	null_at1r_0256
pseudobulk	NB GLMM	primary	null_at1r_0257_z	0.095976055118935	0.0553909353117027	1.73270327678792	0.083148421812446	214	95	FALSE	""	0.000191361095858156	0	null_at1r_0257
pseudobulk	NB GLMM	primary	null_at1r_0258_z	0.104559690960083	0.0559963991503762	1.8672574048787	0.0618656506107297	214	95	FALSE	""	0.000572949829802383	0	null_at1r_0258
pseudobulk	NB GLMM	primary	null_at1r_0259_z	0.0716098088379548	0.0560639455588353	1.27728807033043	0.201500563780517	214	95	FALSE	""	0.000144030991577893	0	null_at1r_0259
pseudobulk	NB GLMM	primary	null_at1r_0260_z	0.0701438157519951	0.054390498812687	1.28963361769415	0.197177897746243	214	95	FALSE	""	0.000235702373174718	0	null_at1r_0260
pseudobulk	NB GLMM	primary	null_at1r_0261_z	0.0841401412530541	0.0560257499013903	1.50181195969973	0.133145678736894	214	95	FALSE	""	0.00058672981140262	0	null_at1r_0261
pseudobulk	NB GLMM	primary	null_at1r_0262_z	0.0626158400753284	0.0548735216811362	1.14109388566642	0.253830855441142	214	95	FALSE	""	0.000258488626059261	0	null_at1r_0262
pseudobulk	NB GLMM	primary	null_at1r_0263_z	0.0969807350784341	0.0559281006946945	1.73402518365216	0.0829136148868409	214	95	FALSE	""	0.000783963969297474	0	null_at1r_0263
pseudobulk	NB GLMM	primary	null_at1r_0264_z	0.0695452949897559	0.0535043860416558	1.29980549511607	0.193667641655936	214	95	FALSE	""	0.000558402462047525	0	null_at1r_0264
pseudobulk	NB GLMM	primary	null_at1r_0265_z	0.0643934482638913	0.0546017137797443	1.17933016761425	0.238266730119099	214	95	FALSE	""	0.00050860649025708	0	null_at1r_0265
pseudobulk	NB GLMM	primary	null_at1r_0266_z	0.0780296406821193	0.0545579073095067	1.43021689302446	0.152654778454666	214	95	FALSE	""	0.000145280409924453	0	null_at1r_0266
pseudobulk	NB GLMM	primary	null_at1r_0267_z	0.0948309254253632	0.0550295325567099	1.72327332287689	0.0848391096194465	214	95	FALSE	""	0.00041086423152592	0	null_at1r_0267
pseudobulk	NB GLMM	primary	null_at1r_0268_z	0.0883185346341508	0.0556028134779944	1.58838247760797	0.112199877291713	214	95	FALSE	""	0.000675681803841144	0	null_at1r_0268
pseudobulk	NB GLMM	primary	null_at1r_0269_z	0.110760287866379	0.0549309543289677	2.01635469871985	0.0437628989743598	214	95	FALSE	""	0.00026219709070574	0	null_at1r_0269
pseudobulk	NB GLMM	primary	null_at1r_0270_z	0.0832860692497797	0.0542912042291068	1.53406192462255	0.125014419219713	214	95	FALSE	""	0.000167204916579067	0	null_at1r_0270
pseudobulk	NB GLMM	primary	null_at1r_0271_z	0.069695683824117	0.054874631160487	1.27008933545784	0.204052809978797	214	95	FALSE	""	0.000247714524448384	0	null_at1r_0271
pseudobulk	NB GLMM	primary	null_at1r_0272_z	0.0763272575078512	0.0565970868025345	1.34860753123486	0.177463060361753	214	95	FALSE	""	0.000247224534177803	0	null_at1r_0272
pseudobulk	NB GLMM	primary	null_at1r_0273_z	0.0994518462119399	0.0561951430453363	1.7697587517787	0.0767673379730068	214	95	FALSE	""	0.000335504637405393	0	null_at1r_0273
pseudobulk	NB GLMM	primary	null_at1r_0274_z	0.0745179823497066	0.0524334201575281	1.42119247849614	0.155260810709614	214	95	FALSE	""	0.000297721953756991	0	null_at1r_0274
pseudobulk	NB GLMM	primary	null_at1r_0275_z	0.0889737163052873	0.0543330330510696	1.63756211109469	0.10151307230861	214	95	FALSE	""	0.000277749450106057	0	null_at1r_0275
pseudobulk	NB GLMM	primary	null_at1r_0276_z	0.0859443554389647	0.0538577949929495	1.59576446548203	0.110541389655537	214	95	FALSE	""	0.000235336301557254	0	null_at1r_0276
pseudobulk	NB GLMM	primary	null_at1r_0277_z	0.0650455691689356	0.0550816167215049	1.18089433536072	0.237644701940791	214	95	FALSE	""	0.000137904407893075	0	null_at1r_0277
pseudobulk	NB GLMM	primary	null_at1r_0278_z	0.0921472471708074	0.0540769261559553	1.70400305122853	0.088380517205626	214	95	FALSE	""	0.000438466258856352	0	null_at1r_0278
pseudobulk	NB GLMM	primary	null_at1r_0279_z	0.108016167177996	0.0546555562995852	1.97630715870722	0.0481199993158149	214	95	FALSE	""	0.000309051984004327	0	null_at1r_0279
pseudobulk	NB GLMM	primary	null_at1r_0280_z	0.0643698250038781	0.0561149084926769	1.14710736830799	0.251337248967082	214	95	FALSE	""	0.00100965394267405	0	null_at1r_0280
pseudobulk	NB GLMM	primary	null_at1r_0281_z	0.0940305538878373	0.0560407558013814	1.67789589100295	0.0933674248423543	214	95	FALSE	""	0.000402457089876407	0	null_at1r_0281
pseudobulk	NB GLMM	primary	null_at1r_0282_z	0.0844023928757357	0.055102921530497	1.5317226479366	0.125590891137199	214	95	FALSE	""	0.000167535745276837	0	null_at1r_0282
pseudobulk	NB GLMM	primary	null_at1r_0283_z	0.0747562361756262	0.0550705106061406	1.35746401028086	0.174633821419327	214	95	FALSE	""	0.000246091076405719	0	null_at1r_0283
pseudobulk	NB GLMM	primary	null_at1r_0284_z	0.0926860990602098	0.0533647110067697	1.73684251842855	0.0824149717968643	214	95	FALSE	""	0.000293686071017873	0	null_at1r_0284
pseudobulk	NB GLMM	primary	null_at1r_0285_z	0.07795384208617	0.0544352720297316	1.43204652387138	0.152130507147247	214	95	FALSE	""	0.00066759753281076	0	null_at1r_0285
pseudobulk	NB GLMM	primary	null_at1r_0286_z	0.112576541276952	0.0555515720218701	2.02652305199629	0.0427112129046917	214	95	FALSE	""	0.000372446038454655	0	null_at1r_0286
pseudobulk	NB GLMM	primary	null_at1r_0287_z	0.09937830871934	0.055300936152753	1.7970456855348	0.0723283672703516	214	95	FALSE	""	0.000518245997227496	0	null_at1r_0287
pseudobulk	NB GLMM	primary	null_at1r_0288_z	0.0638763633005899	0.0543047252827921	1.17625792171774	0.239491824945523	214	95	FALSE	""	0.000486299995827721	0	null_at1r_0288
pseudobulk	NB GLMM	primary	null_at1r_0289_z	0.0516726216925013	0.0560501546276865	0.92189971706121	0.356580886756842	214	95	FALSE	""	0.000270033524429891	0	null_at1r_0289
pseudobulk	NB GLMM	primary	null_at1r_0290_z	0.115948214756552	0.0553284191430952	2.09563577908628	0.036114512777616	214	95	FALSE	""	0.000196603195945499	0	null_at1r_0290
pseudobulk	NB GLMM	primary	null_at1r_0291_z	0.0700400321715107	0.0544239328303242	1.28693441523001	0.198117148623813	214	95	FALSE	""	0.000405127593694488	0	null_at1r_0291
pseudobulk	NB GLMM	primary	null_at1r_0292_z	0.100684842680514	0.0531311865426643	1.89502341717259	0.0580892993711962	214	95	FALSE	""	0.000311375742967357	0	null_at1r_0292
pseudobulk	NB GLMM	primary	null_at1r_0293_z	0.0888050123859419	0.0554367574011345	1.60191570627694	0.109174250829853	214	95	FALSE	""	0.000504636545883841	0	null_at1r_0293
pseudobulk	NB GLMM	primary	null_at1r_0294_z	0.0847364766849409	0.0559511749959429	1.51447179958393	0.129906220960054	214	95	FALSE	""	0.000243007889366709	0	null_at1r_0294
pseudobulk	NB GLMM	primary	null_at1r_0295_z	0.0925474909424403	0.0541241440516883	1.70991140024418	0.0872822580025009	214	95	FALSE	""	0.000695531525707338	0	null_at1r_0295
pseudobulk	NB GLMM	primary	null_at1r_0296_z	0.0837373343569027	0.0551602272370716	1.51807449953044	0.128995618844304	214	95	FALSE	""	0.00029360194275796	0	null_at1r_0296
pseudobulk	NB GLMM	primary	null_at1r_0297_z	0.0772963476904059	0.0564322831138112	1.3697185976778	0.170774760955059	214	95	FALSE	""	0.000352432607542141	0	null_at1r_0297
